,Mixed_corr,Mixed_pval,Mixed_qval,Mixed_ci_low,Mixed_ci_high,gene_annotation
ENSMUSG00000059625,0.14583261740796122,9.539471896839743e-193,2.277451517028485e-192,0.13630546737454685,0.1553327953113409,Sohlh1
ENSMUSG00000028813,0.14574594655507156,1.6194194061594422e-192,3.863944145775182e-192,0.1362185585639227,0.15524637775023487,CK137956
ENSMUSG00000020430,0.14572062065499533,1.8901300819085292e-192,4.509423163056866e-192,0.13619316315842409,0.15522112583654432,Pes1
ENSMUSG00000043510,0.145710000673042,2.0166885451342927e-192,4.810895565501084e-192,0.13618251403428974,0.15521053687581862,Hscb
ENSMUSG00000067365,0.1457098640040739,2.0183712156670095e-192,4.814441862144799e-192,0.13618237699030414,0.1552104006060497,Tmem128
ENSMUSG00000099715,0.14570435997621325,2.0873151274219883e-192,4.9784108226602546e-192,0.13617685785977937,0.15520491265471592,Gm28077
ENSMUSG00000006154,0.14569403877944714,2.223003093632467e-192,5.301007377123575e-192,0.13616650834397181,0.1551946216031998,Eps8l1
ENSMUSG00000032098,0.1456891314910891,2.2905726980980807e-192,5.46160443660329e-192,0.1361615875918482,0.15518972864689773,Treh
ENSMUSG00000051627,0.14560032877228685,3.937186217232644e-192,9.381385481899834e-192,0.13607254131279473,0.15510118520169208,Hist1h1e
ENSMUSG00000048745,0.14552886851312938,6.086632184539338e-192,1.4493162001242345e-191,0.13600088517053746,0.15502993347123462,Olfr820
ENSMUSG00000048626,0.14552228805884704,6.335689544865184e-192,1.5081815949731432e-191,0.13599428668327293,0.15502337221445334,Klf17
ENSMUSG00000061689,0.14549900453944287,7.301513881513562e-192,1.737586205475632e-191,0.13597093936483443,0.15500015661454003,Dlgap4
ENSMUSG00000063316,0.14526931388748646,2.956131036116307e-191,7.026033804329871e-191,0.13574061990603417,0.15477113542229695,Rpl27
ENSMUSG00000054360,0.145264493892518,3.0440871676822644e-191,7.234384681147514e-191,0.13573578672676054,0.15476632946481605,Bsx
ENSMUSG00000099724,0.14525002852683547,3.3240598333640784e-191,7.897456650740745e-191,0.13572128179616721,0.15475190622456686,4930554C24Rik
ENSMUSG00000024847,0.14523729862485524,3.591640448278581e-191,8.532361517768332e-191,0.13570851707940473,0.15473921339072455,Aip
ENSMUSG00000070520,0.14520258993917956,4.435622291318758e-191,1.0536319513976215e-190,0.13567371348563398,0.1547046057571613,Ndnl2
ENSMUSG00000038489,0.1451251489149745,7.102057833421386e-191,1.6860348474778752e-190,0.1355960607899804,0.15462739011347484,Polr2l
ENSMUSG00000074895,0.1451052636818231,8.014176282663945e-191,1.9020208418749654e-190,0.13557612122292456,0.15460756273458925,Eif4e1b
ENSMUSG00000038279,0.14510224850461534,8.162344315937454e-191,1.936998624056605e-190,0.1355730978077974,0.1546045563290953,Nop2
ENSMUSG00000042320,0.1449942450965724,1.572837649688683e-190,3.727802874327304e-190,0.13546479943516956,0.15449686700709647,Prox2
ENSMUSG00000022564,0.14486283213867412,3.4913708467123297e-190,8.270153114180523e-190,0.13533302788672225,0.154365835908335,Grina
ENSMUSG00000028936,0.14478942628272326,5.448763795032897e-190,1.2896755875411906e-189,0.13525942187272197,0.15429264320924965,Rpl22
ENSMUSG00000097217,0.144742275774919,7.25114222686918e-190,1.7154561953564473e-189,0.13521214285363162,0.1542456295626788,Gm26549
ENSMUSG00000032417,0.14468522830864858,1.0244916173702233e-189,2.4227815632511775e-189,0.13515493995939307,0.15418874762747733,Rwdd2a
ENSMUSG00000099608,0.14466781768076617,1.1384302444815841e-189,2.6914529959087006e-189,0.1351374819082532,0.15417138750637924,4933411E06Rik
ENSMUSG00000110673,0.1445422425596882,2.4347536188512592e-189,5.748444162903752e-189,0.13501156491955088,0.15404617649450658,RP24-365B9.2
ENSMUSG00000060397,0.14452051240829794,2.776865916369012e-189,6.555539613335768e-189,0.13498977564090828,0.15402450931942613,Zfp128
