,Extra-Embryonic endoderm_1_corr,Extra-Embryonic endoderm_1_pval,Extra-Embryonic endoderm_1_qval,Extra-Embryonic endoderm_1_ci_low,Extra-Embryonic endoderm_1_ci_high,gene_annotation
ENSMUSG00000020098,0.36175498683522817,0.0,0.0,0.3532768774329824,0.3701736804525743,Pcbd1
ENSMUSG00000006611,0.3571424174054232,0.0,0.0,0.34863234476755617,0.36559360806392827,Hfe
ENSMUSG00000097148,0.3220137991448803,0.0,0.0,0.3132740065192445,0.3306990497630883,Gm3839
ENSMUSG00000041079,0.3045403907583759,0.0,0.0,0.2956953520482445,0.3133332170649464,Rwdd2b
ENSMUSG00000042312,0.30195969170488535,0.0,0.0,0.2930996164753012,0.3107679076771795,S100a13
ENSMUSG00000024521,0.29541441959998416,0.0,0.0,0.2865167938302157,0.30426109195594714,Pmaip1
ENSMUSG00000086784,0.2914352543263691,0.0,0.0,0.28251521046721345,0.3003049025081231,Isoc2a
ENSMUSG00000020258,0.28512330884775505,0.0,0.0,0.276168341052241,0.2940287763772063,Glyctk
ENSMUSG00000018919,0.28216054194252793,0.0,0.0,0.2731894505056858,0.2910825578696021,Tm4sf5
ENSMUSG00000021622,0.28214110505102646,0.0,0.0,0.2731699084049532,0.2910632289832003,Ckmt2
ENSMUSG00000018821,0.2804575902241062,0.0,0.0,0.27147730903808315,0.28938904131635407,Avpi1
ENSMUSG00000022982,0.2770658147070467,0.0,0.0,0.2680673995941893,0.2860158912638677,Sod1
ENSMUSG00000021336,0.2764197532938243,0.0,0.0,0.26741790961359163,0.28537335245662904,Slc17a4
ENSMUSG00000073676,0.2759688347172489,0.0,0.0,0.2669646029150319,0.284924887713814,Hspe1
ENSMUSG00000090619,0.2752863062759729,0.0,0.0,0.2662784672964283,0.28424606603483427,Vmn2r60
ENSMUSG00000024650,0.2736494374032214,0.0,0.0,0.26463298473471714,0.2826180502717459,Slc22a6
ENSMUSG00000089712,0.27268541360368254,0.0,0.0,0.26366391252180293,0.28165921628019114,Gm15889
ENSMUSG00000078439,0.2678099507584715,0.0,0.0,0.2587631967004588,0.27680972588133507,Smim24
ENSMUSG00000058135,0.26732787560146476,0.0,0.0,0.2582786498850508,0.2763301939166196,Gstm1
ENSMUSG00000028478,0.2654584739935709,0.0,0.0,0.2563997066855618,0.2744706119610064,Clta
ENSMUSG00000061833,0.2651166206770815,0.0,0.0,0.25605611592388194,0.2741305470520175,Gm6311
ENSMUSG00000034371,0.2637108259710357,0.0,0.0,0.2546432004305308,0.27273208307302665,Tkfc
ENSMUSG00000009646,0.2630835507253574,0.0,0.0,0.25401276033175507,0.27210806654783476,Pla2g12b
ENSMUSG00000024683,0.2582702446546686,0.0,0.0,0.2491754256948449,0.2673195132059349,Mrpl16
ENSMUSG00000021492,0.2580011520219275,0.0,0.0,0.248905003115245,0.2670517912064814,F12
ENSMUSG00000029859,0.2566788736933816,0.0,0.0,0.24757621024615478,0.2657362276524419,Epha1
ENSMUSG00000025467,0.2558475206114882,0.0,0.0,0.24674077882479467,0.26490907906334465,Prap1
ENSMUSG00000003355,0.25512945233950945,0.0,0.0,0.24601919884550366,0.26419463162303697,Fkbp11
ENSMUSG00000066042,0.25486953084561925,0.0,0.0,0.24575800869673853,0.2639360183209044,Med18
ENSMUSG00000046598,0.25485556188596875,0.0,0.0,0.24574397159323902,0.26392211963048634,Bdh1
ENSMUSG00000024885,0.2547371509607667,0.0,0.0,0.2456249831853698,0.26380430420649104,Aldh3b1
ENSMUSG00000020629,0.2538223889289382,0.0,0.0,0.24470576917082476,0.2628941334926581,Adi1
ENSMUSG00000076441,0.2535794827060828,0.0,0.0,0.24446168352046077,0.2626524437369458,Ass1
ENSMUSG00000027317,0.2497966372269936,0.0,0.0,0.2406606196024324,0.2588883957041256,Ppp1r14d
ENSMUSG00000027637,0.2497879621029269,0.0,0.0,0.24065190302042638,0.25887976337050517,1110008F13Rik
ENSMUSG00000025497,0.24800346638655257,0.0,0.0,0.23885891062591302,0.2571040388844695,Cdhr5
ENSMUSG00000062480,0.2474740195807617,0.0,0.0,0.23832695491203515,0.2565771826169156,Acat3
ENSMUSG00000027999,0.24672636757003158,0.0,0.0,0.23757576932424157,0.2558331795902035,Pla2g12a
ENSMUSG00000033735,0.24385029694169585,0.0,0.0,0.23468620774520155,0.2529710453139499,Spr
ENSMUSG00000047719,0.24195852542685184,0.0,0.0,0.2327856506818116,0.25108835356447273,Ubiad1
ENSMUSG00000028691,0.23995587174933886,0.0,0.0,0.2307737728506095,0.24909523657192872,Prdx1
ENSMUSG00000052396,0.23550651395286634,0.0,0.0,0.22630420243987615,0.24466678964176156,Mogat2
ENSMUSG00000006717,0.23462130103460926,0.0,0.0,0.2254150143778689,0.2437856914201735,Acot13
ENSMUSG00000052131,0.23440900511760512,0.0,0.0,0.2252017674034117,0.24357438005987656,Akr1b7
ENSMUSG00000024640,0.2342946153586295,0.0,0.0,0.22508686555924576,0.24346052044120026,Psat1
ENSMUSG00000024039,0.2333260446021322,0.0,0.0,0.22411396909605427,0.24249642840830482,Cbs
ENSMUSG00000034424,0.2332931586297968,0.0,0.0,0.2240809365748901,0.24246369418455727,Gcsh
ENSMUSG00000025197,0.23315259320754061,0.0,0.0,0.2239397449935084,0.2423237771501244,Cyp2c44
ENSMUSG00000008193,0.23184567743866394,0.0,0.0,0.2226270259831651,0.24102287154502594,Spib
ENSMUSG00000072941,0.231845367686438,0.0,0.0,0.22262671485947472,0.2410225632133604,Sod3
ENSMUSG00000022856,0.23131951373548004,0.0,0.0,0.2220985353357131,0.24049911821984296,Tmem41a
ENSMUSG00000036430,0.23036148674773577,0.0,0.0,0.22113628541401975,0.2395454662666383,Tbcc
ENSMUSG00000110104,0.22958973584845527,0.0,0.0,0.22036114573889026,0.23877722684415617,RP24-243J4.5
ENSMUSG00000035637,0.2288369757819251,0.0,0.0,0.2196050915146597,0.2380278807662767,Grhpr
ENSMUSG00000000088,0.2287477601210826,0.0,0.0,0.2195154861716441,0.23793906899949238,Cox5a
ENSMUSG00000025784,0.2277187931252996,0.0,0.0,0.21848203604226935,0.23691474919877778,Clec3b
ENSMUSG00000001663,0.22743067255759078,0.0,0.0,0.21819266386738378,0.23662792622606207,Gstt1
ENSMUSG00000057933,0.22681572885607917,0.0,0.0,0.21757505425951346,0.2360157466555397,Gsta2
ENSMUSG00000099370,0.2264713269700253,0.0,0.0,0.21722916255369915,0.23567288964287444,Platr10
ENSMUSG00000032285,0.22592167813073036,0.0,0.0,0.2166771408416958,0.23512570160229804,Dnaja4
ENSMUSG00000049751,0.2256861933931266,0.0,0.0,0.21644064130880933,0.2348912693535963,Rpl36al
ENSMUSG00000059305,0.22450937053948344,0.0,0.0,0.21525876332869082,0.23371969021068678,Vpreb1
ENSMUSG00000004610,0.223299299883565,0.0,0.0,0.2140435229853641,0.23251498352191932,Etfb
ENSMUSG00000030483,0.22158985948051058,0.0,0.0,0.21232682830190605,0.2308130724852832,Cyp2b10
ENSMUSG00000079440,0.22067488305628133,0.0,0.0,0.2114079925214402,0.2299021029588212,Alpi
ENSMUSG00000097604,0.22050419312007577,0.0,0.0,0.21123658443054286,0.22973215872456218,Gm17322
ENSMUSG00000051346,0.22033733036338896,0.0,0.0,0.21106902017248474,0.22956602440588236,Spryd4
ENSMUSG00000039329,0.21806446831112875,0.0,0.0,0.20878665710984723,0.22730303096225588,Tex19.1
ENSMUSG00000048498,0.217514339890294,0.0,0.0,0.20823424423504752,0.22675527616213764,Cd300e
ENSMUSG00000030674,0.2164555414227773,0.0,0.0,0.207171065681699,0.22570102960412144,Qprt
ENSMUSG00000075700,0.21606547473896687,0.0,0.0,0.20677939088006694,0.22531263440825375,Selenot
ENSMUSG00000028690,0.21565905598385152,0.0,0.0,0.20637129975902607,0.22490795408538455,Mmachc
ENSMUSG00000026922,0.21555209757636112,0.0,0.0,0.20626390176719137,0.22480145265582038,Agpat2
ENSMUSG00000099032,0.21553616242988605,0.0,0.0,0.20624790114860994,0.22478558557306536,Tcf24
ENSMUSG00000091780,0.21536526085091973,0.0,0.0,0.20607629770538952,0.22461541365684398,Sco2
ENSMUSG00000022949,0.21529718724340047,0.0,0.0,0.206007944690041,0.22454763053185,Clic6
ENSMUSG00000047841,0.21506120556540895,0.0,0.0,0.20577099512804767,0.22431265513778348,BC051628
ENSMUSG00000025732,0.21488407833723694,0.0,0.0,0.20559314212436328,0.22413628251692688,Fam195a
ENSMUSG00000030079,0.21484871070489128,0.0,0.0,0.2055576296473097,0.22410106548715486,Ruvbl1
ENSMUSG00000028307,0.21479009039388947,0.0,0.0,0.2054987693163971,0.2240426947401467,Aldob
ENSMUSG00000031482,0.21432997932762377,0.0,0.0,0.20503677666720974,0.22358454019739074,Slc25a15
ENSMUSG00000041567,0.21325075664099316,0.0,0.0,0.20395315684424675,0.2225098906271297,Serpina12
ENSMUSG00000027808,0.21298300570291792,0.0,0.0,0.20368431852107305,0.2222432707777665,Serp1
ENSMUSG00000078440,0.21295282860474676,0.0,0.0,0.2036540189561645,0.22221322107307168,Dohh
ENSMUSG00000097488,0.21289819003692056,0.0,0.0,0.20359915869573594,0.22215881311874683,4732487G21Rik
ENSMUSG00000036880,0.21280013917652446,0.0,0.0,0.20350071014647128,0.22206117595789754,Acaa2
ENSMUSG00000024369,0.21241723079048663,0.0,0.0,0.20311625050630572,0.22167988137312078,Nelfe
