,Blood_6_corr,Blood_6_pval,Blood_6_qval,Blood_6_ci_low,Blood_6_ci_high,gene_annotation
ENSMUSG00000052217,0.45664643051024645,0.0,0.0,0.448918708878383,0.46430585212148123,Hbb-bh1
ENSMUSG00000005161,0.43885764701495056,0.0,0.0,0.43097575917298997,0.44667257446467584,Prdx2
ENSMUSG00000070803,0.4332118151645983,0.0,0.0,0.4252823005235767,0.44107482780670393,Cited4
ENSMUSG00000021102,0.43213833954573627,0.0,0.0,0.42419984034074676,0.4400104256865005,Glrx5
ENSMUSG00000028393,0.42802487053365434,0.0,0.0,0.4200521532357609,0.4359315207722764,Alad
ENSMUSG00000040466,0.4274343263426602,0.0,0.0,0.4194567239147685,0.4353459120608754,Blvrb
ENSMUSG00000027562,0.42537262688078453,0.0,0.0,0.4173780233711131,0.43330139078402613,Car2
ENSMUSG00000058794,0.4248096507213408,0.0,0.0,0.41681041936774477,0.4327430911857849,Nfe2
ENSMUSG00000026686,0.4232173622207933,0.0,0.0,0.41520507551846253,0.4311639966488256,Lmx1a
ENSMUSG00000063856,0.4224102002283234,0.0,0.0,0.41439131457443235,0.4303635043394279,Gpx1
ENSMUSG00000040197,0.4177686847615165,0.0,0.0,0.40971210125509333,0.42576009949828475,Cd209e
ENSMUSG00000024661,0.4159218240066357,0.0,0.0,0.40785035841360956,0.42392828791687664,Fth1
ENSMUSG00000034796,0.41527637472385687,0.0,0.0,0.40719972389828374,0.42328808264058143,Cpne7
ENSMUSG00000049960,0.409639501009969,0.0,0.0,0.401517914598675,0.4176966661035531,Mrps16
ENSMUSG00000054191,0.40713752131500675,0.0,0.0,0.3989961901280316,0.4152146674382577,Klf1
ENSMUSG00000024997,0.40667568455384767,0.0,0.0,0.39853072217115537,0.4147565057990416,Prdx3
ENSMUSG00000038997,0.40197248698897003,0.0,0.0,0.3937907845918638,0.4100905011600366,Asb17
ENSMUSG00000028109,0.3988070551268958,0.0,0.0,0.3906008702468004,0.4069498622907148,Hormad1
ENSMUSG00000032126,0.39739207446925284,0.0,0.0,0.38917500940006233,0.40554590209063707,Hmbs
ENSMUSG00000047181,0.39419661350746077,0.0,0.0,0.38595512249067215,0.4023751871596654,Samd14
ENSMUSG00000023216,0.3923373045877024,0.0,0.0,0.38408169351073657,0.40053018664609186,Epb42
ENSMUSG00000073063,0.3908906705650551,0.0,0.0,0.38262412040426486,0.3990946393138019,Hbq1b
ENSMUSG00000006235,0.3908780425303136,0.0,0.0,0.38261139706065633,0.3990821078805106,Epor
ENSMUSG00000058267,0.3855225888189075,0.0,0.0,0.37721580619630757,0.39376734583794754,Mrps14
ENSMUSG00000026348,0.3807246008940124,0.0,0.0,0.3723823379787501,0.38900534565224915,Acmsd
ENSMUSG00000027327,0.380096992789902,0.0,0.0,0.37175012228873616,0.3883824122489653,1700037H04Rik
ENSMUSG00000059895,0.37616094914896037,0.0,0.0,0.3677853587088164,0.3844755133174069,Ptp4a3
ENSMUSG00000057388,0.3718219673723842,0.0,0.0,0.36341506972758697,0.3801683146539025,Mrpl18
ENSMUSG00000020932,0.3699067242807704,0.0,0.0,0.36148612521393164,0.3782669855824071,Gfap
ENSMUSG00000030000,0.3698921702146148,0.0,0.0,0.36147146730566737,0.3782525369798074,Add2
ENSMUSG00000056300,0.36982908858814856,0.0,0.0,0.3614079356449126,0.3781899124164886,Zfp981
ENSMUSG00000026520,0.3689752853488034,0.0,0.0,0.36054804892973813,0.3773422879518513,Pycr2
ENSMUSG00000028717,0.3677673898075576,0.0,0.0,0.3593315714187718,0.3761431097226161,Tal1
ENSMUSG00000042453,0.3648302443339524,0.0,0.0,0.35637367744452764,0.3732270443851497,Reln
ENSMUSG00000040657,0.36172323195179423,0.0,0.0,0.35324490107230555,0.370142150691624,1700063H04Rik
ENSMUSG00000071713,0.35885202962639157,0.0,0.0,0.3503537551620676,0.3672912232498573,Csf2rb
ENSMUSG00000044894,0.35603368793272616,0.0,0.0,0.3475159945520553,0.36449262893405077,Uqcrq
ENSMUSG00000027078,0.35365710243002774,0.0,0.0,0.34512315517136577,0.36213257677956573,Ube2l6
ENSMUSG00000030979,0.3531793483637667,0.0,0.0,0.3446421470547079,0.3616581332181975,Uros
ENSMUSG00000104736,0.35248679633255964,0.0,0.0,0.3439448859131087,0.3609703722960267,Gm43146
ENSMUSG00000021550,0.35186826138128824,0.0,0.0,0.34332215310517467,0.36035610859844264,2210016F16Rik
ENSMUSG00000055609,0.3514099808337893,0.0,0.0,0.34286076715731695,0.35990098793055686,Hba-x
ENSMUSG00000036825,0.3506820221042179,0.0,0.0,0.34212788411390394,0.35917804022473315,Ssx2ip
ENSMUSG00000036390,0.34813406686011283,0.0,0.0,0.33956277505796506,0.35664754394545756,Gadd45a
ENSMUSG00000032330,0.3436648298105665,0.0,0.0,0.33506375731697047,0.3522086290183405,Cox7a2
ENSMUSG00000034248,0.3435217247836062,0.0,0.0,0.3349197051922072,0.3520664885549385,Slc25a37
ENSMUSG00000006574,0.3405355819272499,0.0,0.0,0.3319138911784613,0.3491003831249254,Slc4a1
ENSMUSG00000020029,0.33785420021859985,0.0,0.0,0.3292149951019864,0.3464368476067184,Nudt4
ENSMUSG00000045316,0.3337868277179744,0.0,0.0,0.32512132459571785,0.3423962817016142,Fahd1
ENSMUSG00000038489,0.3318482633756407,0.0,0.0,0.3231703405444022,0.3404703816767443,Polr2l
ENSMUSG00000028332,0.33068101489842044,0.0,0.0,0.3219956494902167,0.3393107237426671,Hemgn
ENSMUSG00000069917,0.3265720727342023,0.0,0.0,0.31786072075673344,0.3352282930694206,Hba-a2
ENSMUSG00000028998,0.3253551465315456,0.0,0.0,0.31663616183239385,0.33401915625544004,Tomm7
ENSMUSG00000045160,0.32177095974055253,0.0,0.0,0.3130296633952028,0.3304577457047077,Bola3
ENSMUSG00000046404,0.31975447168945315,0.0,0.0,0.311000733465705,0.32845396297918245,Yod1
ENSMUSG00000039670,0.31962320043169423,0.0,0.0,0.31086865502076316,0.3283235161099466,Oxld1
ENSMUSG00000073940,0.3178799607236375,0.0,0.0,0.3091147281866678,0.32659119254721863,Hbb-bt
ENSMUSG00000062997,0.3150856116617882,0.0,0.0,0.3063033724423341,0.3238142195596787,Rpl35
ENSMUSG00000032596,0.314983700047908,0.0,0.0,0.3062008434797916,0.32371293881927654,Uba7
ENSMUSG00000102308,0.31405623515875286,0.0,0.0,0.3052677696635445,0.3227912061125417,2310046K23Rik
ENSMUSG00000069919,0.3124129957299402,0.0,0.0,0.3036146340326637,0.3211580820153756,Hba-a1
ENSMUSG00000024588,0.31238848292233135,0.0,0.0,0.30358997400075677,0.32113371970815396,Fech
ENSMUSG00000030217,0.31089022366926466,0.0,0.0,0.3020827385575779,0.31964463728802955,Art4
ENSMUSG00000021361,0.3104502803867236,0.0,0.0,0.30164016790335657,0.31920738044363145,Tmem14c
ENSMUSG00000031543,0.3025672094031218,0.0,0.0,0.29371066213871155,0.3113718140708014,Ank1
ENSMUSG00000024608,0.3019034825357933,0.0,0.0,0.29304308125521844,0.31071203227625693,Rps14
ENSMUSG00000021991,0.3010486095761447,0.0,0.0,0.2921832570944267,0.30986222801981456,Cacna2d3
ENSMUSG00000071068,0.29815391306661426,0.0,0.0,0.28927190168101374,0.30698459013754653,Treml2
ENSMUSG00000096982,0.29704969284824106,0.0,0.0,0.2881613699978251,0.3058868346115683,Redrum
ENSMUSG00000026614,0.2967931746461946,0.0,0.0,0.2879033890198616,0.30563181484012747,Slc30a10
ENSMUSG00000044573,0.2964049846042043,0.0,0.0,0.2875129878067585,0.305245889967736,Acp1
ENSMUSG00000024158,0.29202716443123977,0.0,0.0,0.28311043566065963,0.30089341422686433,Hagh
ENSMUSG00000084796,0.2912549379080673,0.0,0.0,0.2823338855225148,0.3001256200145673,Mir142hg
ENSMUSG00000078350,0.2904016300816639,0.0,0.0,0.28147581371227415,0.29927719650961776,Smim1
ENSMUSG00000026895,0.28853467422699675,0.0,0.0,0.2795984844981433,0.2974208781366774,Ndufa8
ENSMUSG00000020831,0.28746708815120237,0.0,0.0,0.27852499730576347,0.2963593447240645,0610010K14Rik
ENSMUSG00000027333,0.28386416932786285,0.0,0.0,0.27490232816026694,0.29277669040060067,Smox
ENSMUSG00000043424,0.2837876575908816,0.0,0.0,0.2748253997636929,0.2927006062878005,Eif3j2
ENSMUSG00000028480,0.2834773882844339,0.0,0.0,0.27451344200129557,0.29239206992004513,Glipr2
ENSMUSG00000028741,0.28237878677222983,0.0,0.0,0.2734088771731025,0.29129958947681056,Mrto4
ENSMUSG00000028062,0.2805336937001999,0.0,0.0,0.27155382198304734,0.2894647243364183,Lamtor2
ENSMUSG00000055033,0.2804127794991764,0.0,0.0,0.27143225726560716,0.28934447810921526,Olfr420
ENSMUSG00000028644,0.28028997894254676,0.0,0.0,0.271308796337277,0.28922235565879634,Ermap
ENSMUSG00000039956,0.2791508346471054,0.0,0.0,0.2701635402715466,0.2880894878737847,Mrap
ENSMUSG00000052305,0.27912634113534646,0.0,0.0,0.2701389156257721,0.28806512904274667,Hbb-bs
ENSMUSG00000086335,0.27729367770612373,0.0,0.0,0.26829647378499233,0.2862425099354786,Gm12107
ENSMUSG00000002020,0.27414696083172324,0.0,0.0,0.26513312072510314,0.2831128882786988,Ltbp2
ENSMUSG00000053528,0.2731531751356916,0.0,0.0,0.264134121359706,0.2821244618631762,A530021J07Rik
ENSMUSG00000026815,0.27089829375181446,0.0,0.0,0.26186748202410004,0.27988166995255903,Gfi1b
ENSMUSG00000021135,0.27083651002935977,0.0,0.0,0.2618053775361554,0.27982021610131963,Slc10a1
ENSMUSG00000026688,0.2699106328011274,0.0,0.0,0.26087470234555926,0.2788992734320875,Mgst3
ENSMUSG00000025911,0.2692655947681776,0.0,0.0,0.2602263316058214,0.2782576634248522,Adhfe1
ENSMUSG00000018654,0.2690097660108074,0.0,0.0,0.25996918332016794,0.2780031920354331,Ikzf1
ENSMUSG00000034871,0.2688396723401755,0.0,0.0,0.2597982130403112,0.2778340001436537,Fam151a
ENSMUSG00000027330,0.2687302335331544,0.0,0.0,0.25968821051981333,0.27772514124899034,Cdc25b
ENSMUSG00000034853,0.26675602570194185,0.0,0.0,0.2577038739447053,0.2757613550045734,Acot11
ENSMUSG00000061983,0.2646737286474967,0.0,0.0,0.25561097633134244,0.2736899686624262,Rps12
ENSMUSG00000052605,0.2644558402110199,0.0,0.0,0.25539198357741305,0.2734732170727582,Isoc2b
ENSMUSG00000030432,0.26379089310389536,0.0,0.0,0.2547236720886323,0.2728117337076141,Rpl28
ENSMUSG00000097658,0.2634935307128211,0.0,0.0,0.25442480795875516,0.27251591753179777,Gm16755
ENSMUSG00000052187,0.26239170577807047,0.0,0.0,0.2533174336901697,0.2714198069607365,Hbb-y
ENSMUSG00000071711,0.2611242121005098,0.0,0.0,0.25204358570215485,0.27015885788371974,Mpst
ENSMUSG00000049287,0.2608147413916314,0.0,0.0,0.2517325683072562,0.2698509803943354,Iba57
ENSMUSG00000024014,0.2600008402931635,0.0,0.0,0.2509146084133841,0.2690412606083684,Pim1
ENSMUSG00000110633,0.2595771256142118,0.0,0.0,0.25048878587238055,0.26861971765086085,RP23-459B8.2
ENSMUSG00000109994,0.2580656671630099,0.0,0.0,0.24896983698273709,0.2671159778646241,Gm45459
ENSMUSG00000038115,0.2559824890475336,0.0,0.0,0.24687640845034334,0.26504336581550864,Ano2
ENSMUSG00000028600,0.2541298080713474,0.0,0.0,0.24501468263882678,0.26320001145691113,Podn
ENSMUSG00000085318,0.2539157256513784,0.0,0.0,0.2447995593956177,0.2629870024847798,Gm12524
ENSMUSG00000071715,0.25372355073629466,0.0,0.0,0.24460645093139624,0.26279579041612555,Ncf4
