,Endothelial_corr,Endothelial_pval,Endothelial_qval,Endothelial_ci_low,Endothelial_ci_high,gene_annotation
ENSMUSG00000104461,-0.09747614387940427,1.5544391754613408e-86,3.53539514922898e-86,-0.10709504031482724,-0.08783900226842503,Gm37662
ENSMUSG00000073747,-0.09747621635115879,1.5539859456461956e-86,3.5346917674175834e-86,-0.10709511264260747,-0.08783907487084906,Gm7534
ENSMUSG00000025652,-0.09748486814354282,1.5008150145420535e-86,3.414065620034884e-86,-0.10710374724638555,-0.08784774226350328,Tmem89
ENSMUSG00000047940,-0.09748685428027093,1.4888672907433479e-86,3.387200678496171e-86,-0.1071057294370304,-0.08784973198169173,Stpg2
ENSMUSG00000009093,-0.09748688984727402,1.4886542022124894e-86,3.387029744483462e-86,-0.10710576493336779,-0.08784976761283099,Gstt4
ENSMUSG00000041702,-0.09748839822682916,1.4796451643808437e-86,3.36684412195352e-86,-0.10710727031600192,-0.08785127871239307,Btbd7
ENSMUSG00000042744,-0.09748868212427271,1.4779556321915155e-86,3.363311398791926e-86,-0.10710755364937945,-0.08785156312178369,Gm15800
ENSMUSG00000045594,-0.09749468373241503,1.442685708526361e-86,3.283353681473787e-86,-0.10711354333276837,-0.087857575552884,Glb1
ENSMUSG00000078131,-0.0974951959767598,1.4397145496176022e-86,3.276895487365474e-86,-0.10711405455928903,-0.08785808872101354,Krtap1-3
ENSMUSG00000078903,-0.09749574424318568,1.4365412143271241e-86,3.269975884865525e-86,-0.10711460173630964,-0.0878586379761923,Gm14391
ENSMUSG00000028188,-0.09749611348665373,1.434407986114817e-86,3.265422797875845e-86,-0.10711497024608772,-0.08785900788556353,Spata1
ENSMUSG00000086239,-0.09749831120841919,1.4217763092245822e-86,3.236966982945284e-86,-0.10711716360090634,-0.08786120957081203,Gm14329
ENSMUSG00000030536,-0.09749950485631444,1.4149622277618254e-86,3.22175207419163e-86,-0.10711835487694396,-0.08786240537143196,Iqgap1
ENSMUSG00000095048,-0.09750262925918861,1.397280021218826e-86,3.1817862252795974e-86,-0.10712147307129138,-0.08786553540924773,Gm11239
ENSMUSG00000099336,-0.09750373630444492,1.3910678466231138e-86,3.1679341220935617e-86,-0.10712257791668353,-0.08786664445113454,Gm29348
ENSMUSG00000021981,-0.09750554408531195,1.3809826661139037e-86,3.1452584803737074e-86,-0.10712438210516907,-0.08786845549250716,Cab39l
ENSMUSG00000090949,-0.09751069649652325,1.352636944594228e-86,3.08098545910358e-86,-0.10712952427727711,-0.08787361719693411,Vmn2r77
ENSMUSG00000079429,-0.0975110610510503,1.3506534905275221e-86,3.0767530617398148e-86,-0.1071298881073255,-0.08787398240901442,Mroh2a
ENSMUSG00000028252,-0.09751435764744186,1.3328487067866225e-86,3.0364759626078834e-86,-0.10713317815227921,-0.08787728495165124,Ccnc
ENSMUSG00000091775,-0.09751457481206427,1.331684062120776e-86,3.0341042217139283e-86,-0.10713339488531563,-0.08787750250799242,Gm16494
ENSMUSG00000022347,-0.09751951519856161,1.3054614618606657e-86,2.974634785299588e-86,-0.10713832545320007,-0.08788245180614371,A1bg
ENSMUSG00000024052,-0.09752269016276187,1.28888186916361e-86,2.9371289819663036e-86,-0.10714149410716974,-0.08788563249771432,Lpin2
ENSMUSG00000046150,-0.09753117823039185,1.2455814039918718e-86,2.8387185213783012e-86,-0.10714996530383453,-0.08789413587807456,Olfr918
ENSMUSG00000044976,-0.09753486226649263,1.2272423586096589e-86,2.7971829176183015e-86,-0.10715364201707499,-0.08789782656072477,Wdr72
ENSMUSG00000052382,-0.09754086358212818,1.19794287922605e-86,2.7306557952611628e-86,-0.10715963140316631,-0.08790383870419347,Rnase9
ENSMUSG00000055240,-0.09754303655839108,1.1875069597134529e-86,2.7071189298871582e-86,-0.10716180005976814,-0.08790601560120723,Zfp101
ENSMUSG00000042212,-0.09755248490399382,1.143174590095635e-86,2.606297941872786e-86,-0.10717122962193366,-0.08791548099574668,Sprr2d
ENSMUSG00000079553,-0.09755400494859692,1.1361982141502593e-86,2.5906332237943133e-86,-0.10717274664450623,-0.08791700378333579,Kifc1
ENSMUSG00000007950,-0.09755628724990974,1.1258030597767464e-86,2.5671697523580087e-86,-0.10717502440824683,-0.08791929020324427,Abhd8
ENSMUSG00000033409,-0.09755722750442733,1.121548140243007e-86,2.557704805800326e-86,-0.1071759627933619,-0.08792023215455605,Syce1l
ENSMUSG00000043456,-0.0975584056255056,1.1162394390914414e-86,2.5458347151484507e-86,-0.10717713857209013,-0.08792141240170959,Zfp536
ENSMUSG00000044083,-0.09756194926080508,1.1004221491277486e-86,2.5099929956693127e-86,-0.10718067516174241,-0.08792496243213058,Efcab8
ENSMUSG00000060560,-0.0975643948161529,1.0896367946005456e-86,2.4856232073801536e-86,-0.107183115854563,-0.0879274124010617,Ces4a
ENSMUSG00000020532,-0.0975670025800047,1.0782522038250819e-86,2.4598818164201275e-86,-0.10718571843323872,-0.08793002487136886,Acaca
ENSMUSG00000068856,-0.09756780070405752,1.0747916409113702e-86,2.4522148840866054e-86,-0.10718651497030639,-0.08793082443589119,Sf3b4
ENSMUSG00000096228,-0.09757182350506163,1.057517201758217e-86,2.4130262395509055e-86,-0.10719052977220894,-0.08793485449751234,Olfr5
ENSMUSG00000047246,-0.09757306247455956,1.0522528900707789e-86,2.401237378661378e-86,-0.10719176627802618,-0.08793609570324781,Hist1h2be
ENSMUSG00000091831,-0.09757923324025343,1.0264203858726775e-86,2.3425054205192395e-86,-0.10719792477276001,-0.08794227760710943,Gm4707
ENSMUSG00000028949,-0.09758294294805064,1.0111959902569417e-86,2.307974709750714e-86,-0.1072016271032121,-0.08794599401124782,Smarcd3
ENSMUSG00000033044,-0.09758579842219203,9.99630899275592e-87,2.2817904275766393e-86,-0.10720447689860643,-0.08794885463994799,Dhrs7c
ENSMUSG00000094846,-0.09758596268648445,9.989696321478672e-87,2.2804930179911144e-86,-0.10720464083621785,-0.08794901920076689,Olfr1487
ENSMUSG00000018377,-0.09758951836660623,9.847622369835089e-87,2.2482687783540178e-86,-0.10720818944484459,-0.08795258129965779,Vezf1
ENSMUSG00000026657,-0.09759026271178463,9.818136715853761e-87,2.2417454910038274e-86,-0.10720893230964698,-0.0879533269885709,Frmd4a
ENSMUSG00000095696,-0.09759526636960783,9.622200043303238e-87,2.1972121973882172e-86,-0.10721392601576674,-0.08795833967956514,Olfr786
ENSMUSG00000043801,-0.09760527423843428,9.241929511645897e-87,2.1105743965206034e-86,-0.10722391397863004,-0.08796836561719672,Oaz1-ps
ENSMUSG00000075151,-0.09761373756790447,8.932070060801873e-87,2.0400017128633266e-86,-0.1072323604727589,-0.08797684422839201,Olfr1136
ENSMUSG00000090919,-0.09761985983926996,8.714401050352792e-87,1.9904732960113662e-86,-0.1072384705647743,-0.08798297755524516,Pabpc4l
ENSMUSG00000071517,-0.09762545831732074,8.519989403611542e-87,1.9462484167982003e-86,-0.10724405790484805,-0.08798858614356662,Gm10334
