,Extra-Embryonic endoderm_3_corr,Extra-Embryonic endoderm_3_pval,Extra-Embryonic endoderm_3_qval,Extra-Embryonic endoderm_3_ci_low,Extra-Embryonic endoderm_3_ci_high,gene_annotation
ENSMUSG00000061833,0.7133312589986271,0.0,0.0,0.708523681798335,0.7180726253202634,Gm6311
ENSMUSG00000027999,0.6789088783183382,0.0,0.0,0.6736339846661759,0.6841146077697824,Pla2g12a
ENSMUSG00000002664,0.6743606152698275,0.0,0.0,0.6690257324710164,0.6796260128669653,Pspn
ENSMUSG00000047719,0.6696713871333861,0.0,0.0,0.6642750853371524,0.674997889337962,Ubiad1
ENSMUSG00000018821,0.6696051118136249,0.0,0.0,0.664207945074553,0.6749324746375353,Avpi1
ENSMUSG00000028478,0.6694813334288879,0.0,0.0,0.6640825515218406,0.6748103033549595,Clta
ENSMUSG00000025197,0.6691541694649216,0.0,0.0,0.6637511199003303,0.6744873857854274,Cyp2c44
ENSMUSG00000041079,0.6643767638631572,0.0,0.0,0.6589116376097035,0.6697717556094045,Rwdd2b
ENSMUSG00000049751,0.6615793184572856,0.0,0.0,0.6560780527404639,0.6670102812495013,Rpl36al
ENSMUSG00000039682,0.6602657633240372,0.0,0.0,0.6547475816448173,0.6657135650243066,Lap3
ENSMUSG00000029646,0.659634123956605,0.0,0.0,0.6541078202008132,0.6650900111409865,Cdx2
ENSMUSG00000034371,0.6577495618164825,0.0,0.0,0.6521990719819423,0.6632295276744057,Tkfc
ENSMUSG00000031482,0.6564623910084384,0.0,0.0,0.6508954223427523,0.6619587638617634,Slc25a15
ENSMUSG00000048076,0.6551820846742382,0.0,0.0,0.6495987576277769,0.6606947456790889,Arf1
ENSMUSG00000009646,0.6549205039486545,0.0,0.0,0.6493338387003431,0.6604364889566362,Pla2g12b
ENSMUSG00000003355,0.65275753199741,0.0,0.0,0.647143315612727,0.6583009526799696,Fkbp11
ENSMUSG00000049128,0.6527208837142509,0.0,0.0,0.6471062013159269,0.6582647684839908,Ivl
