,train_loss,val_loss
0,689.4976196289062,660.4398193359375
1,660.041259765625,649.8992309570312
2,654.9016723632812,646.0341186523438
3,652.5183715820312,644.4030151367188
4,651.1395874023438,642.9842529296875
5,650.213623046875,642.0458984375
6,649.6603393554688,641.7367553710938
7,649.2203979492188,641.7060546875
8,648.9225463867188,640.9711303710938
9,648.7240600585938,641.166748046875
10,648.60400390625,640.6709594726562
11,648.4622802734375,640.7064208984375
12,648.4271240234375,640.7222290039062
