,Erythroid3_6_corr,Erythroid3_6_pval,Erythroid3_6_qval,Erythroid3_6_ci_low,Erythroid3_6_ci_high,gene_annotation
ENSMUSG00000053604,0.650481321209745,0.0,0.0,0.6466808113777258,0.6542495341211665,Rpia
ENSMUSG00000027556,0.6466850064571039,0.0,0.0,0.6428521496565304,0.6504854807422791,Car1
ENSMUSG00000026815,0.6333207841456893,0.0,0.0,0.6293755794394383,0.6372333431212632,Gfi1b
ENSMUSG00000038997,0.627977982080339,0.0,0.0,0.6239885263855693,0.6319347032283442,Asb17
ENSMUSG00000034041,0.620220725338913,0.0,0.0,0.61616769618012,0.6242409074545022,Lyl1
ENSMUSG00000084796,0.6152048028762261,0.0,0.0,0.6111110919136871,0.6192656043296165,Mir142hg
ENSMUSG00000028332,0.5951324431056568,0.0,0.0,0.5908792779465354,0.5993525281243421,Hemgn
ENSMUSG00000029722,0.5920815228469477,0.0,0.0,0.5878045895582168,0.5963253610039811,Agfg2
ENSMUSG00000041237,0.5850346614001491,0.0,0.0,0.5807033019297602,0.5893329019667064,Pklr
ENSMUSG00000024661,0.5832288090863812,0.0,0.0,0.5788836082689581,0.5875408873301708,Fth1
ENSMUSG00000050708,0.5804060127905583,0.0,0.0,0.57603926273644,0.58473963650108,Ftl1
ENSMUSG00000028494,0.5779554289071769,0.0,0.0,0.5735700568334056,0.5823076733015593,Plin2
ENSMUSG00000054191,0.5767613689780661,0.0,0.0,0.5723669521017453,0.5811226581740326,Klf1
ENSMUSG00000018654,0.5727955904641897,0.0,0.0,0.568371269247286,0.5771867870399948,Ikzf1
ENSMUSG00000025499,0.5726054706645738,0.0,0.0,0.5681797210726851,0.576998095878179,Hras
ENSMUSG00000034796,0.5690848564064779,0.0,0.0,0.5646327430160087,0.5735038522131967,Cpne7
ENSMUSG00000028644,0.5679368414412647,0.0,0.0,0.5634761668005828,0.57236440150242,Ermap
ENSMUSG00000023926,0.5679311652837996,0.0,0.0,0.563470448356967,0.5723587676469204,Rhag
ENSMUSG00000000869,0.5672270674460467,0.0,0.0,0.5627611084570695,0.5716599139063087,Il4
ENSMUSG00000038578,0.5650885041381952,0.0,0.0,0.5606066637081621,0.5695372391100348,Susd1
ENSMUSG00000071714,0.560581153342316,0.0,0.0,0.5560660390326132,0.5650631814606425,Csf2rb2
ENSMUSG00000051839,0.5586043916638287,0.0,0.0,0.5540747696445316,0.5631009377995254,Gypa
ENSMUSG00000042476,0.5580714123872251,0.0,0.0,0.5535378876358861,0.5625718642272689,Abcb4
ENSMUSG00000058794,0.5578785040102043,0.0,0.0,0.5533435676191479,0.5623803685859537,Nfe2
ENSMUSG00000026311,0.5560054444735993,0.0,0.0,0.5514568273166519,0.5605210010136754,Asb1
ENSMUSG00000040466,0.5529254049177404,0.0,0.0,0.5483543924277001,0.5574633773940536,Blvrb
ENSMUSG00000022742,0.5511144931783007,0.0,0.0,0.5465303720713725,0.5556655876505969,Cpox
ENSMUSG00000034663,0.5487002588890237,0.0,0.0,0.5440987295472985,0.5532687808835712,Bmp2k
ENSMUSG00000022514,0.547591806278986,0.0,0.0,0.5429823101495161,0.5521683044704113,Il1rap
ENSMUSG00000078350,0.5459612062436227,0.0,0.0,0.5413400201088123,0.5505494089130707,Smim1
ENSMUSG00000028717,0.5380177096860821,0.0,0.0,0.5333400797420993,0.5426624373481661,Tal1
ENSMUSG00000030000,0.5363398879926207,0.0,0.0,0.5316504430393265,0.5409964500627688,Add2
ENSMUSG00000027329,0.5357427909406316,0.0,0.0,0.5310491503101583,0.5404035557797511,Spef1
ENSMUSG00000006574,0.5328750299950732,0.0,0.0,0.5281613040739985,0.5375559155580806,Slc4a1
ENSMUSG00000032028,0.53020000546594,0.0,0.0,0.5254676424347944,0.534899563231192,Nxpe2
ENSMUSG00000023216,0.5287467239484687,0.0,0.0,0.5240042755580849,0.5334563869597218,Epb42
ENSMUSG00000024014,0.5280799156694047,0.0,0.0,0.5233328491903911,0.532794206087016,Pim1
ENSMUSG00000037336,0.5270143377788502,0.0,0.0,0.522259903703615,0.5317360109343071,Mfsd2b
ENSMUSG00000063856,0.5244225269099889,0.0,0.0,0.519650235420622,0.5291620955972803,Gpx1
ENSMUSG00000025889,0.5241078485746027,0.0,0.0,0.5193333950332802,0.5288495840658398,Snca
ENSMUSG00000021061,0.522829344949226,0.0,0.0,0.518046120727606,0.5275798707030485,Sptb
ENSMUSG00000054342,0.5126341165801985,0.0,0.0,0.5077817271745171,0.5174539793755397,Kcnn4
ENSMUSG00000031974,0.5117365878211342,0.0,0.0,0.5068781754902515,0.5165624899967843,Abcb10
ENSMUSG00000052217,0.5113070442534138,0.0,0.0,0.506445753219634,0.5161358330824665,Hbb-bh1
ENSMUSG00000026614,0.5082229514903576,0.0,0.0,0.5033410633736085,0.5130723959145899,Slc30a10
ENSMUSG00000073063,0.5007976902384484,0.0,0.0,0.49586672961274214,0.5056963582564235,Hbq1b
ENSMUSG00000096982,0.5005589863569706,0.0,0.0,0.49562646029092094,0.5054592249099791,Redrum
ENSMUSG00000026532,0.49553666412682684,0.0,0.0,0.4905713762824336,0.5004697750543821,Spta1
ENSMUSG00000061436,0.4946721759408255,0.0,0.0,0.48970128255003853,0.49961091210456265,Hipk2
ENSMUSG00000000253,0.49437169684091375,0.0,0.0,0.4893988573911163,0.49931238595217126,Gmpr
ENSMUSG00000028684,0.4930494837849612,0.0,0.0,0.4880680952072687,0.49799875260964754,Urod
ENSMUSG00000039956,0.4923422954179923,0.0,0.0,0.48735634382797927,0.49729614379651477,Mrap
ENSMUSG00000034449,0.4918000975168744,0.0,0.0,0.48681065197436857,0.49675745261631404,Dhrs11
ENSMUSG00000031497,0.4893063817384075,0.0,0.0,0.48430091670185027,0.4942798160174333,Tnfsf13b
ENSMUSG00000025573,0.4881058327744792,0.0,0.0,0.48309268485241197,0.4930869792342304,6030468B19Rik
ENSMUSG00000028124,0.47854121449275877,0.0,0.0,0.4734675399272533,0.4835831338895032,Gclm
ENSMUSG00000047181,0.4776395821263442,0.0,0.0,0.47256026435964904,0.48268716911477344,Samd14
ENSMUSG00000028393,0.4752096202581526,0.0,0.0,0.4701151472791218,0.4802724291903342,Alad
ENSMUSG00000000244,0.4740092541721773,0.0,0.0,0.46890732359168397,0.4790795542053253,Tspan32
ENSMUSG00000021102,0.4734746517878954,0.0,0.0,0.46836940598578125,0.47854828207577876,Glrx5
ENSMUSG00000032026,0.473361403405541,0.0,0.0,0.46825545580374617,0.4784357386866419,Rexo2
ENSMUSG00000032590,0.47216875793756286,0.0,0.0,0.46705542982978465,0.4772505075467476,Apeh
ENSMUSG00000004328,0.46819047300194144,0.0,0.0,0.4630526620819076,0.4732968207461228,Hif3a
ENSMUSG00000030979,0.4680954334538418,0.0,0.0,0.4629570402128068,0.4732023663209636,Uros
ENSMUSG00000032870,0.46691335093628117,0.0,0.0,0.46176772490007073,0.4720275516308462,Smap2
ENSMUSG00000031765,0.466121075528262,0.0,0.0,0.4609706121611405,0.47124013722229,Mt1
ENSMUSG00000024663,0.46553383523024877,0.0,0.0,0.46037979176138066,0.47065649466683857,Rab3il1
ENSMUSG00000001348,0.4648480826961957,0.0,0.0,0.4596898643263364,0.4699749377388411,Acp5
ENSMUSG00000031543,0.46361863050574187,0.0,0.0,0.45845294274797843,0.46875299233989126,Ank1
ENSMUSG00000018659,0.46239148167655914,0.0,0.0,0.4572183584812318,0.46753331664266384,Pnpo
ENSMUSG00000070803,0.4622912866920422,0.0,0.0,0.4571175572840348,0.46743373096441215,Cited4
ENSMUSG00000024155,0.461435320055512,0.0,0.0,0.4562564171850957,0.4665829643164538,Meiob
ENSMUSG00000058600,0.4609982027637036,0.0,0.0,0.45581666169797513,0.46614849883346116,Rpl30
ENSMUSG00000030781,0.45966448656356246,0.0,0.0,0.45447491156733566,0.4648228583817786,Slc5a2
ENSMUSG00000029716,0.4590844015057393,0.0,0.0,0.45389133958931044,0.46424627856424683,Tfr2
ENSMUSG00000030612,0.4587754429579105,0.0,0.0,0.4535805256944356,0.4639391851534745,Mrpl46
ENSMUSG00000027618,0.4573829132185511,0.0,0.0,0.45217964926775506,0.4625550465071539,Nfs1
ENSMUSG00000002997,0.45531265523226183,0.0,0.0,0.4500970298085323,0.46049721685746065,Prkar2b
ENSMUSG00000032456,0.45449288884651456,0.0,0.0,0.44927238429368177,0.45968235635579896,Nmnat3
ENSMUSG00000027327,0.4542698184417564,0.0,0.0,0.44904798774634114,0.4594606194013553,1700037H04Rik
ENSMUSG00000029866,0.45148218153134995,0.0,0.0,0.4462438340199426,0.45668959161179046,Kel
ENSMUSG00000035472,0.4489964148344765,0.0,0.0,0.44374342585182425,0.45421855022383395,Slc25a21
ENSMUSG00000005161,0.44626445926661856,0.0,0.0,0.4409954730670291,0.4515026856660492,Prdx2
ENSMUSG00000027845,0.44412040762553817,0.0,0.0,0.4388389359185511,0.4493711943467955,Dclre1b
ENSMUSG00000042363,0.4415584459660347,0.0,0.0,0.4362621349093197,0.4468241628160896,Lgalsl
ENSMUSG00000036533,0.4406592208739586,0.0,0.0,0.4353577219363581,0.4459301578228079,Cdc42ep3
ENSMUSG00000046404,0.43838367454016697,0.0,0.0,0.4330690951422985,0.44366777429986215,Yod1
ENSMUSG00000043716,0.4377651278007533,0.0,0.0,0.4324470046724915,0.44305279387853536,Rpl7
ENSMUSG00000001999,0.4375516185816366,0.0,0.0,0.4322322734082272,0.4428405145214453,Blvra
ENSMUSG00000026520,0.4335298648244958,0.0,0.0,0.4281876133677639,0.43884181620854057,Pycr2
ENSMUSG00000026401,0.43291270234780505,0.0,0.0,0.42756695472494377,0.4382281731089334,Cd55b
ENSMUSG00000073400,0.4309890213201515,0.0,0.0,0.4256324085659485,0.4363154301064141,Trim10
ENSMUSG00000062729,0.42993373950194524,0.0,0.0,0.4245711872142366,0.4352661281594292,Ppox
ENSMUSG00000037904,0.42963390399510887,0.0,0.0,0.42426966680538997,0.43496798906082285,Ankrd9
ENSMUSG00000040447,0.42908181910007265,0.0,0.0,0.42371448262425376,0.4344190246903676,Spns2
ENSMUSG00000001542,0.42891322145294825,0.0,0.0,0.4235449393099379,0.4342513792097828,Ell2
ENSMUSG00000034248,0.42789495587167603,0.0,0.0,0.4225209702539121,0.43323885649060206,Slc25a37
ENSMUSG00000027562,0.4254042251108786,0.0,0.0,0.42001634631280665,0.4307621162180917,Car2
ENSMUSG00000038274,0.42458342113341085,0.0,0.0,0.4191909819093454,0.42994590503276714,Fau
ENSMUSG00000030751,0.4245301048633505,0.0,0.0,0.41913736971983395,0.42989288678965076,Psma1
ENSMUSG00000059070,0.42365331380825866,0.0,0.0,0.41825571763607744,0.42902099151047246,Rpl18
ENSMUSG00000027763,0.42203580562496557,0.0,0.0,0.4166292684919329,0.42741248883098204,Mbnl1
ENSMUSG00000028995,0.4213793415169041,0.0,0.0,0.415969185577754,0.42675966988652075,Fam126a
ENSMUSG00000010342,0.421045288000388,0.0,0.0,0.4156332927555655,0.42642746912416335,Tex14
ENSMUSG00000106438,0.4193591381422654,0.0,0.0,0.4139378814517075,0.4247506489635221,Gm42749
ENSMUSG00000090523,0.4190560081012685,0.0,0.0,0.4136330904092843,0.42444919225937217,Gypc
ENSMUSG00000026544,0.41746743930498,0.0,0.0,0.41203583692421525,0.4228693731210964,Dusp23
ENSMUSG00000016255,0.41716898237124306,0.0,0.0,0.4117357520545393,0.4225725563903488,Tubb1
ENSMUSG00000027074,0.41610892759992,0.0,0.0,0.4106699247298122,0.4215183178973717,Slc43a3
ENSMUSG00000001014,0.4141839582302637,0.0,0.0,0.4087345108965814,0.4196038730089875,Icam4
ENSMUSG00000024588,0.4118757591682948,0.0,0.0,0.40641385267047253,0.4173082301036585,Fech
ENSMUSG00000053897,0.4117172239165388,0.0,0.0,0.4062544642655981,0.417150554708468,Slc39a8
