,Mesenchyme_2_corr,Mesenchyme_2_pval,Mesenchyme_2_qval,Mesenchyme_2_ci_low,Mesenchyme_2_ci_high,gene_annotation
ENSMUSG00000027236,-0.009866056275965717,0.00320059241989782,0.003315301864406277,-0.01642499095953407,-0.0033062725317974584,Eif3j1
ENSMUSG00000002871,-0.00998067878814022,0.002863396754737291,0.002967250523043825,-0.016539593617966964,-0.0034209050353960053,Tpra1
ENSMUSG00000003039,-0.010001483412775314,0.002805790301696597,0.002907856049017097,-0.01656039462055888,-0.0034417114920159263,Fam32a
ENSMUSG00000000686,-0.010067701133474676,0.002629412028900241,0.0027256266496322595,-0.016626600775094265,-0.003507935081430931,Abhd15
ENSMUSG00000054612,-0.010161503277290776,0.0023968759329446353,0.002485096871896978,-0.016720386436167575,-0.0036017456371852607,Mgmt
ENSMUSG00000020474,-0.010216318013646005,0.0022698618436143747,0.0023541400576792934,-0.016775191487149267,-0.003656565342635659,Polm
ENSMUSG00000033222,-0.010238648045947988,0.0022199108533874326,0.002302812088576175,-0.016797517562595773,-0.0036788974105141565,Ttf2
ENSMUSG00000018932,-0.010243500092481407,0.0022091912079543995,0.0022919298764959017,-0.016802368748487277,-0.0036837499002191137,Map2k3
ENSMUSG00000021136,-0.01046517825728698,0.0017671770279166896,0.0018346937582191547,-0.017024007263322847,-0.0039054486419254904,Smoc1
ENSMUSG00000018415,-0.010665912748339605,0.001438640236347275,0.0014940702423380154,-0.01722470529434681,-0.004106202322148884,Gid4
ENSMUSG00000014704,-0.010784717971156883,0.0012717305187042176,0.0013210039666606602,-0.017343488689228453,-0.00422501915120458,Hoxa2
ENSMUSG00000020910,-0.010951725937457205,0.0010671899785700003,0.0011092297875168904,-0.01751046565831424,-0.0043920437459146885,Adprm
ENSMUSG00000072694,-0.011004261894116189,0.0010094305843677612,0.0010493041417544296,-0.017562991788487876,-0.00444458500907418,1500011B03Rik
ENSMUSG00000028159,-0.011005870009414023,0.001007709102276063,0.00104762355990858,-0.017564599602427896,-0.004446193287374228,Dapp1
ENSMUSG00000000409,-0.011008724611701656,0.001004659952021997,0.0010446708454008495,-0.017567453669684825,-0.0044490481790944066,Lck
ENSMUSG00000020205,-0.011226548299461953,0.000795643479187738,0.0008280190229865105,-0.017785236216066307,-0.004666894267723178,Phlda1
ENSMUSG00000032803,-0.01125044365097039,0.0007753550251939834,0.000807072993852382,-0.01780912701646759,-0.004690792114513434,Cdv3
ENSMUSG00000050587,-0.011349012278255072,0.0006966370836969717,0.0007253613949364553,-0.017907676791212218,-0.0047893711140677845,Lrrc4c
ENSMUSG00000028622,-0.011396525594396306,0.0006614063677217993,0.0006889649663768743,-0.01795518097429011,-0.004836889475523782,Mrpl37
ENSMUSG00000071533,-0.01149963764691248,0.0005905724062442518,0.0006152436777208583,-0.018058273104633024,-0.0049400125791428506,Pcnp
ENSMUSG00000027080,-0.01154916761167605,0.0005591188673732932,0.0005825368486906577,-0.018107793450180643,-0.004989547901918351,Med19
ENSMUSG00000021203,-0.011551371448569287,0.0005577562722943603,0.0005811777350154843,-0.018109996858318933,-0.004991751977964512,Otub2
ENSMUSG00000018322,-0.01156406371014539,0.0005499688711183988,0.0005731230420158388,-0.018122686649384347,-0.005004445618102393,Tomm34
ENSMUSG00000074671,-0.011695217307199064,0.0004752194717115654,0.0004953298641980044,-0.018253814594056596,-0.005135613584102346,Tspyl3
ENSMUSG00000020650,-0.011806083980071234,0.0004195398415731142,0.00043747637286039025,-0.018364659406504797,-0.005246492579373449,Bcap29
ENSMUSG00000002111,-0.012031362680455484,0.00032464898022761156,0.0003387759367918309,-0.01858989319034878,-0.005471796815467314,Spi1
ENSMUSG00000028702,-0.01203370362248772,0.0003237778324094474,0.00033790214194265013,-0.0185922336621446,-0.005474138026345294,Rad54l
ENSMUSG00000096847,-0.01211704275330318,0.00029415254506904464,0.0003070165380117364,-0.018675556005394577,-0.005557486775103112,Tmem151b
ENSMUSG00000056305,-0.012133910326448696,0.00028847409744953725,0.00030112118731684477,-0.01869242016970573,-0.005574356305979515,Usp39
ENSMUSG00000004040,-0.012168894492051526,0.00027702252787732684,0.0002891977532908726,-0.018727397253324184,-0.005609344543913351,Stat3
ENSMUSG00000028995,-0.012349370048179974,0.00022441371837436482,0.0002343501653867636,-0.018907836020050327,-0.00578984136343209,Fam126a
ENSMUSG00000070605,-0.012354261512872352,0.00022312782702547511,0.00023303167313365548,-0.018912726481685894,-0.00579473341037958,Zfp992
ENSMUSG00000062591,-0.012366059289540583,0.00022005477399457987,0.00022984622309857935,-0.018924521837779276,-0.005806532592687117,Tubb4a
ENSMUSG00000032869,-0.012368513815494187,0.00021942043911832515,0.00022920760380061125,-0.018926975859903165,-0.005808987411313335,Psmf1
ENSMUSG00000024118,-0.012390948892947404,0.00021370146553616943,0.00022325685910590202,-0.01894940632854496,-0.00583142516754276,1600002H07Rik
ENSMUSG00000025137,-0.012409320736126205,0.00020912281053161468,0.0002184963018823683,-0.01896777439270114,-0.005849799209261541,Pcyt2
