,Cardiomyocytes_1_corr,Cardiomyocytes_1_pval,Cardiomyocytes_1_qval,Cardiomyocytes_1_ci_low,Cardiomyocytes_1_ci_high,gene_annotation
ENSMUSG00000040752,0.8575681678000279,0.0,0.0,0.8558227251046183,0.8592940818737719,Myh6
ENSMUSG00000061086,0.8098057282742279,0.0,0.0,0.8075356211948121,0.8120518437175231,Myl4
ENSMUSG00000019787,0.8096560496171716,0.0,0.0,0.8073843461518054,0.8119037489891204,Trdn
ENSMUSG00000026418,0.8085255997882705,0.0,0.0,0.8062418492446375,0.8107852524570243,Tnni1
ENSMUSG00000021798,0.8018979684317759,0.0,0.0,0.799543930654232,0.8042273692202869,Ldb3
ENSMUSG00000061462,0.7944432782924816,0.0,0.0,0.7920108817861986,0.7968504531494882,Obscn
ENSMUSG00000026414,0.793223494847739,0.0,0.0,0.790778347299457,0.7956433272571662,Tnnt2
ENSMUSG00000035458,0.7890305553420411,0.0,0.0,0.7865417279973529,0.7914937508251655,Tnni3
ENSMUSG00000017817,0.7886702860405357,0.0,0.0,0.7861777165329095,0.7911371968076306,Jph2
ENSMUSG00000031880,0.7878203267349098,0.0,0.0,0.7853189354455712,0.7902959960793994,Rrad
ENSMUSG00000053093,0.7841575784404653,0.0,0.0,0.7816182813750304,0.7866708845517009,Myh7
ENSMUSG00000030470,0.7823265723986113,0.0,0.0,0.7797683932691346,0.7848586281345985,Csrp3
ENSMUSG00000021200,0.782255060048611,0.0,0.0,0.7796961443616464,0.7847878471969999,Asb2
ENSMUSG00000060843,0.7812487298892401,0.0,0.0,0.778679456504815,0.7837918025518346,Ctnna3
ENSMUSG00000091898,0.7796883257451314,0.0,0.0,0.7771030185129857,0.7822473211366695,Tnnc1
ENSMUSG00000002100,0.7740330397830097,0.0,0.0,0.7713898937915872,0.7766494794132851,Mybpc3
ENSMUSG00000006221,0.7726536158748424,0.0,0.0,0.7699964266266254,0.7752840044744312,Hspb7
ENSMUSG00000032845,0.7622308466139022,0.0,0.0,0.7594683673908756,0.7649658372089955,Alpk2
ENSMUSG00000060913,0.7610960517133932,0.0,0.0,0.7583221962264131,0.7638423462594772,Trim55
ENSMUSG00000060586,0.7593993452919156,0.0,0.0,0.7566085123962071,0.7621625100707785,H2-Eb1
ENSMUSG00000039103,0.7572854221742095,0.0,0.0,0.7544734907975956,0.760069553482934,Nexn
ENSMUSG00000040666,0.7551299178451365,0.0,0.0,0.7522965342532926,0.7579353686220238,Sh3bgr
ENSMUSG00000061816,0.7550139908906511,0.0,0.0,0.7521794553127975,0.7578205865655581,Myl1
ENSMUSG00000038403,0.7547582367868388,0.0,0.0,0.7519211603695513,0.7575673576824277,Hfe2
ENSMUSG00000013936,0.7542711080727937,0.0,0.0,0.7514291945889464,0.7570850363567982,Myl2
ENSMUSG00000020469,0.7511772848309292,0.0,0.0,0.7483047242166636,0.7540216739105108,Myl7
ENSMUSG00000021702,0.7510530105206767,0.0,0.0,0.7481792215190721,0.753898620580475,Thbs4
ENSMUSG00000044086,0.7508809766878084,0.0,0.0,0.7480054875600363,0.7537282766299263,Lmod3
ENSMUSG00000038663,0.747050860555443,0.0,0.0,0.7441376223146913,0.7499356845113856,Fsd2
ENSMUSG00000055027,0.7442576083264677,0.0,0.0,0.7413169633271417,0.7471696784495792,Smyd1
ENSMUSG00000108322,0.7408987047554013,0.0,0.0,0.7379252405122827,0.7438434049803202,Gm45123
ENSMUSG00000068614,0.7265743527708761,0.0,0.0,0.7234626137826214,0.7296565693470298,Actc1
ENSMUSG00000026208,0.7257734460903619,0.0,0.0,0.7226540564688811,0.7288632731830147,Des
ENSMUSG00000031972,0.7221837222385582,0.0,0.0,0.7190301467823973,0.7253075583095949,Acta1
ENSMUSG00000039891,0.7217135956058015,0.0,0.0,0.7185555557166415,0.7248418733043552,Txlnb
ENSMUSG00000026430,0.7210171402018252,0.0,0.0,0.7178524920144602,0.7241519925654583,Rassf5
ENSMUSG00000051747,0.7174522603527761,0.0,0.0,0.7142538879748526,0.7206206675767342,Ttn
ENSMUSG00000048070,0.7163157938606998,0.0,0.0,0.7131067059217511,0.7194948636549304,Pirt
ENSMUSG00000067279,0.7133374891294219,0.0,0.0,0.710100400763485,0.7165444227440569,Ppp1r3c
ENSMUSG00000022358,0.7127538568669634,0.0,0.0,0.7095112953330777,0.7159662372632875,Fbxo32
ENSMUSG00000040086,0.7103643189253442,0.0,0.0,0.7070993961218622,0.7135989538656553,Tnni3k
ENSMUSG00000007122,0.7103110240174207,0.0,0.0,0.7070456033468582,0.7135461544683708,Casq1
ENSMUSG00000042064,0.7091601575189918,0.0,0.0,0.7058839949736717,0.7124059792130182,Myo3b
