,Mesenchyme_1_corr,Mesenchyme_1_pval,Mesenchyme_1_qval,Mesenchyme_1_ci_low,Mesenchyme_1_ci_high,gene_annotation
ENSMUSG00000018217,0.7478722903868794,0.0,0.0,0.7449671315957727,0.7507490826915814,Pmp22
ENSMUSG00000031825,0.7122783380391806,0.0,0.0,0.7090313205506106,0.7154951529844785,Crispld2
ENSMUSG00000028031,0.7050861922996486,0.0,0.0,0.7017721460643723,0.7083697223442917,Dkk2
ENSMUSG00000075707,0.7012004071148217,0.0,0.0,0.697850432803579,0.7045197036267465,Dio3
ENSMUSG00000018906,0.6826156414574813,0.0,0.0,0.679096609181678,0.6861032980812682,P4ha2
ENSMUSG00000025105,0.6735935402563421,0.0,0.0,0.6699940937313077,0.6771613164575925,Bnc1
ENSMUSG00000024395,0.6732346306197056,0.0,0.0,0.6696320075054899,0.6768055722758636,Lims2
ENSMUSG00000005124,0.671520737785781,0.0,0.0,0.667902969194271,0.675106772367137,Wisp1
ENSMUSG00000022639,0.6571162950831793,0.0,0.0,0.6533727792423438,0.6608276752424554,Dubr
ENSMUSG00000022665,0.6544812728994676,0.0,0.0,0.650715052353843,0.6582152919489294,Ccdc80
ENSMUSG00000027750,0.6463182887606608,0.0,0.0,0.6424823174398879,0.6501218695530881,Postn
ENSMUSG00000004791,0.6429437320126037,0.0,0.0,0.6390791845808838,0.6467758172840475,Pgf
ENSMUSG00000043110,0.6379792855410948,0.0,0.0,0.6340729736655998,0.641853036742668,Lrrn4
ENSMUSG00000050069,0.6373938921527219,0.0,0.0,0.6334826771148843,0.641272535436594,Grem2
ENSMUSG00000031654,0.6319256265251726,0.0,0.0,0.6279688300462558,0.6358497531835622,Cbln1
ENSMUSG00000058145,0.6273643297920953,0.0,0.0,0.6233698158871954,0.6313260995433466,Adamts17
ENSMUSG00000036545,0.6267803838279086,0.0,0.0,0.6227810612205557,0.6307469532530742,Adamts2
ENSMUSG00000050447,0.6233132287045577,0.0,0.0,0.6192854479049165,0.6273082049850893,Lypd6
ENSMUSG00000001506,0.6201963947263734,0.0,0.0,0.6161431674269044,0.6242167746602401,Col1a1
ENSMUSG00000036098,0.6191214592624888,0.0,0.0,0.6150594858811977,0.6231505712236076,Myrf
ENSMUSG00000039323,0.6180813917630933,0.0,0.0,0.6140109706059016,0.6221189382530926,Igfbp2
ENSMUSG00000042985,0.6171109392008989,0.0,0.0,0.6130326486593108,0.6211563430263309,Upk3b
ENSMUSG00000019932,0.616987570312501,0.0,0.0,0.6129082802705927,0.6210339721280392,Kera
ENSMUSG00000038463,0.6164191160399525,0.0,0.0,0.6123352231514078,0.6204701138060598,Olfml2b
ENSMUSG00000036446,0.615363331656051,0.0,0.0,0.6112709013333342,0.6194228543211999,Lum
ENSMUSG00000069833,0.6085511029351981,0.0,0.0,0.6044039424688845,0.61266528335334,Ahnak
