,Notochord_corr,Notochord_pval,Notochord_qval,Notochord_ci_low,Notochord_ci_high,gene_annotation
ENSMUSG00000055202,0.22549199947793108,0.0,0.0,0.21925633163421274,0.2317092466334939,Zfp811
ENSMUSG00000021676,0.22549179740334518,0.0,0.0,0.2192561289691914,0.23170904516408256,Iqgap2
ENSMUSG00000019857,0.22547062593845796,0.0,0.0,0.21923489564704257,0.23168793710070862,Asf1a
ENSMUSG00000035367,0.22544912841095302,0.0,0.0,0.21921333531565362,0.2316665039451759,Rmi1
ENSMUSG00000046818,0.22544867895829426,0.0,0.0,0.2192128845500078,0.23166605583828906,Ddit4l
ENSMUSG00000048878,0.2254404308325021,0.0,0.0,0.21920461232941993,0.23165783240894805,Hexim1
ENSMUSG00000055313,0.2254126469023792,0.0,0.0,0.21917674724222813,0.23163013166263746,Pgbd1
ENSMUSG00000062300,0.22537777441334744,0.0,0.0,0.21914177290479012,0.23159536356596863,Nectin2
ENSMUSG00000003352,0.22535256908639165,0.0,0.0,0.2191164939732678,0.23157023368240245,Cacnb3
ENSMUSG00000024892,0.22532626579005055,0.0,0.0,0.21909011387499813,0.23154400910699272,Pcx
ENSMUSG00000064367,0.22528705923275216,0.0,0.0,0.21905079285698573,0.23150491987094055,mt-Nd5
ENSMUSG00000025366,0.2252679106781233,0.0,0.0,0.21903158840689632,0.23148582860892636,Esyt1
ENSMUSG00000040415,0.22523790056945933,0.0,0.0,0.21900149070714534,0.23145590828109128,Dtx3
ENSMUSG00000066196,0.2252154279290787,0.0,0.0,0.2189789524832038,0.2314335028640969,Spag8
ENSMUSG00000055725,0.2251915910137228,0.0,0.0,0.21895504601009624,0.23140973724593322,Paqr3
ENSMUSG00000005973,0.2251647196903662,0.0,0.0,0.2189280962833556,0.231382946286909,Rcn1
ENSMUSG00000021466,0.22502073561382144,0.0,0.0,0.21878369226160924,0.23123939266430582,Ptch1
ENSMUSG00000034863,0.2250185603873997,0.0,0.0,0.21878151069299817,0.23123722393885182,Ano8
ENSMUSG00000022901,0.2250076898995611,0.0,0.0,0.21877060851160368,0.23122638593805683,Cd86
ENSMUSG00000031478,0.22492683807272856,0.0,0.0,0.21868952100530872,0.23114577569287106,Nek3
ENSMUSG00000026404,0.22492173960842196,0.0,0.0,0.21868440768209382,0.23114069245968616,Ddx59
ENSMUSG00000024481,0.22485549022407267,0.0,0.0,0.2186179652524111,0.23107464095748134,Lvrn
ENSMUSG00000045975,0.22485462446806145,0.0,0.0,0.21861709697403992,0.23107377778704158,C2cd2
ENSMUSG00000039145,0.22483812398177952,0.0,0.0,0.21860054841586382,0.23105732657742117,Camk1d
ENSMUSG00000035273,0.22482116271093677,0.0,0.0,0.218583537734434,0.23104041595560948,Hpse
ENSMUSG00000029919,0.2247172535044835,0.0,0.0,0.21847932590848101,0.2309368169564189,Hpgds
ENSMUSG00000024774,0.22464029038548547,0.0,0.0,0.21840213873801678,0.23086008350977344,Ankrd22
ENSMUSG00000097748,0.2245448758499159,0.0,0.0,0.21830644654444006,0.23076495360162277,Gm26533
ENSMUSG00000034212,0.22450102971936822,0.0,0.0,0.21826247286109876,0.23072123822689766,Ankmy1
ENSMUSG00000016256,0.22445991398577275,0.0,0.0,0.21822123754072478,0.23068024508385232,Ctsz
ENSMUSG00000087574,0.22443200812839106,0.0,0.0,0.21819325053071595,0.2306524224179137,C030037D09Rik
ENSMUSG00000039529,0.22435052986060364,0.0,0.0,0.21811153537585817,0.2305711869905561,Atp8b1
ENSMUSG00000020783,0.22434934934344997,0.0,0.0,0.21811035142715307,0.23057000999121613,Ncbp3
ENSMUSG00000032359,0.2242900513604405,0.0,0.0,0.21805088109918247,0.2305108886863757,Ctsh
ENSMUSG00000022512,0.22423519239774636,0.0,0.0,0.21799586273445565,0.23045619313490276,Cldn1
ENSMUSG00000045282,0.224229076262054,0.0,0.0,0.21798972882974949,0.23045009521522358,Tmem86b
ENSMUSG00000049551,0.22417585681851543,0.0,0.0,0.2179363547902665,0.2303970342573698,Fzd9
ENSMUSG00000068854,0.22409516897207613,0.0,0.0,0.21785543262673665,0.23031658662601676,Hist2h2be
ENSMUSG00000004952,0.2240931091631636,0.0,0.0,0.2178533668372727,0.23031453294823032,Rasa4
ENSMUSG00000027984,0.22401517847061786,0.0,0.0,0.21777520991795732,0.23023683417964547,Hadh
ENSMUSG00000097217,0.2239812957600051,0.0,0.0,0.2177412288734194,0.2302030522802022,Gm26549
ENSMUSG00000073600,0.22392682223585192,0.0,0.0,0.2176865972886842,0.23014874079959619,Prob1
ENSMUSG00000038745,0.22390081057981462,0.0,0.0,0.21766051017092197,0.23012280650731082,Nlrp6
ENSMUSG00000039652,0.22381141924515846,0.0,0.0,0.21757085957340672,0.2300336809725925,Cpeb3
ENSMUSG00000039887,0.2237852406509938,0.0,0.0,0.21754460507305623,0.23000758019919698,Alg14
ENSMUSG00000040842,0.22374857842542867,0.0,0.0,0.21750783655865422,0.22997102694391042,Szrd1
ENSMUSG00000057143,0.22374149865722948,0.0,0.0,0.21750073626727318,0.22996396821671872,Trim12c
ENSMUSG00000030259,0.2237202552888886,0.0,0.0,0.21747943132157085,0.22994278797954817,Rassf8
ENSMUSG00000021198,0.22369024295035986,0.0,0.0,0.21744933199752847,0.22991286482182186,Unc79
ENSMUSG00000105789,0.22365374833404283,0.0,0.0,0.21741273162394117,0.2298764786323581,Gm42997
ENSMUSG00000007655,0.22363152645984943,0.0,0.0,0.21739044536186664,0.22985432277165235,Cav1
