,Extra-Embryonic endoderm_2_corr,Extra-Embryonic endoderm_2_pval,Extra-Embryonic endoderm_2_qval,Extra-Embryonic endoderm_2_ci_low,Extra-Embryonic endoderm_2_ci_high,gene_annotation
ENSMUSG00000022774,0.7891351492694495,0.0,0.0,0.7845879185568623,0.7935974924323366,Ncbp2
ENSMUSG00000040842,0.7507916276375484,0.0,0.0,0.7455351348625365,0.7559547179935548,Szrd1
ENSMUSG00000025786,0.7449878356555957,0.0,0.0,0.7396271305453094,0.7502540164466335,Zdhhc3
ENSMUSG00000024740,0.7434747599706849,0.0,0.0,0.7380870219788678,0.7487676882274731,Ddb1
ENSMUSG00000029466,0.7423291036125934,0.0,0.0,0.7369209344674289,0.7476422488518265,Anapc7
ENSMUSG00000017176,0.7406684507493387,0.0,0.0,0.7352307233594846,0.7460108467466839,Nt5c3b
ENSMUSG00000036748,0.7394233208144271,0.0,0.0,0.7339634755024028,0.7447876064783923,Cuedc2
ENSMUSG00000022757,0.739368078603785,0.0,0.0,0.7339072528749357,0.7447333346031088,Tfg
ENSMUSG00000045598,0.7386350823077089,0.0,0.0,0.7331612547348612,0.7440132067476654,Zfp553
ENSMUSG00000068922,0.7380403657343724,0.0,0.0,0.7325559987950486,0.7434289218029206,Msto1
ENSMUSG00000042572,0.7371841829487672,0.0,0.0,0.7316846582555845,0.742587742450669,Ube2q1
ENSMUSG00000037503,0.7366539775196947,0.0,0.0,0.7311450751463994,0.7420668195997739,Fam168b
ENSMUSG00000037017,0.7359119299817288,0.0,0.0,0.7303899146750918,0.7413377524903467,Zscan21
ENSMUSG00000001847,0.7345245024647342,0.0,0.0,0.7289780057476889,0.7399745604950813,Rac1
ENSMUSG00000040843,0.7344985560668769,0.0,0.0,0.7289516019704462,0.7399490669012807,Tiprl
ENSMUSG00000022403,0.7340331662342454,0.0,0.0,0.7284780111153234,0.7394917961689998,St13
ENSMUSG00000020402,0.7336860382191837,0.0,0.0,0.7281247695250695,0.7391507208016158,Vdac1
ENSMUSG00000032309,0.7316895240826643,0.0,0.0,0.7260931503827626,0.7371889641794348,Fbxo22
