,Neural Crest/Mid-HindBrain_corr,Neural Crest/Mid-HindBrain_pval,Neural Crest/Mid-HindBrain_qval,Neural Crest/Mid-HindBrain_ci_low,Neural Crest/Mid-HindBrain_ci_high,gene_annotation
ENSMUSG00000042462,0.18022260828676234,1.4542655660328103e-196,3.570512817723756e-192,0.1686459360307238,0.19174956663962736,Dctpp1
ENSMUSG00000041453,0.17256543726022483,4.655359268549464e-180,5.714919038071322e-176,0.16095750594309244,0.18412563399575932,Rpl21
ENSMUSG00000027133,0.15324677367916523,7.89545447035245e-142,6.461639938536444e-138,0.14156623629856716,0.16488464538521894,Nop10
ENSMUSG00000057497,0.13894790336646526,1.2627589212377511e-116,7.750814258557316e-113,0.12721939640471017,0.15063756013392515,Fam136a
ENSMUSG00000057130,0.13865183343485074,3.9425554831834604e-116,1.9359524444624065e-112,0.12692238507448708,0.15034251113431565,Txnl4a
ENSMUSG00000044627,0.13814590504518534,2.7425496569355443e-115,1.1222513196180247e-111,0.12641485287782736,0.1498383225074996,Swi5
ENSMUSG00000019505,0.1345974259222261,1.802311356088221e-109,6.321478344954e-106,0.12285529757398896,0.14630187481945742,Ubb
ENSMUSG00000054000,0.12411982575494696,3.2606393812776552e-93,1.0006902261141124e-89,0.11234675547198532,0.13585805379306032,Tusc1
ENSMUSG00000046330,0.12354705170426492,2.304669779905245e-92,6.287139159581509e-89,0.11177236583808746,0.1352870511155305,Rpl37a
ENSMUSG00000098274,0.12305610588175157,1.2227556119446357e-91,3.00210957844647e-88,0.11128004150141896,0.13479761739567833,Rpl24
ENSMUSG00000063316,0.12298216197879121,1.5712166326438615e-91,3.506955524061099e-88,0.11120589047412725,0.13472390074190957,Rpl27
ENSMUSG00000001056,0.1223681990757825,1.2525469413139975e-90,2.5627110419284387e-87,0.11059021286328184,0.1341118196896248,Nhp2
ENSMUSG00000001289,0.12195270119819984,5.073059684543068e-90,9.581058567300109e-87,0.11017355969015157,0.13369759026591257,Pfdn5
ENSMUSG00000058558,0.11966580244606297,1.0245980685230248e-86,1.7968522698840933e-83,0.10788037629448222,0.13141759962154356,Rpl5
ENSMUSG00000043716,0.11924774057821273,4.053122696388868e-86,6.634151229449299e-83,0.10746117910584377,0.1310007871646483,Rpl7
ENSMUSG00000030224,0.11905855889544172,7.539486120364815e-86,1.1569341451699809e-82,0.10727148504411521,0.13081216950072916,Strap
ENSMUSG00000014226,0.11887674941919854,1.3676436327060012e-85,1.975199204129279e-82,0.1070891839644197,0.13063090126234939,Cacybp
ENSMUSG00000010607,0.11843261426328879,5.835204210045881e-85,7.959218542502581e-82,0.10664385122287531,0.13018808497024983,Pigyl
ENSMUSG00000055762,0.11833858366306825,7.927612693065621e-85,9.739343290566003e-82,0.10654956768107113,0.13009433299329587,Eef1d
ENSMUSG00000025362,0.11833835014809606,7.933645560904206e-85,9.739343290566003e-82,0.10654933353820938,0.13009410016999318,Rps26
ENSMUSG00000036992,0.11523256445204814,1.7137983115582285e-80,2.0036750545417915e-77,0.10343531245794864,0.1269973991092129,Nxt1
ENSMUSG00000078572,0.1151602731180933,2.1549414367699066e-80,2.4049146434352157e-77,0.10336283218850788,0.12692531650104266,Ndufaf8
ENSMUSG00000071451,0.11482603604076087,6.201874653782623e-80,6.620366369550911e-77,0.1030277232017188,0.12659204284646305,Psmg4
ENSMUSG00000086727,0.11382882602326119,1.4258162032974927e-78,1.458609975973335e-75,0.10202792772214955,0.12559769145483407,4931428L18Rik
ENSMUSG00000027566,0.11330352559584399,7.351340561649079e-78,7.219604538784327e-75,0.10150127493729527,0.12507388735734168,Psma7
ENSMUSG00000057322,0.11161596516205319,1.354423596582427e-75,1.2789926208958366e-72,0.0998094147315415,0.12339108957673352,Rpl38
ENSMUSG00000017764,0.11135972936571925,2.9694128059203417e-75,2.7001860448502306e-72,0.09955253203627298,0.1231355710100376,Zswim1
ENSMUSG00000019689,0.11122336883216652,4.505749134418699e-75,3.950898312437425e-72,0.0994158278853472,0.1229995915267195,Fmc1
ENSMUSG00000028643,0.11105584855039648,7.515081805500483e-75,6.362423740987857e-72,0.09924788607632969,0.12283253876368412,Svbp
ENSMUSG00000024608,0.11091291255839704,1.162049262709235e-74,9.510211166012379e-72,0.09910459094979861,0.12269000115247866,Rps14
ENSMUSG00000026377,0.11060946426651191,2.92585277084571e-74,2.2767284917380665e-71,0.09880038185088645,0.12238739699895432,Nifk
ENSMUSG00000067847,0.11060482536154571,2.967388063523058e-74,2.2767284917380665e-71,0.09879573133236452,0.12238277098159023,Romo1
ENSMUSG00000027404,0.11018358907152014,1.0645671762325581e-73,7.920379791170232e-71,0.09837344262217533,0.1219627028186016,Snrpb
ENSMUSG00000007721,0.10793059310551491,9.070949418237383e-71,6.550292650487183e-68,0.09611488996181954,0.11971588297350164,Ccdc124
ENSMUSG00000090223,0.10671352105754464,3.272521915610558e-69,2.2956273734877263e-66,0.09489486679208776,0.11850209705358501,Pcp4
ENSMUSG00000039670,0.10646586106180334,6.753757458079037e-69,4.606062586409903e-66,0.09464661062458712,0.1182551014326901,Oxld1
ENSMUSG00000008668,0.10596388017086092,2.917679605586169e-68,1.9360775588203137e-65,0.09414342586532654,0.11775446268482026,Rps18
ENSMUSG00000106718,0.10556656439134397,9.243726250767813e-68,5.972420181811877e-65,0.09374516151075137,0.1173582049566422,Gm20052
ENSMUSG00000032348,0.1052361223783019,2.4037911635411456e-67,1.5132789909554411e-64,0.09341393346273633,0.11702864005018998,Gsta4
ENSMUSG00000070493,0.10482699973840105,7.814983144221585e-67,4.7968366539232086e-64,0.09300384125298142,0.11662059976379309,Chchd2
ENSMUSG00000032959,0.10474624074200121,9.857337385127417e-67,5.902862133649959e-64,0.0929228913418577,0.11654005394866034,Pebp1
ENSMUSG00000039771,0.10473694244744312,1.0124274131004688e-66,5.918361392010169e-64,0.09291357107611285,0.11653078018905212,Polr2j
ENSMUSG00000063457,0.10452001679953445,1.8870705443505593e-66,1.0774733954626728e-63,0.0926961334368765,0.11631442634847465,Rps15
ENSMUSG00000101447,0.10443407412292433,2.414168344852654e-66,1.347105936427781e-63,0.09260998822890966,0.11622870990374913,Gm28826
ENSMUSG00000059689,0.10356922312367525,2.8464602198092676e-65,1.5530286959279363e-62,0.09174310898657898,0.115366125721967,Zfp637
ENSMUSG00000028964,0.10250372473400236,5.7799170751797724e-64,3.019330298506676e-61,0.09067513644168904,0.1143033955937511,Park7
ENSMUSG00000042532,0.10242057947789308,7.300949229792547e-64,3.734435531038888e-61,0.09059179926131837,0.11422046522063102,Golga7b
ENSMUSG00000025967,0.10224691447470992,1.1885631178735283e-63,5.955428912251197e-61,0.09041773392144245,0.11404724851180446,Eef1b2
ENSMUSG00000032199,0.10143881977877428,1.1350421230705478e-62,5.573510841125617e-60,0.08960778589206474,0.11324123037423083,Polr2m
ENSMUSG00000075227,0.10113429388702118,2.6439698199578405e-62,1.272838176854998e-59,0.0893025656417042,0.1129374829915687,Znhit2
ENSMUSG00000085301,0.10091187447728955,4.8952211420740535e-62,2.311297490003888e-59,0.08907964049104751,0.11271563079467362,Gm12132
ENSMUSG00000090862,0.10030238734170793,2.628792477881138e-61,1.2177757154139187e-58,0.0884687735683884,0.11210769193892511,Rps13
ENSMUSG00000045031,0.10026421595383939,2.9196054236740127e-61,1.3274472659637844e-58,0.08843051606243978,0.11206961722374376,Cetn4
ENSMUSG00000062456,0.10005699735451898,5.1568782222974e-61,2.3020304384335596e-58,0.08822283056856102,0.1118629228204677,Rpl9-ps6
ENSMUSG00000030744,0.09873576851731375,1.88543145936252e-59,8.266270212547963e-57,0.08689864899872517,0.11054501224316945,Rps3
ENSMUSG00000032112,0.09842837745015572,4.32534880800339e-59,1.8630870865631443e-56,0.08659057695990639,0.11023838723199567,Trappc4
ENSMUSG00000022706,0.09730210384150843,8.861471351425513e-58,3.75115249345171e-55,0.08546182763115565,0.10911490122594521,Mrpl40
ENSMUSG00000001100,0.09686262858864901,2.8515702918742453e-57,1.1866398950185843e-54,0.08502139458837694,0.10867650551785935,Poldip2
ENSMUSG00000033475,0.0965491065535574,6.542775184100505e-57,2.6773036053339264e-54,0.0847071920932172,0.10836375082242163,Tomm6
ENSMUSG00000023723,0.09625165778080774,1.4349921851613198e-56,5.775725922964052e-54,0.08440909992240742,0.10806702788828831,Mrps23
ENSMUSG00000044533,0.09617408785490258,1.7604503548572785e-56,6.971383405234822e-54,0.0843313625569602,0.10798964690351211,Rps2
ENSMUSG00000048758,0.09570409329481087,6.052692806274222e-56,2.358820853645154e-53,0.08386035656701113,0.10752079407208137,Rpl29
ENSMUSG00000028234,0.09550996373096135,1.006227330212177e-55,3.8007528325183646e-53,0.08366581078008932,0.10732713456131891,Rps20
ENSMUSG00000000740,0.09419834442397564,3.035439782830399e-54,1.080088660116695e-51,0.08235140295599064,0.10601866762988849,Rpl13
ENSMUSG00000036309,0.0934392222811146,2.133185417673181e-53,7.481995482101706e-51,0.08159068574033075,0.10526135127601408,Skp1a
ENSMUSG00000032398,0.09314087429093375,4.5701880943087975e-53,1.580383916781262e-50,0.08129171463822771,0.1049637092380747,Snapc5
ENSMUSG00000020372,0.09307366634742592,5.4241027352277955e-53,1.829314088599337e-50,0.08122436662246801,0.10489666002996391,Rack1
ENSMUSG00000093674,0.09307258514702926,5.43906518685857e-53,1.829314088599337e-50,0.08122328316955878,0.10489558138232698,Rpl41
ENSMUSG00000028840,0.09241755146218397,2.8690102821288553e-52,9.391992059577021e-50,0.08056688997181065,0.10424208914604764,Zfp593
ENSMUSG00000057841,0.0923092362204975,3.7727370050777844e-52,1.2187926177456547e-49,0.08045835091374365,0.10413402781185727,Rpl32
ENSMUSG00000020460,0.0919634018762406,9.02438365439566e-52,2.877489188087302e-49,0.08011180383847896,0.10378900228742151,Rps27a
ENSMUSG00000003429,0.09158789794355844,2.3176102082120712e-51,7.202780485066173e-49,0.0797355292728739,0.10341437334136326,Rps11
ENSMUSG00000033938,0.09141905488113504,3.537292643942793e-51,1.0855951124260433e-48,0.07956634080084699,0.10324592261775545,Ndufb7
ENSMUSG00000022205,0.09136925445048506,4.0065209476948125e-51,1.2144210161457165e-48,0.07951643862170056,0.10319623777827178,Sub1
ENSMUSG00000022428,0.09127920832174719,5.017708699019917e-51,1.5023754143699633e-48,0.07942620866830327,0.1031064005046561,Cby1
ENSMUSG00000028609,0.09080301730305913,1.6434232610346692e-50,4.746979753520376e-48,0.07894904875893478,0.10263131076628462,Magoh
ENSMUSG00000028861,0.09075745850788883,1.8403541360519618e-50,5.253997063761368e-48,0.07890339755142957,0.10258585705145944,Mrps15
ENSMUSG00000017837,0.09063508052611044,2.493489050880296e-50,7.036798066346325e-48,0.07878077158194628,0.1024637610872186,Nkiras2
ENSMUSG00000046364,0.09063006836517348,2.5246781300015693e-50,7.043851982704379e-48,0.07877574927197412,0.10245876046910563,Rpl27a
ENSMUSG00000062328,0.09034159950347208,5.157075615673385e-50,1.4226575338877858e-47,0.078486697308769,0.1021709549332903,Rpl17
ENSMUSG00000028044,0.09033454931445538,5.247738608237936e-50,1.4315830923273089e-47,0.07847963289368413,0.10216392093118962,Cks1b
ENSMUSG00000036781,0.09032826170806,5.329932612961564e-50,1.438027533114641e-47,0.07847333260098548,0.10215764775985704,Rps27l
ENSMUSG00000024309,0.0902038984095407,7.2464205298134695e-50,1.933849096173699e-47,0.0783487185731942,0.102033569780782,Pfdn6
ENSMUSG00000038880,0.08970989639695055,2.4445022289070687e-49,6.317623023592248e-47,0.0778537242599488,0.10154069749316409,Mrps34
ENSMUSG00000029430,0.08949802726029886,4.109316807542584e-49,1.0401231573070672e-46,0.07764143133336113,0.10132931109690725,Ran
ENSMUSG00000039754,0.08948134175392407,4.28067158098327e-49,1.0724392720030738e-46,0.07762471249757694,0.10131266356280848,Alkbh4
ENSMUSG00000001864,0.0891004309774929,1.085517498821283e-48,2.6387748149564493e-46,0.07724304266312174,0.10093261784724038,Aif1l
ENSMUSG00000109324,0.08897873160389858,1.4601086813874425e-48,3.514567484845538e-46,0.07712110150626068,0.10081119412903457,Prmt1
ENSMUSG00000079478,0.08872015433540945,2.7374636820661094e-48,6.525262943891953e-46,0.07686201169328816,0.10055320138133088,Sssca1
ENSMUSG00000005732,0.0887022270878991,2.859191168385296e-48,6.749890535211133e-46,0.07684404897026349,0.10053531459985209,Ranbp1
ENSMUSG00000023004,0.0879928547310794,1.5878205336597274e-47,3.71277807070606e-45,0.07613327904342376,0.09982753732439856,Tuba1b
ENSMUSG00000022956,0.08772594562357044,3.015670490621943e-47,6.984975649599052e-45,0.07586584720549976,0.09956122528275055,Atp5o
ENSMUSG00000057863,0.08765133874328125,3.606622382408111e-47,8.275681563820929e-45,0.07579109451585886,0.09948678499209422,Rpl36
ENSMUSG00000030045,0.08751236142926683,5.031446110132013e-47,1.143815415703344e-44,0.0756518459444021,0.09934811764714778,Mrpl19
ENSMUSG00000009013,0.08746175662093199,5.679165271014242e-47,1.2792189516875382e-44,0.07560114247993749,0.09929762559144639,Dynll1
ENSMUSG00000029614,0.08720443431402651,1.050108399471599e-46,2.343841947620609e-44,0.07534331946162201,0.09904087568171843,Rpl6
ENSMUSG00000025208,0.0868630745265164,2.3666736640973016e-46,5.188086767939013e-44,0.07500129788543561,0.09870027279534983,Mrpl43
ENSMUSG00000036615,0.08662799670754302,4.133832818119195e-46,8.981757818625e-44,0.07476576594762968,0.09846571460459033,Rfxap
ENSMUSG00000030357,0.08659611793815321,4.4580856560516486e-46,9.601308686612287e-44,0.07473382569735343,0.09843390620040791,Fkbp4
ENSMUSG00000030612,0.0864538445294504,6.242584859232166e-46,1.3212753746885183e-43,0.07459127819912864,0.0982919465333566,Mrpl46
ENSMUSG00000092118,0.08623016203876514,1.058654858463223e-45,2.2027198377109365e-43,0.07436716576467914,0.09806875633363013,Fancf
ENSMUSG00000003235,0.08605885253450334,1.5849992111068534e-45,3.2701597168987782e-43,0.07419552779391102,0.0978978230500969,Eif2b5
ENSMUSG00000021807,0.08583354073850136,2.6916581351450058e-45,5.372812238543104e-43,0.07396978505824818,0.09767300500822766,2700060E02Rik
ENSMUSG00000015671,0.08506352424198589,1.6271644323100585e-44,3.121104776724731e-42,0.07319830497727972,0.0969046668245079,Psma2
ENSMUSG00000059291,0.08483326274123043,2.7779200206909384e-44,5.246422488307994e-42,0.07296760857227995,0.0966749044559709,Rpl11
ENSMUSG00000029535,0.0842675092448132,1.0274353909405718e-43,1.9110298271494636e-41,0.07240079190680816,0.09611037196964597,Triap1
ENSMUSG00000032518,0.08425950118057526,1.046567755355369e-43,1.931979814246994e-41,0.07239276884876131,0.09610238113373944,Rpsa
ENSMUSG00000074754,0.08425615661775157,1.0546629152120072e-43,1.932394320469045e-41,0.07238941802423772,0.09609904376586524,Gm561
ENSMUSG00000046010,0.08404175496216298,1.7272240877710527e-43,3.0953872848872183e-41,0.072174615524273,0.09588510278354896,Zfp830
ENSMUSG00000030079,0.08391958423054942,2.2865367881763028e-43,4.0099322302360414e-41,0.07205221687516365,0.09576319406419528,Ruvbl1
ENSMUSG00000047324,0.08326524695640537,1.0201068158347442e-42,1.715456338518811e-40,0.07139666497584334,0.09511025406061478,4931429P17Rik
ENSMUSG00000061461,0.08320398423300997,1.1727083042628448e-42,1.958662196344311e-40,0.07133528905734923,0.09504912163573216,Smim20
ENSMUSG00000049305,0.08303899652402771,1.7061595620190863e-42,2.811384534677356e-40,0.07116999694762526,0.09488448439164954,Ccdc71
ENSMUSG00000057666,0.0830134037528765,1.8082083451847477e-42,2.959675419398395e-40,0.0711443570164569,0.09485894592630008,Gapdh
ENSMUSG00000041396,0.08270950022084686,3.599408324430769e-42,5.775991711204199e-40,0.0708398946777592,0.09455568606126492,Mettl18
ENSMUSG00000019837,0.08263784467430048,4.2321922721879295e-42,6.7473236796596135e-40,0.07076810769583497,0.09448418196069662,Gtf3c6
ENSMUSG00000049086,0.08256517915893194,4.9868725751156086e-42,7.899206158983124e-40,0.07069530901810206,0.09441166990107873,Bmyc
ENSMUSG00000028610,0.0825430728999101,5.241979148782977e-42,8.250068721853823e-40,0.07067316227359102,0.09438961030133575,Dmrtb1
ENSMUSG00000029153,0.08246514016518028,6.249321971374159e-42,9.772825034469958e-40,0.07059508690589301,0.09431184196501492,Ociad2
ENSMUSG00000008683,0.08240029509598511,7.23261494651896e-42,1.123893431436288e-39,0.07053012326770831,0.09424713357571497,Rps15a
ENSMUSG00000028138,0.08202587631824941,1.6778268207231713e-41,2.5428397594071174e-39,0.07015502183570718,0.09387350203712447,Adh5
ENSMUSG00000030879,0.08196502619641585,1.9230100924767992e-41,2.8788868164933152e-39,0.07009406108678448,0.0938127795412583,Mrpl17
ENSMUSG00000022193,0.08178986364002434,2.846072990072322e-41,4.209444822425039e-39,0.06991858057532198,0.0936379838756364,Psmb5
ENSMUSG00000021868,0.08147922711765829,5.692382273126103e-41,8.319010093440004e-39,0.06960738199233377,0.09332799620791654,Ppif
ENSMUSG00000044528,0.08106919865505853,1.4154677498676793e-40,2.020497918299492e-38,0.06919661516883403,0.0929188206916282,Tram1l1
ENSMUSG00000044927,0.0809719655746967,1.7555702378525234e-40,2.477170142514664e-38,0.06909920758601541,0.09282178928963276,H1fx
ENSMUSG00000018882,0.08086074245464415,2.2451918766970952e-40,3.132042667992448e-38,0.06898778513341931,0.09271079658974896,Mrpl45
ENSMUSG00000067367,0.08071672383615948,3.0858214713105007e-40,4.2563533013267084e-38,0.06884350884685433,0.09256707589607821,Lyar
ENSMUSG00000003970,0.08038956886742894,6.341610830992614e-40,8.602167354835948e-38,0.06851577040075138,0.09224059586318471,Rpl8
ENSMUSG00000006412,0.08025903618873832,8.446162264943389e-40,1.1331703602671589e-37,0.06838500563369561,0.09211033176829514,Pfdn2
ENSMUSG00000026974,0.08014053394570278,1.0951467007023204e-39,1.4534076646293714e-37,0.06826629304584114,0.09199207300396862,Zmynd19
ENSMUSG00000035242,0.08006831345624159,1.2827534681527496e-39,1.6841798475981984e-37,0.06819394452788324,0.09192000073720122,Oaz1
ENSMUSG00000006442,0.07959521246007448,3.601234823273464e-39,4.62918939167592e-37,0.06772000793309704,0.09144786764516015,Srm
ENSMUSG00000021737,0.07955981086640077,3.8894695204756966e-39,4.973659149308297e-37,0.06768454402807486,0.09141253826432871,Psmd6
ENSMUSG00000020116,0.07940073389007088,5.49494696373076e-39,6.990255847332519e-37,0.06752518742622624,0.09125378540796014,Pno1
ENSMUSG00000063445,0.0791816607495481,8.833700114709649e-39,1.1065561490630168e-36,0.06730573019070336,0.09103515764366198,Nmral1
ENSMUSG00000060803,0.07889758493870162,1.6317208030328004e-38,2.0233337957606727e-36,0.06702115802859121,0.09075165765814766,Gstp1
ENSMUSG00000050936,0.07871120143860462,2.4376807213079484e-38,2.992496853477637e-36,0.06683444991979784,0.09056565091598154,Gm42743
ENSMUSG00000078519,0.07870113282086529,2.4910506249518376e-38,3.042799748448633e-36,0.06682436379006124,0.09055560262752504,2310026L22Rik
ENSMUSG00000068327,0.0786078642828236,3.0440592281266457e-38,3.699888226186406e-36,0.06673093314867262,0.09046252229081526,Tlx2
ENSMUSG00000035530,0.07857963692158017,3.234329100205985e-38,3.911785619125977e-36,0.06670265676853655,0.09043435184714897,Eif1
ENSMUSG00000028998,0.07826917308715305,6.291652872898219e-38,7.49867288035908e-36,0.0663916550496033,0.09012451277942318,Tomm7
ENSMUSG00000026078,0.0778166859049651,1.6515161637607399e-37,1.9217073389883264e-35,0.06593838805757685,0.08967293205708948,Pdcl3
ENSMUSG00000078193,0.07765379930915597,2.3343165359894203e-37,2.703402810925106e-35,0.06577522194532458,0.0895103705759478,Gm2000
ENSMUSG00000026051,0.07754665710282894,2.9297816280834346e-37,3.330185117254837e-35,0.06566789622731138,0.08940344187645397,1500015O10Rik
ENSMUSG00000049124,0.07727252107950203,5.232213112811485e-37,5.720229079768368e-35,0.06539329191884262,0.08912985089133142,Gm8186
ENSMUSG00000005575,0.0772716229557023,5.24214541767629e-37,5.720229079768368e-35,0.06539239226380522,0.08912895455024392,Ube2m
ENSMUSG00000047215,0.07705894576925387,8.208760834786403e-37,8.917765310428132e-35,0.06517935302151867,0.0889166989722171,Rpl9
ENSMUSG00000032399,0.07702346965548858,8.845328818261879e-37,9.566982957972055e-35,0.06514381661957142,0.08888129308102186,Rpl4
ENSMUSG00000053329,0.07701301230187338,9.042165403343966e-37,9.736984429074606e-35,0.06513334150045773,0.08887085642131305,D10Jhu81e
ENSMUSG00000047675,0.07667822808487357,1.826379611984236e-36,1.9000539081964817e-34,0.06479798991814716,0.08853673332797575,Rps8
ENSMUSG00000001403,0.07652062240829509,2.5401720374567176e-36,2.6204329354469463e-34,0.06464011807313945,0.08837943796334552,Ube2c
ENSMUSG00000035754,0.07640817750283198,3.2129267770603804e-36,3.259660257453986e-34,0.0645274836313912,0.08826721409066676,Wdr18
ENSMUSG00000069085,0.07630025979121026,4.0242852756959055e-36,4.0660186044809e-34,0.06441938429916114,0.08815950822961217,Dytn
ENSMUSG00000060036,0.07588500008263116,9.542816502977805e-36,9.371809231244444e-34,0.06400342832799372,0.08774506112051832,Rpl3
ENSMUSG00000022407,0.07584213863054604,1.042952320148638e-35,1.0201818870234803e-33,0.06396049524550722,0.08770228330794178,Adsl
ENSMUSG00000037152,0.07546407715415095,2.2786823061455702e-35,2.1684576736622496e-33,0.06358180385464111,0.08732495768322525,Ndufc1
ENSMUSG00000025134,0.07510548349030777,4.764897599555853e-35,4.381564264580348e-33,0.06322261587504423,0.08696705883428614,Alyref
ENSMUSG00000030595,0.07494055180759344,6.681761654807566e-35,6.0312725054718884e-33,0.06305741187612067,0.08680244569694272,Nfkbib
ENSMUSG00000025794,0.07472069369855665,1.0474320833183797e-34,9.385603105705424e-33,0.06283719177532998,0.08658301120972335,Rpl14
ENSMUSG00000105152,0.07464081474896579,1.2328673157979505e-34,1.0967158817924376e-32,0.06275718159331929,0.08650328588554634,Gm42864
ENSMUSG00000019158,0.07454561879539792,1.4968627455526618e-34,1.3125347903146054e-32,0.06266182944265548,0.08640827281704923,Tmem160
ENSMUSG00000017404,0.07436089368717243,2.1796648278658732e-34,1.8777238896057163e-32,0.062476801857235136,0.08622390197658883,Rpl19
ENSMUSG00000097446,0.07430344338958532,2.4494315906179945e-34,2.1027428116382166e-32,0.06241925765448405,0.08616656169213951,Gm26629
ENSMUSG00000009216,0.07428558869292907,2.5398410827776718e-34,2.1727588245420696e-32,0.062401373789595566,0.08614874116991929,Fam163b
ENSMUSG00000037070,0.07427627325083734,2.5883190506445962e-34,2.2065419906745183e-32,0.06239204313240991,0.08613944355485542,Rbmxl1
ENSMUSG00000022313,0.07419567596512244,3.0480260408969285e-34,2.580521908831083e-32,0.06231131429231132,0.08605900042245954,Utp23
ENSMUSG00000063229,0.07375399700542426,7.44282224621075e-34,6.236729412592708e-32,0.06186891716619412,0.08561816348759498,Ldha
ENSMUSG00000033307,0.07374228803997404,7.620519549149331e-34,6.363911427575319e-32,0.0618571892256033,0.08560647678112318,Mif
ENSMUSG00000029600,0.0736538456097303,9.106072212347653e-34,7.553117735052688e-32,0.06176860357466589,0.08551820237625275,Rita1
ENSMUSG00000020849,0.07363704785277224,9.419132584860376e-34,7.786482936817912e-32,0.0617517786371453,0.08550143651108946,Ywhae
ENSMUSG00000030652,0.07359719748047909,1.0205243152551994e-33,8.379904009413263e-32,0.061711863809719415,0.085461661770823,Coq7
ENSMUSG00000073702,0.07346274708680388,1.3370177549586747e-33,1.0727601280962544e-31,0.06157719623262911,0.08532746627154157,Rpl31
ENSMUSG00000031839,0.07318507099136795,2.332071691444574e-33,1.8119311445679487e-31,0.06129907296497578,0.0850503152387855,Hsbp1
ENSMUSG00000110221,0.07318110018748071,2.350662253110334e-33,1.8206138687181362e-31,0.061295095779854286,0.08504635193004623,Gm36210
ENSMUSG00000058546,0.07286851375647634,4.385910640420933e-33,3.2930543744224694e-31,0.060982008194824,0.08473435434787187,Rpl23a
ENSMUSG00000039001,0.07211923275144645,1.9347299864325063e-32,1.3649853628416924e-30,0.060231535428417166,0.08398647536132565,Rps21
ENSMUSG00000055839,0.07197640088491294,2.562911598018894e-32,1.777531230354799e-30,0.060088477907187826,0.08384390923767901,Tceb2
ENSMUSG00000021040,0.07183860307386912,3.359801402541246e-32,2.29776724332013e-30,0.059950462857394235,0.08370636734306308,Slirp
ENSMUSG00000041801,0.07168257907075412,4.562192824321266e-32,3.0857013284500198e-30,0.0597941934305523,0.0835506325599748,Phlda3
ENSMUSG00000052146,0.07164001854989915,4.958671143857957e-32,3.335487504767139e-30,0.059751566063708524,0.08350815083246402,Rps10
ENSMUSG00000078442,0.0714014625640157,7.903609222842572e-32,5.2023971485048485e-30,0.059512636201989794,0.08327003569264528,Ccdc105
ENSMUSG00000029581,0.07134575650659195,8.81059881492109e-32,5.753133566594218e-30,0.05945684303567818,0.08321443238356789,Fscn1
ENSMUSG00000020224,0.07121036973595943,1.1468777986156061e-31,7.390588900685134e-30,0.05932124486716998,0.08307929502218317,Llph
ENSMUSG00000022437,0.07094969290953014,1.9027794224782735e-31,1.2009521948762614e-29,0.059060162246037405,0.08281909718471796,Samm50
ENSMUSG00000061650,0.07086297495334277,2.250884614086443e-31,1.4062015024185838e-29,0.058973309656859776,0.08273253821249084,Med9
ENSMUSG00000024914,0.07081695277732063,2.460595541302185e-31,1.529431436203829e-29,0.05892721610273814,0.08268660033826689,Drap1
ENSMUSG00000021567,0.0707492120404256,2.8050365759646e-31,1.7260465667439313e-29,0.05885937039557044,0.08261898359469874,Nkd2
ENSMUSG00000045438,0.07036968369473427,5.830612376457961e-31,3.449474579922792e-29,0.05847925596869028,0.08224014792016504,Cox19
ENSMUSG00000020308,0.0703561107612702,5.984764173159165e-31,3.532161778351053e-29,0.058465662139274927,0.08222659969491199,Tpgs1
ENSMUSG00000058267,0.07027700369934006,6.967146065583609e-31,4.082514801962023e-29,0.05838643337731879,0.08214763655242366,Mrps14
ENSMUSG00000050856,0.07003619317267591,1.1054359499729936e-30,6.371047756745761e-29,0.05814525330450281,0.08190726321486365,Atp5k
ENSMUSG00000038374,0.06998471326178161,1.2198383737678462e-30,6.981228846794443e-29,0.05809369457297867,0.0818558765860533,Rbm8a
ENSMUSG00000060938,0.06996019758533702,1.2783756657426279e-30,7.282292191487935e-29,0.0580691413830036,0.08183140531006002,Rpl26
ENSMUSG00000063882,0.06983576973718932,1.621307521625326e-30,9.109002807996568e-29,0.0579445233589738,0.08170720259305711,Uqcrh
ENSMUSG00000025135,0.06980214592659889,1.7287143861576824e-30,9.660369610614564e-29,0.057910848221254654,0.08167363955578179,Anapc11
ENSMUSG00000038845,0.06974325090855103,1.9341333128645473e-30,1.071937722290076e-28,0.05785186336450393,0.08161485092257602,Phb
ENSMUSG00000010376,0.06956613640040743,2.7094669780678065e-30,1.4815775778512426e-28,0.057674479185419805,0.08143805584693448,Nedd8
ENSMUSG00000047649,0.06956387007916322,2.7211640618130604e-30,1.4846671121252056e-28,0.05767220941838633,0.08143579360824256,Cd3eap
ENSMUSG00000022234,0.06940397022257591,3.6863759562587315e-30,1.9848224227645696e-28,0.05751206675512957,0.08127618148655863,Cct5
ENSMUSG00000024767,0.06906162754840472,7.044643109120278e-30,3.680001651385554e-28,0.05716920629400198,0.0809344528000689,Otub1
ENSMUSG00000073775,0.0688836779160386,9.851659309297171e-30,5.092167144460298e-28,0.05699098862412887,0.08075682121579406,Kti12
ENSMUSG00000111059,0.06866795970830064,1.4776458924977272e-29,7.5581587401258745e-28,0.05677494650606568,0.08054148754836704,RP23-456L15.4
ENSMUSG00000045948,0.06864715124499444,1.5364708146110917e-29,7.842709239154163e-28,0.05675410685684172,0.08052071611971645,Mrps12
