,train_loss,val_loss
0,832.526123046875,814.8123779296875
1,811.95654296875,811.9420166015625
2,810.4427490234375,811.0592041015625
3,809.8924560546875,810.673828125
4,809.5950927734375,810.4844970703125
5,809.4109497070312,810.3630981445312
6,809.279541015625,810.1681518554688
7,809.1882934570312,810.1384887695312
8,809.1224975585938,810.0758666992188
9,809.0726318359375,810.0733642578125
10,809.0288696289062,809.9767456054688
11,809.000732421875,809.9888916015625
12,808.9736328125,809.9323120117188
13,808.9531860351562,809.9513549804688
14,808.9269409179688,809.9642944335938
15,808.9132080078125,809.904052734375
16,808.8938598632812,809.8605346679688
17,808.8831176757812,809.85009765625
18,808.87060546875,809.817138671875
19,808.86083984375,809.8455200195312
20,808.8462524414062,809.8181762695312
21,808.8370971679688,809.8074951171875
22,808.8248291015625,809.815185546875
23,808.8206787109375,809.8988647460938
24,808.8132934570312,809.8148193359375
25,808.8046264648438,809.8007202148438
26,808.7984619140625,809.798583984375
27,808.7947387695312,809.7919311523438
28,808.787841796875,809.7725830078125
29,808.7852783203125,809.8213500976562
30,808.7771606445312,809.7893676757812
31,808.771728515625,809.8114624023438
32,808.7705688476562,809.7471923828125
33,808.7657470703125,809.791015625
34,808.757080078125,809.7984008789062
35,808.7520141601562,809.7396850585938
36,808.7495727539062,809.819580078125
37,808.7471313476562,809.7572631835938
38,808.7435913085938,809.7993774414062
39,808.7391967773438,809.767333984375
40,808.7349853515625,809.7582397460938
41,808.7321166992188,809.7236938476562
42,808.7301635742188,809.7100830078125
43,808.723876953125,809.8131103515625
44,808.7227783203125,809.75537109375
45,808.7212524414062,809.718505859375
46,808.7175903320312,809.76953125
47,808.7158813476562,809.7366333007812
48,808.711669921875,809.7079467773438
49,808.7102661132812,809.7197875976562
50,808.7085571289062,809.7208862304688
51,808.708740234375,809.7193603515625
52,808.7046508789062,809.7194213867188
53,808.7001342773438,809.7380981445312
54,808.6995849609375,809.689697265625
55,808.7001342773438,809.7022705078125
56,808.698486328125,809.703857421875
57,808.6932373046875,809.6998901367188
58,808.6934814453125,809.712158203125
59,808.6903686523438,809.7529296875
60,808.6914672851562,809.7551879882812
61,808.688232421875,809.8209838867188
62,808.6868286132812,809.720703125
63,808.6849365234375,809.7144775390625
64,808.682373046875,809.7239990234375
65,808.6832885742188,809.7597045898438
66,808.6828002929688,809.7400512695312
67,808.6790161132812,809.6953735351562
68,808.6754760742188,809.7098388671875
69,808.6748657226562,809.6821899414062
70,808.6737060546875,809.7037353515625
71,808.674560546875,809.7282104492188
72,808.6727294921875,809.7175903320312
73,808.6724243164062,809.6859741210938
74,808.6693115234375,809.718505859375
75,808.6666870117188,809.7009887695312
76,808.6629638671875,809.6932983398438
77,808.6652221679688,809.6748046875
78,808.6595458984375,809.69482421875
79,808.660888671875,809.69921875
80,808.6600952148438,809.688720703125
81,808.658203125,809.7103271484375
82,808.6585693359375,809.7163696289062
83,808.6585693359375,809.7017822265625
84,808.6588745117188,809.6821899414062
85,808.6546020507812,809.68408203125
86,808.6524047851562,809.6832885742188
87,808.6527099609375,809.7150268554688
88,808.65380859375,809.7074584960938
89,808.652099609375,809.679443359375
90,808.6507568359375,809.6879272460938
91,808.6519165039062,809.675537109375
92,808.6449584960938,809.673828125
93,808.6491088867188,809.6884155273438
94,808.6455688476562,809.6792602539062
95,808.6420288085938,809.6721801757812
96,808.6430053710938,809.669921875
97,808.64111328125,809.68359375
98,808.6415405273438,809.6851196289062
99,808.64111328125,809.6942138671875
100,808.6381225585938,809.6828002929688
101,808.6398315429688,809.7061767578125
102,808.6387939453125,809.6974487304688
103,808.6348266601562,809.6914672851562
104,808.6339111328125,809.684814453125
105,808.633544921875,809.6617431640625
106,808.6345825195312,809.6846923828125
107,808.6342163085938,809.6915893554688
108,808.6302490234375,809.6889038085938
109,808.6331787109375,809.6851806640625
110,808.629638671875,809.6765747070312
111,808.6273193359375,809.6595458984375
112,808.6287231445312,809.6761474609375
113,808.6263427734375,809.6616821289062
114,808.6277465820312,809.7044677734375
115,808.6224975585938,809.6703491210938
116,808.6239013671875,809.6565551757812
117,808.6214599609375,809.6585693359375
118,808.6248779296875,809.678466796875
119,808.6192626953125,809.6807861328125
120,808.6182250976562,809.6511840820312
121,808.6201171875,809.6513061523438
122,808.61865234375,809.69921875
123,808.6149291992188,809.6616821289062
124,808.6171264648438,809.6822509765625
125,808.6177368164062,809.6600952148438
126,808.6156616210938,809.6456298828125
127,808.6153564453125,809.674560546875
128,808.6116943359375,809.6671142578125
129,808.6124267578125,809.6707763671875
130,808.6116333007812,809.6747436523438
131,808.6094970703125,809.6588745117188
132,808.6082153320312,809.6339721679688
133,808.6118774414062,809.66650390625
134,808.6099243164062,809.637939453125
135,808.6090087890625,809.6483154296875
136,808.6087036132812,809.6509399414062
137,808.605224609375,809.6585083007812
138,808.606201171875,809.6573486328125
139,808.6061401367188,809.6503295898438
140,808.607666015625,809.6765747070312
141,808.6068115234375,809.65234375
142,808.6041870117188,809.6420288085938
143,808.6063232421875,809.6583251953125
144,808.6016845703125,809.6465454101562
145,808.6013793945312,809.6433715820312
146,808.6028442382812,809.6414184570312
147,808.600830078125,809.6388549804688
148,808.602294921875,809.630615234375
149,808.6007080078125,809.6307373046875
150,808.601318359375,809.6581420898438
151,808.5997314453125,809.640869140625
152,808.599853515625,809.6375122070312
153,808.5987548828125,809.6497802734375
154,808.6012573242188,809.664794921875
155,808.6000366210938,809.6451416015625
156,808.5982666015625,809.6356811523438
157,808.5958862304688,809.6798095703125
158,808.5953369140625,809.64453125
159,808.59521484375,809.6532592773438
160,808.5938720703125,809.6312255859375
161,808.59423828125,809.6578979492188
162,808.59326171875,809.6423950195312
163,808.5949096679688,809.668212890625
164,808.5932006835938,809.6365356445312
165,808.59326171875,809.659423828125
166,808.5928955078125,809.630615234375
167,808.5927734375,809.6544799804688
168,808.5904541015625,809.6395874023438
169,808.5928344726562,809.6477661132812
170,808.5929565429688,809.6614990234375
171,808.5877685546875,809.6524658203125
172,808.5897216796875,809.6467895507812
173,808.5892944335938,809.6485595703125
174,808.5896606445312,809.6573486328125
175,808.5889892578125,809.6417846679688
176,808.5904541015625,809.6372680664062
177,808.5916748046875,809.6405029296875
178,808.5883178710938,809.665771484375
179,808.5868530273438,809.621826171875
180,808.5880126953125,809.6432495117188
181,808.5866088867188,809.6428833007812
182,808.584716796875,809.65478515625
183,808.5891723632812,809.6539916992188
184,808.58447265625,809.646240234375
185,808.584716796875,809.6727294921875
186,808.5858764648438,809.6292114257812
187,808.584228515625,809.6280517578125
188,808.5812377929688,809.6358642578125
189,808.5834350585938,809.639892578125
190,808.5819702148438,809.631591796875
191,808.5804443359375,809.6277465820312
192,808.582763671875,809.6277465820312
193,808.5817260742188,809.632080078125
194,808.582275390625,809.633056640625
195,808.5789794921875,809.6104125976562
196,808.5809936523438,809.6453857421875
197,808.5820922851562,809.6292724609375
198,808.5801391601562,809.6265869140625
199,808.5796508789062,809.6181640625
200,808.5780639648438,809.6241455078125
201,808.5769653320312,809.6439819335938
202,808.5796508789062,809.6296997070312
203,808.5768432617188,809.6303100585938
204,808.5773315429688,809.6449584960938
205,808.5762329101562,809.6593017578125
206,808.576171875,809.6490478515625
207,808.5753784179688,809.6439819335938
208,808.5753173828125,809.6076049804688
209,808.5731201171875,809.629150390625
210,808.5745849609375,809.6289672851562
211,808.5760498046875,809.6221313476562
212,808.5775756835938,809.6266479492188
213,808.5745239257812,809.6339721679688
214,808.5734252929688,809.6160888671875
215,808.572998046875,809.6347045898438
216,808.57568359375,809.614990234375
217,808.5751342773438,809.6165771484375
218,808.5696411132812,809.6303100585938
219,808.5691528320312,809.6214599609375
220,808.5718994140625,809.631103515625
221,808.5726928710938,809.631103515625
222,808.5725708007812,809.6212768554688
223,808.5714111328125,809.6236572265625
224,808.5697021484375,809.6105346679688
225,808.5684204101562,809.616943359375
226,808.5702514648438,809.625732421875
227,808.569580078125,809.6366577148438
228,808.5703125,809.6196899414062
229,808.5690307617188,809.6326293945312
230,808.5697631835938,809.6173706054688
231,808.5689697265625,809.6261596679688
232,808.5670166015625,809.64794921875
233,808.5662841796875,809.6161499023438
234,808.568115234375,809.61962890625
235,808.567626953125,809.6202392578125
236,808.5660400390625,809.6341552734375
237,808.5653076171875,809.6199951171875
238,808.5659790039062,809.6099853515625
239,808.5648803710938,809.614013671875
240,808.5633544921875,809.6187744140625
241,808.5660400390625,809.61376953125
242,808.5650024414062,809.635009765625
243,808.565673828125,809.61767578125
244,808.56494140625,809.6146240234375
245,808.5642700195312,809.6333618164062
246,808.564697265625,809.6444702148438
247,808.56103515625,809.6405639648438
248,808.5634765625,809.6151733398438
249,808.5640869140625,809.6329345703125
250,808.562255859375,809.6177368164062
251,808.56494140625,809.609619140625
252,808.560302734375,809.6249389648438
253,808.5625,809.6199951171875
254,808.5599975585938,809.6063232421875
255,808.5601196289062,809.6130981445312
256,808.563720703125,809.6177368164062
257,808.5609130859375,809.60546875
258,808.5611572265625,809.6133422851562
259,808.5602416992188,809.6300659179688
260,808.5614624023438,809.6085815429688
261,808.5609130859375,809.623291015625
262,808.5595092773438,809.6176147460938
263,808.5576171875,809.6121826171875
264,808.5590209960938,809.6204833984375
265,808.5599365234375,809.6078491210938
266,808.5572509765625,809.61328125
267,808.5571899414062,809.6107788085938
268,808.558349609375,809.642333984375
269,808.5552978515625,809.6201782226562
270,808.5585327148438,809.6178588867188
271,808.5576171875,809.630615234375
272,808.556396484375,809.6264038085938
273,808.5576171875,809.6088256835938
274,808.5545654296875,809.618896484375
275,808.5578002929688,809.5988159179688
276,808.5563354492188,809.6138305664062
277,808.5560913085938,809.6117553710938
278,808.5559692382812,809.620849609375
279,808.55517578125,809.5980224609375
280,808.5552368164062,809.6160888671875
281,808.5545654296875,809.6137084960938
282,808.5545043945312,809.6243896484375
283,808.5537109375,809.6343383789062
284,808.5543212890625,809.6151123046875
285,808.5537719726562,809.6336669921875
286,808.55322265625,809.6316528320312
287,808.5547485351562,809.6045532226562
288,808.5535278320312,809.6168212890625
289,808.5552978515625,809.6174926757812
290,808.5526123046875,809.604248046875
291,808.5533447265625,809.6092529296875
292,808.5531616210938,809.6068725585938
293,808.55224609375,809.60205078125
294,808.5487060546875,809.6201782226562
295,808.552001953125,809.5911865234375
296,808.5517578125,809.619384765625
297,808.551025390625,809.5957641601562
298,808.5492553710938,809.6232299804688
299,808.552490234375,809.6004028320312
300,808.5529174804688,809.6165771484375
301,808.5490112304688,809.607177734375
302,808.5504150390625,809.6063232421875
303,808.5474853515625,809.61767578125
304,808.54931640625,809.6090698242188
305,808.5490112304688,809.6611938476562
306,808.5491333007812,809.6146240234375
307,808.5479736328125,809.6010131835938
308,808.5491333007812,809.5980224609375
