,train_elbo,val_elbo
0,5625.0146484375,5582.96435546875
1,5412.19091796875,5409.0361328125
2,5406.2421875,5405.93701171875
3,5403.4306640625,5403.60400390625
4,5401.75634765625,5402.3515625
5,5400.6416015625,5401.76318359375
6,5399.8486328125,5401.25537109375
7,5399.20556640625,5400.4091796875
8,5398.748046875,5400.00244140625
9,5398.3603515625,5399.78564453125
10,5398.03076171875,5399.70068359375
11,5397.765625,5399.24072265625
12,5397.52001953125,5399.02294921875
13,5397.32470703125,5398.8505859375
14,5397.1533203125,5398.86083984375
15,5396.9873046875,5398.76806640625
16,5396.85107421875,5398.3486328125
17,5396.71484375,5398.47802734375
18,5396.57763671875,5398.5
19,5396.48828125,5398.14599609375
20,5396.37255859375,5398.3896484375
21,5396.30810546875,5398.0283203125
22,5396.19970703125,5398.21630859375
23,5396.12109375,5398.05615234375
24,5396.04833984375,5397.892578125
25,5395.978515625,5397.6875
26,5395.8994140625,5397.77294921875
27,5395.85400390625,5397.7490234375
28,5395.7685546875,5397.56982421875
29,5395.71044921875,5397.5859375
30,5395.66748046875,5397.81103515625
31,5395.63134765625,5397.35595703125
32,5395.58837890625,5397.4951171875
33,5395.55224609375,5397.4033203125
34,5395.49169921875,5397.27685546875
35,5395.44677734375,5397.26123046875
36,5395.4296875,5397.36083984375
37,5395.39013671875,5397.6328125
38,5395.3564453125,5397.06689453125
39,5395.31201171875,5397.2109375
40,5395.29833984375,5397.3017578125
41,5395.27783203125,5397.03369140625
42,5395.2333984375,5397.017578125
43,5395.20751953125,5397.08154296875
44,5395.1611328125,5397.44580078125
45,5395.134765625,5397.00244140625
46,5395.1162109375,5397.07470703125
47,5395.0947265625,5396.92529296875
48,5395.05859375,5397.14453125
49,5395.02978515625,5396.85546875
50,5395.0185546875,5396.86376953125
51,5394.98681640625,5396.837890625
52,5394.95556640625,5397.11181640625
53,5394.9462890625,5396.818359375
54,5394.912109375,5396.81396484375
55,5394.91357421875,5396.81494140625
56,5394.875,5396.91064453125
57,5394.8662109375,5396.85546875
58,5394.8427734375,5396.79736328125
59,5394.81201171875,5396.7841796875
60,5394.8046875,5396.71337890625
61,5394.7734375,5396.70849609375
62,5394.76513671875,5396.767578125
63,5394.7548828125,5396.6630859375
64,5394.720703125,5396.5615234375
65,5394.7060546875,5396.58642578125
66,5394.6923828125,5396.560546875
67,5394.6845703125,5396.63818359375
68,5394.65283203125,5396.609375
69,5394.65283203125,5396.6689453125
70,5394.6435546875,5396.634765625
71,5394.62451171875,5396.5732421875
72,5394.6171875,5396.51953125
73,5394.59228515625,5396.56298828125
74,5394.5791015625,5396.6171875
75,5394.5625,5396.5546875
76,5394.564453125,5396.451171875
77,5394.54150390625,5396.50390625
78,5394.52734375,5396.56005859375
79,5394.53662109375,5396.5048828125
80,5394.51220703125,5396.4970703125
81,5394.48388671875,5396.60498046875
82,5394.50927734375,5396.47021484375
83,5394.47021484375,5396.5009765625
84,5394.45947265625,5396.43896484375
85,5394.46044921875,5396.38720703125
86,5394.44580078125,5396.556640625
87,5394.451171875,5396.40185546875
88,5394.43505859375,5396.3916015625
89,5394.4365234375,5396.43798828125
90,5394.41796875,5396.63720703125
91,5394.4091796875,5396.3818359375
92,5394.390625,5396.48193359375
93,5394.369140625,5396.3876953125
94,5394.3759765625,5396.3818359375
95,5394.369140625,5396.29736328125
96,5394.35888671875,5396.44970703125
97,5394.35107421875,5396.4658203125
98,5394.3447265625,5396.62841796875
99,5394.33984375,5396.2890625
100,5394.32373046875,5396.3349609375
101,5394.3251953125,5396.37646484375
102,5394.31591796875,5396.35009765625
103,5394.306640625,5396.33837890625
104,5394.296875,5396.4423828125
105,5394.296875,5396.5009765625
106,5394.275390625,5396.29638671875
107,5394.2734375,5396.314453125
108,5394.26708984375,5396.2568359375
109,5394.25830078125,5396.37939453125
110,5394.24658203125,5396.37744140625
111,5394.24072265625,5396.19384765625
112,5394.2255859375,5396.28076171875
113,5394.224609375,5396.232421875
114,5394.232421875,5396.29248046875
115,5394.2060546875,5396.22314453125
116,5394.18994140625,5396.24951171875
117,5394.21435546875,5396.26171875
118,5394.205078125,5396.40966796875
119,5394.19873046875,5396.20947265625
120,5394.19189453125,5396.33984375
121,5394.18603515625,5396.20556640625
122,5394.17431640625,5396.26025390625
123,5394.16796875,5396.21484375
124,5394.1572265625,5396.21240234375
125,5394.16455078125,5396.19580078125
126,5394.15234375,5396.2314453125
127,5394.1533203125,5396.21630859375
128,5394.1376953125,5396.333984375
129,5394.130859375,5396.2001953125
130,5394.1298828125,5396.26123046875
131,5394.126953125,5396.13818359375
132,5394.1044921875,5396.19970703125
133,5394.11279296875,5396.140625
134,5394.1083984375,5396.1650390625
135,5394.099609375,5396.15087890625
136,5394.0810546875,5396.14453125
137,5394.07666015625,5396.138671875
138,5394.0654296875,5396.1279296875
139,5394.06689453125,5396.1962890625
140,5394.07421875,5396.17529296875
141,5394.05078125,5396.25537109375
142,5394.04736328125,5396.2880859375
143,5394.05419921875,5396.15234375
144,5394.05517578125,5396.18505859375
145,5394.04736328125,5396.0947265625
146,5394.0341796875,5396.11962890625
147,5394.02490234375,5396.25146484375
148,5394.0224609375,5396.1396484375
149,5394.025390625,5396.0859375
150,5394.02734375,5396.10546875
151,5394.0087890625,5396.07177734375
152,5394.0068359375,5396.107421875
153,5393.99609375,5396.0498046875
154,5393.9912109375,5396.20751953125
155,5393.9892578125,5396.0830078125
156,5394.00244140625,5396.138671875
157,5393.98876953125,5396.1044921875
158,5393.98291015625,5396.04541015625
159,5393.9755859375,5396.14794921875
