,train_loss,val_loss
0,5499.13623046875,5432.087890625
1,5426.6044921875,5416.7607421875
2,5417.572265625,5412.52880859375
3,5413.41162109375,5409.18505859375
4,5410.98583984375,5406.943359375
5,5409.24951171875,5405.931640625
6,5407.9833984375,5404.8154296875
7,5406.96435546875,5403.98388671875
8,5406.18310546875,5403.359375
9,5405.51953125,5402.60205078125
10,5405.00732421875,5402.40625
11,5404.53125,5401.96240234375
12,5404.1376953125,5401.74462890625
13,5403.8154296875,5401.17236328125
14,5403.5087890625,5401.11865234375
15,5403.24267578125,5400.81787109375
16,5403.0009765625,5400.63037109375
17,5402.7763671875,5400.4853515625
18,5402.6064453125,5400.306640625
19,5402.427734375,5400.36865234375
20,5402.27197265625,5399.96435546875
21,5402.12158203125,5400.64306640625
22,5401.98974609375,5399.60595703125
23,5401.86767578125,5399.7236328125
24,5401.7529296875,5399.482421875
25,5401.63818359375,5399.45166015625
26,5401.533203125,5399.810546875
27,5401.4365234375,5399.38818359375
28,5401.31884765625,5399.15966796875
29,5401.251953125,5399.3349609375
30,5401.1689453125,5399.25830078125
31,5401.06689453125,5399.1015625
32,5400.9970703125,5398.953125
33,5400.9296875,5399.0673828125
34,5400.85009765625,5399.0703125
35,5400.77587890625,5398.8798828125
36,5400.7109375,5399.36962890625
37,5400.67919921875,5398.7373046875
38,5400.61474609375,5398.654296875
39,5400.5576171875,5398.8212890625
40,5400.5146484375,5398.59912109375
41,5400.46826171875,5398.607421875
42,5400.40478515625,5398.50048828125
43,5400.361328125,5398.6875
44,5400.32470703125,5398.43701171875
45,5400.2734375,5398.33984375
46,5400.2431640625,5398.44140625
47,5400.1953125,5398.43896484375
48,5400.15869140625,5398.302734375
49,5400.1240234375,5398.2529296875
50,5400.0673828125,5398.1982421875
51,5400.04248046875,5398.26171875
52,5400.01025390625,5398.2490234375
53,5399.958984375,5398.26708984375
54,5399.92236328125,5398.12158203125
55,5399.90185546875,5398.078125
56,5399.86962890625,5398.220703125
57,5399.84375,5398.111328125
58,5399.79931640625,5398.02880859375
59,5399.7587890625,5398.13818359375
60,5399.7490234375,5398.09521484375
61,5399.70703125,5398.05419921875
62,5399.693359375,5398.01220703125
63,5399.66552734375,5397.9775390625
64,5399.6513671875,5398.0888671875
65,5399.61865234375,5397.90380859375
66,5399.6103515625,5397.845703125
67,5399.56201171875,5397.89453125
68,5399.556640625,5397.90673828125
69,5399.52685546875,5397.96875
70,5399.5126953125,5397.7978515625
71,5399.48681640625,5397.806640625
72,5399.48095703125,5397.9296875
73,5399.45361328125,5397.81640625
74,5399.43896484375,5397.857421875
75,5399.40625,5397.87060546875
76,5399.39697265625,5397.775390625
77,5399.3662109375,5397.69873046875
78,5399.36376953125,5397.775390625
79,5399.33349609375,5397.71630859375
80,5399.32958984375,5397.90283203125
81,5399.318359375,5397.7255859375
82,5399.3037109375,5397.72119140625
83,5399.28173828125,5397.66455078125
84,5399.26318359375,5397.67529296875
85,5399.24462890625,5397.63916015625
86,5399.24462890625,5397.73388671875
87,5399.2197265625,5397.70361328125
88,5399.19580078125,5397.6513671875
89,5399.19580078125,5397.67236328125
90,5399.17724609375,5397.53662109375
91,5399.150390625,5397.56689453125
92,5399.13671875,5397.57373046875
93,5399.1240234375,5397.673828125
94,5399.1162109375,5397.9375
95,5399.1220703125,5397.68212890625
96,5399.095703125,5397.6005859375
97,5399.07666015625,5397.57373046875
98,5399.05419921875,5397.4990234375
99,5399.05810546875,5397.5595703125
100,5399.037109375,5397.5078125
101,5399.021484375,5397.6162109375
102,5399.00830078125,5397.4951171875
103,5399.001953125,5397.56298828125
104,5398.984375,5397.52587890625
105,5398.98583984375,5397.48486328125
106,5398.96337890625,5397.58935546875
107,5398.9609375,5397.466796875
108,5398.95068359375,5397.84716796875
109,5398.91064453125,5397.60888671875
110,5398.912109375,5397.61279296875
111,5398.9052734375,5397.384765625
112,5398.89794921875,5397.36279296875
113,5398.89013671875,5397.5234375
114,5398.8828125,5397.3466796875
115,5398.86572265625,5397.349609375
116,5398.8544921875,5397.42919921875
117,5398.8447265625,5397.5185546875
118,5398.8466796875,5397.57958984375
119,5398.83154296875,5397.32470703125
120,5398.8212890625,5397.50390625
121,5398.8076171875,5397.31689453125
122,5398.78564453125,5397.30810546875
123,5398.79541015625,5397.38623046875
124,5398.77587890625,5397.50634765625
125,5398.78515625,5397.50341796875
126,5398.7578125,5397.39892578125
127,5398.74365234375,5397.34765625
128,5398.7412109375,5397.3681640625
129,5398.72021484375,5397.36083984375
130,5398.712890625,5397.3134765625
131,5398.69873046875,5397.29345703125
132,5398.7119140625,5397.37939453125
133,5398.67822265625,5397.25439453125
134,5398.6923828125,5397.30810546875
135,5398.67578125,5397.4111328125
136,5398.65966796875,5397.19921875
137,5398.6708984375,5397.26513671875
138,5398.64208984375,5397.29296875
139,5398.63623046875,5397.3203125
140,5398.626953125,5397.18505859375
141,5398.615234375,5397.25048828125
142,5398.61328125,5397.18505859375
143,5398.6025390625,5397.24072265625
144,5398.58837890625,5397.1943359375
145,5398.5908203125,5397.22705078125
146,5398.55908203125,5397.216796875
147,5398.578125,5397.10888671875
