,train_elbo,val_elbo
0,7035.587890625,6741.6171875
1,5423.81640625,5259.04345703125
2,5152.4453125,5116.29345703125
3,5077.84423828125,5059.81884765625
4,5042.4794921875,5035.73291015625
5,5023.95361328125,5022.80810546875
6,5012.53759765625,5014.43310546875
7,5004.6953125,5008.5810546875
8,4998.16943359375,5003.7880859375
9,4993.63623046875,4999.2109375
10,4988.47314453125,4995.31396484375
11,4984.2412109375,4993.798828125
12,4980.63232421875,4990.29736328125
13,4977.58203125,4988.8798828125
14,4974.32275390625,4986.01220703125
15,4971.57421875,4983.66015625
16,4968.83544921875,4983.3232421875
17,4967.4208984375,4980.36328125
18,4964.24365234375,4978.21044921875
19,4962.029296875,4978.0693359375
20,4960.34765625,4975.43603515625
21,4958.736328125,4974.7802734375
22,4957.00390625,4973.05517578125
23,4954.8994140625,4971.14599609375
24,4953.060546875,4970.689453125
25,4951.412109375,4969.794921875
26,4949.861328125,4969.40234375
27,4948.79248046875,4967.34765625
28,4947.126953125,4967.0302734375
29,4946.20947265625,4973.83203125
30,4945.09130859375,4964.52197265625
31,4943.83447265625,4964.6201171875
32,4942.12646484375,4962.5341796875
33,4940.9443359375,4963.2451171875
34,4940.2919921875,4961.73779296875
35,4938.71240234375,4961.216796875
36,4937.71142578125,4962.50390625
37,4937.00830078125,4958.79931640625
38,4935.61572265625,4959.6015625
39,4934.6240234375,4958.46240234375
40,4933.64990234375,4957.53955078125
41,4933.29931640625,4955.94384765625
42,4931.99853515625,4955.81201171875
43,4931.009765625,4956.10205078125
44,4930.42529296875,4965.6162109375
45,4929.462890625,4954.02001953125
