,train_loss,val_loss
0,5769.45849609375,5738.791015625
1,5345.80078125,5369.64990234375
2,5283.505859375,5276.7255859375
3,5242.9072265625,5239.05810546875
4,5208.78173828125,5200.115234375
5,5180.7802734375,5182.0888671875
6,5156.9921875,5161.103515625
7,5135.54541015625,5146.2373046875
8,5117.154296875,5132.02392578125
9,5098.8515625,5132.05810546875
10,5084.5029296875,5113.7353515625
11,5065.958984375,5102.26416015625
12,5051.7275390625,5099.044921875
13,5039.37841796875,5092.07373046875
14,5024.8330078125,5090.44287109375
15,5012.7333984375,5085.875
16,4999.05029296875,5080.943359375
17,4986.16357421875,5077.31396484375
18,4976.44091796875,5079.65673828125
19,4963.97607421875,5076.70556640625
20,4950.7353515625,5080.34375
21,4941.7763671875,5077.6318359375
22,4930.23974609375,5076.5224609375
23,4921.884765625,5076.81005859375
24,4911.22216796875,5081.533203125
25,4901.46142578125,5077.486328125
26,4891.001953125,5082.37451171875
27,4880.49267578125,5081.82177734375
28,4872.14501953125,5086.08984375
29,4863.462890625,5089.0419921875
30,4854.6162109375,5094.93603515625
31,4845.6982421875,5094.103515625
32,4837.8076171875,5098.17333984375
33,4829.58984375,5100.23828125
34,4822.51904296875,5106.7333984375
35,4814.60498046875,5107.80908203125
36,4806.6962890625,5109.10986328125
37,4798.7490234375,5116.9892578125
38,4794.8671875,5117.95947265625
39,4785.39404296875,5120.04931640625
40,4778.47900390625,5127.10888671875
41,4774.67626953125,5131.03271484375
42,4767.53076171875,5133.36328125
43,4760.6201171875,5137.34765625
44,4754.904296875,5142.22607421875
45,4746.85498046875,5144.83642578125
46,4744.8115234375,5147.08154296875
47,4736.13427734375,5151.56640625
48,4732.8505859375,5159.572265625
49,4727.9541015625,5162.6484375
50,4722.0927734375,5166.12109375
51,4718.35302734375,5165.22412109375
52,4713.45263671875,5172.58740234375
53,4708.22998046875,5177.7294921875
54,4704.11181640625,5182.3046875
55,4700.9833984375,5185.77978515625
56,4695.57080078125,5189.248046875
57,4690.48876953125,5188.83349609375
58,4687.54638671875,5189.71240234375
59,4684.30419921875,5192.3857421875
60,4680.94140625,5199.77685546875
61,4676.423828125,5203.916015625
62,4674.06396484375,5207.45751953125
63,4671.07568359375,5210.68017578125
64,4667.798828125,5213.31787109375
65,4666.4609375,5216.75439453125
66,4659.61083984375,5221.1572265625
67,4658.431640625,5224.09130859375
68,4652.5546875,5230.8349609375
69,4651.96337890625,5229.15380859375
70,4648.166015625,5231.71728515625
71,4645.16357421875,5236.24169921875
72,4644.83544921875,5242.8505859375
