,Amnion_1_corr,Amnion_1_pval,Amnion_1_qval,Amnion_1_ci_low,Amnion_1_ci_high,gene_annotation
ENSMUSG00000032754,-0.12465133555233816,7.81911034489612e-141,3.272963727457564e-140,-0.13420908959357947,-0.11507039197355565,Slc8b1
ENSMUSG00000051212,-0.12470527439977942,5.911898938846058e-141,2.4756695723810964e-140,-0.1342628928551442,-0.11512445668927841,Gpr183
ENSMUSG00000032038,-0.12470846414641121,5.814928041988114e-141,2.436082129027279e-140,-0.13426607458195722,-0.11512765388107868,St3gal4
ENSMUSG00000021948,-0.12479928723575934,3.630356222117929e-141,1.5228004287407422e-140,-0.13435666923671352,-0.11521868904334805,Prkcd
ENSMUSG00000032422,-0.12482365801005443,3.1990676072288684e-141,1.3424538846952867e-140,-0.13438097868742754,-0.11524311675105707,Snx14
ENSMUSG00000036817,-0.12489228371966234,2.240256865091956e-141,9.416800609886322e-141,-0.1344494316540432,-0.11531190284182868,Sun1
ENSMUSG00000005802,-0.1248974249467473,2.18123617988408e-141,9.172565937275356e-141,-0.1344545599360818,-0.11531705608787673,Slc30a4
ENSMUSG00000023243,-0.12493471572222759,1.7971533174694903e-141,7.560594520275517e-141,-0.13449175680215256,-0.11535443405573406,Kcnk5
ENSMUSG00000057778,-0.12499841396256213,1.2907417326332916e-141,5.434702032140175e-141,-0.13455529456882742,-0.11541828129648446,Cyb5d2
ENSMUSG00000045102,-0.12505192714589722,9.772800061538976e-142,4.116596487590133e-141,-0.13460867287676415,-0.11547191971693771,Poln
ENSMUSG00000028613,-0.12507029500379818,8.882521516599725e-142,3.7431611953644016e-141,-0.13462699442726547,-0.11549033057408989,Lrp8
ENSMUSG00000021711,-0.12512174206048843,6.796923149010563e-142,2.8654819346587535e-141,-0.13467831174545725,-0.11554189810364604,Trappc13
ENSMUSG00000062526,-0.12514290663262106,6.088146714295536e-142,2.5677548352153252e-141,-0.13469942293017292,-0.11556311225155794,Mppe1
ENSMUSG00000004100,-0.12517703905470123,5.097246967477028e-142,2.150737117078915e-141,-0.13473346923528925,-0.11559732464365072,Ppan
ENSMUSG00000060538,-0.1252559056392975,3.3805711763460694e-142,1.42760607109209e-141,-0.13481213675119588,-0.11567637609438568,Tmem219
ENSMUSG00000022881,-0.12530399840736786,2.6313450869964004e-142,1.111679377691762e-141,-0.1348601080682401,-0.11572458165321363,Rfc4
