,Mixed_corr,Mixed_pval,Mixed_qval,Mixed_ci_low,Mixed_ci_high,gene_annotation
ENSMUSG00000029616,-0.08134413084474133,1.029078324275441e-60,1.4892595141468033e-59,-0.0909925529161853,-0.07168043878116047,Erp29
ENSMUSG00000002107,-0.08134510341775668,1.0257322747899216e-60,1.486568514188292e-59,-0.09099352386124748,-0.07168141280198874,Celf2
ENSMUSG00000090622,-0.08135675077444296,9.864929366763867e-61,1.4317749443779198e-59,-0.09100515172043892,-0.07169307749885,A930033H14Rik
ENSMUSG00000079042,-0.08137103071744359,9.404197322913822e-61,1.3668891457723578e-59,-0.09101940775544595,-0.07170737870493459,Apela
ENSMUSG00000097448,-0.08141515447380859,8.111740639641925e-61,1.1807482736014446e-59,-0.09106345761324527,-0.0717515681874482,Platr22
ENSMUSG00000002103,-0.08142140769999566,7.943496124372572e-61,1.1579440414537278e-59,-0.0910697003634606,-0.0717578307314252,Acp2
ENSMUSG00000034659,-0.08143904422268966,7.48747997121213e-61,1.0930627695200189e-59,-0.09108730733576659,-0.07177549353800491,Tmem109
ENSMUSG00000025969,-0.0814420568831575,7.412234490220625e-61,1.0836600131901498e-59,-0.09109031494785126,-0.07177851068887678,Nrp2
ENSMUSG00000028121,-0.08146227276613964,6.926438435971329e-61,1.0141198295712049e-59,-0.09111049695006858,-0.0717987567084329,Bcar3
ENSMUSG00000019818,-0.08148380896435585,6.443769379546077e-61,9.448342198747914e-60,-0.09113199704602173,-0.07182032502022682,Cd164
ENSMUSG00000045282,-0.0815070807880854,5.95981031937584e-61,8.764426940258588e-60,-0.09115522984785675,-0.07184363155576128,Tmem86b
ENSMUSG00000034282,-0.08150982530540361,5.90517770859378e-61,8.696874386736053e-60,-0.0911579697625113,-0.0718463801674444,Evpl
ENSMUSG00000028382,-0.08151854865257735,5.734821597184914e-61,8.458438933901054e-60,-0.09116667847931814,-0.07185511652938079,Ptbp3
ENSMUSG00000027864,-0.08151913227452509,5.723600535071038e-61,8.454358249735654e-60,-0.09116726112239132,-0.07185570102211386,Ptgfrn
ENSMUSG00000017723,-0.08151990348379695,5.7088063518981366e-61,8.444979810500203e-60,-0.09116803103814936,-0.0718564733820684,Wfdc2
ENSMUSG00000034486,-0.08152034393834802,5.700374168282547e-61,8.444979810500203e-60,-0.0911684707539411,-0.0718569144938048,Gbx2
ENSMUSG00000006611,-0.08154503026562253,5.247086689337538e-61,7.784995088037891e-60,-0.09119311566967053,-0.07188163766064468,Hfe
ENSMUSG00000040473,-0.08155826335715426,5.0190774952150566e-61,7.457767452028316e-60,-0.09120632655770176,-0.07189489050489296,Cfap69
ENSMUSG00000026343,-0.08159222219711328,4.4781246242614466e-61,6.663875928960486e-60,-0.09124022840336363,-0.07192890005000668,Gpr39
ENSMUSG00000030681,-0.08164500266104072,3.750390067245562e-61,5.589254943734071e-60,-0.09129292023961923,-0.07198175936692969,Mvp
ENSMUSG00000028970,-0.08165223907629532,3.660267270683157e-61,5.463085478631577e-60,-0.09130014449945008,-0.07198900659748046,Abcb1b
ENSMUSG00000030556,-0.0816939658202497,3.1811349055040875e-61,4.755059649482941e-60,-0.09134180113277747,-0.07203079572468932,Lrrc28
ENSMUSG00000025608,-0.08170487552635206,3.066522819595638e-61,4.590603023346764e-60,-0.0913526925024701,-0.07204172174686037,Podxl
ENSMUSG00000032802,-0.08170603679771804,3.054567993186271e-61,4.5795622086750696e-60,-0.0913538518219017,-0.07204288475510845,Srxn1
ENSMUSG00000027447,-0.08171525890771705,2.9612639756979534e-61,4.446342305852783e-60,-0.09136305842989807,-0.07205212065930035,Cst3
ENSMUSG00000030060,-0.08174155046822833,2.7105603532261162e-61,4.0760306063550617e-60,-0.09138930578628104,-0.07207845155514253,Hmces
