,Neural Crest/Mid-HindBrain_corr,Neural Crest/Mid-HindBrain_pval,Neural Crest/Mid-HindBrain_qval,Neural Crest/Mid-HindBrain_ci_low,Neural Crest/Mid-HindBrain_ci_high,gene_annotation
ENSMUSG00000034566,0.23789462678684128,0.0,0.0,0.22870311585414668,0.24704372645768546,Atp5h
ENSMUSG00000027168,0.23690854445319232,0.0,0.0,0.2277125602922344,0.2460622721897926,Pax6
ENSMUSG00000067261,0.23353931874483547,0.0,0.0,0.22432819416004593,0.24270871791486637,Foxd3
ENSMUSG00000037601,0.23330066748260403,0.0,0.0,0.22408847888732106,0.24247116839045474,Nme1
ENSMUSG00000067288,0.23305629630205396,0.0,0.0,0.22384301934950218,0.24222792421434697,Rps28
ENSMUSG00000053801,0.2323149087714457,0.0,0.0,0.22309833704889614,0.24148994880026695,Grwd1
ENSMUSG00000037034,0.23226121560519503,0.0,0.0,0.22304440568479542,0.24143650233602734,Pax1
ENSMUSG00000030237,0.23195464371042557,0.0,0.0,0.22273647483244427,0.241131337969588,Slco1a4
ENSMUSG00000003429,0.23188067266138057,0.0,0.0,0.2226621761634407,0.24105770626357328,Rps11
ENSMUSG00000022706,0.23167775572999383,0.0,0.0,0.22245836105677663,0.2408557196735067,Mrpl40
ENSMUSG00000014846,0.23087230589805227,0.0,0.0,0.22164935399366886,0.2400539548578261,Tppp3
ENSMUSG00000055762,0.23002419117990605,0.0,0.0,0.22079750733975537,0.23920970681288015,Eef1d
ENSMUSG00000014226,0.2295631116065655,0.0,0.0,0.2203344047973343,0.23875072353769972,Cacybp
ENSMUSG00000070526,0.22907173803904934,0.0,0.0,0.21984087992638043,0.23826157948149154,Peg12
ENSMUSG00000061787,0.22714568415902095,0.0,0.0,0.21790643906595145,0.23634421973929293,Rps17
ENSMUSG00000021660,0.2268452735315592,0.0,0.0,0.21760472684796717,0.2360451586966648,Btf3
ENSMUSG00000042380,0.22484083270515806,0.0,0.0,0.21559164657234317,0.23404967814628255,Smim12
ENSMUSG00000020153,0.22479648817915657,0.0,0.0,0.21554711180346048,0.23400553097247181,Ndufs7
ENSMUSG00000054000,0.2246813258407901,0.0,0.0,0.2154314555857427,0.23389088097861063,Tusc1
ENSMUSG00000057322,0.22378383864946108,0.0,0.0,0.21453012836794674,0.2329973778326571,Rpl38
ENSMUSG00000079466,0.22010849221901843,0.0,0.0,0.21083922086416104,0.22933818437808937,Prdm12
ENSMUSG00000024007,0.2194731772123211,0.0,0.0,0.21020124278342944,0.22870563510411088,Ppil1
ENSMUSG00000018446,0.21924741255114064,0.0,0.0,0.20997453367757388,0.22848085139245455,C1qbp
ENSMUSG00000000088,0.21882740705999323,0.0,0.0,0.2095527738242887,0.2280626682096198,Cox5a
ENSMUSG00000078812,0.21733296253239015,0.0,0.0,0.20805211499038054,0.22657468010564652,Eif5a
ENSMUSG00000024181,0.21732556870284553,0.0,0.0,0.2080446905239007,0.22656731811229427,Mrpl28
ENSMUSG00000058665,0.21645779138463092,0.0,0.0,0.2071733249280458,0.22570326991606196,En1
ENSMUSG00000045532,0.2158687143663324,0.0,0.0,0.20658182045788936,0.2251167160649422,C1ql1
ENSMUSG00000019471,0.21556330126917014,0.0,0.0,0.20627515149514403,0.22481260849140955,Cdc37
ENSMUSG00000030879,0.21556137065507067,0.0,0.0,0.20627321294811915,0.22481068612421243,Mrpl17
ENSMUSG00000041911,0.2150703962454808,0.0,0.0,0.2057802234835079,0.22432180664666698,Dlx1
ENSMUSG00000047649,0.21439532998560712,0.0,0.0,0.2051023943185293,0.22364961321491278,Cd3eap
ENSMUSG00000063480,0.21274918384410835,0.0,0.0,0.20344954821630054,0.2220104355446239,Nhp2l1
ENSMUSG00000024791,0.21258429331262585,0.0,0.0,0.20328398948631038,0.22184624014380092,Cdca5
ENSMUSG00000021647,0.2118868524714548,0.0,0.0,0.2025837282341741,0.22115173370148214,Cartpt
ENSMUSG00000025364,0.21126222321374621,0.0,0.0,0.20195658108755177,0.22052972451964178,Pa2g4
ENSMUSG00000036114,0.21094269600186294,0.0,0.0,0.20163576880753997,0.22021153468546165,Rpp25l
ENSMUSG00000070348,0.21074530354615403,0.0,0.0,0.20143758348067498,0.220014967428092,Ccnd1
ENSMUSG00000035530,0.20924135168333743,0.0,0.0,0.19992761567993084,0.21851727811212907,Eif1
ENSMUSG00000060534,0.2079471591940307,0.0,0.0,0.19862828172151317,0.21722843973546477,Dcc
ENSMUSG00000040055,0.20700585374477073,0.0,0.0,0.19768325730293798,0.21629100816580027,Gjb6
ENSMUSG00000095139,0.20696419326924648,0.0,0.0,0.1976414326329982,0.2162495187455525,Pou3f2
ENSMUSG00000028964,0.20605745808627138,0.0,0.0,0.19673113218729624,0.2153464982518579,Park7
ENSMUSG00000033294,0.2056505453851969,0.0,0.0,0.19632262474126713,0.21494124741591197,Noc4l
ENSMUSG00000041046,0.20514557802719624,0.0,0.0,0.19581568285153514,0.21443833793758538,Ramp3
ENSMUSG00000064023,0.2047290487601427,0.0,0.0,0.19539752861786908,0.21402350243248286,Klk8
ENSMUSG00000020267,0.204590403361225,0.0,0.0,0.19525834308725964,0.21388542007332229,Hint1
ENSMUSG00000062997,0.2043798955362671,0.0,0.0,0.19504701588920642,0.2136757664117142,Rpl35
ENSMUSG00000022997,0.2037634573061968,0.0,0.0,0.19442818324134087,0.21306182453611092,Wnt1
ENSMUSG00000030357,0.20344965308397506,0.0,0.0,0.1941131629702876,0.21274928828836687,Fkbp4
ENSMUSG00000061360,0.20338119474587682,0.0,0.0,0.1940444395994562,0.21268110631392292,Phf5a
ENSMUSG00000038374,0.2033175626156281,0.0,0.0,0.1939805612030559,0.21261773098290343,Rbm8a
ENSMUSG00000030695,0.20245734286828276,0.0,0.0,0.19311702004282155,0.21176097513278735,Aldoa
ENSMUSG00000057130,0.2020675258458746,0.0,0.0,0.19272570265380232,0.211372723101135,Txnl4a
ENSMUSG00000016344,0.2020188810987168,0.0,0.0,0.19267687088642482,0.21132427344100235,Ppdpf
ENSMUSG00000023391,0.20142883517227891,0.0,0.0,0.1920845601463254,0.210736590219231,Dlx2
ENSMUSG00000090125,0.20131495860433543,0.0,0.0,0.19197024726186954,0.21062316886954313,Pou3f1
ENSMUSG00000007338,0.20112862623218966,0.0,0.0,0.1917832015066855,0.21043758081510097,Mrpl49
ENSMUSG00000052456,0.20042378119444304,0.0,0.0,0.19107566407469356,0.2097355452606385,Asna1
ENSMUSG00000037070,0.19971789201447035,0.0,0.0,0.19036708824765397,0.20903246010336357,Rbmxl1
ENSMUSG00000032269,0.19954967213831276,0.0,0.0,0.1901982295563557,0.20886490703069982,Htr3a
ENSMUSG00000028691,0.19878944473227378,0.0,0.0,0.18943512208634172,0.20810768625471965,Prdx1
ENSMUSG00000039830,0.19852391956055657,0.0,0.0,0.1891685936552511,0.20784320857892005,Olig2
ENSMUSG00000049792,0.19764235396623603,0.0,0.0,0.18828370704231176,0.2069651109858977,Bag5
ENSMUSG00000058669,0.196596529440744,0.0,0.0,0.187233962409736,0.20592338116269177,Nkx2-9
ENSMUSG00000044627,0.19577627113915208,0.0,0.0,0.18641064446313726,0.20510631961479936,Swi5
ENSMUSG00000051518,0.19456467356309035,0.0,0.0,0.18519455157196707,0.2038994201491248,Rps19bp1
ENSMUSG00000020950,0.19369880017847083,0.0,0.0,0.18432548317443959,0.20303688690443983,Foxg1
ENSMUSG00000029536,0.19342137376859173,0.0,0.0,0.18404703618062146,0.20276052761215807,Gatc
ENSMUSG00000062397,0.1926259527309831,0.0,0.0,0.18324869732463403,0.2019681579050386,Zfp706
ENSMUSG00000042372,0.19172632010913787,0.0,0.0,0.18234577951327197,0.20107196164330673,Dmrt3
ENSMUSG00000060126,0.19111691312458934,0.0,0.0,0.18173415614489183,0.20046487354485165,Tpt1
ENSMUSG00000028798,0.19092489826937775,0.0,0.0,0.18154144444495585,0.200273587847949,Eif3i
ENSMUSG00000020171,0.1892767263236197,0.0,0.0,0.17988732073024197,0.1986316453643101,Yeats4
ENSMUSG00000036751,0.1891858523358395,0.0,0.0,0.17979612012889545,0.19854111331805313,Cox6b1
ENSMUSG00000063694,0.18912594422550924,0.0,0.0,0.17973599678888894,0.19848143054322795,Cycs
ENSMUSG00000044502,0.18908762252122863,0.0,0.0,0.17969753744441316,0.19844325294398946,Bod1
ENSMUSG00000031837,0.18833764575046721,0.0,0.0,0.17894487275749646,0.19769609067327396,Necab2
ENSMUSG00000030652,0.18625646313539668,0.0,0.0,0.17685628876906653,0.19562266132894382,Coq7
ENSMUSG00000071014,0.18545182333571142,0.0,0.0,0.17604881009659967,0.19482099670052747,Ndufb6
ENSMUSG00000053565,0.18527529595327671,0.0,0.0,0.17587166159542234,0.19464512035715847,Eif3k
ENSMUSG00000068428,0.18487213698079644,0.0,0.0,0.175467086375577,0.1942434459895846,Gmnc
ENSMUSG00000024747,0.1846640558508268,1.81606415310043e-310,3.982596826974627e-309,0.17525827552534226,0.19403612987436938,Aldh1a7
ENSMUSG00000031628,0.18333505608534886,6.061549091736825e-306,1.2761155982603843e-304,0.17392463504885758,0.1927119964567619,Casp3
ENSMUSG00000043969,0.1831671208210014,2.2471862317890981e-305,4.7110822469373125e-304,0.17375611583079387,0.19254467368427028,Emx2
ENSMUSG00000032330,0.1827088290547867,7.974158545703083e-304,1.6441564011758934e-302,0.1732962332716775,0.19208805062071693,Cox7a2
ENSMUSG00000028896,0.18264001158557677,1.3616807941787544e-303,2.7960591256237257e-302,0.17322717728214782,0.19201948337458014,Rcc1
ENSMUSG00000021381,0.18186764414294207,5.441832411704045e-301,1.0927374320690854e-299,0.17245213917397353,0.19124991800959415,Barx1
ENSMUSG00000090137,0.1798026541829993,4.291222152758574e-294,8.158217020453562e-293,0.17038006621261953,0.18919236299510972,Uba52
ENSMUSG00000030393,0.17923285736962524,3.3155747417825854e-292,6.174254640191035e-291,0.1698083296412219,0.18862460320582664,Zik1
ENSMUSG00000059246,0.17843329918518977,1.4416298187950928e-289,2.6163880558894605e-288,0.16900606022005166,0.18782789285635865,Foxb1
ENSMUSG00000020116,0.17791735492491378,7.153362378335746e-288,1.2842661361464535e-286,0.1684883730660837,0.18731377970348514,Pno1
ENSMUSG00000024309,0.17768363192254472,4.177238371727818e-287,7.406451013701805e-286,0.16825386224387878,0.18708088449948654,Pfdn6
ENSMUSG00000033006,0.1775467553926433,1.1727367310016358e-286,2.0610487363824884e-285,0.16811652483416697,0.18694449226736212,Sox10
ENSMUSG00000039067,0.17735864215081226,4.838554095341382e-286,8.459010656191227e-285,0.16792777878961151,0.18675704401837412,Psmd7
ENSMUSG00000046756,0.17677844485260866,3.790439830942735e-284,6.468327356557568e-283,0.16734563409434708,0.18617889344593438,Mrps7
ENSMUSG00000021270,0.17631392934431797,1.2307961855709549e-282,2.0685650177663108e-281,0.1668795642090217,0.18571601188751408,Hsp90aa1
ENSMUSG00000042606,0.176074050296657,7.396831633644472e-282,1.2328052722740787e-280,0.16663888412098815,0.18547697498908788,Hirip3
ENSMUSG00000022205,0.17458703861807148,4.694376081410758e-277,7.59607780163553e-276,0.16514693187517954,0.1839951589675117,Sub1
ENSMUSG00000025134,0.17392728616428818,6.140911407182717e-275,9.762975210147403e-274,0.16448500124318316,0.1833376980097315,Alyref
ENSMUSG00000061983,0.17298725007851662,6.153780086282157e-272,9.585327237199622e-271,0.16354187631148573,0.18240091237683453,Rps12
ENSMUSG00000028833,0.17220818443619554,1.831743875643264e-269,2.800831614133431e-268,0.16276026383592637,0.1816245276327287,Ncdn
ENSMUSG00000030595,0.17120629538591092,2.6692483721507705e-266,4.0018716224149484e-265,0.16175511695327946,0.18062606899830477,Nfkbib
ENSMUSG00000049641,0.17097665572955859,1.4082649436622883e-265,2.105029811154392e-264,0.16152473334253545,0.18039721288112165,Vgll2
ENSMUSG00000020219,0.17049345028788593,4.625052844470829e-264,6.81156530849901e-263,0.1610399658441687,0.17991565282339947,Timm13
ENSMUSG00000093674,0.17041497379992543,8.146308630918996e-264,1.194473406293108e-262,0.160961236096076,0.17983744313285777,Rpl41
ENSMUSG00000034203,0.16996602782778827,2.0655405007707186e-262,2.9848851167206915e-261,0.1605108435937411,0.17939002115748467,Chchd4
ENSMUSG00000037152,0.16969987670844433,1.3980852687643159e-261,2.017439060265968e-260,0.16024383677895954,0.17912477167685437,Ndufc1
ENSMUSG00000008683,0.16871192324708428,1.644726634107321e-258,2.3296411247979054e-257,0.1592527190765828,0.17814015311705786,Rps15a
ENSMUSG00000028946,0.16777259292687818,1.3111158834782962e-255,1.8159499771167536e-254,0.15831039792924956,0.17720397605844576,Hes3
ENSMUSG00000068922,0.16734744687150735,2.661767963749974e-254,3.62638687159397e-253,0.15788390387508952,0.1767802515758213,Msto1
ENSMUSG00000020018,0.166745375044825,1.8652237407253877e-252,2.4869649876338505e-251,0.1572799291164901,0.1761801869316787,Snrpf
ENSMUSG00000020163,0.16656209954023932,6.77821699984346e-252,9.00161620165134e-251,0.15709607574992843,0.17599752103741312,Uqcr11
ENSMUSG00000006941,0.16655179788999186,7.287762607896916e-252,9.65266570582373e-251,0.1570857416383742,0.17598725363318912,Eif1b
ENSMUSG00000005354,0.16526703463138398,5.916410175035708e-248,7.585141250045779e-247,0.15579694624044005,0.17470674525031876,Txn2
ENSMUSG00000003099,0.16501485798377696,3.432444103929271e-247,4.355893532905166e-246,0.15554398193944122,0.17445540001176685,Ppp5c
ENSMUSG00000033214,0.16420660020857003,9.428331960014674e-245,1.1697682332524409e-243,0.15473320800710655,0.17364979871615926,Slitrk5
ENSMUSG00000024944,0.163738385980888,2.4062968521189865e-243,2.9309340464299467e-242,0.15426354203605333,0.17318311757467722,Arl2
ENSMUSG00000004285,0.16315426222621154,1.3505791925488886e-241,1.6331066415343274e-240,0.1536776131524532,0.17260090048574925,Atp6v1f
ENSMUSG00000003072,0.16242209756241444,2.058490809503581e-239,2.4535051364762587e-238,0.1529431952777676,0.17187111639236582,Atp5d
ENSMUSG00000013584,0.16235596391208412,3.2375469046700977e-239,3.845067582743584e-238,0.15287685861903846,0.1718051972592035,Aldh1a2
ENSMUSG00000026939,0.16207404407786402,2.2265017761793142e-238,2.631798789810064e-237,0.1525940743425482,0.17152419093678545,Tmem141
ENSMUSG00000029610,0.1616513651289747,3.9830868882489314e-237,4.664036168909756e-236,0.15217010225432606,0.17110287872393007,Aimp2
ENSMUSG00000037894,0.16146523243370361,1.4148454538156728e-236,1.6509281841489763e-235,0.15198340121334844,0.17091734679411005,H2afz
ENSMUSG00000000409,0.16134509942156797,3.203637633700015e-236,3.729496663213056e-235,0.15186290174111663,0.1707976011696592,Lck
ENSMUSG00000027305,0.1599512308540523,4.010536331697641e-232,4.531679470844793e-231,0.1504648018508736,0.16940820693412784,Ndufaf1
ENSMUSG00000026701,0.15991652753553517,5.066817839025376e-232,5.712308724944054e-231,0.15042999366870427,0.16937361453400238,Prdx6
ENSMUSG00000024732,0.15930026530799157,3.1903588844596573e-230,3.536983242194742e-229,0.1498118731876428,0.1687593181164831,Ccdc86
ENSMUSG00000001864,0.15903782798759156,1.8524343016336322e-229,2.0334075758876313e-228,0.1495486467755902,0.1684977157118712,Aif1l
ENSMUSG00000050840,0.15831085403777467,2.3812418124587125e-227,2.5549804854707215e-226,0.1488194939974865,0.16777304759191952,Cdh20
ENSMUSG00000040478,0.1582412822444924,3.785308985029355e-227,4.0484588075180266e-226,0.1487497142303011,0.16770369593163897,Prdm13
ENSMUSG00000049091,0.15688022264043874,3.1419384285685582e-223,3.219199209598932e-222,0.14738460496605746,0.16634692403506116,Sephs2
ENSMUSG00000079523,0.1566598258411181,1.3440790310128903e-222,1.3715092153192756e-221,0.14716355580729734,0.1661272181733214,Tmsb10
ENSMUSG00000016757,0.1561905243787656,2.9469889680032166e-221,2.967763311181487e-220,0.14669286840510581,0.16565938482582138,Ttll12
ENSMUSG00000031073,0.1558186881635449,3.379091173317671e-220,3.358937548029494e-219,0.14631993713795585,0.1652887087990083,Fgf15
ENSMUSG00000024841,0.15549840457714884,2.7490667168076232e-219,2.713787479573172e-218,0.14599871248570503,0.16496942240378615,Eif1ad
ENSMUSG00000027967,0.15485454246717192,1.8335477556867737e-217,1.7958352161476726e-216,0.14535296462377925,0.16432755892847054,Neurog2
ENSMUSG00000096014,0.15479679776648286,2.6698921400975066e-217,2.6047728196073238e-216,0.1452950511951998,0.16426999308310608,Sox1
ENSMUSG00000030224,0.1541973426668338,1.308839688704901e-215,1.2536778627441581e-214,0.1446938483562183,0.16367239089150437,Strap
ENSMUSG00000012405,0.15419335655506364,1.3430849650526855e-215,1.285248770385345e-214,0.14468985064623774,0.16366841707748067,Rpl15
ENSMUSG00000021290,0.15355858148243884,8.136680005362901e-214,7.668878421642697e-213,0.14405323255578506,0.16303559645687055,2010107E04Rik
ENSMUSG00000055302,0.15311719384781625,1.3969713302335243e-212,1.3031448976058995e-211,0.14361056802557326,0.16259556324440014,Mrfap1
ENSMUSG00000006456,0.152839802688318,8.3029394427236e-212,7.687906891410741e-211,0.14333237634443222,0.16231902134561849,Rbm14
ENSMUSG00000038805,0.152778468825821,1.230777046436764e-211,1.1364515664236048e-210,0.14327086568170175,0.16225787506183528,Six3
ENSMUSG00000059278,0.15265312597822617,2.749817721669273e-211,2.5297311146911433e-210,0.14314516175080227,0.16213291532664356,Naa38
ENSMUSG00000040521,0.15192824536402552,2.833939512851567e-209,2.5600176267855167e-208,0.14241819894271443,0.16141024435789775,Tsfm
ENSMUSG00000067724,0.1510351566031443,8.291614982954665e-207,7.331224564946652e-206,0.14152255892289897,0.16051986400698484,Gbx1
ENSMUSG00000016257,0.1509523822472014,1.401000907017553e-206,1.236540959415316e-205,0.14143954889660038,0.16043733989359207,Slmo2
ENSMUSG00000030591,0.15078918094761012,3.937214134195561e-206,3.4597663745127952e-205,0.14127588333160968,0.1602746315939682,Psmd8
ENSMUSG00000046844,0.15074431107894576,5.22969601202665e-206,4.58745264212864e-205,0.14123088591094046,0.16022989717826638,Vat1l
ENSMUSG00000024530,0.15046706462376774,3.015745768284286e-205,2.6201092687091973e-204,0.14095285219643874,0.1599534868092711,Slmo1
