,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000022557,0.009594314546043122,0.05304610900938444,0.05674594459711643,-0.0001260666392790533,0.0193128828494581,Bop1
ENSMUSG00000054150,0.00954993080622749,0.054154897040348336,0.05791348202368552,-0.00017045444517543385,0.019268511560664933,Syne3
ENSMUSG00000040490,0.00954428145273237,0.05429740599946406,0.05805967279668954,-0.00017610431347080108,0.01926286378924308,Lrfn2
ENSMUSG00000028978,0.009539949854701862,0.05440688544359491,0.058170517955303015,-0.00018043630580009176,0.0192585334038349,Nos3
ENSMUSG00000032489,0.009453435137574143,0.05663236708887882,0.060524064431846554,-0.00026695882181929635,0.01917204282996247,Kif9
ENSMUSG00000024785,0.00942045657945606,0.05750040784466305,0.061445188976985525,-0.00029994031448582985,0.019139073436724507,Rcl1
ENSMUSG00000044951,0.009416779332320241,0.057597879913677055,0.06154277157140406,-0.000303617887525604,0.0191353972102014,Mylk4
ENSMUSG00000043740,0.009393861125161596,0.05820846880510349,0.062181891683691363,-0.00032653811993393607,0.019112485358023495,B430306N03Rik
ENSMUSG00000056071,0.009359480745191816,0.05913451084794631,0.06315765336745308,-0.00036092151889742215,0.019078114492234333,S100a9
ENSMUSG00000041975,0.009359228276396616,0.05914135610606638,0.06315821882322338,-0.00036117400977728523,0.019077862093220578,Mettl8
ENSMUSG00000039531,0.009355922574058807,0.05923104524763675,0.06324049247025064,-0.0003644800011664708,0.01907455730445248,Zufsp
ENSMUSG00000033773,0.009289881669023352,0.06104662607108479,0.0651720145949448,-0.00043052663630950664,0.019008534606097464,Rpap2
ENSMUSG00000031841,0.00926958566806348,0.061613772713156045,0.06577046617544412,-0.00045082438123698426,0.01898824418347338,Cdh13
ENSMUSG00000041669,0.009254905896780328,0.06202669330349807,0.06619711131643337,-0.00046550540891220435,0.018973568441921874,Prima1
ENSMUSG00000022658,0.009142509482299136,0.06526469861334522,0.06962310498543335,-0.0005779113041637317,0.018861202742501026,Tagln3
ENSMUSG00000035142,0.009118146655892407,0.06598463832634292,0.07037610742997326,-0.0006022761532113136,0.01883684654145554,Nubpl
ENSMUSG00000007721,0.009112249862284446,0.0661598731880636,0.07054795605466369,-0.0006081734346457706,0.018830951349720296,Ccdc124
ENSMUSG00000019866,0.009031923759214138,0.06858533568187128,0.07311869475679242,-0.0006885061155527418,0.01875064700005625,Aim1
ENSMUSG00000061039,0.00902865995978996,0.06868541162611436,0.07321757981677257,-0.0006917701795943259,0.018747384081862585,Olfr920
ENSMUSG00000054693,0.009016669040451208,0.0690541128552916,0.07360276364878661,-0.0007037620693364214,0.018735396398311805,Adam10
ENSMUSG00000016194,0.008990328138221603,0.06986976276313735,0.0744642041597968,-0.0007301050934711862,0.018709062594447906,Hsd11b1
ENSMUSG00000026923,0.008953218978249036,0.0710322546955333,0.0756789417169543,-0.0007672172199003407,0.018671963411799847,Notch1
ENSMUSG00000022639,0.0089469711378036,0.07122952718534943,0.07587295183782428,-0.0007734655571562134,0.018665717248542827,Dubr
ENSMUSG00000030793,0.008925570622096092,0.0719086439911306,0.07658818190556034,-0.0007948677688192461,0.018644322471902446,Pycard
ENSMUSG00000049811,0.008873730631319524,0.073575718889926,0.07833871261704217,-0.0008467118309171841,0.018592496346383137,Fam161a
ENSMUSG00000027300,0.008644749563165384,0.08132135427652505,0.0865028765839007,-0.0010757102572508382,0.018363575897268017,Ubox5
ENSMUSG00000023036,0.00862960600821401,0.08185610388929268,0.08704392161770808,-0.0010908549242361117,0.018348436315405354,Pcdhgc4
ENSMUSG00000048960,0.00857921895295358,0.08365593763718161,0.08893890882115843,-0.0011412456474592875,0.01829806244769348,Prex2
ENSMUSG00000079003,0.00854700596594166,0.08482328909143465,0.09016080898324261,-0.0011734609535713546,0.01826585786576838,Samd1
ENSMUSG00000038143,0.008543971423072746,0.08493393218491878,0.0902592265514546,-0.0011764957138653725,0.018262824113640053,Stox2
ENSMUSG00000031639,0.008500817013746522,0.08652006213777881,0.09192526788969274,-0.0012196531958283585,0.018219680930112794,Tlr3
ENSMUSG00000062098,0.008477603504976334,0.08738311255381272,0.09283237283949082,-0.0012428683424455921,0.0181964734449251,Btbd3
ENSMUSG00000052512,0.008462225834546854,0.08795865113157716,0.0934239523436826,-0.0012582470920891266,0.0181810997590206,Nav2
ENSMUSG00000028977,0.00844245293221346,0.08870317767360708,0.09419473045938949,-0.0012780213753395963,0.018161331973311892,Casz1
ENSMUSG00000051397,0.008441987566675246,0.08872076147250914,0.09420339931249644,-0.0012784867732868505,0.01816086672810458,Tacstd2
ENSMUSG00000045680,0.008405706212995896,0.09010031821432993,0.09565805097603772,-0.001314770640714965,0.018124594742844197,Tcf21
ENSMUSG00000032501,0.008372868116634838,0.09136378392067836,0.09697885990943461,-0.0013476109901930172,0.018091765103743312,Trib1
ENSMUSG00000022299,0.008347362650794391,0.09235491647920904,0.09801009920323574,-0.0013731181915705673,0.018066266192227037,Slc25a32
ENSMUSG00000066392,0.00823355376174817,0.0968831645317892,0.10277200013979973,-0.0014869346706801985,0.017952486395408217,Nrxn3
ENSMUSG00000016757,0.008175406991264827,0.09926431637986678,0.10528671656752947,-0.001545085221842653,0.017894354391448125,Ttll12
ENSMUSG00000020251,0.008149936592472332,0.10032194891012207,0.1063859479428654,-0.001570557256004938,0.01786889044023432,Glt8d2
ENSMUSG00000047515,0.008145992468218474,0.10048652495125311,0.10654036519475875,-0.0015745016323700605,0.017864947313269045,BC049715
ENSMUSG00000029268,0.008145936246779008,0.10048887245169645,0.10654036519475875,-0.0015745578574010543,0.017864891106043227,Ugt2a2
ENSMUSG00000078816,0.008122986635205259,0.10145077927106559,0.10754879600452198,-0.0015975089299051558,0.017841947291353813,Prkcg
ENSMUSG00000040713,0.008106153508554462,0.10216097094420037,0.1082787185418128,-0.0016143431216116971,0.01782511841010599,Creg1
ENSMUSG00000020783,0.008065967329369999,0.10387243057730874,0.11008099891618138,-0.0016545318211562963,0.01778494234382125,Ncbp3
ENSMUSG00000060176,0.00800194263640985,0.10664610554150207,0.11296060326395728,-0.0017185604646946595,0.017720933697917517,Kif27
ENSMUSG00000066000,0.007926350635704038,0.10999610709849232,0.11649661840552035,-0.0017941570271254865,0.01764536054092716,Zfp979
ENSMUSG00000026204,0.007911546780655497,0.11066180199944141,0.11718924282478174,-0.0018089617625276315,0.017630560363207693,Ptprn
ENSMUSG00000033256,0.007900036100820365,0.11118160574545084,0.11772724030649179,-0.0018204731239335962,0.017619052539722138,Shf
ENSMUSG00000033510,0.007866924406030954,0.11268762629706586,0.11929666133502631,-0.0018535867649699816,0.017585949047168672,Otud7a
ENSMUSG00000060131,0.00782747503720551,0.11450284285130105,0.12114139108262913,-0.0018930384247314999,0.017546509422695394,Atp8b4
ENSMUSG00000030156,0.007799775491118438,0.11579109847757006,0.12245251531045903,-0.0019207395613270565,0.017518816700573626,Cd69
ENSMUSG00000001227,0.007783818735770091,0.1165383737849063,0.12322974916454087,-0.0019366972261403738,0.017502863869507727,Sema6b
ENSMUSG00000038805,0.007762311087778737,0.11755159241671014,0.12427486247669958,-0.0019582060921397703,0.01748136150311304,Six3
ENSMUSG00000046080,0.007759162206692757,0.11770051366284055,0.124419147635138,-0.001961355150796475,0.017478213394538002,Clec9a
ENSMUSG00000020102,0.007724101821237672,0.11936865556445454,0.12615583974260677,-0.001996417500342509,0.017443161597384578,Slc16a7
ENSMUSG00000071252,0.007683341051360062,0.12133124012763664,0.1282029164493202,-0.0020371805236029227,0.017402410782128622,2210408I21Rik
ENSMUSG00000041540,0.007669835220870051,0.12198706806491104,0.12888226948220924,-0.0020506870936123356,0.017388908242919356,Sox5
ENSMUSG00000047793,0.007668291559458735,0.12206220264922414,0.1289480273074415,-0.0020522308393218615,0.017387364957462275,Sned1
ENSMUSG00000036815,0.007660008086109713,0.12246600189898993,0.12936094000104567,-0.002060514764233875,0.01737908350073803,Dpp10
ENSMUSG00000041323,0.007650177060145021,0.12294659419951955,0.1298548734680181,-0.002070346324393152,0.017369254866421772,Ak7
ENSMUSG00000054000,0.007570910206707554,0.12687557125741467,0.13397631600571772,-0.002149617416344056,0.017290007228044704,Tusc1
ENSMUSG00000061607,0.00756197630731299,0.1273244525670638,0.1344219304973224,-0.0021585517857867615,0.01728107548665771,Mdc1
ENSMUSG00000034848,0.007535744107025988,0.1286496239733056,0.13580663356202427,-0.0021847853572866103,0.017254849613865596,Ttc21b
ENSMUSG00000027692,0.007521808967911925,0.12935793083923924,0.13653993122148958,-0.0021987212193784675,0.017240917830621028,Tnik
ENSMUSG00000059839,0.007518090839639115,0.12954742986266038,0.13672551964396873,-0.0022024395399157515,0.017237200597112534,Zfp874b
ENSMUSG00000022241,0.007508390002200185,0.13004285993017764,0.13723391719098527,-0.0022121408777196396,0.017227502092906685,Tars
ENSMUSG00000059772,0.007460353383153631,0.13251782965088785,0.13981623723453032,-0.00226017994751111,0.01717947700061553,Slx1b
ENSMUSG00000043008,0.0073982635517812,0.1357707161593273,0.14320294922405577,-0.002322272880125497,0.01711740200173009,Klhl6
ENSMUSG00000110408,0.0073665873775300515,0.13745381232686818,0.14496289003044524,-0.0023539506076530646,0.01708573336566026,RP23-357C16.1
ENSMUSG00000040592,0.0073209173931682945,0.13990872285857547,0.1475363522709854,-0.002399622797152937,0.017040074215350517,Cd79b
ENSMUSG00000021904,0.007304143801600204,0.14081878066993697,0.14848036764016972,-0.0024163971884379187,0.017023304592715997,Sema3g
ENSMUSG00000028871,0.007272620677279745,0.14254138470008795,0.15024916696541368,-0.002447921800890164,0.01699178891253959,Rspo1
ENSMUSG00000031561,0.007254918839441924,0.14351578158862305,0.15124436883615033,-0.0024656244659186245,0.01697409124649986,Tenm3
ENSMUSG00000034028,0.007226640748426995,0.1450829361331979,0.15286369838077957,-0.0024939038657026563,0.016945819807157377,Cd226
ENSMUSG00000044258,0.007217529381910439,0.14559066468948,0.15338249545878635,-0.0025030156506004662,0.01693671058053822,Ctla2a
ENSMUSG00000040680,0.007170357618127938,0.1482410766800047,0.15612540987888857,-0.002550189554634313,0.01688954986972629,Kremen2
ENSMUSG00000062542,0.007167698494822491,0.1483915734438607,0.15626718210067944,-0.002552848797299881,0.01688689136820112,Syt9
ENSMUSG00000070031,0.0071668700198370275,0.14843848596560935,0.15628393974058682,-0.0025536773094450294,0.016886063086909098,Sp140
ENSMUSG00000021013,0.007149150228148373,0.1494445858319583,0.1573100903494298,-0.002571397892726374,0.01686834743482813,Ttc8
ENSMUSG00000084869,0.007095501152403103,0.1525224211628002,0.16048234549957935,-0.0026250493279037185,0.016814710855100497,Gm13063
ENSMUSG00000031636,0.007075833415370338,0.1536627591871451,0.16166518588863238,-0.002644717915885542,0.016795047685092195,Pdlim3
ENSMUSG00000085030,0.00706557107710699,0.1542603384966927,0.1622768130619532,-0.002654980695175724,0.016784787726850853,2810455O05Rik
ENSMUSG00000047084,0.007047119632740289,0.15533921139099244,0.1633945633648811,-0.002673432927347835,0.01676634055655968,Ngrn
ENSMUSG00000070319,0.006990333249750172,0.15869551004679616,0.1668722503120885,-0.002730221693362465,0.016709567285997182,Eif3g
