,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000022139,0.17249046085655723,2.333252445294586e-270,3.732606695400074e-270,0.16304346167256029,0.1819058340477565,Mbnl2
ENSMUSG00000101606,0.17247792679133103,2.5570083822614206e-270,4.089904642132791e-270,0.16303088666018606,0.18189334308687308,Gm29051
ENSMUSG00000032259,0.17244830445145895,3.174760998912116e-270,5.07718055159462e-270,0.1630011675602113,0.1818638226054244,Drd2
ENSMUSG00000028017,0.17242238171396437,3.836528053937226e-270,6.134518794271228e-270,0.16297516016127203,0.18183798899109507,Egf
ENSMUSG00000021943,0.1724045714010101,4.369434580150759e-270,6.9855069227030525e-270,0.16295729168896678,0.1818202399030095,Gdf10
ENSMUSG00000059022,0.17237037324580007,5.6087982552833076e-270,8.965470356910658e-270,0.16292298187748905,0.1817861592904404,Kcp
ENSMUSG00000047759,0.1723481710253657,6.595717837252284e-270,1.0541342236298999e-269,0.16290070717949745,0.18176403336925295,Hs3st3a1
ENSMUSG00000050558,0.1722780075209842,1.1006555774656675e-269,1.7587976629365093e-269,0.16283031469469156,0.18169411092324098,Prokr2
ENSMUSG00000020894,0.17225415622665524,1.3098692118109043e-269,2.0927771398161116e-269,0.16280638558294672,0.18167034155230855,Vamp2
ENSMUSG00000046500,0.1722414353392934,1.4372469734149773e-269,2.295921682771529e-269,0.16279362319686472,0.1816576643536025,Fam19a4
ENSMUSG00000000617,0.17216827451717404,2.4505510635861665e-269,3.9139930739277535e-269,0.1627202237671995,0.1815847547344789,Grm6
ENSMUSG00000032826,0.1721449311980901,2.9052258410546612e-269,4.63945359478547e-269,0.16269680433795206,0.18156149154459056,Ank2
ENSMUSG00000035642,0.17214393350022064,2.926434763137684e-269,4.672576661564241e-269,0.16269580338735704,0.1815604972712232,Aamdc
ENSMUSG00000021281,0.17210162316156483,3.9836873607481104e-269,6.35964200788562e-269,0.16265335512512186,0.18151833214102028,Tnfaip2
ENSMUSG00000004151,0.17210160152219928,3.9843157179403406e-269,6.35964200788562e-269,0.1626533334152251,0.18151831057591183,Etv1
ENSMUSG00000021453,0.1720781954300649,4.7253899314599345e-269,7.541318115959039e-269,0.1626298510387602,0.18149498479825238,Gadd45g
ENSMUSG00000022353,0.17197741097210323,9.847178389816678e-269,1.5712746752539777e-268,0.1625287382298251,0.18139454604591235,Mtss1
ENSMUSG00000008193,0.17196424672038468,1.083796085673618e-268,1.7290939465118347e-268,0.1625155311042532,0.18138142693502063,Spib
