,Amnion_2_corr,Amnion_2_pval,Amnion_2_qval,Amnion_2_ci_low,Amnion_2_ci_high,gene_annotation
ENSMUSG00000018565,0.8143082466644497,0.0,0.0,0.8110073058000258,0.8175573415268236,Elp5
ENSMUSG00000091337,0.8074568779220761,0.0,0.0,0.8040472981638771,0.8108133524147374,Eid1
ENSMUSG00000021266,0.8022849229373976,0.0,0.0,0.7987939528132321,0.8057218656925307,Wars
ENSMUSG00000029610,0.8008326284200747,0.0,0.0,0.7973188994610146,0.8042920754645683,Aimp2
ENSMUSG00000029581,0.7993678047165107,0.0,0.0,0.7958311630953321,0.8028499096217633,Fscn1
ENSMUSG00000067148,0.7962530365011711,0.0,0.0,0.792667815832217,0.7997831851107708,Polr1c
ENSMUSG00000051695,0.7923009073561869,0.0,0.0,0.7886543257136579,0.7958917502808723,Pcbp1
ENSMUSG00000016559,0.7906946538991992,0.0,0.0,0.7870232222926911,0.7943100798542126,H3f3b
ENSMUSG00000003344,0.7896576145682837,0.0,0.0,0.785970166440709,0.7932888859341801,Btbd2
ENSMUSG00000062397,0.78957489731549,0.0,0.0,0.7858861725852351,0.7932074316773097,Zfp706
ENSMUSG00000062014,0.785746626314257,0.0,0.0,0.7819989675333582,0.7894374716788278,Gmfb
ENSMUSG00000020267,0.7819599019584675,0.0,0.0,0.7781542355042107,0.7857081515566531,Hint1
ENSMUSG00000062929,0.7805670944738254,0.0,0.0,0.776740163769455,0.7843363895705882,Cfl2
ENSMUSG00000003500,0.7787583916491493,0.0,0.0,0.7749039047252017,0.7825549614564761,Impdh1
ENSMUSG00000020592,0.7776832841843374,0.0,0.0,0.7738124484517623,0.7814960368384327,Sdc1
ENSMUSG00000003923,0.7771346274463466,0.0,0.0,0.7732554573280472,0.7809556301841923,Tfam
ENSMUSG00000032199,0.7759688579973334,0.0,0.0,0.7720719990975708,0.7798073712747077,Polr2m
ENSMUSG00000014349,0.7752616538289686,0.0,0.0,0.7713540773496281,0.7791107771398205,Ube2z
ENSMUSG00000024165,0.7752263502790572,0.0,0.0,0.7713182390400165,0.7790760029924457,Hn1l
ENSMUSG00000025066,0.7746087717142646,0.0,0.0,0.7706913097271584,0.7784676816379734,Sfr1
ENSMUSG00000030588,0.7738896509402176,0.0,0.0,0.7699613103129865,0.7777593310089793,Yif1b
ENSMUSG00000079523,0.7727769596932861,0.0,0.0,0.7688318068760376,0.7766632849724603,Tmsb10
ENSMUSG00000001525,0.7718403742399563,0.0,0.0,0.7678810891818476,0.7757406920492639,Tubb5
ENSMUSG00000047749,0.7716785786229509,0.0,0.0,0.767716853979748,0.7755813119600476,Zc3hav1l
ENSMUSG00000109324,0.7713169744921038,0.0,0.0,0.7673497993945799,0.7752251045995925,Prmt1
ENSMUSG00000049401,0.7700961719828331,0.0,0.0,0.7661106149497661,0.7740225036294033,Ogfr
ENSMUSG00000030591,0.7700768593951628,0.0,0.0,0.7660910118056138,0.7740034787548804,Psmd8
ENSMUSG00000055302,0.7699262801664292,0.0,0.0,0.7659381673776078,0.7738551425672577,Mrfap1
ENSMUSG00000007836,0.7694166615530151,0.0,0.0,0.765420885794398,0.7733531120786575,Hnrnpa0
ENSMUSG00000029623,0.7688188274257846,0.0,0.0,0.7648140688108528,0.7727641732958221,Pdap1
ENSMUSG00000006299,0.7672438923531641,0.0,0.0,0.76321550330512,0.7712126396057724,Aamp
ENSMUSG00000024269,0.7670925870853367,0.0,0.0,0.7630619304390557,0.7710635800448014,Tpgs2
ENSMUSG00000001642,0.766542944997869,0.0,0.0,0.7625040547454268,0.7705220922068677,Akr1b3
ENSMUSG00000031983,0.7664995875502224,0.0,0.0,0.7624600480613308,0.7704793777469536,2310022B05Rik
ENSMUSG00000070319,0.7657189663096633,0.0,0.0,0.7616677441552983,0.7697103269474269,Eif3g
ENSMUSG00000009013,0.7649129898829767,0.0,0.0,0.7608497183116155,0.7689162846233075,Dynll1
ENSMUSG00000044147,0.7648496167134521,0.0,0.0,0.7607853982553542,0.7688538492973547,Arf6
ENSMUSG00000074102,0.7642801478362135,0.0,0.0,0.7602074242721365,0.7682928044208064,Rbm15b
ENSMUSG00000051007,0.7641755832413102,0.0,0.0,0.7601012986893229,0.7681897859519892,Pddc1
ENSMUSG00000011837,0.7632231543586924,0.0,0.0,0.7591346615203567,0.7672514304224778,Snapc2
