,Notochord_2_corr,Notochord_2_pval,Notochord_2_qval,Notochord_2_ci_low,Notochord_2_ci_high,gene_annotation
ENSMUSG00000040687,0.07139413619334262,2.7194385822739996e-101,4.1670833317100826e-101,0.06486451745941545,0.07791764155701641,Madd
ENSMUSG00000026274,0.07139219328902723,2.7536274190737145e-101,4.2188255233242143e-101,0.06486257281763354,0.07791570055483091,Pask
ENSMUSG00000019810,0.07139089837958093,2.7766514764816017e-101,4.2534489529436295e-101,0.06486127675022581,0.07791440691309122,Fuca2
ENSMUSG00000051502,0.07133435033544445,3.9936881170482856e-101,6.116845025345819e-101,0.06480467815998164,0.0778579142076377,Ufsp1
ENSMUSG00000100891,0.07131316516748247,4.575932678143522e-101,7.007553871582729e-101,0.06478347406623577,0.07783674976098112,2810049E08Rik
ENSMUSG00000057286,0.07128410185183423,5.514877728957034e-101,8.444155150753383e-101,0.06475438479644834,0.07780771486272264,St6galnac2
ENSMUSG00000036840,0.07128334815941668,5.5416291392221986e-101,8.483816808362214e-101,0.06475363043111557,0.07780696190709967,Siah1a
ENSMUSG00000031821,0.07127829139982444,5.724492278089687e-101,8.762425039169888e-101,0.06474856915691637,0.0778019100907015,Gins2
ENSMUSG00000028952,0.07127321734478458,5.91403239166644e-101,9.051166806958128e-101,0.06474349057216607,0.077796840995426,Zbtb48
ENSMUSG00000038671,0.0712436621405839,7.149322983503682e-101,1.0938376657747372e-100,0.06471390899016652,0.07776731467400835,Arfrp1
ENSMUSG00000022570,0.07120160997369808,9.36311434391906e-101,1.432325890151302e-100,0.06467181931181665,0.07772530358282007,Tsta3
ENSMUSG00000033544,0.07115411861565824,1.2695363383755158e-100,1.9417808785186842e-100,0.06462428561836839,0.07767785858551213,Angptl1
ENSMUSG00000027654,0.07113000923660344,1.4816174268103885e-100,2.2658165267019243e-100,0.0646001547587344,0.07765377273055685,Fam83d
ENSMUSG00000032232,0.07108917077651007,1.9245442970665373e-100,2.9413790265421633e-100,0.06455927993048273,0.07761297410015425,Cgnl1
ENSMUSG00000000632,0.07108612655065719,1.9624236255786732e-100,2.9988136087693663e-100,0.06455623299451174,0.07760993284245535,Sez6
ENSMUSG00000038239,0.07105379454143282,2.4136450234704665e-100,3.687769325394143e-100,0.06452387220927147,0.07757763234980614,Hrc
ENSMUSG00000040599,0.07094113445855667,4.960641615833241e-100,7.57812651364687e-100,0.06441111196438455,0.07746508197865101,Mis12
ENSMUSG00000026779,0.07087408148973401,7.612206106230836e-100,1.1625238402918197e-99,0.06434399946034604,0.07739809422905651,Mastl
ENSMUSG00000004552,0.07086164116386115,8.241276848990604e-100,1.2584023284456563e-99,0.06433154809541083,0.07738566599681793,Ctse
ENSMUSG00000032899,0.07085838402872774,8.414379809150378e-100,1.2846381388015845e-99,0.06432828807035798,0.07738241202771366,Styk1
ENSMUSG00000021624,0.07084284995923358,9.291187137120663e-100,1.4182853208854622e-99,0.06431274022005275,0.07736689305587036,Cd180
ENSMUSG00000043531,0.07082876888544315,1.0164486217658372e-99,1.5513562603263693e-99,0.06429864665719334,0.07735282566482425,Sorcs1
