,Erythroid3_4_corr,Erythroid3_4_pval,Erythroid3_4_qval,Erythroid3_4_ci_low,Erythroid3_4_ci_high,gene_annotation
ENSMUSG00000055609,0.5024464232015838,0.0,0.0,0.49752629572253165,0.5073342232865298,Hba-x
ENSMUSG00000052187,0.49029012894645013,0.0,0.0,0.4852909736096217,0.49525722979225867,Hbb-y
ENSMUSG00000051839,0.48400721965676663,0.0,0.0,0.47896798660073764,0.489014553994678,Gypa
ENSMUSG00000069919,0.47681507968841175,0.0,0.0,0.47173061089095975,0.48186784018714063,Hba-a1
ENSMUSG00000063856,0.47195220439794267,0.0,0.0,0.466837538201897,0.4770352982738425,Gpx1
ENSMUSG00000069917,0.47162056326762586,0.0,0.0,0.46650384905871894,0.47670571464052847,Hba-a2
ENSMUSG00000028332,0.4711309803261291,0.0,0.0,0.46601124541430783,0.4762191664517988,Hemgn
ENSMUSG00000052217,0.46180949389588777,0.0,0.0,0.45663285133882625,0.4669548662264364,Hbb-bh1
ENSMUSG00000040466,0.4528681930536899,0.0,0.0,0.4476380448364036,0.4580673577189314,Blvrb
ENSMUSG00000073063,0.45111070844322776,0.0,0.0,0.4458701677117197,0.45632032418111196,Hbq1b
ENSMUSG00000028494,0.45029683529689585,0.0,0.0,0.4450514957489425,0.45551127721295687,Plin2
ENSMUSG00000073400,0.4478262632069906,0.0,0.0,0.44256641019949006,0.45305530258343313,Trim10
ENSMUSG00000023216,0.4460051178811686,0.0,0.0,0.4407346182181093,0.4512448667372954,Epb42
ENSMUSG00000073940,0.439020144449588,0.0,0.0,0.43370921675139873,0.4443005693578184,Hbb-bt
ENSMUSG00000027329,0.4338969746985387,0.0,0.0,0.42855680527456524,0.43920683028357466,Spef1
ENSMUSG00000023926,0.4336256160257749,0.0,0.0,0.42828390744202,0.43893702094335957,Rhag
ENSMUSG00000050708,0.43318565186889646,0.0,0.0,0.42784144985725764,0.4384995667428948,Ftl1
ENSMUSG00000052305,0.43256642519878935,0.0,0.0,0.42721871815634005,0.43788386843999233,Hbb-bs
ENSMUSG00000096982,0.43074062601253216,0.0,0.0,0.4253826138676887,0.43606844366196307,Redrum
ENSMUSG00000030000,0.42938047449961814,0.0,0.0,0.4240148141103969,0.43471599250577303,Add2
ENSMUSG00000001348,0.4290063995515946,0.0,0.0,0.4236386399997018,0.4343440311245677,Acp5
ENSMUSG00000032028,0.4247290984344321,0.0,0.0,0.4193374679498124,0.43009076783916844,Nxpe2
ENSMUSG00000006574,0.4241045670888186,0.0,0.0,0.41870947144560167,0.4294697263578638,Slc4a1
ENSMUSG00000025889,0.4222421299218787,0.0,0.0,0.41683673134400334,0.42761766630806736,Snca
ENSMUSG00000024661,0.42151187317462147,0.0,0.0,0.41610244736657714,0.4268914660843362,Fth1
ENSMUSG00000039956,0.4209052049016494,0.0,0.0,0.4154924387956629,0.42628816253334284,Mrap
ENSMUSG00000026614,0.419538517633042,0.0,0.0,0.4141182444250904,0.4249290376814847,Slc30a10
ENSMUSG00000021061,0.4167959924663674,0.0,0.0,0.4113607293293805,0.4222016146632029,Sptb
ENSMUSG00000041237,0.41261379131520576,0.0,0.0,0.40715586089310873,0.4180422550385619,Pklr
ENSMUSG00000026815,0.4095599183895853,0.0,0.0,0.4040855822967209,0.4150049173723944,Gfi1b
ENSMUSG00000078350,0.4049228800434307,0.0,0.0,0.399423869210336,0.4103927543019292,Smim1
ENSMUSG00000026532,0.4046427712471739,0.0,0.0,0.3991422789987688,0.410114139179211,Spta1
ENSMUSG00000018659,0.4034626618937471,0.0,0.0,0.39795593977873367,0.40894031151669297,Pnpo
ENSMUSG00000055401,0.3879628831587129,0.0,0.0,0.3823760460907797,0.39352135501828456,Fbxo6
ENSMUSG00000030979,0.38713172217253417,0.0,0.0,0.38154067874713654,0.3926944396938047,Uros
ENSMUSG00000031974,0.38673396385839626,0.0,0.0,0.381140910680171,0.39229870999070815,Abcb10
ENSMUSG00000038997,0.3857641029513658,0.0,0.0,0.3801661581257484,0.39133378684575487,Asb17
ENSMUSG00000028644,0.38531135488460744,0.0,0.0,0.3797111308095259,0.39088333961978483,Ermap
ENSMUSG00000053604,0.38282790204729217,0.0,0.0,0.3772152238328093,0.38841246008063635,Rpia
ENSMUSG00000071714,0.3790752838102851,0.0,0.0,0.3734439414532466,0.38467868835144875,Csf2rb2
ENSMUSG00000029866,0.3751619722957181,0.0,0.0,0.3695113648280903,0.3807848350576865,Kel
ENSMUSG00000018654,0.3750057563676865,0.0,0.0,0.3693543840551353,0.38062939174515215,Ikzf1
ENSMUSG00000025573,0.36569727802500396,0.0,0.0,0.36000091287752056,0.3713663777256169,6030468B19Rik
ENSMUSG00000021102,0.36476136690359673,0.0,0.0,0.35906054135085275,0.3704349753269601,Glrx5
ENSMUSG00000022742,0.3638755112488618,0.0,0.0,0.35817047450991923,0.36955337674373867,Cpox
ENSMUSG00000024588,0.3616866953086024,0.0,0.0,0.3559712978260706,0.36737503555429735,Fech
ENSMUSG00000034663,0.3610091990168286,0.0,0.0,0.35529060744040475,0.36670076882626107,Bmp2k
ENSMUSG00000034449,0.35930750837600667,0.0,0.0,0.35358092083188336,0.36500716362098484,Dhrs11
ENSMUSG00000000253,0.35805612374704265,0.0,0.0,0.3523236805632537,0.36376170076728137,Gmpr
ENSMUSG00000024663,0.3578009817104993,0.0,0.0,0.35206734717260607,0.36350776360465026,Rab3il1
ENSMUSG00000027078,0.35421166101971074,0.0,0.0,0.34846135774985804,0.3599353031123781,Ube2l6
ENSMUSG00000084796,0.3531323333974664,0.0,0.0,0.3473770510386423,0.3588610126160404,Mir142hg
ENSMUSG00000024014,0.34844867527981305,0.0,0.0,0.34267196484323903,0.3541990368755573,Pim1
ENSMUSG00000070803,0.34670175971574607,0.0,0.0,0.34091713121170836,0.35246013524131636,Cited4
ENSMUSG00000031543,0.34331344873322883,0.0,0.0,0.3375135772932112,0.34908725468417084,Ank1
ENSMUSG00000058794,0.3400696043848385,0.0,0.0,0.3342552819999382,0.34585804268338977,Nfe2
ENSMUSG00000027556,0.33858438680725733,0.0,0.0,0.33276349433645536,0.3443794788660313,Car1
ENSMUSG00000026311,0.3373229917500378,0.0,0.0,0.3314965421849982,0.3431237122705785,Asb1
ENSMUSG00000035239,0.3367446128769761,0.0,0.0,0.33091562228209287,0.3425479072437657,Neu3
ENSMUSG00000000869,0.33575087914429763,0.0,0.0,0.3299175330299971,0.3415585855493376,Il4
ENSMUSG00000061436,0.3321005713621838,0.0,0.0,0.32625133794348055,0.3379243741494078,Hipk2
ENSMUSG00000034248,0.3305929831999738,0.0,0.0,0.3247372396202593,0.33642338316616294,Slc25a37
ENSMUSG00000032456,0.33019129485221016,0.0,0.0,0.3243338217406575,0.3360234476012159,Nmnat3
ENSMUSG00000026688,0.3291948636010057,0.0,0.0,0.32333310939741655,0.3350313552373046,Mgst3
ENSMUSG00000028717,0.32886942831988053,0.0,0.0,0.323006278748292,0.33470733423674687,Tal1
ENSMUSG00000036533,0.3288513706893848,0.0,0.0,0.32298814373309376,0.334689355040894,Cdc42ep3
ENSMUSG00000028684,0.3278407797148979,0.0,0.0,0.32197322880561197,0.33368314686723644,Urod
