,Erythroid3_6_corr,Erythroid3_6_pval,Erythroid3_6_qval,Erythroid3_6_ci_low,Erythroid3_6_ci_high,gene_annotation
ENSMUSG00000027556,0.6931527604420993,0.0,0.0,0.689729016095408,0.6965455096436579,Car1
ENSMUSG00000053604,0.6713682161986382,0.0,0.0,0.667749101683359,0.67495559207648,Rpia
ENSMUSG00000026815,0.6673121449354399,0.0,0.0,0.6636573511648158,0.6709350799667659,Gfi1b
ENSMUSG00000038997,0.6669390117544568,0.0,0.0,0.663280946700581,0.6705652073057035,Asb17
ENSMUSG00000034041,0.6604020242248068,0.0,0.0,0.6566869491919721,0.6640850489451858,Lyl1
ENSMUSG00000084796,0.6589975041130272,0.0,0.0,0.655270254193475,0.6626926667787054,Mir142hg
ENSMUSG00000029722,0.6289455370788317,0.0,0.0,0.6249640669025724,0.6328942881037652,Agfg2
ENSMUSG00000041237,0.619155803825139,0.0,0.0,0.6150941096468932,0.6231846370265446,Pklr
ENSMUSG00000050708,0.6164984189821634,0.0,0.0,0.6124151679620689,0.6205487758356889,Ftl1
ENSMUSG00000028332,0.6148823237567362,0.0,0.0,0.6107860087476045,0.6189457255148727,Hemgn
ENSMUSG00000000869,0.6087828331092978,0.0,0.0,0.6046375242628076,0.6128951641295798,Il4
ENSMUSG00000018654,0.605708186532925,0.0,0.0,0.6015383680195425,0.6098449991101078,Ikzf1
ENSMUSG00000024661,0.6036645129150382,0.0,0.0,0.5994784726172279,0.6078175302291995,Fth1
ENSMUSG00000038578,0.6031518639015099,0.0,0.0,0.5989617631202891,0.607308937627221,Susd1
ENSMUSG00000028644,0.6028716329203746,0.0,0.0,0.5986793140189721,0.6070309225750606,Ermap
ENSMUSG00000042476,0.6021230558439068,0.0,0.0,0.5979248168215895,0.6062882598860196,Abcb4
ENSMUSG00000071714,0.6017404000399614,0.0,0.0,0.5975391376581206,0.60590862457808,Csf2rb2
ENSMUSG00000028494,0.6014638360365518,0.0,0.0,0.5972603897356193,0.6056342424524866,Plin2
ENSMUSG00000025499,0.5999275959373528,0.0,0.0,0.5957120370278111,0.604110104055344,Hras
ENSMUSG00000023926,0.5990997969059177,0.0,0.0,0.5948777241381928,0.6032888133083817,Rhag
ENSMUSG00000054191,0.5932805286039323,0.0,0.0,0.5890129214071175,0.5975150462203166,Klf1
ENSMUSG00000026311,0.592786873613231,0.0,0.0,0.5885154243642604,0.5970252309429129,Asb1
ENSMUSG00000022514,0.5921920951263399,0.0,0.0,0.587916021090817,0.5964350745236904,Il1rap
