,NMP_corr,NMP_pval,NMP_qval,NMP_ci_low,NMP_ci_high,gene_annotation
ENSMUSG00000059187,0.40301179342200544,0.0,0.0,0.3975026960080984,0.4084918382203069,Fam19a1
ENSMUSG00000029670,0.4029695824733322,0.0,0.0,0.39746026281817726,0.40844985137591067,Ing3
ENSMUSG00000061524,0.40275609958247327,0.0,0.0,0.3972456562977725,0.4082375015425913,Zic2
ENSMUSG00000020021,0.40274702172993215,0.0,0.0,0.3972365306789142,0.40822847185748046,Fgd6
ENSMUSG00000006403,0.402650920464822,0.0,0.0,0.39713992380999624,0.4081328804435506,Adamts4
ENSMUSG00000036810,0.4026154428322845,0.0,0.0,0.3971042595549428,0.40809759100201404,Cnep1r1
ENSMUSG00000022620,0.402561239125427,0.0,0.0,0.3970497707531919,0.4080436747869294,Arsa
ENSMUSG00000029434,0.40253632604674444,0.0,0.0,0.3970247266523798,0.4080188938322338,Vps33a
ENSMUSG00000067430,0.4025135254660872,0.0,0.0,0.39700180616677355,0.40799621416506426,Zfp763
ENSMUSG00000025417,0.40248378198406964,0.0,0.0,0.39697190627842854,0.40796662840518105,Pip4k2c
ENSMUSG00000062762,0.40235324044434456,0.0,0.0,0.3968406784233664,0.4078367789579278,Ei24
ENSMUSG00000014077,0.4022618912715769,0.0,0.0,0.39674884912110786,0.40774591395942783,Chp1
ENSMUSG00000038526,0.4022004771122979,0.0,0.0,0.3966871122322237,0.4076848252500368,Car14
ENSMUSG00000042628,0.40217555441576225,0.0,0.0,0.3966620585818761,0.407660034611464,Zfyve1
ENSMUSG00000014294,0.40215620495088594,0.0,0.0,0.39664260745283925,0.4076407876680771,Ndufa2
ENSMUSG00000021930,0.40213784926034624,0.0,0.0,0.39662415532411194,0.4076225292290939,Spryd7
ENSMUSG00000033847,0.402124429177308,0.0,0.0,0.39661066473668555,0.4076091802451528,Pla2g4c
ENSMUSG00000042198,0.4020952446040569,0.0,0.0,0.3965813268461899,0.40758015028258493,Chchd7
ENSMUSG00000030397,0.4020817506513572,0.0,0.0,0.3965677620086259,0.40756672781285147,Mark4
ENSMUSG00000022089,0.40195978309075137,0.0,0.0,0.3964451538514444,0.4074454062565896,Bin3
ENSMUSG00000030842,0.4019422746750187,0.0,0.0,0.3964275534943645,0.40742799055874157,Lamtor1
ENSMUSG00000046329,0.4019249073076291,0.0,0.0,0.3964100949303148,0.40741071515835653,Slc25a23
ENSMUSG00000024963,0.401872099641957,0.0,0.0,0.3963570099942257,0.4073581871058152,Dnajc4
ENSMUSG00000044072,0.4018249413169753,0.0,0.0,0.39630960409226323,0.4073112784503946,Eml6
ENSMUSG00000071757,0.40181691397853997,0.0,0.0,0.39630153461394935,0.40730329360808487,Zhx2
ENSMUSG00000102820,0.4018104591041387,0.0,0.0,0.3962950458550092,0.4072968729046946,Gm38353
ENSMUSG00000044857,0.40177204159389973,0.0,0.0,0.3962564266853782,0.4072586587590239,Lemd2
ENSMUSG00000061601,0.40174408800147204,0.0,0.0,0.3962283263725319,0.40723085312793844,Pclo
ENSMUSG00000030495,0.4016836360155937,0.0,0.0,0.39616755712679025,0.40717072108607916,Slc7a10
ENSMUSG00000038879,0.4016758605825444,0.0,0.0,0.3961597408907673,0.407162986801299,Nipal2
ENSMUSG00000079677,0.401623515259158,0.0,0.0,0.3961071208967551,0.40711091847344344,Fdx1l
ENSMUSG00000003949,0.40159760210828255,0.0,0.0,0.39608107178570123,0.407085142433883,Hlf
ENSMUSG00000042216,0.4015914281604084,0.0,0.0,0.3960748654458915,0.4070790011522294,Sgsm1
ENSMUSG00000038215,0.4015408784465556,0.0,0.0,0.3960240505393198,0.4070287188771247,Cep44
ENSMUSG00000062352,0.4015374854303497,0.0,0.0,0.39602063972396234,0.40702534381084815,Itgb1bp1
ENSMUSG00000021830,0.40153192211375455,0.0,0.0,0.39601504722354025,0.4070198099253059,Txndc16
ENSMUSG00000075701,0.4015242211583467,0.0,0.0,0.3960073058714394,0.4070121497088213,Selenos
ENSMUSG00000056145,0.4014424666341299,0.0,0.0,0.39592512253808676,0.40693082762766797,AI504432
ENSMUSG00000074829,0.40141681811521185,0.0,0.0,0.3958993395088125,0.40690531475944924,2010315B03Rik
ENSMUSG00000047719,0.40139348452572976,0.0,0.0,0.39587588355688047,0.40688210456995594,Ubiad1
ENSMUSG00000097393,0.4013519445940279,0.0,0.0,0.3958341258056243,0.4068407843051799,D030068K23Rik
ENSMUSG00000006920,0.40130650070770885,0.0,0.0,0.39578844365503807,0.4067955807045267,Ezh1
ENSMUSG00000060594,0.4012932951504825,0.0,0.0,0.39577516886562325,0.40678244496696825,Layn
ENSMUSG00000048537,0.40129216243774124,0.0,0.0,0.39577403021456653,0.4067813182429354,Phldb1
ENSMUSG00000032527,0.4011832459609231,0.0,0.0,0.39566454281574676,0.40667297753491993,Pccb
ENSMUSG00000049502,0.40113298579180934,0.0,0.0,0.395614019244107,0.40662298300574673,Dtx3l
ENSMUSG00000042541,0.4010345373117864,0.0,0.0,0.39551505491398387,0.4065250547599371,Shfm1
ENSMUSG00000000632,0.4008437845472163,0.0,0.0,0.39532330300829727,0.40633530963680786,Sez6
ENSMUSG00000051786,0.40070254946475786,0.0,0.0,0.3951813284626787,0.40619482031607984,Tubgcp6
ENSMUSG00000052613,0.4006424785553459,0.0,0.0,0.3951209431205384,0.40613506651959125,Pcdh15
ENSMUSG00000041930,0.40046165568124703,0.0,0.0,0.39493917404253176,0.40595519792171375,Fam222a
ENSMUSG00000026707,0.40045840445358194,0.0,0.0,0.3949359058059078,0.40595196384821103,Nsun6
ENSMUSG00000027186,0.40043453345249863,0.0,0.0,0.39491190992677844,0.4059282187913469,Elf5
ENSMUSG00000028630,0.40033381939384,0.0,0.0,0.3948106690785444,0.4058280360218479,Dyrk2
ENSMUSG00000048915,0.40021577010306825,0.0,0.0,0.39469200249620356,0.40571060929938196,Efna5
ENSMUSG00000032436,0.4001971952587289,0.0,0.0,0.39467333053892095,0.4056921323985332,Cmtm7
ENSMUSG00000052783,0.4001880318043766,0.0,0.0,0.39466411917790584,0.40568301726060074,Grk4
ENSMUSG00000039158,0.40018709004493586,0.0,0.0,0.3946631724949969,0.40568208046674115,Akna
ENSMUSG00000041815,0.400057335843124,0.0,0.0,0.3945327400572601,0.40555301030488544,Poldip3
ENSMUSG00000030291,0.3997728717116767,0.0,0.0,0.39424678978736283,0.4052700450484137,Med21
ENSMUSG00000026121,0.39971147145131714,0.0,0.0,0.39418506889133276,0.40520896817503693,Sema4c
ENSMUSG00000034685,0.3996664283259286,0.0,0.0,0.3941397905798674,0.405164162254578,Fam171a2
ENSMUSG00000044788,0.39964281779116606,0.0,0.0,0.39411605677687545,0.40514067604644677,Fads6
ENSMUSG00000000263,0.3995482504577468,0.0,0.0,0.3940209957908007,0.4050466066060556,Glra1
ENSMUSG00000006463,0.3992415564041683,0.0,0.0,0.3937127015716684,0.40474152648279954,Zdhhc24
ENSMUSG00000097857,0.39920156788612027,0.0,0.0,0.39367250450657665,0.4047017483079536,Gm26603
ENSMUSG00000028568,0.3991360473376982,0.0,0.0,0.39360664230285836,0.4046365723585171,Btf3l4
ENSMUSG00000036526,0.39900154670679144,0.0,0.0,0.3934714404995728,0.4045027789455692,Card11
ENSMUSG00000049252,0.3989704818527009,0.0,0.0,0.39344021373364696,0.40447187740015733,Lrp1b
ENSMUSG00000071192,0.3989483306536106,0.0,0.0,0.39341794708900596,0.4044498426427767,Wfikkn1
ENSMUSG00000049336,0.39890694162634227,0.0,0.0,0.39337634237165786,0.40440867116715984,Tenm2
ENSMUSG00000026748,0.39883511378634096,0.0,0.0,0.39330414026996796,0.40433722082031603,Plxdc2
ENSMUSG00000021023,0.3988344677287431,0.0,0.0,0.39330349084637195,0.40433657815778656,1110008L16Rik
ENSMUSG00000023918,0.3988248853956478,0.0,0.0,0.39329385858940563,0.4043270461797444,Adgrf4
ENSMUSG00000027536,0.3987822451936038,0.0,0.0,0.3932509962470065,0.40428463003699167,Chmp4c
ENSMUSG00000030336,0.39873813305181777,0.0,0.0,0.3932066543218814,0.4042407496641165,Cd27
ENSMUSG00000070643,0.39857329609399034,0.0,0.0,0.39304095894412633,0.4040767785493888,Sox13
ENSMUSG00000022544,0.3985448204419667,0.0,0.0,0.39301233503610244,0.40404845243628806,Eef2kmt
ENSMUSG00000053552,0.39850309908643866,0.0,0.0,0.39297039648133636,0.4040069501599849,Ebf4
ENSMUSG00000100832,0.398412830087161,0.0,0.0,0.3928796576250488,0.4039171550865129,Gm29260
ENSMUSG00000049164,0.39835060734995426,0.0,0.0,0.3928171110764924,0.40385525896626695,Zfp518a
ENSMUSG00000051146,0.3983431574684825,0.0,0.0,0.39280962242876327,0.4038478481870197,Camk2n2
ENSMUSG00000086096,0.3982536879590625,0.0,0.0,0.3927196874124834,0.4037588482201556,Gm12688
ENSMUSG00000066042,0.3982016160375533,0.0,0.0,0.3926673446112394,0.4037070495279442,Med18
ENSMUSG00000006095,0.3981453811489327,0.0,0.0,0.3926108172272688,0.40365110967270224,Tbcb
ENSMUSG00000034333,0.3981431969310651,0.0,0.0,0.3926086216494404,0.403648936913388,Zbed4
ENSMUSG00000003680,0.3981363257147777,0.0,0.0,0.3926017146968603,0.40364210174355697,Taf6l
ENSMUSG00000022629,0.3979636119777517,0.0,0.0,0.39242810290345487,0.403470293862322,Kif21a
ENSMUSG00000024387,0.39794633071944757,0.0,0.0,0.39241073180982344,0.4034531032200701,Csnk2b
ENSMUSG00000079061,0.39786020614532436,0.0,0.0,0.39232415958243,0.4033674301910296,Gm11042
ENSMUSG00000005447,0.397830888569779,0.0,0.0,0.3922946896440825,0.40333826630344183,Pafah1b3
ENSMUSG00000036111,0.3977590669870313,0.0,0.0,0.3922224948541567,0.4032668211749563,Lmo1
ENSMUSG00000031971,0.3977553422661574,0.0,0.0,0.39221875078034046,0.40326311597544995,Ccsap
ENSMUSG00000023999,0.39775092875339646,0.0,0.0,0.3922143143360428,0.4032587255938005,Kif6
ENSMUSG00000022360,0.3975258032443487,0.0,0.0,0.39198801947135214,0.4030347796256561,Atad2
ENSMUSG00000027663,0.3972387620132715,0.0,0.0,0.3916994882515365,0.4027492413848941,Zmat3
ENSMUSG00000021460,0.39719579144556205,0.0,0.0,0.39165629472369434,0.4027064957251305,Auh
ENSMUSG00000056919,0.3971640119599121,0.0,0.0,0.39162435036045823,0.40267488255784273,Cep162
ENSMUSG00000033319,0.3970613544030764,0.0,0.0,0.3915211602893228,0.4025727621708742,Fem1c
ENSMUSG00000005142,0.397029471405917,0.0,0.0,0.39148911193423824,0.40254104597798845,Man2b1
ENSMUSG00000027285,0.3970255124255188,0.0,0.0,0.3914851324219286,0.40253710770911244,Haus2
ENSMUSG00000032422,0.3970140324968526,0.0,0.0,0.3914735929576708,0.4025256878368765,Snx14
ENSMUSG00000029268,0.3969147021450658,0.0,0.0,0.39137374754555176,0.4024268770531196,Ugt2a2
ENSMUSG00000020413,0.3969119830960332,0.0,0.0,0.39137101439919586,0.40242417222483146,Hus1
ENSMUSG00000023075,0.39686283435831254,0.0,0.0,0.39132161085922257,0.4023752805205511,Akirin1
ENSMUSG00000020526,0.3967933973544068,0.0,0.0,0.3912518139268577,0.402306206598155,Znhit3
ENSMUSG00000054099,0.3967626971574478,0.0,0.0,0.39122095461497874,0.40227566691048994,Slc25a40
ENSMUSG00000072437,0.39668326334333426,0.0,0.0,0.39114110916411315,0.4021966483418333,Nanos1
ENSMUSG00000078784,0.39661530345225215,0.0,0.0,0.39107279716192106,0.40212904365032776,1810022K09Rik
ENSMUSG00000042942,0.39646162033739063,0.0,0.0,0.3909183180153552,0.4019761635548539,Greb1l
ENSMUSG00000022614,0.39641277812445763,0.0,0.0,0.3908692228800389,0.40192757648608096,Lmf2
ENSMUSG00000074736,0.3963996227090776,0.0,0.0,0.39085599934662213,0.40191448978724587,Syndig1
ENSMUSG00000036890,0.39639483728553293,0.0,0.0,0.39085118914497813,0.4019097293595232,Gtdc1
ENSMUSG00000043587,0.3963279403602473,0.0,0.0,0.3907839458706316,0.40184318182740164,Pxylp1
ENSMUSG00000037605,0.39622791431854076,0.0,0.0,0.39068340206908586,0.40174367809886563,Adgrl3
ENSMUSG00000034224,0.39616552622558326,0.0,0.0,0.3906206911067255,0.4016816157163447,Slc38a8
ENSMUSG00000097917,0.3959762744270696,0.0,0.0,0.3904304602115636,0.40149335163751276,Gm26839
ENSMUSG00000029781,0.3959227540472945,0.0,0.0,0.3903766630293054,0.40144011050014183,Fkbp9
ENSMUSG00000079165,0.3957358099791639,0.0,0.0,0.3901887524008346,0.40125414151947153,Sap25
ENSMUSG00000057672,0.395715954432526,0.0,0.0,0.3901687942218461,0.40123438951127927,Pkn1
ENSMUSG00000054312,0.3957136861803573,0.0,0.0,0.39016651424552445,0.4012321330867788,Mrps21
ENSMUSG00000051951,0.3956892255266,0.0,0.0,0.3901419271637428,0.40120779997741396,Xkr4
ENSMUSG00000020778,0.39568292354907497,0.0,0.0,0.39013559261492076,0.4012015308588238,Ten1
ENSMUSG00000028883,0.39567922718597953,0.0,0.0,0.39013187714769487,0.40119785376857375,Sema3a
ENSMUSG00000019470,0.3956011122727609,0.0,0.0,0.3900533585508334,0.40112014610508934,Xab2
ENSMUSG00000058093,0.3955523150295417,0.0,0.0,0.39000430917329154,0.4010716032245102,Zfp729b
ENSMUSG00000005763,0.39554991231642284,0.0,0.0,0.39000189404621816,0.4010692130350779,Cd247
ENSMUSG00000002679,0.3954733322242854,0.0,0.0,0.3899249183322743,0.4009930320627817,Med6
ENSMUSG00000037029,0.3954547301184664,0.0,0.0,0.38990622013748355,0.4009745268958244,Zfp146
ENSMUSG00000075419,0.39541304749649947,0.0,0.0,0.38986432222100664,0.400933061473013,Dolk
ENSMUSG00000003271,0.3953820252282383,0.0,0.0,0.38983313973483685,0.40090220084042205,Sult2b1
ENSMUSG00000028919,0.39538067677035826,0.0,0.0,0.38983178431298676,0.400900859408143,Arhgef19
ENSMUSG00000030562,0.3953622203397417,0.0,0.0,0.3898132325684753,0.40088249913500484,Nox4
ENSMUSG00000097261,0.3953120747130793,0.0,0.0,0.3897628279992609,0.40083261474323895,4930532G15Rik
ENSMUSG00000038412,0.395252742249106,0.0,0.0,0.38970318919658403,0.4007735913309414,Higd1a
ENSMUSG00000074867,0.39512286983975675,0.0,0.0,0.38957264640706935,0.4006443952426708,Zfp808
ENSMUSG00000078640,0.3951020408005334,0.0,0.0,0.3895517098724992,0.400623674651923,Gm11627
ENSMUSG00000046806,0.3950087181009557,0.0,0.0,0.389457905619791,0.4005308377769724,3110062M04Rik
ENSMUSG00000032172,0.39481907729758187,0.0,0.0,0.3892672866083677,0.40034218386721704,Olfm2
ENSMUSG00000030088,0.39481598212387575,0.0,0.0,0.38926417547303355,0.40033910479695883,Aldh1l1
ENSMUSG00000028898,0.3947716159815581,0.0,0.0,0.38921958055106265,0.40029496946735504,Trnau1ap
ENSMUSG00000051920,0.3946932423778699,0.0,0.0,0.3891408028675174,0.40021700353594314,Rspo2
ENSMUSG00000032403,0.39469150599626435,0.0,0.0,0.3891390575343679,0.4002152761854864,2300009A05Rik
ENSMUSG00000029570,0.39464711688507226,0.0,0.0,0.38909443959814316,0.4001711179345663,Lfng
ENSMUSG00000035949,0.39460681961294936,0.0,0.0,0.3890539346169018,0.4001310302195384,Fbxw2
ENSMUSG00000044763,0.3945233622199162,0.0,0.0,0.38897004711758193,0.4000480067610834,Trmt10c
ENSMUSG00000043747,0.3944512247057702,0.0,0.0,0.38889753790951553,0.39997624425103606,1520401A03Rik
ENSMUSG00000051705,0.3944463513557795,0.0,0.0,0.38889263945170666,0.39997139623252537,Senp8
ENSMUSG00000028798,0.39436670026113607,0.0,0.0,0.38881257803391805,0.399892159117292,Eif3i
ENSMUSG00000034460,0.3943514979424497,0.0,0.0,0.3887972974099185,0.3998770358019055,Six4
ENSMUSG00000025950,0.39434218101738827,0.0,0.0,0.3887879324960079,0.39986776729348583,Idh1
ENSMUSG00000040505,0.39422621592225976,0.0,0.0,0.3886713701934787,0.3997524047318516,Abcg5
ENSMUSG00000044707,0.39421779522579115,0.0,0.0,0.3886629061382799,0.39974402778096907,Ccnjl
ENSMUSG00000014905,0.39418202598387786,0.0,0.0,0.38862695272859343,0.39970844435026753,Dnajb9
ENSMUSG00000032392,0.39417735755921585,0.0,0.0,0.38862226026851193,0.3997038001755377,Parp16
ENSMUSG00000026255,0.3940732033930375,0.0,0.0,0.38851756993875514,0.3996001869599434,Efhd1
ENSMUSG00000056214,0.39403486664992393,0.0,0.0,0.3884790358823238,0.3995620492926896,Pard6g
ENSMUSG00000018800,0.3939960183937287,0.0,0.0,0.3884399876999544,0.39952340274903275,Abca5
ENSMUSG00000046159,0.39393064544563866,0.0,0.0,0.3883742783657582,0.3994583691937941,Chrm3
ENSMUSG00000036403,0.39387144904891824,0.0,0.0,0.3883147774140325,0.39939948007549164,Cep135
ENSMUSG00000097047,0.3937988985978281,0.0,0.0,0.38824185376687437,0.3993273061592262,1110020A21Rik
ENSMUSG00000028488,0.39375175594199474,0.0,0.0,0.3881944686487652,0.39928040813573745,Sh3gl2
ENSMUSG00000022935,0.3937045597020388,0.0,0.0,0.388147029700376,0.399233456777203,Grik1
ENSMUSG00000078813,0.39367920161660624,0.0,0.0,0.3881215412222013,0.3992082302522253,Leng1
ENSMUSG00000023044,0.39362000549586396,0.0,0.0,0.3880620407446708,0.3991493412146978,Csad
ENSMUSG00000039509,0.39360080953838145,0.0,0.0,0.3880427461011426,0.39913024482753234,Nup133
ENSMUSG00000033949,0.3935147165688506,0.0,0.0,0.38795621058924645,0.39904459836720274,Trim36
