,Mesenchyme_3_corr,Mesenchyme_3_pval,Mesenchyme_3_qval,Mesenchyme_3_ci_low,Mesenchyme_3_ci_high,gene_annotation
ENSMUSG00000050439,0.37504868800026925,0.0,0.0,0.3693975258520778,0.38067211107737653,Enthd1
ENSMUSG00000097673,0.371845849573119,0.0,0.0,0.36617907536474403,0.37748504504001695,Gm26608
ENSMUSG00000078974,0.36222643324111936,0.0,0.0,0.3565135847235137,0.36791219632563077,Sec61g
ENSMUSG00000048677,0.3568829061969503,0.0,0.0,0.3511449919347194,0.36259401656309737,Tpcn2
ENSMUSG00000089911,0.3536728383603397,0.0,0.0,0.34792004750256533,0.35939899698757183,Mfsd14a
ENSMUSG00000002588,0.3427175305513316,0.0,0.0,0.3369149939450593,0.3484940348541994,Pon1
ENSMUSG00000037075,0.339940878127492,0.0,0.0,0.3341259851492896,0.34572989425622913,Rnf139
ENSMUSG00000078653,0.33842741669233545,0.0,0.0,0.3326058315426091,0.34422321029599445,Cntd1
ENSMUSG00000069793,0.33511603282820707,0.0,0.0,0.32927991101953075,0.3409265511243118,Slfn9
ENSMUSG00000033967,0.3322715117169034,0.0,0.0,0.3264230183579828,0.33809456460224147,Rnf225
ENSMUSG00000079710,0.3318038209778197,0.0,0.0,0.32595330374068293,0.33762892468114813,Gm3448
ENSMUSG00000040033,0.3315740926149369,0.0,0.0,0.3257225823124398,0.33740020263009535,Stat2
ENSMUSG00000021408,0.330930765996956,0.0,0.0,0.32507647844295817,0.33675969040682224,Ripk1
ENSMUSG00000040433,0.3285226871948231,0.0,0.0,0.3226580524410426,0.3343620984644218,Zbtb38
ENSMUSG00000097971,0.32683963377602104,0.0,0.0,0.3209678126227813,0.3326863296406364,Gm26917
ENSMUSG00000051000,0.3260987969783151,0.0,0.0,0.3202238244124857,0.33194868763035906,Fam160a1
ENSMUSG00000024052,0.32555801127656453,0.0,0.0,0.3196807428623108,0.33141022949755955,Lpin2
ENSMUSG00000038507,0.32480702617264545,0.0,0.0,0.3189265759351882,0.3306624703484312,Parp12
ENSMUSG00000010095,0.32419585986141986,0.0,0.0,0.3183128256902707,0.3300539239558694,Slc3a2
ENSMUSG00000044566,0.3229513838355021,0.0,0.0,0.31706310342283106,0.32881476763837825,Cage1
ENSMUSG00000083012,0.32279761817179825,0.0,0.0,0.3169086909604489,0.32866165786876544,Fam220a
ENSMUSG00000029449,0.32188877862723747,0.0,0.0,0.3159960348557241,0.3277566887236808,Rhof
ENSMUSG00000052684,0.32161311816765986,0.0,0.0,0.3157192189493784,0.3274822000680477,Jun
ENSMUSG00000053166,0.3208697702625364,0.0,0.0,0.3149727602589008,0.3267420071200233,Cdh22
ENSMUSG00000027882,0.32081408358040997,0.0,0.0,0.31491684083115157,0.3266865564962621,Stxbp3
ENSMUSG00000008226,0.32036203270126934,0.0,0.0,0.31446290209506256,0.326236420385107,Scrn3
ENSMUSG00000032712,0.3200108253642796,0.0,0.0,0.3141102299066664,0.325886698830582,2810474O19Rik
