,Endothelium_corr,Endothelium_pval,Endothelium_qval,Endothelium_ci_low,Endothelium_ci_high,gene_annotation
ENSMUSG00000044951,0.03427849860887287,1.2407313403753367e-24,2.372335258843856e-24,0.027724735252949016,0.04082931517888579,Mylk4
ENSMUSG00000049811,0.03427754280853029,1.2444050364829753e-24,2.3789046768934724e-24,0.027723779063761743,0.04082835984936096,Fam161a
ENSMUSG00000029309,0.03425190272084,1.3470791194665823e-24,2.5742004958275986e-24,0.027698128549486112,0.04080273238725265,Sparcl1
ENSMUSG00000029126,0.03424036364032128,1.395983636199096e-24,2.6671448914770658e-24,0.02768658477939675,0.040791198985946145,Nsg1
ENSMUSG00000038074,0.034240076718767075,1.3972218060131869e-24,2.6690005845524106e-24,0.0276862977412577,0.04079091220558445,Fkbp14
ENSMUSG00000015027,0.03422381826483815,1.4691894520507587e-24,2.8048672242282524e-24,0.027670032682796518,0.04077466175058734,Galns
ENSMUSG00000048022,0.03418775169183169,1.6422093792903365e-24,3.133987365057894e-24,0.027633951471163275,0.04073861290945906,Tmem229a
ENSMUSG00000052593,0.03417804235816193,1.6921398410238707e-24,3.2286583495971584e-24,0.027624238199606504,0.04072890834640171,Adam17
ENSMUSG00000018398,0.03415329489048078,1.8263091907109495e-24,3.483328610930669e-24,0.027599480700507304,0.04070417303262389,Sept8
ENSMUSG00000021338,0.034148059966995006,1.856013329646984e-24,3.539308408937803e-24,0.027594243656068797,0.040698940679069415,Carmil1
ENSMUSG00000019818,0.034140870000202286,1.8975923436422477e-24,3.617907232873685e-24,0.02758705077681518,0.04069175424139322,Cd164
ENSMUSG00000030782,0.03410868908471094,2.0952889970300713e-24,3.994069761780541e-24,0.027554856834022878,0.040659589113246596,Tgfb1i1
ENSMUSG00000027086,0.034100943264777674,2.1458421270968595e-24,4.089655283203467e-24,0.027547107880499508,0.04065184709123785,Fastkd1
ENSMUSG00000101621,0.034096161208342954,2.1776535326021187e-24,4.1494922496229396e-24,0.027542323889865595,0.04064706737914468,Gm28905
ENSMUSG00000039536,0.0340933059515937,2.196869673486857e-24,4.185310865854176e-24,0.02753946747839329,0.0406442135220053,Stau1
ENSMUSG00000020783,0.03408740410164611,2.237123708966014e-24,4.2611880170781214e-24,0.027533563241958558,0.040638314564729314,Ncbp3
ENSMUSG00000033396,0.03407986457098517,2.289612170044894e-24,4.360335498085877e-24,0.027526020663258925,0.04063077872875151,Spg11
ENSMUSG00000029313,0.03405825045006994,2.4469420456080486e-24,4.658180174391869e-24,0.02750439780844574,0.04060917519552246,Aff1
ENSMUSG00000036850,0.0340578013610189,2.450322058368772e-24,4.66372679552488e-24,0.02750394853799051,0.040608726326392924,Mrpl41
ENSMUSG00000021713,0.03405743625719133,2.453073374936316e-24,4.6680749285182045e-24,0.027503583286685528,0.04060836140135687,Ppwd1
ENSMUSG00000063895,0.034054520434256275,2.4751562636507563e-24,4.709201414860648e-24,0.027500666286016783,0.04060544700623891,Nupl1
ENSMUSG00000032528,0.03405171607455348,2.496580727764725e-24,4.748156576197651e-24,0.027497860793706842,0.040602644019666845,Vipr1
ENSMUSG00000045328,0.03398326937850161,3.0804035569876926e-24,5.856280526592571e-24,0.027429386485846707,0.04053423080598445,Cenpe
ENSMUSG00000098905,0.03398089277629635,3.102938459499406e-24,5.898001253562832e-24,0.027427008926010712,0.040531855365248705,Zfp953
ENSMUSG00000030340,0.033953784154375784,3.3718280552866075e-24,6.407883039313203e-24,0.027399889386158543,0.04050475998634579,Scnn1a
ENSMUSG00000024301,0.03395165448105167,3.393904774301233e-24,6.448112641412012e-24,0.0273977588555224,0.040502631352994714,Kifc5b
ENSMUSG00000037370,0.03395161777848751,3.394286494439283e-24,6.448112641412012e-24,0.027397722138183936,0.04050259466835281,Enpp1
ENSMUSG00000026678,0.033947833951775835,3.433868727984638e-24,6.522067859420015e-24,0.027393936788420156,0.04049881268923038,Rgs5
ENSMUSG00000036158,0.03394407109029909,3.4736850101841484e-24,6.596439442051175e-24,0.02739017241251655,0.0404950516649197,Prickle1
ENSMUSG00000109554,0.03394038753640578,3.51310497417513e-24,6.67003032879273e-24,0.0273864873762951,0.04049136990929179,RP24-274B19.1
ENSMUSG00000042694,0.033937288985222226,3.5466073661118164e-24,6.73236022420618e-24,0.027383387578336933,0.0404882728706448,Obfc1
ENSMUSG00000024579,0.033918532780650705,3.7562671573277106e-24,7.126289427675413e-24,0.02736462382945805,0.04046952581909911,Pcyox1l
ENSMUSG00000050663,0.033873774834625406,4.307487115360091e-24,8.167400673796153e-24,0.027319847899106225,0.04042478969631143,Trhde
ENSMUSG00000021700,0.03386908633074667,4.3696724253648016e-24,8.282169115551178e-24,0.027315157512847226,0.04042010347695028,Rab3c
ENSMUSG00000036139,0.03385613908331913,4.546052492943506e-24,8.613210483030514e-24,0.027302205068747903,0.04040716253669392,Hoxc9
ENSMUSG00000032174,0.03384440222130828,4.712027465602484e-24,8.925984969885365e-24,0.027290463497782635,0.040395431390323325,Icam5
ENSMUSG00000032899,0.033836090270694764,4.83318624102549e-24,9.153761820124032e-24,0.02728214821341963,0.040387123486387545,Styk1
ENSMUSG00000020577,0.033820489974798446,5.0689728599285936e-24,9.594875752278238e-24,0.027266541663019644,0.04037153078305847,Tspan13
ENSMUSG00000047642,0.03380639442621002,5.291794713769101e-24,1.0012856601266039e-23,0.027252440465961626,0.04035744209194217,D930020B18Rik
ENSMUSG00000032425,0.03380382395092587,5.333462086255326e-24,1.0089788282738038e-23,0.027249868960899332,0.04035487286691118,Zfp949
ENSMUSG00000036169,0.03376661177022626,5.974365323764316e-24,1.1295831582084166e-23,0.027212641882055435,0.040317678776135076,Sostdc1
ENSMUSG00000060279,0.0337460174682105,6.361260943195729e-24,1.2022795205435134e-23,0.027192039342788184,0.04029709447780455,Ap2a1
ENSMUSG00000091144,0.03372832468960301,6.713393962279044e-24,1.2685929633936213e-23,0.02717433949191898,0.040279410289026235,Phf11c
ENSMUSG00000047777,0.033724056841329966,6.801185318800777e-24,1.2849396030230074e-23,0.02717006993829169,0.040275144512175544,Phf13
ENSMUSG00000046962,0.03372284486260693,6.826322848312641e-24,1.289445192352218e-23,0.027168857475327678,0.04027393312164915,Zbtb21
ENSMUSG00000071855,0.03371585048544518,6.973200718674553e-24,1.3166919786016906e-23,0.027161860303968877,0.040266942138617215,Ccdc112
ENSMUSG00000050931,0.033687748934605535,7.595536769030432e-24,1.4339318046121263e-23,0.027133747533260994,0.04023885421802499,Sgms2
ENSMUSG00000070280,0.03366944436604299,8.030177142202126e-24,1.5154136897909278e-23,0.02711543566196417,0.040220558522258074,Slc22a14
ENSMUSG00000017765,0.033651248832697246,8.486625058251635e-24,1.6012500109908745e-23,0.027097232873743955,0.04020237180450151,Slc12a4
ENSMUSG00000025930,0.033625829079675956,9.16761204541256e-24,1.7287595786182464e-23,0.027071802992704116,0.04017696435987769,Msc
ENSMUSG00000061544,0.03362092800284949,9.30500145214983e-24,1.75433662370849e-23,0.027066899964111987,0.04017206565520799,Zfp229
ENSMUSG00000021902,0.03361281766806409,9.536847165611446e-24,1.7973703666813884e-23,0.027058786400224355,0.04016395924519171,Phf7
ENSMUSG00000027748,0.03357620133535897,1.065684983857132e-23,2.0076959002583493e-23,0.027022155499600933,0.04012736062119824,Trpc4
ENSMUSG00000051243,0.033550354012849365,1.1524944654020923e-23,2.1704227220378385e-23,0.026996297904253976,0.04010152578861344,Islr2
ENSMUSG00000051235,0.03354331205306235,1.1773354410421979e-23,2.216786746454901e-23,0.026989253147209628,0.04009448723011898,Gen1
ENSMUSG00000026576,0.03353851854369646,1.1945474337800868e-23,2.2487715244354044e-23,0.02698445773410425,0.04008969603566387,Atp1b1
ENSMUSG00000039908,0.03353735781469922,1.1987525843955634e-23,2.2562630988058788e-23,0.02698329654416953,0.04008853586716765,Slc26a11
ENSMUSG00000060487,0.03353434751422614,1.2097268948247096e-23,2.2764902047886895e-23,0.026980285048357422,0.04008552702024743,Samd5
ENSMUSG00000026275,0.033524766790859556,1.2453207485423658e-23,2.34303057110511e-23,0.026970700521440672,0.04007595092223552,Ppp1r7
ENSMUSG00000020723,0.03350332238783646,1.3287923515016288e-23,2.4991392730893905e-23,0.02694924760935005,0.04005451686771959,Cacng4
ENSMUSG00000023868,0.033499842497647085,1.3428505759839255e-23,2.525104505422951e-23,0.02694576633892119,0.04005103865626549,Pde10a
ENSMUSG00000039483,0.03349337266512958,1.3693803110315305e-23,2.5745070709372634e-23,0.026939293940676765,0.04004457194444058,Asb6
ENSMUSG00000015452,0.03344221956889069,1.5982440540671804e-23,3.0036535502108255e-23,0.026888120578117854,0.03999344350232911,Ager
ENSMUSG00000062031,0.033436377830036966,1.6266785505851286e-23,3.0565173817834057e-23,0.02688227652701398,0.03998760457682077,Pgghg
ENSMUSG00000040721,0.03343232807366066,1.646684067109363e-23,3.0935263331004376e-23,0.026878225167944702,0.03998355677051953,Zfhx2
ENSMUSG00000027953,0.033425380036288706,1.681576027511911e-23,3.1584823957774435e-23,0.02687127438138532,0.03997661207832804,Slc50a1
ENSMUSG00000042757,0.033294921686841665,2.4908746357540603e-23,4.6715578314967374e-23,0.02674076453006927,0.03984621642144115,Tmem108
ENSMUSG00000044948,0.033279516848442096,2.6089008463184897e-23,4.8910777021344016e-23,0.026725353624953405,0.039830818971201165,Cfap43
ENSMUSG00000005947,0.03325865451570528,2.7776118898006033e-23,5.2044442379625323e-23,0.02670448308120241,0.03980996663907796,Itgae
ENSMUSG00000048249,0.03324996592524581,2.8510215008968723e-23,5.340991946228686e-23,0.02669579107276567,0.03980128221191714,Crebrf
ENSMUSG00000013483,0.033219159970918816,3.1271195003575877e-23,5.854932597561482e-23,0.026664973007767403,0.03977049101085654,Card14
ENSMUSG00000029082,0.03321259963234286,3.1892508998986564e-23,5.970143953385729e-23,0.02665841009175028,0.03976393381248257,Bst1
ENSMUSG00000019966,0.03319632331635825,3.3487278395253844e-23,6.267504846575677e-23,0.02664212738352838,0.039747665284957934,Kitl
ENSMUSG00000034858,0.033195706585397354,3.3549234313565275e-23,6.277925582628233e-23,0.026641510410425614,0.0397470488490437,Fam214a
ENSMUSG00000064363,0.03317241952279599,3.597354138356221e-23,6.730316442200601e-23,0.026618214208475398,0.039723772923421226,mt-Nd4
ENSMUSG00000019338,0.03317101366970945,3.612532703778356e-23,6.757449876128613e-23,0.02661680780386909,0.03972236774245281,Zfp687
ENSMUSG00000002057,0.03314537199811644,3.900771829553496e-23,7.293888985702123e-23,0.026591156077534955,0.03969673832522732,Foxn1
ENSMUSG00000021217,0.033087498519655506,4.6377061251733275e-23,8.668609579763229e-23,0.026533259937160672,0.03963889247329726,Tshz3
ENSMUSG00000109008,0.033084365930637634,4.681310223334651e-23,8.748477337571763e-23,0.02653012612274795,0.03963576137840186,Gm44899
ENSMUSG00000025007,0.03307014520169734,4.884414671134205e-23,9.126335334705166e-23,0.026515899832614098,0.03962154743057541,Aldh18a1
ENSMUSG00000032332,0.03305970532156939,5.039050249268482e-23,9.411748691200004e-23,0.026505455871530637,0.03961111252698666,Col12a1
ENSMUSG00000037683,0.03305639620522769,5.089069161433119e-23,9.503397126859233e-23,0.026502145461951985,0.039607804987754396,Armc3
ENSMUSG00000005267,0.033021781459257604,5.642670981179236e-23,1.0533266718647073e-22,0.02646751719679721,0.03957320673040552,Zfp287
ENSMUSG00000024245,0.03301464457871352,5.76401926779396e-23,1.0757781388193279e-22,0.02646037753081877,0.03956607324753782,Tmem178
ENSMUSG00000022994,0.03300633010304858,5.908651435373573e-23,1.102566045040786e-22,0.026452059810962235,0.03955776272932835,Adcy6
ENSMUSG00000026646,0.03300517489128831,5.929028824590209e-23,1.1061620941399644e-22,0.026450904148526373,0.03955660806734452,Suv39h2
ENSMUSG00000034212,0.03299351761855708,6.138590942938174e-23,1.14461885939552e-22,0.02643924232899609,0.039544956341442936,Ankmy1
ENSMUSG00000001418,0.03298977445401536,6.207424376830957e-23,1.1572379524293359e-22,0.02643549770485002,0.03954121495761711,Glmp
ENSMUSG00000039395,0.032968664132998544,6.610174659613772e-23,1.2320922012327629e-22,0.026414379155548007,0.039520114675862354,Mreg
ENSMUSG00000017314,0.032966792467589594,6.647107277268876e-23,1.2387452995283035e-22,0.026412506760892147,0.039518243900263976,Mpp2
ENSMUSG00000025728,0.03296149421240032,6.75276631264102e-23,1.2579668987781334e-22,0.026407206441621603,0.03951294816367518,Pigq
ENSMUSG00000041923,0.032940315304450546,7.191985404634786e-23,1.339289647045584e-22,0.02638601928652557,0.039491779319742536,Nol4
ENSMUSG00000041578,0.03293127433083653,7.387987372739473e-23,1.3755329310630187e-22,0.02637697479411589,0.03948274264052279,Crx
ENSMUSG00000000682,0.032929782922879666,7.420824288117235e-23,1.3813894802898798e-22,0.026375482805798114,0.039481251940870474,Cd52
ENSMUSG00000005131,0.03292530990925556,7.520177351190266e-23,1.3996235531714622e-22,0.02637100805173735,0.03947678105141036,4930550C14Rik
ENSMUSG00000033356,0.03291240431524171,7.814272576924294e-23,1.453547726362406e-22,0.02635809743766638,0.03946388158459037,Pus7l
ENSMUSG00000022360,0.032882728615135595,8.534420411049173e-23,1.587208557011191e-22,0.02632841020251082,0.039434219965344165,Atad2
ENSMUSG00000071014,0.0328546605638461,9.27586009561936e-23,1.7241375642415166e-22,0.02630033125170923,0.03940616522147449,Ndufb6
ENSMUSG00000086825,0.03284603650037092,9.516223692057089e-23,1.7684860977619567e-22,0.026291703841375944,0.03939754524470302,Gm15675
ENSMUSG00000006763,0.03284512453543404,9.54199899583835e-23,1.7729466733255944e-22,0.026290791522577454,0.039396633711863936,Saal1
ENSMUSG00000056201,0.032806251513538956,1.0707370805662711e-22,1.9883696946448861e-22,0.02625190342728261,0.03935777909824372,Cfl1
ENSMUSG00000050295,0.03276640916069741,1.204796613317049e-22,2.236904220789174e-22,0.02621204564575951,0.03931795559214325,Foxc1
ENSMUSG00000027579,0.03275647415028096,1.2407350183609553e-22,2.3032021874159186e-22,0.02620210679132363,0.03930802527807099,Srms
ENSMUSG00000064367,0.032727890638905174,1.350156822370824e-22,2.5058589873252117e-22,0.026173512227742605,0.039279455271089815,mt-Nd5
ENSMUSG00000024261,0.032690277742632556,1.508816324217023e-22,2.7982498594529356e-22,0.02613588480427285,0.03924186012885881,Syt4
ENSMUSG00000005125,0.03268541955999607,1.5306108069841697e-22,2.8381435323274055e-22,0.026131024746618943,0.03923700423802937,Ndrg1
ENSMUSG00000074340,0.03268315527574333,1.5408748805003017e-22,2.8566460520954797e-22,0.026128759588570694,0.039234741021828085,Ovgp1
ENSMUSG00000018986,0.03268269119888137,1.5429869532413569e-22,2.860031423987687e-22,0.026128295332628105,0.03923427716386054,Slfn3
ENSMUSG00000052187,0.0326666030077828,1.6180048768613695e-22,2.9985264582308556e-22,0.026112200935074333,0.039218196559447034,Hbb-y
ENSMUSG00000109127,0.03266165534906487,1.641793060576029e-22,3.0420475459996837e-22,0.026107251368346285,0.0392132512332071,Gm45158
ENSMUSG00000100534,0.032655821414553414,1.670287482375853e-22,3.094270993656638e-22,0.026101415184455076,0.039207420048578884,Gm816
ENSMUSG00000060371,0.03265040101553514,1.697200515062559e-22,3.1435460549408387e-22,0.026095992695903607,0.03920200220411986,Caln1
ENSMUSG00000037605,0.0326420382434866,1.739567044799799e-22,3.221420453332961e-22,0.026087626700810305,0.039193643372574756,Adgrl3
ENSMUSG00000008193,0.03259682658213592,1.987399815715726e-22,3.6776458469943116e-22,0.026042397630609136,0.03914845299889235,Spib
ENSMUSG00000035845,0.03258241275656858,2.0735275809533869e-22,3.8356041083118516e-22,0.026027978260607536,0.03913404595436346,Alg12
ENSMUSG00000028125,0.032578787276989665,2.0957662878682363e-22,3.8760242054156397e-22,0.02602435138687789,0.039130422179976324,Abca4
ENSMUSG00000047181,0.0325737600423106,2.1269944711613814e-22,3.933051906733324e-22,0.026019322219299295,0.03912539730949905,Samd14
ENSMUSG00000038831,0.032555403120779404,2.244985316471454e-22,4.148928694273616e-22,0.026000958242613087,0.03910704901802453,Ralgps1
ENSMUSG00000047832,0.032551161242125135,2.2731587878479754e-22,4.20021948974127e-22,0.025996714734297724,0.039102809132957106,Cdca4
ENSMUSG00000050890,0.032534373294153825,2.388134399541798e-22,4.411849989916493e-22,0.025979920338986013,0.03908602907262651,Pdik1l
ENSMUSG00000022503,0.032525886740935775,2.4484277817614437e-22,4.522400779020029e-22,0.025971430527951013,0.03907754650532008,Nubp1
