,Neural crest_corr,Neural crest_pval,Neural crest_qval,Neural crest_ci_low,Neural crest_ci_high,gene_annotation
ENSMUSG00000021010,0.3796250984042856,0.0,0.0,0.37399647898451194,0.38522575311594487,Npas3
ENSMUSG00000027884,0.37953537302303636,0.0,0.0,0.37390630896866806,0.3851364767538463,Clcc1
ENSMUSG00000044647,0.3794594798193883,0.0,0.0,0.3738300397589238,0.3850609632661538,Csrnp3
ENSMUSG00000028955,0.3793938271894648,0.0,0.0,0.3737640619203275,0.38499563905508655,Vamp3
ENSMUSG00000067928,0.3793275780167427,0.0,0.0,0.37369748464172414,0.3849297212284541,Zfp760
ENSMUSG00000110834,0.37928584481174404,0.0,0.0,0.37365554477849333,0.3848881967232757,CAAA01180111.2
ENSMUSG00000044700,0.37922884641679444,0.0,0.0,0.3735982641709652,0.38483148332981676,Tmem201
ENSMUSG00000010376,0.3791927899807682,0.0,0.0,0.37356202923314274,0.3847956071601445,Nedd8
ENSMUSG00000000378,0.3791695289625679,0.0,0.0,0.3735386530675459,0.38477246242784147,Ccm2
ENSMUSG00000016940,0.3791438358773586,0.0,0.0,0.3735128328039609,0.3847468977786683,Kctd2
ENSMUSG00000090625,0.37912914269871817,0.0,0.0,0.37349806689937826,0.3847322780452501,Gm20721
ENSMUSG00000049396,0.37911916516396593,0.0,0.0,0.37348803998104935,0.3847223503825321,Gemin4
ENSMUSG00000015224,0.3790541542535407,0.0,0.0,0.37342270733285093,0.3846576643930146,Cyp2j9
ENSMUSG00000050002,0.37905249650101785,0.0,0.0,0.37342104137687243,0.38465601492512685,Idnk
ENSMUSG00000086784,0.3790305226165726,0.0,0.0,0.3733989587572,0.3846341508520121,Isoc2a
ENSMUSG00000048796,0.3790258265756845,0.0,0.0,0.3733942394793241,0.3846294782780982,Cyb561d1
ENSMUSG00000040599,0.37902237328630695,0.0,0.0,0.3733907691025379,0.3846260422452553,Mis12
ENSMUSG00000021578,0.3789624640953122,0.0,0.0,0.37333056349670984,0.3845664324035376,Ccdc127
ENSMUSG00000029049,0.3789101299031557,0.0,0.0,0.3732779704076326,0.3845143596722852,Morn1
ENSMUSG00000038876,0.3788978501974516,0.0,0.0,0.37326562995954504,0.38450214131065574,Rnf146
ENSMUSG00000006403,0.37864687920457735,0.0,0.0,0.37301341795854887,0.3842524236296512,Adamts4
ENSMUSG00000058317,0.3786425135541285,0.0,0.0,0.37300903072808095,0.38424807977335435,Ube2e2
ENSMUSG00000036948,0.3786069607038753,0.0,0.0,0.37297330214451097,0.3842127044004081,BC037034
ENSMUSG00000021065,0.37849309804031384,0.0,0.0,0.3728588767844003,0.3840994100204154,Fut8
ENSMUSG00000056429,0.3783820395086776,0.0,0.0,0.3727472695790057,0.3839889056144049,Tgoln1
ENSMUSG00000019158,0.3781925982255424,0.0,0.0,0.37255689275605336,0.38380040917632763,Tmem160
ENSMUSG00000006134,0.3781907363428878,0.0,0.0,0.3725550216810021,0.38379855657755907,Crkl
ENSMUSG00000052934,0.37818135744942916,0.0,0.0,0.3725455964832225,0.3837892244492924,Fbxo31
ENSMUSG00000050966,0.3780727682139212,0.0,0.0,0.37243647121893636,0.38368117657979867,Lin28a
ENSMUSG00000020868,0.37787334400744577,0.0,0.0,0.3722360630011826,0.38348274619243483,Xylt2
ENSMUSG00000015943,0.3777841573330642,0.0,0.0,0.372146436426496,0.383394003807138,Bola1
ENSMUSG00000102085,0.3776455778362205,0.0,0.0,0.3720071736150273,0.383256114447345,4930435C17Rik
ENSMUSG00000016619,0.37764024215762865,0.0,0.0,0.37200181163208274,0.38325080533586225,Nup50
ENSMUSG00000101606,0.37744732239178563,0.0,0.0,0.371807941044184,0.38305884589616984,Gm29051
ENSMUSG00000040331,0.377446147655514,0.0,0.0,0.371806760519628,0.3830576770060775,Nsmce4a
ENSMUSG00000072066,0.3774037284073854,0.0,0.0,0.3717641322711319,0.38301546884906207,6720489N17Rik
ENSMUSG00000038467,0.37739636902843643,0.0,0.0,0.3717567366348169,0.3830081460902415,Chmp4b
ENSMUSG00000031585,0.37735063017182413,0.0,0.0,0.37171077245316575,0.3829626348134879,Gtf2e2
ENSMUSG00000030990,0.3773274805675318,0.0,0.0,0.37168750881665163,0.3829396003827947,Pgap2
ENSMUSG00000047084,0.37730297597376616,0.0,0.0,0.37166288352386306,0.38291521769634995,Ngrn
ENSMUSG00000019785,0.3772266582114042,0.0,0.0,0.3715861899040858,0.3828392795553086,Clvs2
ENSMUSG00000037894,0.37718353553376327,0.0,0.0,0.37154285488557015,0.38279637134580546,H2afz
ENSMUSG00000051705,0.37714299154068937,0.0,0.0,0.3715021112717697,0.38275602897384375,Senp8
ENSMUSG00000045757,0.377102689873801,0.0,0.0,0.37146161119879434,0.38271592770178925,Zfp764
ENSMUSG00000047139,0.3770830553314567,0.0,0.0,0.3714418800028974,0.3826963907820085,Cd24a
ENSMUSG00000062997,0.37705529531204257,0.0,0.0,0.37141398333992254,0.38266876877630557,Rpl35
ENSMUSG00000052373,0.37704689533181607,0.0,0.0,0.37140554201435444,0.3826604105560477,Mpp3
ENSMUSG00000036160,0.37700941224820067,0.0,0.0,0.3713678744475163,0.3826231138060058,Surf6
ENSMUSG00000022677,0.3770087392297202,0.0,0.0,0.3713671981167615,0.38262244413302576,Fopnl
ENSMUSG00000024335,0.37693694339228334,0.0,0.0,0.3712950489690106,0.3825510051508742,Brd2
ENSMUSG00000014769,0.3768790111391175,0.0,0.0,0.37123683167847454,0.3824933607962569,Psmb1
ENSMUSG00000022466,0.37660774433670624,0.0,0.0,0.3709642307835179,0.3822234414924985,Rpap3
ENSMUSG00000056367,0.37656651947255776,0.0,0.0,0.3709228032602558,0.3821824213260649,Actr3b
ENSMUSG00000021481,0.37655133016172027,0.0,0.0,0.3709075392852832,0.38216730743056876,Zfp346
ENSMUSG00000023973,0.37649550157001355,0.0,0.0,0.37085143629037515,0.38211175600352193,Cnpy3
ENSMUSG00000024169,0.3764660706479164,0.0,0.0,0.37082186072888784,0.3820824711768052,Ift140
ENSMUSG00000002108,0.37639363897075984,0.0,0.0,0.3707490731322473,0.3820103990031496,Nr1h3
ENSMUSG00000070520,0.3761293253224329,0.0,0.0,0.37048346127053433,0.3817473966554525,Ndnl2
ENSMUSG00000030060,0.3761149750390826,0.0,0.0,0.37046904053019075,0.3817331175400249,Hmces
ENSMUSG00000022112,0.3760849168107001,0.0,0.0,0.3704388347307982,0.38170320837190086,Gpc5
ENSMUSG00000038013,0.376056063828629,0.0,0.0,0.3704098401061123,0.38167449846214363,Wipf2
ENSMUSG00000029446,0.3758388799516052,0.0,0.0,0.3701915904015281,0.3814583911795827,Psph
ENSMUSG00000027035,0.3758358365625577,0.0,0.0,0.3701885320815106,0.38145536287244647,Cers6
ENSMUSG00000029521,0.375788913768613,0.0,0.0,0.37014137909823885,0.38140867259525935,Chek2
ENSMUSG00000027210,0.37572790365092845,0.0,0.0,0.37008006972650687,0.3813479647584409,Meis2
ENSMUSG00000037029,0.37565865272991616,0.0,0.0,0.37001047918999813,0.38127905688945957,Zfp146
ENSMUSG00000056258,0.3756445544090326,0.0,0.0,0.36999631173688624,0.3812650284005388,Kcnq3
ENSMUSG00000040183,0.375117865772788,0.0,0.0,0.3694670423236324,0.38074094670977476,Ankrd6
ENSMUSG00000069743,0.3748645043608227,0.0,0.0,0.3692124407455006,0.3804888380713583,Zfp820
ENSMUSG00000028896,0.37476513376341797,0.0,0.0,0.3691125839755346,0.38038995859463515,Rcc1
ENSMUSG00000021932,0.37462719965401936,0.0,0.0,0.3689739752371565,0.38025270598575883,Rnaseh2b
ENSMUSG00000021732,0.37457413279662516,0.0,0.0,0.3689206488993403,0.38019990125342923,Fgf10
ENSMUSG00000027438,0.3745500459614255,0.0,0.0,0.36889644429929136,0.38017593338365124,Napb
ENSMUSG00000003970,0.37434368523100625,0.0,0.0,0.3686890749485791,0.3799705915638668,Rpl8
ENSMUSG00000020657,0.37431551754856324,0.0,0.0,0.368660769635845,0.3799425629169575,Dnajc27
ENSMUSG00000022895,0.37416103729414213,0.0,0.0,0.36850553476093234,0.37978884499253746,Ets2
ENSMUSG00000033931,0.37411779916993126,0.0,0.0,0.36846208547933124,0.3797458201843896,Rbm34
ENSMUSG00000020918,0.37411546472026486,0.0,0.0,0.3684597396298664,0.37974349725107986,Kat2a
ENSMUSG00000039670,0.37405400326424865,0.0,0.0,0.368397978065549,0.37968233897249076,Oxld1
ENSMUSG00000039747,0.37392720814358843,0.0,0.0,0.3682705639785339,0.37955616915210433,Orai2
ENSMUSG00000063146,0.37389281803030056,0.0,0.0,0.36823600602220624,0.37952194860031396,Clip2
ENSMUSG00000021238,0.373773039312783,0.0,0.0,0.3681156428394001,0.3794027603351535,Aldh6a1
ENSMUSG00000020528,0.37372844064426347,0.0,0.0,0.36807082659824714,0.379358381469213,Prpsap2
ENSMUSG00000048142,0.37324790722996953,0.0,0.0,0.36758795059045885,0.3788802146995562,Nat8l
ENSMUSG00000028798,0.37323739056967914,0.0,0.0,0.3675773826957265,0.3788697498005743,Eif3i
ENSMUSG00000021460,0.3731883339211273,0.0,0.0,0.3675280870752151,0.3788209345819168,Auh
ENSMUSG00000000184,0.37318127333913237,0.0,0.0,0.3675209921012933,0.3788139087456504,Ccnd2
ENSMUSG00000005763,0.3730984477807337,0.0,0.0,0.36743776315076704,0.37873149073043705,Cd247
ENSMUSG00000029474,0.3729417942849621,0.0,0.0,0.36728034694049877,0.37857560780394794,Rnf34
ENSMUSG00000003604,0.37279729044908105,0.0,0.0,0.3671351398319555,0.37843181449050756,Aven
ENSMUSG00000066415,0.3727867179453952,0.0,0.0,0.36712451588474104,0.37842129396093227,Msl2
ENSMUSG00000028698,0.3724789264775112,0.0,0.0,0.3668152274173063,0.37811501494856564,Pik3r3
ENSMUSG00000028218,0.3722122587021387,0.0,0.0,0.3665472636671939,0.3778496565535778,Fam92a
ENSMUSG00000073910,0.3721656730165609,0.0,0.0,0.3665004516769699,0.377803299515956,Mob3b
ENSMUSG00000061079,0.3721465741140675,0.0,0.0,0.3664812600038295,0.37778429434492516,Zfp143
ENSMUSG00000027166,0.3721416696807218,0.0,0.0,0.36647633174856026,0.3777794139802438,Dnajc24
ENSMUSG00000042210,0.3721173848234475,0.0,0.0,0.36645192893901657,0.3777552482970704,Abhd14a
ENSMUSG00000043487,0.37210876499512524,0.0,0.0,0.3664432672458077,0.377746670767347,Acot6
ENSMUSG00000054855,0.3720178114742106,0.0,0.0,0.3663518720405765,0.37765616350800485,Rnd1
ENSMUSG00000030495,0.3719831853786548,0.0,0.0,0.3663170778240974,0.377621707276356,Slc7a10
ENSMUSG00000046417,0.37185294010755787,0.0,0.0,0.3661862003118675,0.3774921008046472,Lrrc75a
ENSMUSG00000020649,0.37181539680172915,0.0,0.0,0.3661484748036413,0.37745474159224324,Rrm2
ENSMUSG00000051177,0.3718073460798064,0.0,0.0,0.3661403850129754,0.3774467303446075,Plcb1
ENSMUSG00000051212,0.37157746984088835,0.0,0.0,0.365909393586353,0.3772179808783379,Gpr183
ENSMUSG00000034275,0.3714985075891776,0.0,0.0,0.3658300484299571,0.37713940551306857,Igsf9b
ENSMUSG00000037070,0.3714904109352065,0.0,0.0,0.36582191251825363,0.37713134852518,Rbmxl1
ENSMUSG00000043284,0.37141002060555084,0.0,0.0,0.3657411324521125,0.37705135198713213,Tmem11
ENSMUSG00000013921,0.3713577223701491,0.0,0.0,0.3656885807180091,0.3769993098891727,Clip3
ENSMUSG00000040385,0.3713568758557055,0.0,0.0,0.3656877301006591,0.37699846752035127,Ppp1ca
ENSMUSG00000057177,0.371331651817069,0.0,0.0,0.3656623838098954,0.37697336700672857,Gsk3a
ENSMUSG00000039754,0.3713120761804827,0.0,0.0,0.36564271330281367,0.37695388722857154,Alkbh4
ENSMUSG00000046324,0.3712916013367902,0.0,0.0,0.3656221392361671,0.3769335126412265,Ermp1
ENSMUSG00000041420,0.37127850928754424,0.0,0.0,0.365608983744564,0.3769204846951534,Meis3
ENSMUSG00000010205,0.37126278143014907,0.0,0.0,0.3655931796750257,0.37690483384380197,Raver1
ENSMUSG00000039725,0.37117735150200637,0.0,0.0,0.3655073358380066,0.3768198221376402,Trp53rka
ENSMUSG00000025871,0.37108852208593973,0.0,0.0,0.36541807614479527,0.3767314274849364,4833439L19Rik
ENSMUSG00000022451,0.37106182237659446,0.0,0.0,0.36539124712621174,0.3767048584335603,Twf1
ENSMUSG00000024873,0.3709734075894695,0.0,0.0,0.36530240420509547,0.37661687624765816,Cnih2
ENSMUSG00000019579,0.37083318442318813,0.0,0.0,0.3651615022431604,0.3764773389649947,Mydgf
ENSMUSG00000024269,0.37078398891499925,0.0,0.0,0.36511206864975543,0.3764283840296361,Tpgs2
ENSMUSG00000109739,0.3706542754486166,0.0,0.0,0.3649817275790277,0.37629930472889556,Gm17949
ENSMUSG00000025903,0.37060259759556446,0.0,0.0,0.3649297997503065,0.37624787946643073,Lypla1
ENSMUSG00000074505,0.3705322607145397,0.0,0.0,0.364859122693031,0.3761778863215498,Fat3
ENSMUSG00000073436,0.3704932219470448,0.0,0.0,0.3648198951472331,0.3761390383085982,Eme2
ENSMUSG00000050714,0.3704421396944553,0.0,0.0,0.3647685659085311,0.376088205628473,Zbtb26
ENSMUSG00000032403,0.37043528288560734,0.0,0.0,0.3647616759491783,0.3760813823173359,2300009A05Rik
ENSMUSG00000038555,0.37042610619880045,0.0,0.0,0.36475245489696156,0.37607225046062975,Reep2
ENSMUSG00000042198,0.37037168099649015,0.0,0.0,0.3646977665946288,0.37601809111466733,Chchd7
ENSMUSG00000039849,0.3703301551503138,0.0,0.0,0.36465604003228286,0.37597676808808844,Pcif1
ENSMUSG00000043866,0.3702818688662515,0.0,0.0,0.36460752038396865,0.37592871761456,Taf10
ENSMUSG00000070425,0.3702136562515747,0.0,0.0,0.3645389781549801,0.3758608380707455,Xntrpc
ENSMUSG00000023571,0.3701861687725887,0.0,0.0,0.36451135786946204,0.37583348479142104,Fam132a
ENSMUSG00000072294,0.37015979248176023,0.0,0.0,0.36448485415022636,0.37580723726594756,Klf12
ENSMUSG00000105704,0.370133861509565,0.0,0.0,0.36445879790999763,0.37578143287629123,Gm43055
ENSMUSG00000016833,0.37007365734043546,0.0,0.0,0.36439830293922437,0.3757215225611997,Mrps18c
ENSMUSG00000051007,0.3698926756151291,0.0,0.0,0.36421644731399766,0.37554142391588635,Pddc1
ENSMUSG00000034685,0.36985262459497165,0.0,0.0,0.36417620295942105,0.37550156826253184,Fam171a2
ENSMUSG00000028152,0.3698475038700347,0.0,0.0,0.3641710575172319,0.3754964725147197,Tspan5
ENSMUSG00000002059,0.3698222354863999,0.0,0.0,0.3641456671705867,0.3754713273765184,Rab34
ENSMUSG00000050471,0.3698209186132382,0.0,0.0,0.36414434394149925,0.37547001692611975,Fam118b
ENSMUSG00000071654,0.36965067669130647,0.0,0.0,0.3639732805350816,0.3753006051320268,Uqcc3
ENSMUSG00000058301,0.36946418895628164,0.0,0.0,0.3637858933626884,0.37511502630888854,Upf1
ENSMUSG00000004885,0.3694628748205841,0.0,0.0,0.36378457289049565,0.37511371857647446,Crabp2
ENSMUSG00000038034,0.36938335480035794,0.0,0.0,0.3637046694833698,0.3750345859852045,Igsf8
ENSMUSG00000068923,0.36938335176846,0.0,0.0,0.3637046664368558,0.37503458296807657,Syt11
ENSMUSG00000032898,0.36937465621770504,0.0,0.0,0.3636959289676362,0.3750259297778603,Fbxo21
ENSMUSG00000042111,0.3692256174162129,0.0,0.0,0.3635461718531598,0.3748776168685914,Ccdc115
ENSMUSG00000057329,0.36921251059540167,0.0,0.0,0.36353300187626714,0.3748645738706001,Bcl2
ENSMUSG00000099061,0.3691254254378935,0.0,0.0,0.36344549715083097,0.374777912711838,Gm28050
ENSMUSG00000006705,0.3690545469911505,0.0,0.0,0.3633742772925166,0.374707379283968,Pknox1
ENSMUSG00000020921,0.36903491672250366,0.0,0.0,0.36335455247934917,0.3746878445590779,Tmem101
ENSMUSG00000028563,0.36894191799454856,0.0,0.0,0.3632611059143474,0.37459529840306516,Tm2d1
ENSMUSG00000052926,0.36889711729820296,0.0,0.0,0.36321608952023493,0.37455071568603715,Rnaseh2a
ENSMUSG00000013495,0.3688602573200515,0.0,0.0,0.36317905209564655,0.37451403503176567,Tmem175
ENSMUSG00000017146,0.36864911589702903,0.0,0.0,0.36296689456947495,0.3743039204712526,Brca1
ENSMUSG00000028657,0.3686233595007339,0.0,0.0,0.362941014262663,0.3742782892985514,Ppt1
ENSMUSG00000022420,0.3685648480108354,0.0,0.0,0.36288222131453024,0.37422006225030885,Dnal4
ENSMUSG00000058076,0.36853441020920197,0.0,0.0,0.36285163711561336,0.3741897723981988,Sdhc
ENSMUSG00000047539,0.3684469347191041,0.0,0.0,0.3627637409611118,0.3741027220344834,Fbxo28
ENSMUSG00000036622,0.36842597826601303,0.0,0.0,0.36274268374470486,0.37408186741387806,Atp13a2
ENSMUSG00000045690,0.3683013801548962,0.0,0.0,0.36261748665782134,0.37395787463708,Wdr89
ENSMUSG00000041645,0.36824260655981794,0.0,0.0,0.3625584305938836,0.373899386511249,Ddx24
ENSMUSG00000024099,0.368234907815153,0.0,0.0,0.36255069485204533,0.3738917251568265,Ndufv2
ENSMUSG00000013858,0.3681578625819879,0.0,0.0,0.36247327941258795,0.3738150540642151,Tmem259
ENSMUSG00000021978,0.3680116201371023,0.0,0.0,0.36232633448102414,0.3736695215768806,Extl3
ENSMUSG00000073514,0.36800112869969903,0.0,0.0,0.36231579265807046,0.3736590810611446,Dok6
ENSMUSG00000044164,0.36797188541639125,0.0,0.0,0.36228640894039527,0.37362997970665884,Rnf182
ENSMUSG00000056073,0.3679570357817316,0.0,0.0,0.36227148799799247,0.3736152021386832,Grik2
ENSMUSG00000023473,0.3679387763896142,0.0,0.0,0.36225314092851774,0.3735970313571888,Celsr3
ENSMUSG00000059602,0.3679274320675381,0.0,0.0,0.3622417421358625,0.37358574208554945,Syn3
ENSMUSG00000029005,0.3679230136731285,0.0,0.0,0.36223730252667424,0.3735813451317685,Draxin
ENSMUSG00000097827,0.36774349635061737,0.0,0.0,0.3620569234756876,0.3734026987170487,5330439K02Rik
ENSMUSG00000023175,0.3677258782484034,0.0,0.0,0.3620392208250831,0.37338516606442707,Bsg
ENSMUSG00000017721,0.3676006996184993,0.0,0.0,0.3619134415873088,0.37326059444723175,Pigt
ENSMUSG00000033083,0.36755253973496527,0.0,0.0,0.36186505068750274,0.3732126680448912,Tbc1d4
ENSMUSG00000013646,0.36752296861559547,0.0,0.0,0.36183533773476834,0.3731832402726145,Sh3bp5l
ENSMUSG00000062380,0.36746311311302415,0.0,0.0,0.36177519517977386,0.3731236748869429,Tubb3
ENSMUSG00000062014,0.3674346037834167,0.0,0.0,0.3617465491430054,0.3730953037243535,Gmfb
ENSMUSG00000021514,0.3674192831933045,0.0,0.0,0.3617311550924536,0.37308005737925526,Zfp369
ENSMUSG00000029778,0.36741440888025273,0.0,0.0,0.3617262574082906,0.3730752066869398,Adcyap1r1
ENSMUSG00000074489,0.36739325637697084,0.0,0.0,0.3617050034876869,0.37305415668430175,Bglap3
ENSMUSG00000066148,0.36734976465032404,0.0,0.0,0.3616613032551512,0.3730108756912321,Prpf4
ENSMUSG00000062510,0.3673366697461919,0.0,0.0,0.36164814557697217,0.3729978442319508,Nsl1
ENSMUSG00000020273,0.3672028164661271,0.0,0.0,0.3615136507641296,0.372864639343342,Papolg
ENSMUSG00000030695,0.36706730268861737,0.0,0.0,0.361377487736588,0.3727297817630876,Aldoa
ENSMUSG00000058806,0.3669642959338504,0.0,0.0,0.36127398763611746,0.3726272736370773,Col13a1
ENSMUSG00000021114,0.3669355705924501,0.0,0.0,0.36124512474113274,0.37259868732289736,Atp6v1d
ENSMUSG00000000552,0.36691340004296596,0.0,0.0,0.3612228480336627,0.37257662406887504,Zfp385a
ENSMUSG00000035671,0.3669011187905162,0.0,0.0,0.36121050797838333,0.37256440224939347,Zswim4
ENSMUSG00000054920,0.3668685267990524,0.0,0.0,0.3611777599456159,0.37253196797163385,Klhl5
ENSMUSG00000021803,0.3668664624700026,0.0,0.0,0.36117568573361086,0.3725299136314733,Cdhr1
ENSMUSG00000024767,0.36686100096130536,0.0,0.0,0.3611701980782657,0.37252447854969356,Otub1
ENSMUSG00000025007,0.3668589157969381,0.0,0.0,0.36116810293140206,0.372522403474829,Aldh18a1
ENSMUSG00000040771,0.36684601054571425,0.0,0.0,0.3611551358989776,0.3725095606670952,Oard1
ENSMUSG00000021130,0.3668197433099931,0.0,0.0,0.36112874292113833,0.3724834205216075,Galnt16
ENSMUSG00000024150,0.36677892174040777,0.0,0.0,0.36108772595545696,0.372442796443466,Mcfd2
ENSMUSG00000063802,0.3665404284275603,0.0,0.0,0.3608480915131667,0.3722054565080941,Hspbp1
ENSMUSG00000030518,0.3665346880122951,0.0,0.0,0.3608423236407476,0.37219974384491966,Fam189a1
ENSMUSG00000033676,0.3665254078134697,0.0,0.0,0.3608329990544434,0.37219050851039354,Gabrb3
ENSMUSG00000005057,0.36650703223640874,0.0,0.0,0.36081453558978516,0.37217222176512277,Sh2b2
ENSMUSG00000021943,0.3664773473111201,0.0,0.0,0.36078470869542884,0.3721426803343382,Gdf10
ENSMUSG00000009549,0.3664685884029312,0.0,0.0,0.3607759078997171,0.3721339637638031,Srp14
ENSMUSG00000053137,0.3664540132107666,0.0,0.0,0.36076126300719735,0.3721194590210628,Mapk11
ENSMUSG00000029510,0.3664369659305991,0.0,0.0,0.3607441342084086,0.3721024941356856,Gpc2
ENSMUSG00000020460,0.36632524558954116,0.0,0.0,0.36063187972538197,0.37199131367998284,Rps27a
ENSMUSG00000032491,0.3662673553325615,0.0,0.0,0.3605737127563223,0.37193370311206914,Nradd
ENSMUSG00000079700,0.3662421089688561,0.0,0.0,0.36054834573032646,0.3719085787091379,Fpr3
ENSMUSG00000028988,0.3662315094690824,0.0,0.0,0.3605376955738896,0.37189803041122205,Ctnnbip1
ENSMUSG00000026510,0.36613234799010513,0.0,0.0,0.3604380602586468,0.37179934786999896,Trp53bp2
ENSMUSG00000030733,0.36603241711812656,0.0,0.0,0.360337652005365,0.37169989952227545,Sh2b1
ENSMUSG00000057766,0.36602419091854554,0.0,0.0,0.36032938651415825,0.37169171303776644,Ankrd29
ENSMUSG00000103144,0.3659337183067255,0.0,0.0,0.36023848182788704,0.37160167715834763,Pcdhga1
ENSMUSG00000060798,0.3659216936983996,0.0,0.0,0.36022639980119786,0.3715897105875843,Intu
ENSMUSG00000051550,0.3659143916644948,0.0,0.0,0.36021906290049216,0.37158244379650696,Zfp579
ENSMUSG00000034910,0.3658330122739857,0.0,0.0,0.3601372949756574,0.371501457131731,Pygo1
ENSMUSG00000030216,0.3657877018748353,0.0,0.0,0.36009176828637823,0.37145636535694265,Wbp11
ENSMUSG00000060376,0.36578151593526353,0.0,0.0,0.3600855528202005,0.37145020926268485,Bckdha
ENSMUSG00000041301,0.3657717266855317,0.0,0.0,0.3600757168456463,0.37144046724214563,Cftr
ENSMUSG00000045948,0.3656676189590167,0.0,0.0,0.35997111228349804,0.3713368617163128,Mrps12
ENSMUSG00000033365,0.36559434558047277,0.0,0.0,0.35989748930664495,0.37126394171334826,Ipo13
ENSMUSG00000049882,0.3653875639572504,0.0,0.0,0.35968972147981926,0.37105815695886524,Vcpkmt
ENSMUSG00000028923,0.36538352272194186,0.0,0.0,0.35968566097627613,0.37105413520030567,Necap2
ENSMUSG00000022283,0.3653713563437411,0.0,0.0,0.3596734365912172,0.3710420274567267,Pabpc1
ENSMUSG00000001569,0.36526417807923367,0.0,0.0,0.3595657474066906,0.37093536564365365,Nom1
ENSMUSG00000026646,0.36524415308097863,0.0,0.0,0.35954562696586867,0.37091543712168584,Suv39h2
ENSMUSG00000026121,0.36512232889761254,0.0,0.0,0.35942322226178114,0.37079419974941574,Sema4c
ENSMUSG00000050288,0.36501534918399137,0.0,0.0,0.3593157329265322,0.37068773518361264,Fzd2
ENSMUSG00000030788,0.3649612480744832,0.0,0.0,0.35926137415195053,0.37063389453466977,Rnf141
ENSMUSG00000005362,0.3649395751699705,0.0,0.0,0.3592395980376594,0.37061232595996396,Crbn
ENSMUSG00000029599,0.36493505277723365,0.0,0.0,0.35923505410936024,0.3706078253365124,Ddx54
ENSMUSG00000005354,0.3648962944079063,0.0,0.0,0.35919611118437655,0.3705692535260792,Txn2
ENSMUSG00000008475,0.36460549586289126,0.0,0.0,0.35890392857764525,0.3702798540818174,Arpc5
ENSMUSG00000023994,0.364585196717809,0.0,0.0,0.3588835328600837,0.3702596525596066,Nfya
ENSMUSG00000024160,0.36457520793912274,0.0,0.0,0.3588734965621279,0.37024971181709404,Spsb3
ENSMUSG00000024764,0.3644803197333218,0.0,0.0,0.3587781570137146,0.37015527986516317,Naa40
ENSMUSG00000026889,0.36436799827234356,0.0,0.0,0.35866530144135705,0.37004349833132893,Rbm18
ENSMUSG00000028409,0.3642997048593417,0.0,0.0,0.3585966833607897,0.36997553312313974,Smu1
ENSMUSG00000022664,0.364288064180527,0.0,0.0,0.35858498734821964,0.36996394838109503,Slc35a5
ENSMUSG00000048644,0.36424403253706966,0.0,0.0,0.3585407464173409,0.36992012830623316,Ctxn1
ENSMUSG00000015776,0.3641924106478857,0.0,0.0,0.35848887919605615,0.36986875442402084,Med22
ENSMUSG00000110862,0.36415410778754026,0.0,0.0,0.358450394324812,0.36983063555962203,RP23-442M18.4
ENSMUSG00000058407,0.36414014572386516,0.0,0.0,0.3584363659197967,0.36981674056094055,Txndc9
ENSMUSG00000078919,0.36400077768304395,0.0,0.0,0.35829633580697967,0.36967804181756564,Dpm1
ENSMUSG00000029616,0.3639843397489283,0.0,0.0,0.35827981980089346,0.3696616828078758,Erp29
ENSMUSG00000049717,0.36393736056144144,0.0,0.0,0.3582326175054327,0.36961492916493804,Lig4
ENSMUSG00000034930,0.3639342738811122,0.0,0.0,0.3582295161672291,0.36961185730258833,Rtkn
ENSMUSG00000022177,0.3639119455113056,0.0,0.0,0.3582070817693173,0.369589636119106,Haus4
ENSMUSG00000030330,0.36383533476169166,0.0,0.0,0.3581301072773207,0.3695133930865459,Ing4
ENSMUSG00000024534,0.36378270911103294,0.0,0.0,0.35807723180875556,0.36946101998472397,Sncaip
ENSMUSG00000036009,0.363731301304338,0.0,0.0,0.35802558000068524,0.3694098588476388,Mettl25
ENSMUSG00000027499,0.3637113730465127,0.0,0.0,0.3580055571650168,0.36939002620213224,Pkia
ENSMUSG00000040721,0.36352625902236796,0.0,0.0,0.35781956485598493,0.36920580007570597,Zfhx2
ENSMUSG00000026586,0.3634122489587929,0.0,0.0,0.35770501408995753,0.3690923366382408,Prrx1
ENSMUSG00000006024,0.3633943421643579,0.0,0.0,0.3576870223866291,0.36907451568330996,Napa
ENSMUSG00000028411,0.363349638031894,0.0,0.0,0.35764210629845794,0.36903002583007627,Aptx
ENSMUSG00000091780,0.3633332112552014,0.0,0.0,0.357625601644122,0.36901367778491234,Sco2
ENSMUSG00000062906,0.36332213494601034,0.0,0.0,0.35761447282531134,0.36900265456113046,Hdac10
ENSMUSG00000006418,0.3632512218262363,0.0,0.0,0.35754322356509527,0.3689320812686837,Rnf114
ENSMUSG00000045136,0.3632403467198799,0.0,0.0,0.35753229691473193,0.3689212582718317,Tubb2b
ENSMUSG00000046962,0.36321508412521447,0.0,0.0,0.35750691459068473,0.3688961167202697,Zbtb21
ENSMUSG00000050321,0.3631796836481443,0.0,0.0,0.3574713463510051,0.36886088584692867,Neto1
ENSMUSG00000014470,0.3630982344354426,0.0,0.0,0.3573895112139419,0.3687798267955184,Rnf166
ENSMUSG00000002996,0.36309768871219716,0.0,0.0,0.35738896290523475,0.36877928368612695,Hbp1
