,Cardiomyocytes_1_corr,Cardiomyocytes_1_pval,Cardiomyocytes_1_qval,Cardiomyocytes_1_ci_low,Cardiomyocytes_1_ci_high,gene_annotation
ENSMUSG00000040752,0.9170258342334114,0.0,0.0,0.9159760621508074,0.9180630516396616,Myh6
ENSMUSG00000061086,0.8831683346021668,0.0,0.0,0.8817166347344039,0.8846033102776812,Myl4
ENSMUSG00000026414,0.8824767672176258,0.0,0.0,0.8810170171652196,0.8839197134290265,Tnnt2
ENSMUSG00000061462,0.8811699209701637,0.0,0.0,0.8796949760168127,0.8826279121662257,Obscn
ENSMUSG00000019787,0.8809016221025603,0.0,0.0,0.8794235604181455,0.8823626993476871,Trdn
ENSMUSG00000026418,0.8771300221018247,0.0,0.0,0.8756082488023272,0.8786343831123982,Tnni1
ENSMUSG00000021798,0.8758030227129189,0.0,0.0,0.8742659150806108,0.877322569055556,Ldb3
ENSMUSG00000091898,0.8753383153128618,0.0,0.0,0.8737958432441826,0.8768631741010402,Tnnc1
ENSMUSG00000053093,0.8738823926962903,0.0,0.0,0.8723231325762738,0.8754238772809736,Myh7
ENSMUSG00000017817,0.8723216397522995,0.0,0.0,0.870744414218589,0.8738809168754564,Jph2
ENSMUSG00000030470,0.8599264214590188,0.0,0.0,0.8582076722216732,0.8616258881459652,Csrp3
ENSMUSG00000061816,0.8559654351675087,0.0,0.0,0.8542018932345669,0.8577092826483298,Myl1
ENSMUSG00000002100,0.8554753823105861,0.0,0.0,0.8537063131819341,0.8572247065094362,Mybpc3
ENSMUSG00000039103,0.8495458560829097,0.0,0.0,0.847710163102827,0.8513612017556201,Nexn
ENSMUSG00000060913,0.8477891608114705,0.0,0.0,0.8459338197652954,0.8496239790553126,Trim55
ENSMUSG00000013936,0.8474346128572356,0.0,0.0,0.8455753113004176,0.8492733563561126,Myl2
ENSMUSG00000032845,0.8467414278310148,0.0,0.0,0.8448743878313676,0.8485878410025576,Alpk2
ENSMUSG00000020469,0.8465229689729183,0.0,0.0,0.8446534915136135,0.8483717979745955,Myl7
ENSMUSG00000031880,0.8456881158133404,0.0,0.0,0.8438093293265059,0.8475461713762434,Rrad
ENSMUSG00000040666,0.8411960682937899,0.0,0.0,0.8392673528484249,0.843103614311209,Sh3bgr
ENSMUSG00000055027,0.8408364959733973,0.0,0.0,0.8389037955290184,0.8427479922687002,Smyd1
ENSMUSG00000060843,0.8407870000335308,0.0,0.0,0.8388537511800997,0.8426990399628409,Ctnna3
ENSMUSG00000006221,0.8388678488517851,0.0,0.0,0.8369133612322163,0.840800943219699,Hspb7
ENSMUSG00000038663,0.8387339728841239,0.0,0.0,0.8367780055257652,0.8406685341921023,Fsd2
ENSMUSG00000021200,0.8383243659969584,0.0,0.0,0.8363638727147137,0.8402634141180528,Asb2
ENSMUSG00000044086,0.8365660479669333,0.0,0.0,0.834586151689174,0.8385243320175946,Lmod3
ENSMUSG00000038403,0.8351329471472697,0.0,0.0,0.833137267138935,0.8371068797510529,Hfe2
ENSMUSG00000035458,0.8328000759045994,0.0,0.0,0.8307787609595377,0.8347994252905465,Tnni3
ENSMUSG00000068614,0.8289006238873966,0.0,0.0,0.8268366215695324,0.8309423012182144,Actc1
ENSMUSG00000031972,0.8199826383568616,0.0,0.0,0.8178217728412535,0.8221203812954513,Acta1
ENSMUSG00000108322,0.819979667090481,0.0,0.0,0.8178187694790192,0.8221174418648184,Gm45123
ENSMUSG00000051747,0.803459665061639,0.0,0.0,0.8011221366329866,0.8057726818912583,Ttn
ENSMUSG00000021702,0.8005854552661302,0.0,0.0,0.7982175675032523,0.8029286014383429,Thbs4
ENSMUSG00000060586,0.7988741059845677,0.0,0.0,0.7964881940985779,0.8012351409623305,H2-Eb1
ENSMUSG00000026208,0.7951173215154805,0.0,0.0,0.7926919796456684,0.7975174936594596,Des
