,Notochord_1_corr,Notochord_1_pval,Notochord_1_qval,Notochord_1_ci_low,Notochord_1_ci_high,gene_annotation
ENSMUSG00000022180,0.45764724879233176,0.0,0.0,0.45244556726917395,0.4628177911887639,Slc7a8
ENSMUSG00000022311,0.4563019837583269,0.0,0.0,0.4510922585190048,0.46148061312051614,Csmd3
ENSMUSG00000022805,0.4551456514971247,0.0,0.0,0.44992903137015566,0.4603312132633117,Maats1
ENSMUSG00000102343,0.4536308406454191,0.0,0.0,0.44840521490421054,0.45882545764815524,Gm37381
ENSMUSG00000027676,0.4518255083269789,0.0,0.0,0.4465891894809121,0.45703087827571337,Ccdc39
ENSMUSG00000030669,0.451096309578508,0.0,0.0,0.4458556838712085,0.4563060107749214,Calca
ENSMUSG00000048373,0.44947061971266916,0.0,0.0,0.44422041754200625,0.45468995218566,Fgfbp1
ENSMUSG00000037683,0.4488833067497721,0.0,0.0,0.44362965349202726,0.4541061102631666,Armc3
ENSMUSG00000037738,0.4485273623924775,0.0,0.0,0.44327161980578345,0.45375226736656504,Nek5
ENSMUSG00000034730,0.44777019639932897,0.0,0.0,0.442510014962971,0.45299956612734116,Adgrb1
ENSMUSG00000040473,0.4472231401217084,0.0,0.0,0.4419597563156502,0.4524557310178818,Cfap69
ENSMUSG00000022763,0.44408031476292487,0.0,0.0,0.4387986101616915,0.44933133578748413,Aifm3
ENSMUSG00000028294,0.44246884854941887,0.0,0.0,0.4371778007611839,0.44772926970044247,Cfap206
ENSMUSG00000022388,0.44088923095761157,0.0,0.0,0.43558905799394354,0.44615883367407816,Ttll8
ENSMUSG00000033053,0.4394374016742816,0.0,0.0,0.43412887086818636,0.44471541456239083,1700028P14Rik
ENSMUSG00000042102,0.43930714407759536,0.0,0.0,0.4339978647724979,0.4445859101830705,Dmgdh
ENSMUSG00000028716,0.4372540757160304,0.0,0.0,0.431933028527114,0.4425446845819953,Pdzk1ip1
ENSMUSG00000032091,0.4366549313132379,0.0,0.0,0.43133046043141615,0.44194898590287457,Tmprss4
ENSMUSG00000032224,0.43240703512380757,0.0,0.0,0.4270584267010887,0.43772538576597636,Fam81a
ENSMUSG00000020838,0.4310072947976613,0.0,0.0,0.4256507850234275,0.4363335999076398,Slc6a4
ENSMUSG00000040412,0.430930970439917,0.0,0.0,0.42557403056996806,0.4362577085544604,5330417C22Rik
ENSMUSG00000063260,0.43053805385190586,0.0,0.0,0.42517890107575296,0.4358670198678739,Syt10
ENSMUSG00000041372,0.42857770601444023,0.0,0.0,0.42320754307829983,0.433917757517072,B4galnt3
ENSMUSG00000027219,0.4278419291205613,0.0,0.0,0.4224676468669483,0.43318612843273496,Slc28a2
ENSMUSG00000025900,0.4268874390228683,0.0,0.0,0.42150782363761263,0.4322370086063495,Rp1
ENSMUSG00000040387,0.42657921199522764,0.0,0.0,0.42119787699250794,0.4319305132323536,Klhl32
ENSMUSG00000068428,0.4264474456664305,0.0,0.0,0.4210653759148118,0.4317994868042809,Gmnc
ENSMUSG00000019892,0.4244474798541106,0.0,0.0,0.41905428619415946,0.4298107235640892,Lrriq1
ENSMUSG00000047773,0.42331762141527746,0.0,0.0,0.4179181668188844,0.42868717088974156,4932411E22Rik
ENSMUSG00000028544,0.4228354971431973,0.0,0.0,0.4174333760702233,0.42820773230789927,Slc5a9
ENSMUSG00000053411,0.4224041012379674,0.0,0.0,0.4169995968576788,0.4277787369450361,Cbx7
ENSMUSG00000028637,0.4223735310350422,0.0,0.0,0.41696885785878424,0.42774833676095636,Ccdc30
ENSMUSG00000063428,0.4217215591720895,0.0,0.0,0.4163132890213177,0.4270999880013455,Ddo
ENSMUSG00000057969,0.42146966469173014,0.0,0.0,0.41606000632741325,0.4268494918544096,Sema3b
ENSMUSG00000035580,0.421307115812987,0.0,0.0,0.4158965620725126,0.4266878448895683,Kcnh8
ENSMUSG00000020904,0.4195621563592911,0.0,0.0,0.4141420127869509,0.42495254581193465,Cfap52
ENSMUSG00000084989,0.4176832682717387,0.0,0.0,0.41225284386607747,0.4230840152538045,Crocc2
ENSMUSG00000032514,0.4148463004398366,0.0,0.0,0.40940044129950587,0.42026259940315136,Ttc21a
ENSMUSG00000035539,0.4128717554562032,0.0,0.0,0.40741521648973794,0.4182988168682344,Ccdc180
ENSMUSG00000072663,0.41172615077620567,0.0,0.0,0.4062634391560838,0.41715943315971393,Spef2
ENSMUSG00000005251,0.41053033345436063,0.0,0.0,0.4050611971451771,0.4159700912601906,Ripk4
ENSMUSG00000078451,0.41005283877213,0.0,0.0,0.4045811423424736,0.4154951770411695,Ppil6
ENSMUSG00000061578,0.4099212864493271,0.0,0.0,0.40444888522271355,0.41536433512834103,Ksr2
ENSMUSG00000038764,0.4092638787904202,0.0,0.0,0.40378795890525027,0.4147104742328468,Ptpn3
ENSMUSG00000024376,0.40908591523122945,0.0,0.0,0.4036090438105983,0.41453346983295897,Epb41l4a
ENSMUSG00000035910,0.4087906911084473,0.0,0.0,0.4033122421074227,0.41423983595253117,Dcdc2a
ENSMUSG00000050994,0.40834396515891436,0.0,0.0,0.40286313119346623,0.4137955141621721,Adgb
ENSMUSG00000022490,0.4082186162285112,0.0,0.0,0.40273711352889613,0.4136708393594433,Ppp1r1a
ENSMUSG00000000159,0.40521743828941703,0.0,0.0,0.39971998640991774,0.41068574072144715,Igsf5
ENSMUSG00000005803,0.403296562704275,0.0,0.0,0.3977889652203798,0.4087750950136331,Sqrdl
ENSMUSG00000038390,0.4030956736284826,0.0,0.0,0.3975870179149934,0.40857527302531643,Gpr162
ENSMUSG00000101797,0.4029244113972289,0.0,0.0,0.3974148539418114,0.4084049200941584,Gm29266
ENSMUSG00000054598,0.4023538194119409,0.0,0.0,0.3968412604343572,0.40783735485649963,9130230L23Rik
ENSMUSG00000028211,0.4020932434016611,0.0,0.0,0.3965793151311582,0.40757815968152344,Trp53inp1
ENSMUSG00000026807,0.4018864081418139,0.0,0.0,0.39637139361823986,0.4073724198466876,Ak8
ENSMUSG00000033122,0.40030172429003774,0.0,0.0,0.39477840612798903,0.4057961101991467,Hsd17b3
ENSMUSG00000038522,0.39963081796910455,0.0,0.0,0.39410399430777404,0.40512873940939154,Mfsd4b1
ENSMUSG00000046456,0.3991742921439968,0.0,0.0,0.3936450865288666,0.4046746160267463,Tmem150b
ENSMUSG00000026483,0.3985095643193039,0.0,0.0,0.39297689537036545,0.40401338144533594,Fam129a
ENSMUSG00000029304,0.39657697392180935,0.0,0.0,0.39103426906695943,0.402090914426723,Spp1
ENSMUSG00000060176,0.3963195727514689,0.0,0.0,0.3907755349439443,0.4018348579173593,Kif27
ENSMUSG00000062327,0.39561492540684673,0.0,0.0,0.39006724306280804,0.4011338872306002,T
ENSMUSG00000035578,0.39491533909267584,0.0,0.0,0.38936404488307874,0.4004379447729769,Iqcg
ENSMUSG00000034227,0.3917448068527644,0.0,0.0,0.3861772247493945,0.3972838466588662,Foxj1
ENSMUSG00000018899,0.39145488931922406,0.0,0.0,0.38588582446208797,0.39699542535246,Irf1
ENSMUSG00000036641,0.3909066583303151,0.0,0.0,0.3853347926390111,0.3964500207221477,Ccdc148
ENSMUSG00000042846,0.38977094480740937,0.0,0.0,0.384193289559482,0.3953201498251192,Lrrtm3
ENSMUSG00000000320,0.3895277124919334,0.0,0.0,0.3839488195293822,0.39507816662372786,Alox12
ENSMUSG00000030708,0.38918128189128437,0.0,0.0,0.3836006274285103,0.3947335137798539,Dnajb13
ENSMUSG00000074650,0.3890381730544775,0.0,0.0,0.38345679138741756,0.39459113886987857,Gm10735
ENSMUSG00000032776,0.38894316002028084,0.0,0.0,0.3833612956962111,0.39449661295820687,Mctp2
ENSMUSG00000009739,0.388104643312754,0.0,0.0,0.38251852457933344,0.39366239014801624,Pou6f1
ENSMUSG00000020014,0.38765080077053904,0.0,0.0,0.3820623832385278,0.3932108678358398,Cfap54
ENSMUSG00000057060,0.38756657336775824,0.0,0.0,0.38197772950753833,0.39312707074320935,Slc35f3
ENSMUSG00000039632,0.3874007536817079,0.0,0.0,0.38181107077714743,0.3929620979449535,Ccdc151
ENSMUSG00000001166,0.38727187217747344,0.0,0.0,0.3816815373861011,0.3928338744275674,Oas1c
ENSMUSG00000036964,0.387179667830908,0.0,0.0,0.3815888668017168,0.3927421406849445,Trim17
ENSMUSG00000020264,0.3857305931159111,0.0,0.0,0.3801324795003611,0.391300447396901,Slc36a2
ENSMUSG00000050640,0.3838199719272503,0.0,0.0,0.3782122590136023,0.3893995169124803,Tmem150c
ENSMUSG00000029436,0.38299402484409845,0.0,0.0,0.37738217716584915,0.3885777443323177,Mmp17
ENSMUSG00000052783,0.38250134785611245,0.0,0.0,0.37688703808686574,0.38808755320351745,Grk4
ENSMUSG00000000303,0.38174268871817507,0.0,0.0,0.3761245939202307,0.38733271578796313,Cdh1
ENSMUSG00000038058,0.3814710855158327,0.0,0.0,0.3758516375109165,0.38706247895668044,Nod1
ENSMUSG00000000724,0.38043400442387787,0.0,0.0,0.3748093983462389,0.386030606336374,Cryba1
ENSMUSG00000038011,0.37812296272301493,0.0,0.0,0.37248691348369184,0.3837311208658496,Dnah10
ENSMUSG00000054901,0.37746683904991196,0.0,0.0,0.37182755386951327,0.38307826542528517,Arhgef33
ENSMUSG00000101621,0.3766268374255508,0.0,0.0,0.37098341774052424,0.3822424397691253,Gm28905
ENSMUSG00000040936,0.3764588578405619,0.0,0.0,0.37081461247566294,0.3820752941721749,Ulk4
ENSMUSG00000070498,0.37630628804310173,0.0,0.0,0.37066129306615875,0.3819234815375199,Tmem132b
ENSMUSG00000044313,0.3760258606969359,0.0,0.0,0.3703794887155516,0.38164444508609163,Mab21l3
ENSMUSG00000107096,0.37458542371803816,0.0,0.0,0.36893199502672896,0.3802111364061259,Gm43597
ENSMUSG00000070291,0.3745090408546047,0.0,0.0,0.36885523872880105,0.38013513078459665,Ddx43
ENSMUSG00000054582,0.37401038653189494,0.0,0.0,0.3683541483886471,0.37963893736316356,Pabpc1l
ENSMUSG00000041362,0.3734133820225765,0.0,0.0,0.3677542317257918,0.3790448748622433,Shtn1
ENSMUSG00000060924,0.3734030283715136,0.0,0.0,0.3677438276117714,0.3790345721925075,Csmd1
ENSMUSG00000037813,0.370579979532385,0.0,0.0,0.36490707229032904,0.37622537194469224,D630003M21Rik
ENSMUSG00000031559,0.3694290636091378,0.0,0.0,0.36375059865610815,0.3750800721064687,4930555F03Rik
ENSMUSG00000026828,0.3689218392464336,0.0,0.0,0.36324093049166206,0.37457531735201727,Galnt5
ENSMUSG00000027016,0.3688858341219438,0.0,0.0,0.3632047520240926,0.37453948740433635,Zfp385b
ENSMUSG00000086564,0.3682683919800395,0.0,0.0,0.3625843399345136,0.3739250466946374,Cd101
ENSMUSG00000031786,0.36790549183553434,0.0,0.0,0.3622196965610805,0.37356390831785397,Drc7
ENSMUSG00000021684,0.3671655805181386,0.0,0.0,0.36147623639356674,0.37282758372651204,Pde8b
ENSMUSG00000037280,0.3667600028079208,0.0,0.0,0.36106871647327426,0.3724239690318798,Galnt6
ENSMUSG00000027375,0.3666478128887497,0.0,0.0,0.36095598968848613,0.3723123217389978,Mal
ENSMUSG00000024044,0.3660760231105632,0.0,0.0,0.3603814662924298,0.37174329497566516,Epb41l3
ENSMUSG00000096883,0.3652539764337116,0.0,0.0,0.3595554971377189,0.37092521314819593,Shisa8
ENSMUSG00000023966,0.3651217228121734,0.0,0.0,0.35942261328869357,0.37079359658292743,Rsph9
ENSMUSG00000040146,0.3644198072036255,0.0,0.0,0.35871735671392535,0.3700950582384741,Rgl3
ENSMUSG00000005237,0.3643020404680331,0.0,0.0,0.3585990300719702,0.36997785750835493,Dnah2
ENSMUSG00000034947,0.36423299954627275,0.0,0.0,0.3585296609894948,0.36990914832413546,Tmem106a
ENSMUSG00000006711,0.363758461643771,0.0,0.0,0.358052869249265,0.3694368888681522,D130043K22Rik
ENSMUSG00000029279,0.36295840893173803,0.0,0.0,0.35724902339052783,0.36864067088804686,Brdt
ENSMUSG00000030549,0.3614102589861845,0.0,0.0,0.3556935574968027,0.36709991770101585,Rhcg
ENSMUSG00000037573,0.3609763766167943,0.0,0.0,0.3552576304513707,0.36666810273579487,Tob1
ENSMUSG00000031028,0.3608895947377516,0.0,0.0,0.3551704399101597,0.3665817340690417,Tub
ENSMUSG00000097003,0.35974455493225144,0.0,0.0,0.35402001734743155,0.3654421371884511,D930007P13Rik
ENSMUSG00000056458,0.3597223988930704,0.0,0.0,0.35399775732500455,0.3654200862991398,Mok
ENSMUSG00000032735,0.35927448531143114,0.0,0.0,0.3535477429757464,0.3649742970895094,Ablim3
ENSMUSG00000030428,0.35923166047150584,0.0,0.0,0.35350471742109946,0.36493167522306236,Ttyh1
ENSMUSG00000032725,0.35863760119709553,0.0,0.0,0.3529078763639011,0.3643404290996215,Folr2
ENSMUSG00000006930,0.35828428420161396,0.0,0.0,0.352552907113242,0.36398878304655813,Hap1
ENSMUSG00000073551,0.3582342283970739,0.0,0.0,0.3525026173606172,0.36393896383946583,Spink13
ENSMUSG00000034706,0.3570712214324334,0.0,0.0,0.35133418411749284,0.36278144483951624,Dnaic2
ENSMUSG00000030029,0.3561537923564861,0.0,0.0,0.3504124871722394,0.36186833246957045,Lrig1
ENSMUSG00000079055,0.35428024298135624,0.0,0.0,0.3485302566096979,0.36000356449527576,Slc8a3
ENSMUSG00000032446,0.3542303827168703,0.0,0.0,0.3484801659486136,0.35995393730312847,Eomes
ENSMUSG00000038400,0.35388602621828646,0.0,0.0,0.34813421912844156,0.35961118961836247,Pmepa1
ENSMUSG00000049985,0.35373010158903856,0.0,0.0,0.3479775749168267,0.3594559929518922,Ankrd55
ENSMUSG00000037627,0.35323381309432056,0.0,0.0,0.34747899822002065,0.3589620193626093,Rgs22
ENSMUSG00000016028,0.3530855428219732,0.0,0.0,0.3473300449597517,0.35881444006474733,Celsr1
ENSMUSG00000018126,0.35268976321274936,0.0,0.0,0.34693244366503107,0.35842050347927573,Baiap2l2
ENSMUSG00000041737,0.3524819430870095,0.0,0.0,0.34672366781807445,0.35821365029069346,Tmem45b
ENSMUSG00000056824,0.352333281599314,0.0,0.0,0.34657432301739943,0.35806568014398166,Zfp663
ENSMUSG00000025277,0.3520058444817733,0.0,0.0,0.3462453818859114,0.357739764736797,Abhd6
ENSMUSG00000000686,0.35175235093407153,0.0,0.0,0.3459907249413136,0.3574874482994891,Abhd15
ENSMUSG00000021728,0.351390256662199,0.0,0.0,0.34562697032688505,0.3571270339789958,Emb
ENSMUSG00000039899,0.35077685882568177,0.0,0.0,0.3450107637759474,0.3565164781290698,Fgl2
ENSMUSG00000025375,0.3505268697829815,0.0,0.0,0.344759631473042,0.35626764592613525,Aatk
ENSMUSG00000028782,0.35048816080620343,0.0,0.0,0.3447207455445884,0.35622911600474,Adgrb2
ENSMUSG00000039059,0.3501338305089124,0.0,0.0,0.3443647964049071,0.35587642381914064,Hrh3
ENSMUSG00000028801,0.34960587269773974,0.0,0.0,0.3438344295694118,0.3553509037859616,Stpg1
ENSMUSG00000090336,0.3495783977372646,0.0,0.0,0.3438068293439435,0.35532355558820083,4932443I19Rik
ENSMUSG00000058400,0.34887217612528726,0.0,0.0,0.34309739131915384,0.35462058893348325,Qrfpr
ENSMUSG00000040728,0.34816008966175016,0.0,0.0,0.3423820684026806,0.3539117778783976,Esrp1
ENSMUSG00000022861,0.3480930195517813,0.0,0.0,0.3423146938023413,0.3538450159326477,Dgkg
ENSMUSG00000022432,0.34788532882273987,0.0,0.0,0.3421060605588506,0.3536382790997015,Smc1b
ENSMUSG00000046634,0.3477085811042232,0.0,0.0,0.34192851119612966,0.35346234271743265,Pkd1l1
ENSMUSG00000027463,0.346921578741321,0.0,0.0,0.3411379443716252,0.35267894803982747,Slc52a3
ENSMUSG00000086141,0.34666411057568053,0.0,0.0,0.3408793118669497,0.3524226583779727,9030622O22Rik
ENSMUSG00000020733,0.34658057749396914,0.0,0.0,0.3407954012147177,0.3523395074649498,Slc9a3r1
ENSMUSG00000033318,0.3456780009217047,0.0,0.0,0.33988875086401316,0.3514410544340005,Gstt2
ENSMUSG00000005883,0.3453170517596858,0.0,0.0,0.33952617557045445,0.35108175134490616,Spo11
ENSMUSG00000018752,0.3445180550640092,0.0,0.0,0.3387235853926487,0.3502863923561847,Tnfsfm13
ENSMUSG00000007097,0.3433024688280039,0.0,0.0,0.3375025482393779,0.34907632453843757,Atp1a2
ENSMUSG00000027544,0.3428878078697492,0.0,0.0,0.33708603232789713,0.34866354161932406,Nfatc2
ENSMUSG00000057315,0.3427339635229693,0.0,0.0,0.33693150034812747,0.34851039347843926,Arhgap24
ENSMUSG00000031539,0.3424980719554612,0.0,0.0,0.33669455503103596,0.34827556881359834,Ap3m2
ENSMUSG00000030683,0.34191335349979385,0.0,0.0,0.3361072277524397,0.34769349182660775,Sez6l2
ENSMUSG00000057897,0.3412973820163966,0.0,0.0,0.3354885128895991,0.34708029817859654,Camk2b
ENSMUSG00000040296,0.34090819949125045,0.0,0.0,0.33509759962842645,0.34669286819387785,Ddx58
ENSMUSG00000020728,0.34074634345467586,0.0,0.0,0.3349350243898632,0.34653174043531576,Cep112
ENSMUSG00000031995,0.3404637537814524,0.0,0.0,0.3346511798681189,0.3462504214677842,St14
ENSMUSG00000021360,0.3399422452474876,0.0,0.0,0.33412735832804513,0.345731255240591,Gcnt2
ENSMUSG00000074651,0.3398379224792131,0.0,0.0,0.33402257329628937,0.3456274006028464,Mcidas
ENSMUSG00000022441,0.3393685627333079,0.0,0.0,0.33355113555368393,0.34516014527376415,Efcab6
ENSMUSG00000073633,0.33831555140132197,0.0,0.0,0.33249347281017577,0.34411184476738604,Fbxo36
ENSMUSG00000030043,0.3381031542602163,0.0,0.0,0.33228013923320976,0.3439003960697269,Tacr1
ENSMUSG00000029544,0.3380391784720884,0.0,0.0,0.33221588149955916,0.3438367058454504,Cabp1
ENSMUSG00000060519,0.33717615626201836,0.0,0.0,0.33134906117656526,0.342977530628697,Tor3a
ENSMUSG00000071015,0.33698915334138474,0.0,0.0,0.3311612365630821,0.3427913600096073,Gm136
ENSMUSG00000101337,0.3363765527041481,0.0,0.0,0.3305459473866313,0.34218148270708243,Dnah7c
ENSMUSG00000074071,0.33593200526896105,0.0,0.0,0.3300994520557303,0.34173890845856747,Fam169b
ENSMUSG00000092274,0.3355301037354798,0.0,0.0,0.32969579173657687,0.3413387886050362,Neat1
ENSMUSG00000026639,0.3338949703761172,0.0,0.0,0.3280535247649553,0.3397108822913316,Lamb3
ENSMUSG00000026062,0.3336860199294491,0.0,0.0,0.3278436652724445,0.33950285286344073,Slc9a2
ENSMUSG00000006342,0.3325508547526819,0.0,0.0,0.3267035715966811,0.3383726813623702,Susd2
ENSMUSG00000086899,0.3322687273210384,0.0,0.0,0.3264202219044158,0.3380917924243534,1600002D24Rik
ENSMUSG00000038541,0.33205652027848315,0.0,0.0,0.32620709620997,0.33788051625262505,Srd5a2
ENSMUSG00000046618,0.3309946584520209,0.0,0.0,0.32514064647835356,0.3368233035894863,Olfml2a
ENSMUSG00000030589,0.3308614765723103,0.0,0.0,0.32500689022075374,0.336690703784462,Rasgrp4
ENSMUSG00000010651,0.3307750590357936,0.0,0.0,0.32492010011377387,0.33660466381423926,Acaa1b
ENSMUSG00000050296,0.3307018385446267,0.0,0.0,0.3248465640255186,0.33653176315406375,Abca12
ENSMUSG00000024940,0.33030276561851973,0.0,0.0,0.3244457722481415,0.3361344321713149,Ltbp3
ENSMUSG00000003546,0.33015945813456204,0.0,0.0,0.32430184803618395,0.3359917497143792,Klc4
ENSMUSG00000029206,0.32949469052299807,0.0,0.0,0.3236342231242683,0.3353298779460252,Nsun7
ENSMUSG00000074771,0.3287494868590573,0.0,0.0,0.322885823367475,0.3345879136708141,Ankef1
ENSMUSG00000043088,0.32868038877049843,0.0,0.0,0.3228164292966507,0.3345191155838567,Il17re
ENSMUSG00000052942,0.32855591417936064,0.0,0.0,0.3226914216765976,0.33439518126418594,Glis3
ENSMUSG00000034450,0.32826109615640053,0.0,0.0,0.3223953419909934,0.33410164206833565,Gulo
ENSMUSG00000020902,0.32708079037075505,0.0,0.0,0.3212099966262541,0.3329264447272632,Ntn1
ENSMUSG00000037868,0.32685756481952366,0.0,0.0,0.3209858200321739,0.3327041832695617,Egr2
ENSMUSG00000074749,0.32605768247607164,0.0,0.0,0.3201825352273482,0.3319077502209085,Kiz
ENSMUSG00000072592,0.3260042408080177,0.0,0.0,0.32012886653541966,0.3318545387096019,Gm10373
ENSMUSG00000067889,0.3258558600404527,0.0,0.0,0.3199798556338744,0.3317067967769572,Sptbn2
ENSMUSG00000037833,0.32549843278063256,0.0,0.0,0.3196209116683277,0.3313509071973452,Sh2d4b
ENSMUSG00000021187,0.3254222709986963,0.0,0.0,0.3195444269197369,0.3312750728541515,Tc2n
ENSMUSG00000022425,0.32541297126360297,0.0,0.0,0.3195350877540442,0.3312658130957886,Enpp2
ENSMUSG00000097636,0.3250466337584364,0.0,0.0,0.3191671978972703,0.3309010494671218,Mirt1
ENSMUSG00000027359,0.3248707595557754,0.0,0.0,0.3189905790589506,0.33072593024196445,Slc27a2
ENSMUSG00000030800,0.3247019098977579,0.0,0.0,0.3188210148908386,0.3305578050277082,Prss8
ENSMUSG00000067242,0.3245630117226354,0.0,0.0,0.31868152923155835,0.3304195025119052,Lgi1
ENSMUSG00000027506,0.32437522674478875,0.0,0.0,0.3184929504027744,0.33023252244263995,Tpd52
ENSMUSG00000019913,0.3242297660055092,0.0,0.0,0.3183468750560249,0.3300876848802884,Sim1
ENSMUSG00000029074,0.32412177680692383,0.0,0.0,0.31823842975715233,0.329980158146197,Ttll10
ENSMUSG00000036995,0.3238907435838854,0.0,0.0,0.3180064212654636,0.3297501138140134,Asap3
ENSMUSG00000019872,0.3238864635271832,0.0,0.0,0.3180021231478568,0.32974585207066115,Smpdl3a
ENSMUSG00000026923,0.32371257622688515,0.0,0.0,0.31782750228565354,0.32957270859104204,Notch1
ENSMUSG00000074345,0.32364166433713504,0.0,0.0,0.3177562913612217,0.3295020999209908,Tnfaip8l3
ENSMUSG00000029442,0.3236082622101801,0.0,0.0,0.31772274840085646,0.3294688405990355,Wdr66
ENSMUSG00000025902,0.3233988693860896,0.0,0.0,0.31751247304928637,0.3292603426662634,Sox17
ENSMUSG00000038115,0.32318846124084283,0.0,0.0,0.31730117868040825,0.32905083317581313,Ano2
ENSMUSG00000054662,0.32318075764341975,0.0,0.0,0.31729344264709186,0.32904316246956145,Ano9
