,Amnion_1_corr,Amnion_1_pval,Amnion_1_qval,Amnion_1_ci_low,Amnion_1_ci_high,gene_annotation
ENSMUSG00000021198,0.09053042234817575,7.743562450599954e-75,1.4411990416154762e-74,0.08088122752250015,0.10016264973151616,Unc79
ENSMUSG00000098318,0.09037281800332826,1.3936781264561623e-74,2.5924072292711354e-74,0.08072336059050048,0.10000533702556473,Lockd
ENSMUSG00000035273,0.09034151609221869,1.566024175104554e-74,2.9124496468375565e-74,0.08069200658439384,0.0999740929797428,Hpse
ENSMUSG00000035215,0.0903399504623397,1.5751816988954905e-74,2.9289358477045197e-74,0.08069043834937721,0.09997253024361713,Lsm7
ENSMUSG00000046985,0.0903104236943136,1.7582388609444463e-74,3.2687095388444806e-74,0.08066086245908471,0.09994305804100936,Tapt1
ENSMUSG00000031668,0.09022524074862205,2.41399771527612e-74,4.4869846008849806e-74,0.08057553789383838,0.09985803241853804,Eif2ak3
ENSMUSG00000058656,0.09022192724131568,2.4439310312121713e-74,4.541778537840868e-74,0.08057221888057059,0.09985472502806052,Samd12
ENSMUSG00000049571,0.09019820990642952,2.669267946509373e-74,4.9596208593633835e-74,0.08054846214150713,0.09983105146983523,Cfap46
ENSMUSG00000025001,0.09017478755699807,2.9121179295273074e-74,5.408837164798119e-74,0.08052500088874939,0.09980767234188713,Hells
ENSMUSG00000031938,0.09012905465532255,3.4515860839913612e-74,6.409630610940318e-74,0.08047919205788005,0.09976202380090969,4931406C07Rik
ENSMUSG00000024764,0.09012556659880637,3.4966054565390076e-74,6.4920264696231114e-74,0.08047569821190388,0.09975854217693458,Naa40
ENSMUSG00000067028,0.09006050463505877,4.452280122416444e-74,8.264860075025886e-74,0.08041052830207421,0.09969360015474946,Cntnap5b
ENSMUSG00000031555,0.09003463705024858,4.900968269430727e-74,9.094392780535772e-74,0.0803846178225687,0.09966778023396376,Adam9
ENSMUSG00000079286,0.09000631465272717,5.444081091984439e-74,1.0098462422527247e-73,0.08035624847463689,0.09963951000886567,Gm11084
ENSMUSG00000025825,0.08998293009474355,5.937433484866969e-74,1.1011560617334883e-73,0.08033282516354746,0.09961616851563594,Iscu
ENSMUSG00000036745,0.08996747843127353,6.287630627138094e-74,1.1658873775520293e-73,0.08031734789928563,0.09960074530196826,Ttll7
ENSMUSG00000000374,0.08988122460657207,8.656409633038217e-74,1.604821956440159e-73,0.08023095125207928,0.09951465020388217,Trappc10
ENSMUSG00000004268,0.08980129832703736,1.1638092078030333e-73,2.1567998662028046e-73,0.08015089275687427,0.099434870878086,Emg1
ENSMUSG00000020658,0.0897594311026314,1.3588444109544215e-73,2.5177773039733585e-73,0.08010895632454881,0.09939308058199843,Efr3b
ENSMUSG00000039568,0.08966966325015444,1.8938035895169427e-73,3.5076932571160264e-73,0.08001904019796713,0.09930347755759665,Ubald1
ENSMUSG00000047139,0.08962734121940479,2.2143811351466788e-73,4.1007058058271826e-73,0.07997664831625466,0.09926123318264352,Cd24a
