,Amnion_2_corr,Amnion_2_pval,Amnion_2_qval,Amnion_2_ci_low,Amnion_2_ci_high,gene_annotation
ENSMUSG00000022665,0.4842666606282394,0.0,0.0,0.4767906644571861,0.49167260377787814,Ccdc80
ENSMUSG00000036655,0.48160193045520383,0.0,0.0,0.47410099308573034,0.4890329660527174,Colec11
ENSMUSG00000033453,0.4743413159178996,0.0,0.0,0.4667731313594893,0.4818400304275174,Adamts15
ENSMUSG00000018906,0.46908043459025434,0.0,0.0,0.4614641734117189,0.47662755627580805,P4ha2
ENSMUSG00000097248,0.4684890066579249,0.0,0.0,0.4608673748160297,0.47604153709136754,Gm2694
ENSMUSG00000097789,0.46738556294958483,0.0,0.0,0.4597539293379726,0.47494816670463674,Gm2115
ENSMUSG00000064080,0.4631035855888258,0.0,0.0,0.455433366737977,0.47070505834058607,Fbln2
ENSMUSG00000026193,0.4595311072772608,0.0,0.0,0.4518289729845969,0.46716473958171895,Fn1
ENSMUSG00000021806,0.4584330294486664,0.0,0.0,0.45072113578318423,0.4660764974971019,Nid2
ENSMUSG00000039831,0.4576270165390306,0.0,0.0,0.44990797440041813,0.4652776895176165,Arhgap29
ENSMUSG00000019975,0.4561587158488155,0.0,0.0,0.4484266843459471,0.4638224819044065,Ikbip
ENSMUSG00000056174,0.45612139177899946,0.0,0.0,0.4483890306412076,0.46378549012042986,Col8a2
ENSMUSG00000022639,0.45558636443287365,0.0,0.0,0.44784928111123823,0.4632552230372418,Dubr
ENSMUSG00000018217,0.45072864330243106,0.0,0.0,0.4429489434563883,0.4584404709104718,Pmp22
ENSMUSG00000027864,0.4499106848340091,0.0,0.0,0.44212385480499483,0.4576297031663677,Ptgfrn
ENSMUSG00000042757,0.44838964747823606,0.0,0.0,0.440589593530384,0.45612200321621993,Tmem108
ENSMUSG00000057530,0.44779004150993207,0.0,0.0,0.439984787101782,0.4555276427691158,Ece1
ENSMUSG00000001555,0.4475424179983342,0.0,0.0,0.4397350179853143,0.45528218352477684,Fkbp10
ENSMUSG00000027520,0.4474819716203855,0.0,0.0,0.4396740480357796,0.45522226527874,Zdbf2
ENSMUSG00000031965,0.4474322926817955,0.0,0.0,0.4396239388443762,0.45517302034233664,Tbx20
ENSMUSG00000029761,0.4460504999176658,0.0,0.0,0.43823019830915855,0.45380328013729804,Cald1
ENSMUSG00000069833,0.4453715670885558,0.0,0.0,0.4375454088151773,0.4531302558137733,Ahnak
ENSMUSG00000024998,0.44448111447434047,0.0,0.0,0.4366472886676318,0.4522475390772184,Plce1
ENSMUSG00000036545,0.4428689242104634,0.0,0.0,0.43502125584031165,0.45064931613227427,Adamts2
