,Amnion_3_corr,Amnion_3_pval,Amnion_3_qval,Amnion_3_ci_low,Amnion_3_ci_high,gene_annotation
ENSMUSG00000033585,0.6097088317808395,0.0,0.0,0.6035655509826381,0.6157797241205105,Ndn
ENSMUSG00000068329,0.5662994096963309,0.0,0.0,0.5596597655025743,0.5728663563687508,Htra2
ENSMUSG00000025511,0.565151724152228,0.0,0.0,0.5584994623283249,0.5717312971095326,Tspan4
ENSMUSG00000045377,0.5585015805715609,0.0,0.0,0.5517767196018927,0.5651538193842467,Tmem88
ENSMUSG00000030298,0.5510200331524685,0.0,0.0,0.5442145411789335,0.5577530114776901,Sec13
ENSMUSG00000024538,0.5488536599291178,0.0,0.0,0.5420250267223125,0.55560981745769,Ppic
ENSMUSG00000037335,0.5453188382075002,0.0,0.0,0.5384526450181049,0.5521126239389311,Hand1
ENSMUSG00000027460,0.543981429289192,0.0,0.0,0.5371010895363121,0.5507893894125903,Angpt4
ENSMUSG00000023886,0.5423565886270834,0.0,0.0,0.5354591095069046,0.5491817234111498,Smoc2
ENSMUSG00000074682,0.5380347988383597,0.0,0.0,0.531091985798609,0.5449053693050122,Zcchc3
ENSMUSG00000043110,0.5324881535357001,0.0,0.0,0.5254876987506301,0.5394165130347635,Lrrn4
ENSMUSG00000029610,0.5319692369825186,0.0,0.0,0.5249634205960778,0.5389029728155436,Aimp2
ENSMUSG00000051855,0.5283519811743144,0.0,0.0,0.5213089379099901,0.5353230510862874,Mest
ENSMUSG00000027832,0.5269465375473956,0.0,0.0,0.5198890998831742,0.5339320456283757,Ptx3
ENSMUSG00000031891,0.5261439849372751,0.0,0.0,0.5190783451076896,0.5331377207067236,Hsd11b2
ENSMUSG00000019370,0.5254828128562232,0.0,0.0,0.518410425336019,0.5324833176318434,Calm3
ENSMUSG00000005124,0.5243047277725297,0.0,0.0,0.5172203385147568,0.5313172729113309,Wisp1
ENSMUSG00000062480,0.5213305750839976,0.0,0.0,0.514216008537542,0.528373398690816,Acat3
ENSMUSG00000062397,0.5212810094935088,0.0,0.0,0.5141659415080733,0.5283243362698832,Zfp706
ENSMUSG00000021835,0.5198071596465756,0.0,0.0,0.5126772033587109,0.5268654268475755,Bmp4
ENSMUSG00000072235,0.515885182731879,0.0,0.0,0.5087158168707955,0.5229830044318502,Tuba1a
ENSMUSG00000031983,0.5158176084248945,0.0,0.0,0.5086475662106784,0.5229161090540598,2310022B05Rik
ENSMUSG00000011837,0.5100361539494608,0.0,0.0,0.5028085786424654,0.5171924179234269,Snapc2
ENSMUSG00000003038,0.5096260409474052,0.0,0.0,0.5023944095275518,0.5167863781041578,Hmgn2
ENSMUSG00000003500,0.5092889715229046,0.0,0.0,0.5020540088927532,0.516452653992394,Impdh1
ENSMUSG00000045954,0.5086659465848133,0.0,0.0,0.501424832586749,0.515835806661238,Sdpr
ENSMUSG00000029126,0.5079467122087741,0.0,0.0,0.5006985064532478,0.5151236946119646,Nsg1
ENSMUSG00000022676,0.5076373835086327,0.0,0.0,0.5003861308649674,0.5148174260388673,Snai2
ENSMUSG00000031654,0.505576089647805,0.0,0.0,0.4983045814604877,0.5127764773472931,Cbln1
ENSMUSG00000032199,0.5023199921756176,0.0,0.0,0.49501665835375863,0.5095523520441334,Polr2m
ENSMUSG00000057134,0.5005252823691501,0.0,0.0,0.4932044961659723,0.5077751779703396,Ado
