,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000030124,-0.019795290870903624,6.5569874518897e-05,8.535521285979824e-05,-0.029509982061055783,-0.010076860407284323,Lag3
ENSMUSG00000097080,-0.019811595271311145,6.466628920277152e-05,8.418993516830037e-05,-0.029526278646248242,-0.010093169545470005,1700086O06Rik
ENSMUSG00000019774,-0.01981335595028741,6.456942100662806e-05,8.407476693571362e-05,-0.029528038480966384,-0.0100949307363786,Mtrf1l
ENSMUSG00000032042,-0.01984452032471554,6.287739777014317e-05,8.190360527568473e-05,-0.029559187901887645,-0.010126104182091476,Srpr
ENSMUSG00000017716,-0.019851566325240055,6.25007066703695e-05,8.142353656900664e-05,-0.02956623051893593,-0.010133152236174756,Birc5
ENSMUSG00000006931,-0.019887686446757993,6.060297564842214e-05,7.89615317894751e-05,-0.029602333280493835,-0.010169282900074935,P3h4
ENSMUSG00000010021,-0.019897373185928956,6.010339418087034e-05,7.833102330362354e-05,-0.029612015359738893,-0.010178972470830302,Kif19a
ENSMUSG00000072623,-0.01989817068858868,6.0062438178138456e-05,7.828784955440362e-05,-0.029612812478668853,-0.01017977020669376,Zfp9
ENSMUSG00000028013,-0.019921028378014533,5.889974489299134e-05,7.679236622293524e-05,-0.029635659164539814,-0.010202634585366434,Ppa2
ENSMUSG00000027434,-0.019923516815824216,5.8774460927896427e-05,7.663901542299704e-05,-0.029638146403817758,-0.010205123752024732,Nkx2-2
ENSMUSG00000020469,-0.01993846175785732,5.8027329216892936e-05,7.568453008594357e-05,-0.02965308414523481,-0.010220073073876132,Myl7
ENSMUSG00000033948,-0.019942994132235055,5.7802528883426766e-05,7.540115951399265e-05,-0.029657614335013682,-0.010224606777386269,Zswim5
ENSMUSG00000022472,-0.019948295757619403,5.754062126964697e-05,7.50693036786001e-05,-0.0296629134045147,-0.01022990995799522,Desi1
ENSMUSG00000046186,-0.019997401620649093,5.5167565141757226e-05,7.200152067574684e-05,-0.029711995567935537,-0.010279030252145938,Cd109
ENSMUSG00000041482,-0.0200514935505394,5.266096483079606e-05,6.874799586265804e-05,-0.02976606133760349,-0.010333138132738692,Piezo2
ENSMUSG00000108634,-0.020064110935354842,5.209200348021633e-05,6.801410560153587e-05,-0.029778672612157168,-0.010345759246371482,Gm44783
ENSMUSG00000005220,-0.02007135813088245,5.1767841396824996e-05,6.759968842625359e-05,-0.029785916296663544,-0.01035300858506377,Corin
ENSMUSG00000030219,-0.020084140660407156,5.1200741859806114e-05,6.686788802377708e-05,-0.029798692630997787,-0.010365794897170398,Erp27
ENSMUSG00000001143,-0.02008587967454922,5.1124046657309615e-05,6.677644547715468e-05,-0.02980043080206263,-0.010367534426163822,Lman2l
ENSMUSG00000022568,-0.020090888299158734,5.090376074788483e-05,6.64974013688894e-05,-0.029805436998153533,-0.010372544533952057,Scrib
ENSMUSG00000051079,-0.020107366478747873,5.0185359714688125e-05,6.55674937479594e-05,-0.02982190718457191,-0.010389027596584648,Rgs13
ENSMUSG00000044968,-0.020129665171838056,4.922849022863321e-05,6.435096761912838e-05,-0.029844195052700223,-0.010411332905942912,Napepld
ENSMUSG00000032519,-0.0201438625271646,4.8628299329404534e-05,6.35830273658532e-05,-0.02985838551084843,-0.01042553447882037,Slc25a38
ENSMUSG00000020032,-0.020149345870535927,4.83983541456887e-05,6.329064227237962e-05,-0.029863866189323466,-0.010431019452155837,Nuak1
ENSMUSG00000038408,-0.02015144423981075,4.831063158817919e-05,6.318418988775725e-05,-0.02986596353863956,-0.010433118445341071,1700018A04Rik
ENSMUSG00000021023,-0.020158525437754832,4.801571261106951e-05,6.281490399145672e-05,-0.029873041293979594,-0.010440201749377594,1110008L16Rik
ENSMUSG00000039943,-0.020173669821895564,4.7390695227203706e-05,6.200535814104895e-05,-0.029888178312238018,-0.010455350641039913,Plcb4
ENSMUSG00000050890,-0.02018065409929597,4.710505627680499e-05,6.164776374401909e-05,-0.029895159191144233,-0.010462336998719294,Pdik1l
ENSMUSG00000020728,-0.020188394032457004,4.6790419991867515e-05,6.124400522495748e-05,-0.029902895357007953,-0.010470079238340996,Cep112
ENSMUSG00000050989,-0.02020710422499789,4.6038041733330986e-05,6.0267105293010846e-05,-0.029921596437833764,-0.010488795011236823,Selenon
ENSMUSG00000067279,-0.020208524494259337,4.598140050484719e-05,6.020083857665251e-05,-0.029923016015157643,-0.010490215704374669,Ppp1r3c
