,Neural Crest/Mid-HindBrain_2_corr,Neural Crest/Mid-HindBrain_2_pval,Neural Crest/Mid-HindBrain_2_qval,Neural Crest/Mid-HindBrain_2_ci_low,Neural Crest/Mid-HindBrain_2_ci_high,gene_annotation
ENSMUSG00000073702,0.5189985783385903,0.0,0.0,0.5102206584104956,0.5276683814411152,Rpl31
ENSMUSG00000062006,0.5184314570279405,0.0,0.0,0.5096465285297852,0.5271082998852509,Rpl34
ENSMUSG00000067288,0.5170702461350284,0.0,0.0,0.5082685275130172,0.5257639551294366,Rps28
ENSMUSG00000037070,0.5161910636525914,0.0,0.0,0.507378524536339,0.5248956431082569,Rbmxl1
ENSMUSG00000016344,0.5158366303527072,0.0,0.0,0.5070197343838065,0.5245455869978102,Ppdpf
ENSMUSG00000030432,0.5151266215360188,0.0,0.0,0.5063010070121108,0.5238443378086104,Rpl28
ENSMUSG00000045128,0.5146717848616724,0.0,0.0,0.5058405916127263,0.5233951064040939,Rpl18a
ENSMUSG00000029715,0.514517741472292,0.0,0.0,0.5056846599698813,0.5232429602996239,Pop7
ENSMUSG00000035530,0.514355240653322,0.0,0.0,0.5055201678523711,0.5230824603291291,Eif1
ENSMUSG00000057863,0.5134622588259101,0.0,0.0,0.5046162548129559,0.5222004626074024,Rpl36
ENSMUSG00000041841,0.5080771199018637,0.0,0.0,0.4991656061622152,0.5168811671903781,Rpl37
ENSMUSG00000033307,0.5080239186050379,0.0,0.0,0.4991117611942326,0.5168286129883882,Mif
ENSMUSG00000004032,0.5010053930100161,0.0,0.0,0.4920089233295399,0.5098948727959857,Gstm5
ENSMUSG00000028998,0.5000231625667184,0.0,0.0,0.49101498905632396,0.5089244157777436,Tomm7
ENSMUSG00000001525,0.4998643192139876,0.0,0.0,0.49085425519842724,0.5087674742624536,Tubb5
ENSMUSG00000045948,0.49906300671433457,0.0,0.0,0.4900434150728252,0.5079757468851467,Mrps12
ENSMUSG00000090733,0.4979187560658741,0.0,0.0,0.4888855863120075,0.5068451574022409,Rps27
ENSMUSG00000041453,0.4958111975139756,0.0,0.0,0.4867531019610323,0.504762680539195,Rpl21
ENSMUSG00000029394,0.4933278648530059,0.0,0.0,0.48424053781874743,0.5023087678776265,Cdk2ap1
ENSMUSG00000020460,0.48837918518029844,0.0,0.0,0.4792340537894391,0.49741828372491137,Rps27a
ENSMUSG00000028964,0.4874638444499158,0.0,0.0,0.47830808639516237,0.4965136442588588,Park7
ENSMUSG00000031628,0.4863005228832662,0.0,0.0,0.47713128860429016,0.4953638947353672,Casp3
ENSMUSG00000027566,0.4857078757949721,0.0,0.0,0.4765317887780174,0.4947781496324392,Psma7
ENSMUSG00000034892,0.48543292617662326,0.0,0.0,0.4762536628337852,0.49450639928667034,Rps29
ENSMUSG00000057130,0.483817344821302,0.0,0.0,0.47461945475136924,0.49290958075828706,Txnl4a
ENSMUSG00000032330,0.4818652237997211,0.0,0.0,0.4726449114927729,0.4909800493056603,Cox7a2
ENSMUSG00000070493,0.48080757173641264,0.0,0.0,0.4715751498087076,0.48993459883570245,Chchd2
ENSMUSG00000030744,0.4802842869434261,0.0,0.0,0.4710458836980034,0.4894173412051974,Rps3
ENSMUSG00000019505,0.4771826595646698,0.0,0.0,0.4679089402460195,0.48635130624217243,Ubb
ENSMUSG00000030224,0.477129337218503,0.0,0.0,0.4678550127984855,0.4862985938169844,Strap
ENSMUSG00000029623,0.47360938908528544,0.0,0.0,0.4642952730749871,0.4828187605496101,Pdap1
ENSMUSG00000039016,0.4728188884605007,0.0,0.0,0.46349587753678906,0.4820372288215087,Timm8b
ENSMUSG00000061360,0.4716793342420542,0.0,0.0,0.46234352747118856,0.48091057799076264,Phf5a
ENSMUSG00000004285,0.46986628361552624,0.0,0.0,0.4605101834262265,0.47911799404012834,Atp6v1f
ENSMUSG00000109324,0.46574673138788636,0.0,0.0,0.45634481789550646,0.4750446585908024,Prmt1
ENSMUSG00000059278,0.46431926506739146,0.0,0.0,0.4549015729281456,0.47363311388565976,Naa38
ENSMUSG00000023004,0.46303495588942034,0.0,0.0,0.4536031097815763,0.4723630886900424,Tuba1b
ENSMUSG00000006941,0.45590447047636506,0.0,0.0,0.44639476977705367,0.4653112033670886,Eif1b
ENSMUSG00000018287,0.4529621648412286,0.0,0.0,0.44342069808259166,0.4624009830037034,Spag7
ENSMUSG00000044533,0.452215924957159,0.0,0.0,0.44266643495670865,0.46166284838952404,Rps2
ENSMUSG00000030591,0.44959080877715946,0.0,0.0,0.44001320206638944,0.4590661408957614,Psmd8
ENSMUSG00000061477,0.44728363690494854,0.0,0.0,0.4376814569356233,0.45678380327177837,Rps7
ENSMUSG00000057322,0.4458660056349986,0.0,0.0,0.4362487907967726,0.45538136925601264,Rpl38
ENSMUSG00000003429,0.4454983077491566,0.0,0.0,0.43587720120754175,0.4550176054427477,Rps11
ENSMUSG00000030663,0.44546973370898374,0.0,0.0,0.43584832487793934,0.45498933698885685,1110004F10Rik
ENSMUSG00000025066,0.44496535844500706,0.0,0.0,0.4353386170065222,0.4544903526291591,Sfr1
ENSMUSG00000044018,0.44469379920396473,0.0,0.0,0.4350641892075644,0.45422169341367047,Mrpl50
ENSMUSG00000024925,0.4441538041362521,0.0,0.0,0.43451849533333775,0.4536874598924579,Rnaseh2c
ENSMUSG00000025577,0.44375662088625034,0.0,0.0,0.4341171249481328,0.45329451006629634,Cbx2
ENSMUSG00000061983,0.4407093563191633,0.0,0.0,0.4310378632029245,0.4502796017881768,Rps12
ENSMUSG00000026095,0.4387661190422923,0.0,0.0,0.42907433897919983,0.44835688412115127,Asnsd1
ENSMUSG00000030603,0.4377985342984557,0.0,0.0,0.42809668703184534,0.447399483487059,Psmc4
ENSMUSG00000024844,0.4375386812530344,0.0,0.0,0.4278341342219858,0.447142361721722,Banf1
ENSMUSG00000022706,0.4350364688553088,0.0,0.0,0.4253060086944196,0.4446663685104832,Mrpl40
ENSMUSG00000028675,0.43485787404676407,0.0,0.0,0.4251255701482053,0.44448963946278647,Pnrc2
ENSMUSG00000015943,0.43318949810814616,0.0,0.0,0.42344000796239867,0.44283865664963806,Bola1
ENSMUSG00000059534,0.43109922284313734,0.0,0.0,0.4213282956488572,0.44077008053676825,Uqcr10
ENSMUSG00000031609,0.43047464662399554,0.0,0.0,0.42069733457779795,0.4401519681122489,Sap30
ENSMUSG00000044627,0.42934142056564545,0.0,0.0,0.4195525480459702,0.4390304464934909,Swi5
ENSMUSG00000027613,0.4273694711989053,0.0,0.0,0.4175605563012313,0.43707879227008384,Eif6
ENSMUSG00000024007,0.42722629518506466,0.0,0.0,0.41741592875499994,0.4369370862518474,Ppil1
ENSMUSG00000008683,0.4268203205355471,0.0,0.0,0.4170058409974741,0.4365352771441037,Rps15a
ENSMUSG00000001948,0.4266096408590488,0.0,0.0,0.41679302840725113,0.43632675763915346,Spa17
ENSMUSG00000035278,0.4257330898545204,0.0,0.0,0.41590761478328603,0.43545918301013425,Plekhj1
ENSMUSG00000014769,0.4245676631787201,0.0,0.0,0.4147304335750023,0.43430566297859935,Psmb1
ENSMUSG00000047649,0.4240290214711809,0.0,0.0,0.41418637023513466,0.4337725135405049,Cd3eap
ENSMUSG00000014226,0.42390840624269127,0.0,0.0,0.41406454193261755,0.4336531272322906,Cacybp
ENSMUSG00000033751,0.4229629166424998,0.0,0.0,0.4131095553953503,0.43271725915139736,Gadd45gip1
ENSMUSG00000036615,0.42241997442227935,0.0,0.0,0.41256116940613646,0.43217983253326114,Rfxap
ENSMUSG00000049792,0.42165980701869643,0.0,0.0,0.4117933922478693,0.43142737581489793,Bag5
ENSMUSG00000037894,0.4207967502884085,0.0,0.0,0.41092171275519973,0.4305730569437454,H2afz
ENSMUSG00000020089,0.4205497680774739,0.0,0.0,0.410672266278438,0.4303285720347616,Ppa1
ENSMUSG00000055839,0.4172293065301045,0.0,0.0,0.4073188183720334,0.42704154523871396,Tceb2
ENSMUSG00000019837,0.4171342667987555,0.0,0.0,0.4072228384241787,0.42694745867408723,Gtf3c6
ENSMUSG00000052146,0.41634143617937824,0.0,0.0,0.40642217295806377,0.42616257118440126,Rps10
ENSMUSG00000035242,0.4156676598676156,0.0,0.0,0.4057417502827055,0.4254955336109311,Oaz1
ENSMUSG00000030357,0.41199339751723485,0.0,0.0,0.4020314373103739,0.42185783128952614,Fkbp4
ENSMUSG00000025794,0.4119401055367611,0.0,0.0,0.4019776248538642,0.4218050672437961,Rpl14
ENSMUSG00000021039,0.4090567670395471,0.0,0.0,0.3990662288203708,0.41895019280921836,Snw1
ENSMUSG00000030652,0.40763767742094076,0.0,0.0,0.3976334041209144,0.417545040489684,Coq7
ENSMUSG00000020392,0.40690810861843857,0.0,0.0,0.39689679295961106,0.41682261855531505,Cdkn2aipnl
ENSMUSG00000070526,0.4057951706722257,0.0,0.0,0.39577313692087135,0.41572055884126746,Peg12
ENSMUSG00000084786,0.405655591575242,0.0,0.0,0.3956322157321579,0.4155823419806477,Ubl5
ENSMUSG00000016252,0.4049843739920543,0.0,0.0,0.3949545507978582,0.4149176688102085,Atp5e
ENSMUSG00000039771,0.40462861251885884,0.0,0.0,0.3945953764989202,0.41456537173434077,Polr2j
ENSMUSG00000013822,0.4033895678220394,0.0,0.0,0.3933444695602784,0.41333836957600023,Elof1
ENSMUSG00000063480,0.40170625780137287,0.0,0.0,0.3916451036164945,0.4116713621178561,Nhp2l1
ENSMUSG00000024309,0.3987172332578662,0.0,0.0,0.3886277379877456,0.40871112140584864,Pfdn6
ENSMUSG00000093674,0.39538739218157826,0.0,0.0,0.38526657910323003,0.4054130985401828,Rpl41
ENSMUSG00000002043,0.3946150895394898,0.0,0.0,0.38448705116554516,0.4046481383275429,Trappc6a
ENSMUSG00000044502,0.39406316465571023,0.0,0.0,0.3839299715850808,0.40410145209668846,Bod1
ENSMUSG00000057841,0.3928405707682626,0.0,0.0,0.3826959855629913,0.4028904370499347,Rpl32
ENSMUSG00000034566,0.3901446909824837,0.0,0.0,0.379975113456145,0.4002199648260433,Atp5h
ENSMUSG00000003099,0.38985303879235605,0.0,0.0,0.37968076803499184,0.39993105108086296,Ppp5c
ENSMUSG00000109739,0.3881096130894986,0.0,0.0,0.37792128580539885,0.39820395336407133,Gm17949
ENSMUSG00000039067,0.387802531761711,0.0,0.0,0.37761138395580734,0.39789974058131783,Psmd7
ENSMUSG00000048921,0.38769422082939453,0.0,0.0,0.3775020787393335,0.3977924408864006,Zfp689
ENSMUSG00000003923,0.3870015558219781,0.0,0.0,0.37680306184839296,0.3971062363649571,Tfam
ENSMUSG00000031546,0.3869380751730802,0.0,0.0,0.3767389996496649,0.39704334723487106,Gins4
ENSMUSG00000024177,0.3864591939327481,0.0,0.0,0.3762557344950304,0.3965689251981243,Nme4
ENSMUSG00000038374,0.38565904847195465,0.0,0.0,0.37544827649725593,0.39577621841063537,Rbm8a
ENSMUSG00000041571,0.3855337152691551,0.0,0.0,0.37532179927715076,0.39565204902116696,Selenow
ENSMUSG00000055762,0.38468216515371173,0.0,0.0,0.3744624864454771,0.39480839639600956,Eef1d
ENSMUSG00000028833,0.38356749906933185,0.0,0.0,0.37333768561187414,0.39370404219893246,Ncdn
ENSMUSG00000074476,0.38304406825229637,0.0,0.0,0.37280950604338314,0.39318544359621566,Spc24
ENSMUSG00000028691,0.38244736830711573,0.0,0.0,0.372207400712554,0.3925942444015124,Prdx1
ENSMUSG00000063445,0.3794918970161316,0.0,0.0,0.36922528345406497,0.3896658948495086,Nmral1
ENSMUSG00000014704,0.37827708793992393,0.0,0.0,0.3679995831992703,0.3884621741585109,Hoxa2
ENSMUSG00000003039,0.37730077710695187,0.0,0.0,0.3670145452928589,0.3874947495811039,Fam32a
ENSMUSG00000003970,0.3771001411678523,0.0,0.0,0.366812118761299,0.38729593702330495,Rpl8
ENSMUSG00000070697,0.37707952642262055,0.0,0.0,0.3667913200932157,0.3872755095713518,Utp3
ENSMUSG00000024791,0.3757645953717678,0.0,0.0,0.36546467859913795,0.3859725045153078,Cdca5
ENSMUSG00000030512,0.3745294628085907,0.0,0.0,0.3642185843688402,0.38474853710206947,Snrpa1
ENSMUSG00000036992,0.3732002547423183,0.0,0.0,0.3628776209670331,0.3834313044444129,Nxt1
ENSMUSG00000057176,0.37259029387114917,0.0,0.0,0.36226227999567295,0.38282682504064225,Ccdc189
ENSMUSG00000037169,0.3718243441585918,0.0,0.0,0.36148958704904444,0.3820677461883701,Mycn
ENSMUSG00000049960,0.3711661639096196,0.0,0.0,0.3608256236821592,0.3814154590245649,Mrps16
ENSMUSG00000061787,0.37067100245379464,0.0,0.0,0.360326118386353,0.3809247243204812,Rps17
ENSMUSG00000020496,0.37011692125492107,0.0,0.0,0.3597671835029786,0.38037558976791264,Rnf187
ENSMUSG00000009013,0.3686856595465702,0.0,0.0,0.358323418489935,0.37895707239509596,Dynll1
ENSMUSG00000059070,0.36806114121349276,0.0,0.0,0.35769345998195085,0.3783380998137168,Rpl18
ENSMUSG00000002477,0.36794001183067926,0.0,0.0,0.35757127653448906,0.37821804500129963,Snrpd1
ENSMUSG00000044927,0.3677562265183631,0.0,0.0,0.3573858926051805,0.3780358894362528,H1fx
ENSMUSG00000079523,0.36735414728393034,0.0,0.0,0.3569803188205386,0.3776373729318625,Tmsb10
ENSMUSG00000046675,0.3672611179345687,0.0,0.0,0.356886481491843,0.3775451673511249,Tmem251
ENSMUSG00000037152,0.365937277986497,0.0,0.0,0.3555511664060274,0.376233027816381,Ndufc1
ENSMUSG00000090862,0.3658024872658756,0.0,0.0,0.35541520968813317,0.3760994260917386,Rps13
ENSMUSG00000019471,0.36577775869549795,0.0,0.0,0.3553902672527792,0.37607491560689105,Cdc37
ENSMUSG00000074890,0.36481431337090464,0.0,0.0,0.35441850108935663,0.375119955854931,Lcmt2
ENSMUSG00000021811,0.364751781683244,0.0,0.0,0.3543554301199566,0.3750579741609661,Dnajc9
ENSMUSG00000054091,0.36384596434508343,0.0,0.0,0.35344181149961,0.3741601135489493,1810037I17Rik
ENSMUSG00000067367,0.36346597445802054,0.0,0.0,0.3530585548883393,0.37378345574686456,Lyar
ENSMUSG00000035478,0.363285159555157,0.0,0.0,0.35287618676942284,0.37360422519293857,Mbd3
ENSMUSG00000028609,0.3610457955826237,0.0,0.0,0.35061765200852796,0.37138441926532434,Magoh
ENSMUSG00000029581,0.36070833364848437,0.0,0.0,0.35027731164062936,0.37104989439172525,Fscn1
ENSMUSG00000059291,0.360159433485838,0.0,0.0,0.34972373543288776,0.37050576578387845,Rpl11
ENSMUSG00000072582,0.36015617428817376,0.0,0.0,0.3497204484920917,0.37050253489700735,Ptrh2
ENSMUSG00000021266,0.36010576921734105,0.0,0.0,0.34966961439299754,0.3704525676344276,Wars
ENSMUSG00000037085,0.35943829102435665,0.0,0.0,0.34899646068118684,0.3697908813748892,Trmt12
ENSMUSG00000027305,0.3587349317952385,0.0,0.0,0.34828713249923143,0.36909361406761737,Ndufaf1
ENSMUSG00000019732,0.35866656993727825,0.0,0.0,0.34821819113655855,0.36902584368233843,Calr3
ENSMUSG00000024944,0.3583095602019955,0.0,0.0,0.34785815685964966,0.36867192103620683,Arl2
ENSMUSG00000047721,0.35805466286479976,0.0,0.0,0.3476011019503308,0.36841922597653487,Bola2
ENSMUSG00000019124,0.3570059018379301,0.0,0.0,0.3465434802447551,0.36737950998464547,Scrn1
ENSMUSG00000018565,0.3568941133725551,0.0,0.0,0.34643074887971875,0.3672686841092945,Elp5
ENSMUSG00000040688,0.356228362802829,0.0,0.0,0.34575938917782667,0.366608660094618,Tbl3
ENSMUSG00000030879,0.3552648092613194,0.0,0.0,0.34478773641459887,0.36565337620137844,Mrpl17
ENSMUSG00000016559,0.35308287494519397,0.0,0.0,0.3425875446683567,0.3634900873234581,H3f3b
ENSMUSG00000069310,0.3513993521087975,0.0,0.0,0.34089001355948756,0.36182087410235925,Hist1h3c
ENSMUSG00000059878,0.35089935996999355,0.0,0.0,0.3403858742801035,0.3613251189288954,Zfp422
ENSMUSG00000001642,0.35038214783468624,0.0,0.0,0.33986437853471396,0.36081228347992905,Akr1b3
ENSMUSG00000003038,0.34920601799697576,0.0,0.0,0.3386785319311495,0.35964608265801723,Hmgn2
ENSMUSG00000030393,0.34860353986120585,0.0,0.0,0.3380710892893076,0.3590486780745767,Zik1
ENSMUSG00000085301,0.3475709220833764,0.0,0.0,0.3370299830031038,0.35802473620820735,Gm12132
ENSMUSG00000004393,0.3474998272916799,0.0,0.0,0.3369583047338647,0.35795423781993163,Ddx56
ENSMUSG00000029247,0.34721270020865197,0.0,0.0,0.3366688224316966,0.357669518189723,Paics
ENSMUSG00000063888,0.34709489229540785,0.0,0.0,0.33655004875137035,0.3575526974891479,Rpl7l1
ENSMUSG00000012848,0.3468580178414369,0.0,0.0,0.3363112334607775,0.3573178070170286,Rps5
ENSMUSG00000008301,0.34684372885355647,0.0,0.0,0.3362968274391063,0.3573036376666554,Phax
ENSMUSG00000025134,0.3464975440167069,0.0,0.0,0.3359478086877231,0.35696034986258995,Alyref
ENSMUSG00000090553,0.3454776067633758,0.0,0.0,0.33491953893585097,0.35594893148079554,Snrpe
ENSMUSG00000091337,0.3446146093628855,0.0,0.0,0.3340495108163049,0.3550931229749576,Eid1
ENSMUSG00000019158,0.3438262893155009,0.0,0.0,0.3332547841695442,0.3543113543989075,Tmem160
ENSMUSG00000021660,0.34351301174934135,0.0,0.0,0.3329389647984672,0.35400067631115784,Btf3
ENSMUSG00000037716,0.3432727704100565,0.0,0.0,0.33269677584724533,0.3537624268506148,Ccdc33
ENSMUSG00000004945,0.3410538021548937,0.0,0.0,0.33045988459348447,0.3515617920595188,Tmem242
ENSMUSG00000006456,0.3410312846456367,0.0,0.0,0.3304371858163,0.35153945999823916,Rbm14
ENSMUSG00000062997,0.3408704839610706,0.0,0.0,0.33027509102833225,0.35137998327599224,Rpl35
ENSMUSG00000047407,0.34050939784919326,0.0,0.0,0.3299111012188069,0.3510218679664064,Tgif1
ENSMUSG00000051515,0.3391519410071378,0.0,0.0,0.32854275648985565,0.3496755519612382,Fam181b
ENSMUSG00000060126,0.33891016627304593,0.0,0.0,0.3282990472019117,0.3494357569458414,Tpt1
ENSMUSG00000109511,0.3376254864964829,0.0,0.0,0.3270041117920326,0.34816157335562026,Nup62
ENSMUSG00000059518,0.33697897970675195,0.0,0.0,0.32635245900770077,0.34752033397798615,Znhit1
ENSMUSG00000025508,0.3365193662334401,0.0,0.0,0.32588919329585386,0.3470644592076664,Rplp2
ENSMUSG00000027968,0.3357536810716322,0.0,0.0,0.3251174350861343,0.3463049914076811,Larp7
ENSMUSG00000076437,0.335751086027496,0.0,0.0,0.3251148194834406,0.3463024174117809,Selenoh
ENSMUSG00000001864,0.3352141761444121,0.0,0.0,0.3245736595723285,0.34576985895346884,Aif1l
ENSMUSG00000067148,0.3338730849214173,0.0,0.0,0.32322198307735933,0.3444396069922733,Polr1c
ENSMUSG00000027170,0.3329761348764214,0.0,0.0,0.3223179776328134,0.3435498827940249,Eif3m
ENSMUSG00000051518,0.33222949288694803,0.0,0.0,0.3215654773913525,0.34280924129025475,Rps19bp1
ENSMUSG00000072980,0.330673597767879,0.0,0.0,0.3199974177930392,0.3412658080622453,Oip5
ENSMUSG00000028102,0.3304666205956489,0.0,0.0,0.31978882681582405,0.34106048436234326,Pex11b
ENSMUSG00000043284,0.32905967778030865,0.0,0.0,0.31837094147057826,0.3396647543596269,Tmem11
ENSMUSG00000032518,0.3280658206024284,0.0,0.0,0.3173693833686645,0.3386787897038805,Rpsa
ENSMUSG00000028896,0.3272242745656026,0.0,0.0,0.3165213352513563,0.33784390841617795,Rcc1
ENSMUSG00000007039,0.32648597200185997,0.0,0.0,0.31577734239139305,0.33711143918706377,Ddah2
ENSMUSG00000050796,0.3264128001529074,0.0,0.0,0.31570360730453667,0.337038844768887,B3galt6
ENSMUSG00000049600,0.3251529209429574,0.0,0.0,0.31443405050114853,0.33578888799474815,Zbtb45
ENSMUSG00000034194,0.32267178399642504,0.0,0.0,0.3119339671392676,0.3333271822206254,R3hcc1
ENSMUSG00000064326,0.32216884956846054,0.0,0.0,0.3114272103374117,0.33282816884337285,Siva1
ENSMUSG00000026939,0.32209644921743585,0.0,0.0,0.3113542602363702,0.3327563324589524,Tmem141
ENSMUSG00000061479,0.32179374459940024,0.0,0.0,0.3110492584942544,0.33245598443557445,Snrpa
ENSMUSG00000015001,0.3192534812022807,0.0,0.0,0.3084898051009709,0.3299354120880055,Oc90
ENSMUSG00000020441,0.31871313666557616,0.0,0.0,0.3079453987226823,0.32939923642840363,2310033P09Rik
ENSMUSG00000020219,0.31846729402237006,0.0,0.0,0.30769771038158455,0.3291552882341522,Timm13
ENSMUSG00000059920,0.31833397003456054,0.0,0.0,0.3075633860557837,0.32902299103650423,4930453N24Rik
ENSMUSG00000058773,0.31767194150717104,0.0,0.0,0.30689639664609203,0.3283660548845814,Hist1h1b
ENSMUSG00000049090,0.3173556263904556,0.0,0.0,0.30657771497237235,0.328052169235992,Zadh2
ENSMUSG00000032869,0.31691254122351065,0.0,0.0,0.3061313188629152,0.32761248322697195,Psmf1
ENSMUSG00000029463,0.31656513577058715,0.0,0.0,0.3057813207475666,0.32726773967710887,Fam216a
ENSMUSG00000047003,0.31651165906826983,0.0,0.0,0.3057274452112336,0.3272146724729399,Zfp41
ENSMUSG00000006057,0.31627517295067836,0.0,0.0,0.3054891961870382,0.32697999643972614,Atp5g1
ENSMUSG00000058546,0.314782822928069,0.0,0.0,0.3039857524607931,0.3254990385339162,Rpl23a
ENSMUSG00000054000,0.31440877747496193,0.0,0.0,0.30360893488947943,0.3251278401820251,Tusc1
ENSMUSG00000063229,0.31439414746763694,0.0,0.0,0.3035941965251888,0.32511332146599925,Ldha
ENSMUSG00000036309,0.31395399017811115,0.0,0.0,0.3031507816330215,0.32467651011505066,Skp1a
ENSMUSG00000014294,0.31328345763722887,0.0,0.0,0.30247529547449975,0.3240110659620765,Ndufa2
ENSMUSG00000097461,0.3129091975888207,0.0,0.0,0.3020982752681189,0.3236396413989317,Gm26735
ENSMUSG00000018362,0.3112784061583979,0.0,0.0,0.3004554962688209,0.32202116664051744,Kpna2
ENSMUSG00000085111,0.3111812048412757,0.0,0.0,0.30035758247508354,0.3219246974605858,Ascl4
ENSMUSG00000061374,0.3111450456801632,0.0,0.0,0.30032115832889605,0.32188881059962066,Fiz1
ENSMUSG00000039699,0.3109247585179911,0.0,0.0,0.3000992575189175,0.3216701816648287,Batf2
ENSMUSG00000046562,0.310852701832422,0.0,0.0,0.30002667325791854,0.3215986671424231,Unc119b
ENSMUSG00000038274,0.31078798962268045,0.0,0.0,0.29996148735343425,0.32153444173063644,Fau
ENSMUSG00000092486,0.3107268954442008,0.0,0.0,0.29989994605706094,0.3214738070427106,2610524H06Rik
ENSMUSG00000018570,0.31061331011353416,0.0,0.0,0.299785529691391,0.32136107575537387,2810408A11Rik
ENSMUSG00000087679,0.31051616581502267,0.0,0.0,0.29968767489406245,0.32126466163907896,C330006A16Rik
ENSMUSG00000097219,0.3105014201588435,0.0,0.0,0.29967282141028434,0.32125002679870507,Gm26551
ENSMUSG00000022216,0.31036407272199795,0.0,0.0,0.2995344698725882,0.3211137113017066,Psme1
ENSMUSG00000059305,0.30994129926577263,0.0,0.0,0.2991086085206062,0.3206941114961635,Vpreb1
ENSMUSG00000036398,0.3098748077063946,0.0,0.0,0.2990416317061237,0.320628118687595,Ppp1r11
ENSMUSG00000028367,0.30983286192578824,0.0,0.0,0.29899937986030345,0.3205864874870883,Txn1
ENSMUSG00000073771,0.3095054741214,0.0,0.0,0.2986696046693246,0.32026155356020486,Btbd19
ENSMUSG00000067795,0.3088170983568301,0.0,0.0,0.29797621755203235,0.3195783291392318,4930444P10Rik
ENSMUSG00000035048,0.30780438526720055,0.0,0.0,0.29695615273933645,0.3185731741769202,Anapc13
ENSMUSG00000090625,0.3075902792112501,0.0,0.0,0.2967404955653344,0.31836066294585874,Gm20721
ENSMUSG00000036975,0.3072471897891173,0.0,0.0,0.29639492289651204,0.3180201268577337,Tmem177
ENSMUSG00000059355,0.3069811335654105,0.0,0.0,0.2961269429408328,0.3177560487593383,Wdr83os
ENSMUSG00000028066,0.30559980284197685,0.0,0.0,0.294735651907148,0.3163849613462979,Pmf1
ENSMUSG00000029610,0.3052770057825396,0.0,0.0,0.2944105339062784,0.3160645515052794,Aimp2
ENSMUSG00000074211,0.30499438480003327,0.0,0.0,0.2941258829172519,0.3157840186019654,Sdhaf1
ENSMUSG00000062591,0.3049316461050658,0.0,0.0,0.2940626938450669,0.3157217431813519,Tubb4a
ENSMUSG00000021871,0.30423975050686886,0.0,0.0,0.2933658376932766,0.3150349505051673,Pnp
ENSMUSG00000032291,0.30420247076119555,0.0,0.0,0.2933282909981074,0.31499794538696296,Crabp1
ENSMUSG00000024747,0.303852404107227,0.0,0.0,0.29297571925439514,0.3146504559561977,Aldh1a7
ENSMUSG00000064023,0.30370592816621844,0.0,0.0,0.2928281960039901,0.31450505752578906,Klk8
ENSMUSG00000042660,0.3019219583382432,0.0,0.0,0.2910315122755361,0.31273417031976,Wdr55
ENSMUSG00000028798,0.30172591803147325,0.0,0.0,0.29083407952360896,0.3125395630773253,Eif3i
