,Amnion_2_corr,Amnion_2_pval,Amnion_2_qval,Amnion_2_ci_low,Amnion_2_ci_high,gene_annotation
ENSMUSG00000018672,0.6928526141588676,0.0,0.0,0.6865927932006207,0.6990097178948979,Copz2
ENSMUSG00000090841,0.6923212235780578,0.0,0.0,0.686052581084033,0.6984870823418411,Myl6
ENSMUSG00000033585,0.6916093471502835,0.0,0.0,0.6853288977338607,0.6977869242631974,Ndn
ENSMUSG00000072235,0.6838758371910304,0.0,0.0,0.6774679218652763,0.6901799565003774,Tuba1a
ENSMUSG00000032436,0.676727808083126,0.0,0.0,0.6702033784141707,0.6831476501983785,Cmtm7
ENSMUSG00000012017,0.675960833503338,0.0,0.0,0.6694239762522989,0.6823930217948024,Scarf2
ENSMUSG00000045377,0.6718140278164675,0.0,0.0,0.665210227516421,0.678312730781509,Tmem88
ENSMUSG00000019539,0.6715782691234387,0.0,0.0,0.6649706755413466,0.678080741610965,Rcn3
ENSMUSG00000029718,0.6695909043211892,0.0,0.0,0.6629513887059604,0.6761251010927392,Pcolce
ENSMUSG00000005124,0.6681079246972436,0.0,0.0,0.6614446516676179,0.6746657342703958,Wisp1
ENSMUSG00000028641,0.6648249362494054,0.0,0.0,0.6581092608911288,0.6714348369442821,P3h1
ENSMUSG00000006931,0.6636114787387238,0.0,0.0,0.6568765011561792,0.6702405697356834,P3h4
ENSMUSG00000037335,0.6590993691957873,0.0,0.0,0.6522929342385277,0.6657995160372606,Hand1
ENSMUSG00000017466,0.6577048658406017,0.0,0.0,0.6508764471049577,0.6644268770153864,Timp2
ENSMUSG00000087172,0.6538608940031776,0.0,0.0,0.6469721227477343,0.6606429397598246,Gm12153
ENSMUSG00000063160,0.6532242483724608,0.0,0.0,0.6463255162875846,0.6600162038991101,Numbl
ENSMUSG00000001555,0.6509015716162735,0.0,0.0,0.6439665834022401,0.6577296008290383,Fkbp10
ENSMUSG00000002059,0.6501590648138853,0.0,0.0,0.6432125141555483,0.6569985994162423,Rab34
ENSMUSG00000022464,0.6472993596950535,0.0,0.0,0.6403084030948677,0.6541830862202105,Slc38a4
ENSMUSG00000020241,0.6466124570360492,0.0,0.0,0.6396108638738394,0.6535067700661108,Col6a2
ENSMUSG00000026837,0.6447953744280175,0.0,0.0,0.6377656996675863,0.6517176391538845,Col5a1
ENSMUSG00000022676,0.6443296631974773,0.0,0.0,0.6372928042215585,0.6512590794321063,Snai2
ENSMUSG00000079235,0.6423538751715576,0.0,0.0,0.6352865959715625,0.6493135755279539,Ccdc13
ENSMUSG00000024529,0.641895298124844,0.0,0.0,0.6348209720808774,0.6488620143499514,Lox
ENSMUSG00000027460,0.641327879253911,0.0,0.0,0.6342448409317694,0.6483032697496768,Angpt4
ENSMUSG00000021750,0.6413013072094117,0.0,0.0,0.6342178610868843,0.6482771037343442,Fam107a
ENSMUSG00000004665,0.6406595141715138,0.0,0.0,0.6335662237102827,0.6476451124902239,Cnn2
ENSMUSG00000027932,0.6400741294361133,0.0,0.0,0.632971868647833,0.6470686596699707,Slc27a3
ENSMUSG00000022639,0.6362626729340249,0.0,0.0,0.6291022108024247,0.643315163569944,Dubr
ENSMUSG00000039323,0.6324779006012228,0.0,0.0,0.6252599957521335,0.6395876103471706,Igfbp2
ENSMUSG00000070436,0.6310997378415596,0.0,0.0,0.6238610030676833,0.6382301999435734,Serpinh1
ENSMUSG00000042436,0.63104866700598,0.0,0.0,0.6238091612250607,0.638179897279988,Mfap4
ENSMUSG00000028597,0.6310248350207992,0.0,0.0,0.6237849694745675,0.6381564237381201,Gpx7
ENSMUSG00000035413,0.6303107915078495,0.0,0.0,0.623060153264772,0.6374531135971192,Tmem98
ENSMUSG00000049866,0.6277817566631234,0.0,0.0,0.620493063301009,0.6349619990062696,Arl4c
ENSMUSG00000071553,0.6268969244610063,0.0,0.0,0.6195949536573325,0.6340903986839673,Cpa2
ENSMUSG00000040212,0.6268470492998274,0.0,0.0,0.6195443306584586,0.6340412688173227,Emp3
ENSMUSG00000032231,0.6261514639433026,0.0,0.0,0.6188383218934101,0.6333560716789861,Anxa2
ENSMUSG00000074682,0.6258259992811228,0.0,0.0,0.6185079841717561,0.6330354637887264,Zcchc3
ENSMUSG00000037166,0.6250869013650007,0.0,0.0,0.6177578296282483,0.6323073859336651,Ppp1r14a
ENSMUSG00000018906,0.6250271753974374,0.0,0.0,0.6176972107651414,0.6322485499322659,P4ha2
ENSMUSG00000020823,0.6210324389950249,0.0,0.0,0.6136429513029948,0.6283131493005581,Sec14l1
ENSMUSG00000044345,0.6209167729560814,0.0,0.0,0.6135255676010887,0.6281991957547739,Marveld1
ENSMUSG00000083012,0.6198586936686197,0.0,0.0,0.6124517907926811,0.627156767355652,Fam220a
ENSMUSG00000026728,0.6175120962621976,0.0,0.0,0.6100704771093022,0.6248447870379005,Vim
ENSMUSG00000030588,0.6174098939908699,0.0,0.0,0.6099667658813104,0.6247440895356027,Yif1b
ENSMUSG00000056481,0.6167114795813201,0.0,0.0,0.609258046617123,0.6240559516590697,Cd248
ENSMUSG00000042985,0.6156928915773633,0.0,0.0,0.6082244510580682,0.6230523308275338,Upk3b
ENSMUSG00000032334,0.615081284026087,0.0,0.0,0.6076038444425844,0.6224496986180202,Loxl1
ENSMUSG00000029061,0.6148944682525465,0.0,0.0,0.6074142817216978,0.6222656226242872,Mmp23
ENSMUSG00000031799,0.6138886486965872,0.0,0.0,0.6063936871910884,0.6212745400834551,Tpm4
ENSMUSG00000037032,0.613543053329648,0.0,0.0,0.6060430209049853,0.6209340028382748,Apbb1
ENSMUSG00000009281,0.6131669980297697,0.0,0.0,0.6056614510594471,0.6205634483011356,Rarres2
ENSMUSG00000032366,0.6107132726897635,0.0,0.0,0.6031718285654235,0.6181455338204502,Tpm1
ENSMUSG00000024538,0.6105893287414698,0.0,0.0,0.6030460752587427,0.618023395038681,Ppic
ENSMUSG00000021760,0.6104585493519047,0.0,0.0,0.6029133871321668,0.6178945199804828,Gpx8
ENSMUSG00000020325,0.6100865280772331,0.0,0.0,0.6025359384559149,0.6175279136725453,Fstl3
