,Pharyngeal Mesoderm/Neural Crest_1_corr,Pharyngeal Mesoderm/Neural Crest_1_pval,Pharyngeal Mesoderm/Neural Crest_1_qval,Pharyngeal Mesoderm/Neural Crest_1_ci_low,Pharyngeal Mesoderm/Neural Crest_1_ci_high,gene_annotation
ENSMUSG00000040548,0.6513670396916227,0.0,0.0,0.644439306698217,0.6581878497636409,Tex2
ENSMUSG00000024480,0.6513629897338613,0.0,0.0,0.6444351935911903,0.6581838626401791,Ap3s1
ENSMUSG00000028344,0.6505898435386523,0.0,0.0,0.6436499994000695,0.6574227046478511,Invs
ENSMUSG00000063889,0.6504888001898499,0.0,0.0,0.6435473825645363,0.6573232270205335,Crem
ENSMUSG00000089774,0.6503180631701527,0.0,0.0,0.6433739873279417,0.6571551351223025,Slc5a3
ENSMUSG00000050945,0.6501389833043145,0.0,0.0,0.6431921201203799,0.6569788288977123,Zfp438
ENSMUSG00000049357,0.6499273812907511,0.0,0.0,0.6429772255747063,0.6567705032736539,4933408B17Rik
ENSMUSG00000033972,0.6496350760371354,0.0,0.0,0.6426803738447027,0.6564827222790481,Zfp944
ENSMUSG00000024293,0.6495728708815682,0.0,0.0,0.6426172014280384,0.6564214796687781,Esco1
ENSMUSG00000024298,0.6489265327823481,0.0,0.0,0.6419608186696499,0.655785137483929,Zfp871
ENSMUSG00000036197,0.6486821492415898,0.0,0.0,0.6417126398549667,0.6555445309073049,Gxylt1
ENSMUSG00000030703,0.6484061150729917,0.0,0.0,0.641432320633893,0.6552727611897585,Gdpd3
ENSMUSG00000018995,0.6483898600905781,0.0,0.0,0.6414158133731932,0.6552567572750988,Nars2
ENSMUSG00000051978,0.6482258386274289,0.0,0.0,0.6412492466485767,0.6550952688748959,Erich1
ENSMUSG00000048495,0.6467790216843261,0.0,0.0,0.6397800066862239,0.6536707686405002,Tyw5
ENSMUSG00000078546,0.6467641047597916,0.0,0.0,0.6397648588430419,0.6536560815506058,Zfp995
ENSMUSG00000027882,0.6461741953687196,0.0,0.0,0.639165821830006,0.6530752571103206,Stxbp3
ENSMUSG00000032422,0.6454573705005527,0.0,0.0,0.6384379170316333,0.652369460838429,Snx14
ENSMUSG00000044991,0.6453640087760661,0.0,0.0,0.6383431131433046,0.6522775346336522,1110034G24Rik
ENSMUSG00000041268,0.64511518064831,0.0,0.0,0.6380904423937043,0.6520325314667655,Dmxl2
ENSMUSG00000052331,0.6446783847284865,0.0,0.0,0.6376469047478063,0.6516024464359657,Ankrd44
ENSMUSG00000072889,0.6441913124788089,0.0,0.0,0.6371523202800049,0.6511228522660715,Nfxl1
ENSMUSG00000021066,0.6437797879901811,0.0,0.0,0.6367344532803281,0.6507176416489809,Atl1
ENSMUSG00000035164,0.6435954465168037,0.0,0.0,0.6365472720353256,0.6505361271787174,Zc3h12c
ENSMUSG00000020948,0.6435526080925584,0.0,0.0,0.6365037738060931,0.6504939455975909,Klhl28
ENSMUSG00000110234,0.6431330922500521,0.0,0.0,0.6360777988761012,0.6500808599438017,Dnhd1
ENSMUSG00000021668,0.6427821772049683,0.0,0.0,0.6357214842606187,0.6497353204447143,Polk
ENSMUSG00000015747,0.6425996662926565,0.0,0.0,0.6355361662211831,0.6495556042179673,Vps45
ENSMUSG00000024913,0.6425664707242226,0.0,0.0,0.6355024601725076,0.6495229168708073,Lrp5
ENSMUSG00000038861,0.6422677537610361,0.0,0.0,0.6351991507620224,0.6492287720816344,Pi4kb
ENSMUSG00000021706,0.6420792499010256,0.0,0.0,0.6350077499829168,0.649043152397822,Zfyve16
ENSMUSG00000021815,0.6419740381493088,0.0,0.0,0.6349009217191146,0.6489395500628284,Mss51
ENSMUSG00000024019,0.6419297149361269,0.0,0.0,0.6348559175887389,0.6488959047813725,Cmtr1
ENSMUSG00000022679,0.6419067093760986,0.0,0.0,0.6348325586237669,0.6488732510775584,Mpv17l
ENSMUSG00000055228,0.6415533791828495,0.0,0.0,0.6344738022958939,0.6485253233058166,Zfp935
ENSMUSG00000042500,0.6414527823271118,0.0,0.0,0.6343716611198927,0.648426264044028,Ago4
ENSMUSG00000002814,0.6413660984025618,0.0,0.0,0.6342836466588219,0.6483409048688671,Top3a
ENSMUSG00000019978,0.6411840103011358,0.0,0.0,0.6340987642325604,0.648161598962685,Epb41l2
ENSMUSG00000039163,0.6409234068466783,0.0,0.0,0.633834162965655,0.6479049760241427,Cmc1
ENSMUSG00000033454,0.6407904522113083,0.0,0.0,0.6336991693660841,0.6477740515573188,Zbtb1
ENSMUSG00000031555,0.6406875658718207,0.0,0.0,0.6335947054798509,0.6476727359713994,Adam9
ENSMUSG00000039414,0.640663731404934,0.0,0.0,0.6335705055981802,0.6476492653472566,Heatr5b
ENSMUSG00000019820,0.6402651293635749,0.0,0.0,0.633165794502544,0.6472567461619994,Utrn
ENSMUSG00000027957,0.6400180924664896,0.0,0.0,0.6329149734171651,0.6470134773040295,Slc35a3
ENSMUSG00000022911,0.6399999523069099,0.0,0.0,0.6328965554397215,0.6469956137790975,Arl13b
ENSMUSG00000035673,0.6392558413658446,0.0,0.0,0.6321410553141582,0.6462628437972869,Sbno2
ENSMUSG00000014547,0.6391378323589296,0.0,0.0,0.6320212413323255,0.646146632172867,Wdfy2
ENSMUSG00000042507,0.6389305624019684,0.0,0.0,0.631810801957241,0.6459425183356232,Elmsan1
ENSMUSG00000052446,0.6385960772777749,0.0,0.0,0.6314712043486593,0.645613124334335,Zfp961
ENSMUSG00000026131,0.6384269379711728,0.0,0.0,0.6312994808493285,0.6454465584651206,Dst
ENSMUSG00000029862,0.638110284463954,0.0,0.0,0.6309779912345725,0.6451347210138648,Clcn1
ENSMUSG00000021254,0.6378983577284879,0.0,0.0,0.6307628292050842,0.6449260162136472,Gpatch2l
ENSMUSG00000037112,0.6376737320629505,0.0,0.0,0.6305347755802279,0.6447048044016844,Sik2
ENSMUSG00000042628,0.6375206055076063,0.0,0.0,0.6303793129031754,0.644554004383762,Zfyve1
ENSMUSG00000027939,0.6373047623330917,0.0,0.0,0.6301601777655689,0.6443414397060078,Nup210l
ENSMUSG00000059423,0.6372567238556553,0.0,0.0,0.6301114067772511,0.6442941307492706,Zfp933
ENSMUSG00000048232,0.6369728876275861,0.0,0.0,0.6298232436457414,0.6440146038084352,Fbxo10
ENSMUSG00000029270,0.6367101813592544,0.0,0.0,0.6295565343405652,0.6437558843503951,Fam69a
ENSMUSG00000089704,0.6366406818464426,0.0,0.0,0.6294859760976842,0.6436874392874582,Galnt2
ENSMUSG00000050954,0.6366265167803044,0.0,0.0,0.6294715952606029,0.6436734891205392,Zfp169
ENSMUSG00000045867,0.6366176752222259,0.0,0.0,0.6294626190249936,0.6436647816959893,Cradd
ENSMUSG00000043153,0.6360819616943496,0.0,0.0,0.6289187488950398,0.6431371919676894,Ispd
ENSMUSG00000030276,0.6359324638623266,0.0,0.0,0.6287669761082346,0.6429899599922293,Ttll3
ENSMUSG00000044813,0.6358902869545426,0.0,0.0,0.6287241574801312,0.6429484222423376,Shb
ENSMUSG00000040033,0.6355442755928211,0.0,0.0,0.6283728832070141,0.6426076528433903,Stat2
ENSMUSG00000063652,0.6354545713996639,0.0,0.0,0.6282818150700897,0.6425193071842752,Slc22a21
ENSMUSG00000026839,0.6353188633133123,0.0,0.0,0.6281440439287508,0.64238565398549,Upp2
ENSMUSG00000039840,0.6349967878468394,0.0,0.0,0.627817074022801,0.642068453654901,Epg5
ENSMUSG00000026017,0.6345212185727537,0.0,0.0,0.6273342823642492,0.6416000784680569,Carf
ENSMUSG00000006711,0.6342527332685644,0.0,0.0,0.6270617220621907,0.6413356522948144,D130043K22Rik
ENSMUSG00000021629,0.6339471833318603,0.0,0.0,0.6267515367127308,0.6410347198086546,Slc30a5
ENSMUSG00000032815,0.6339223745560497,0.0,0.0,0.6267263516700072,0.6410102858457807,Fanca
ENSMUSG00000020315,0.6337411398696002,0.0,0.0,0.6265423687100374,0.6408317888314156,Sptbn1
ENSMUSG00000025977,0.6335570677068161,0.0,0.0,0.6263555060669973,0.6406504964179225,Boll
ENSMUSG00000098183,0.6335530390312748,0.0,0.0,0.6263514163271657,0.64064652857222,Gm27010
ENSMUSG00000039697,0.6334994175234346,0.0,0.0,0.6262969820938556,0.6405937166709864,Ncoa7
ENSMUSG00000078495,0.6332946960608689,0.0,0.0,0.6260891583740343,0.6403920855868289,Zfp984
ENSMUSG00000004568,0.6332740465952086,0.0,0.0,0.6260681960524657,0.6403717477814246,Arhgef18
ENSMUSG00000057409,0.6330848532798535,0.0,0.0,0.6258761367920319,0.6401854094779155,Zfp53
ENSMUSG00000071267,0.6330372218036064,0.0,0.0,0.6258277839206828,0.640138496650319,Zfp942
ENSMUSG00000073633,0.6324318000985817,0.0,0.0,0.6252131977240861,0.6395422047420114,Fbxo36
ENSMUSG00000066829,0.6322769682477778,0.0,0.0,0.6250560235640189,0.6393897063912258,Zfp810
ENSMUSG00000003228,0.6322381747925726,0.0,0.0,0.625016643329892,0.6393514975118295,Grk5
ENSMUSG00000025171,0.6321520831551133,0.0,0.0,0.6249292496257752,0.6392667030576257,Ubtd1
ENSMUSG00000024246,0.6320888041990976,0.0,0.0,0.6248650137419609,0.6392043774451283,Thumpd2
ENSMUSG00000024477,0.6317852731959352,0.0,0.0,0.6245568939902901,0.6389054180578978,Pggt1b
ENSMUSG00000097855,0.6316519508251315,0.0,0.0,0.6244215567777309,0.6387741030350471,A930007I19Rik
ENSMUSG00000021311,0.6313730053363548,0.0,0.0,0.6241383971141061,0.6384993561042398,Mtr
ENSMUSG00000058298,0.6312575218545846,0.0,0.0,0.6240211695194583,0.6383856102945583,Mcm9
ENSMUSG00000022967,0.631172246853716,0.0,0.0,0.6239346068445306,0.6383016182210025,Ifnar1
ENSMUSG00000026705,0.6311648022582346,0.0,0.0,0.6239270498422058,0.6382942856183413,Klhl20
ENSMUSG00000022092,0.6310201444256862,0.0,0.0,0.6237802080723241,0.6381518036900146,Ppp3cc
ENSMUSG00000032220,0.6308277347894604,0.0,0.0,0.6235848943692257,0.6379622874708101,Myo1e
ENSMUSG00000027615,0.6306052621302947,0.0,0.0,0.6233590650247113,0.6377431592329595,Hps3
ENSMUSG00000038174,0.6305924761765807,0.0,0.0,0.6233460861922334,0.6377305654547932,Fam126b
ENSMUSG00000042686,0.6304786788673823,0.0,0.0,0.6232305724029283,0.6376184783747196,Jph1
ENSMUSG00000028438,0.6301108830172027,0.0,0.0,0.6228572310075969,0.6372562079618661,Kif24
ENSMUSG00000021975,0.629897394751779,0.0,0.0,0.6226405253283414,0.6370459255055133,Ints9
ENSMUSG00000006134,0.6298088561228719,0.0,0.0,0.6225506526884265,0.6369587160892539,Crkl
ENSMUSG00000026171,0.629352741464515,0.0,0.0,0.622087668786723,0.6365094460888673,Rnf25
ENSMUSG00000020993,0.6292184707514474,0.0,0.0,0.6219513768786119,0.6363771893760981,Trappc6b
ENSMUSG00000031024,0.6289737650215064,0.0,0.0,0.6217029886929331,0.6361361530395226,St5
ENSMUSG00000019992,0.628657601846587,0.0,0.0,0.6213820698997685,0.6358247287014813,Mtfr2
ENSMUSG00000063698,0.6283737211715942,0.0,0.0,0.6210939212688348,0.6355451010061569,Sfxn4
ENSMUSG00000022335,0.6281911778682043,0.0,0.0,0.6209086345887048,0.6353652914951056,Zfat
ENSMUSG00000035069,0.628125750519097,0.0,0.0,0.6208422241539318,0.6353008438051319,Oma1
ENSMUSG00000078532,0.6280413554733012,0.0,0.0,0.620756561175698,0.635217712278667,Nkain1
ENSMUSG00000066571,0.6278587939205155,0.0,0.0,0.6205712574537495,0.6350378833748853,4931406P16Rik
ENSMUSG00000037104,0.6276183871850647,0.0,0.0,0.6203272409261128,0.6348010739495781,Socs5
ENSMUSG00000021432,0.6273816728795761,0.0,0.0,0.6200869736506287,0.6345679003843867,Slc35b3
ENSMUSG00000019726,0.6272564508260878,0.0,0.0,0.6199598726266191,0.6344445508562229,Lyst
ENSMUSG00000022707,0.6272217793115688,0.0,0.0,0.6199246809299467,0.6344103977422838,Gbe1
ENSMUSG00000097971,0.6271746653189991,0.0,0.0,0.6198768601258287,0.6343639881424078,Gm26917
ENSMUSG00000071757,0.6270875547341179,0.0,0.0,0.6197884428369774,0.6342781797954704,Zhx2
ENSMUSG00000055917,0.6270176426228119,0.0,0.0,0.6197174821417677,0.6342093126896694,Zfp277
ENSMUSG00000047221,0.6265597106837518,0.0,0.0,0.6192526848153546,0.6337582228286738,Fam185a
ENSMUSG00000024074,0.6261456014408868,0.0,0.0,0.618832371591083,0.6333502966820954,Crim1
ENSMUSG00000026803,0.6260336326487281,0.0,0.0,0.618718726056645,0.6332399990167524,Ttf1
ENSMUSG00000056515,0.6260218435584687,0.0,0.0,0.6187067604415601,0.6332283858608527,Rab31
ENSMUSG00000068184,0.6256098779113071,0.0,0.0,0.6182886283273934,0.6328225661405394,Ndufaf2
ENSMUSG00000050730,0.6253796574042737,0.0,0.0,0.61805496359259,0.6325957784618551,Arhgap42
ENSMUSG00000078772,0.6252840453917506,0.0,0.0,0.617957921551155,0.6325015917606593,Gm12353
ENSMUSG00000033885,0.6249057390097964,0.0,0.0,0.6175739591877007,0.6321289227900954,Pxk
ENSMUSG00000062210,0.6248742149253487,0.0,0.0,0.6175419639508373,0.632097868317532,Tnfaip8
ENSMUSG00000027822,0.6247285257716795,0.0,0.0,0.6173940976725653,0.6319543491826705,Slc33a1
ENSMUSG00000041323,0.6245235230850431,0.0,0.0,0.617186032379659,0.6317523991419858,Ak7
ENSMUSG00000045102,0.6241670139026132,0.0,0.0,0.6168241996268778,0.6314011963153792,Poln
ENSMUSG00000044937,0.6241008506090551,0.0,0.0,0.6167570486919229,0.6313360174833663,Ttc41
ENSMUSG00000110317,0.624090456481607,0.0,0.0,0.616746499417607,0.6313257780036624,Gm45250
ENSMUSG00000025195,0.6240154591573507,0.0,0.0,0.6166703827317358,0.6312518964430837,Dnmbp
ENSMUSG00000058567,0.6239333508088355,0.0,0.0,0.61658704904454,0.6311710095010514,Gm2531
ENSMUSG00000012640,0.6239163811145536,0.0,0.0,0.616569826124639,0.6311542922206014,Zfp715
ENSMUSG00000070605,0.6237584572152186,0.0,0.0,0.6164095459863341,0.6309987170202946,Zfp992
ENSMUSG00000020974,0.6237381234500803,0.0,0.0,0.6163889088838189,0.630978685623649,Pole2
ENSMUSG00000036712,0.6236600552473504,0.0,0.0,0.6163096761600753,0.630901778226157,Cyld
ENSMUSG00000020003,0.6234463032796834,0.0,0.0,0.6160927364770796,0.6306912038332386,Pex7
ENSMUSG00000060862,0.6233997701826127,0.0,0.0,0.6160455095727825,0.6306453623422831,Zbtb40
ENSMUSG00000027207,0.6233557108897682,0.0,0.0,0.6160007934057952,0.6306019578416142,Galk2
ENSMUSG00000096433,0.6232471475490345,0.0,0.0,0.6158906117109237,0.6304950077338275,Zfp994
ENSMUSG00000000276,0.6232428264070576,0.0,0.0,0.6158862261596219,0.630490750797597,Dgke
ENSMUSG00000024759,0.6230965051172638,0.0,0.0,0.615737724128548,0.6303466033673153,Atl3
ENSMUSG00000024878,0.6230349445768818,0.0,0.0,0.6156752462592422,0.6302859572673691,Cbwd1
ENSMUSG00000037395,0.6229640097461131,0.0,0.0,0.6156032545256569,0.6302160760160854,Rcor3
ENSMUSG00000039990,0.6229034462402514,0.0,0.0,0.6155417887431212,0.6301564119537116,Edrf1
ENSMUSG00000054733,0.6222519482974989,0.0,0.0,0.6148805904306308,0.6295145841504431,Msra
ENSMUSG00000025795,0.6220510600539497,0.0,0.0,0.614676713185582,0.6293166756781089,Rassf3
ENSMUSG00000021646,0.6219531670912003,0.0,0.0,0.6145773640376542,0.6292202344181778,Mccc2
ENSMUSG00000029192,0.6216485111961849,0.0,0.0,0.6142681777982077,0.6289200949831292,Tbc1d14
ENSMUSG00000028854,0.6216453164623088,0.0,0.0,0.6142649355694784,0.6289169475990318,Slc9a1
ENSMUSG00000050891,0.6216347372539643,0.0,0.0,0.614254199085979,0.6289065251855122,Tatdn1
ENSMUSG00000057367,0.6215681463945862,0.0,0.0,0.6141866183203891,0.6288409212116396,Birc2
ENSMUSG00000057691,0.6214656585204454,0.0,0.0,0.6140826071246159,0.628739952019271,Zfp746
ENSMUSG00000045751,0.6212849383293391,0.0,0.0,0.6138992014358906,0.6285619091713731,Mms22l
ENSMUSG00000074867,0.6206346466169792,0.0,0.0,0.6132392530014958,0.6279212451258571,Zfp808
ENSMUSG00000006471,0.6205486948476135,0.0,0.0,0.6131520256353761,0.6278365651465037,Ndor1
ENSMUSG00000050377,0.620409195288556,0.0,0.0,0.61301045616912,0.6276991293330024,Il31ra
ENSMUSG00000034848,0.6203648582237458,0.0,0.0,0.6129654613263903,0.6276554480920862,Ttc21b
ENSMUSG00000030101,0.6199867805639276,0.0,0.0,0.6125817765137104,0.6272829610072002,Sumf1
ENSMUSG00000026024,0.6199512437778198,0.0,0.0,0.6125457128719414,0.6272479495263344,Als2
ENSMUSG00000022100,0.6199388895932658,0.0,0.0,0.6125331755358948,0.6272357779545914,Xpo7
ENSMUSG00000034473,0.6199281285839267,0.0,0.0,0.6125222549970132,0.6272251760057125,Sec22a
ENSMUSG00000029822,0.6198410402315575,0.0,0.0,0.6124338756834348,0.6271393748228102,Osbpl3
ENSMUSG00000034401,0.6197383670542012,0.0,0.0,0.6123296807597916,0.6270382189317799,Spata6
ENSMUSG00000073427,0.6197035031560002,0.0,0.0,0.6122943001930775,0.6270038701902014,Gm4924
ENSMUSG00000034303,0.6191897124119051,0.0,0.0,0.6117728987242292,0.6264976680394446,Ccdc15
ENSMUSG00000020273,0.6189336326135313,0.0,0.0,0.6115130280509955,0.6262453681897832,Papolg
ENSMUSG00000029229,0.6187815794321522,0.0,0.0,0.6113587247093013,0.6260955587139272,Chic2
ENSMUSG00000020231,0.6186964373812822,0.0,0.0,0.6112723229295698,0.6260116727882528,Dip2a
ENSMUSG00000054612,0.6186855929535632,0.0,0.0,0.6112613180645974,0.6260009883393438,Mgmt
ENSMUSG00000025077,0.6184825586880266,0.0,0.0,0.6110552805505195,0.6258009487621464,Dclre1a
ENSMUSG00000048965,0.6182483736677858,0.0,0.0,0.610817632754841,0.6255702166979483,Mrgpre
ENSMUSG00000035877,0.6181920753521362,0.0,0.0,0.6107605021840917,0.6255147482854547,Zhx3
ENSMUSG00000032846,0.6180702212858827,0.0,0.0,0.6106368470204332,0.6253946902374553,Zswim6
ENSMUSG00000097775,0.617927087178293,0.0,0.0,0.6104915977429212,0.6252536653536883,4931440J10Rik
ENSMUSG00000028613,0.6177650023093657,0.0,0.0,0.6103271182622971,0.6250939683892501,Lrp8
ENSMUSG00000026707,0.617714581070128,0.0,0.0,0.610275952239837,0.6250442898524239,Nsun6
ENSMUSG00000022353,0.6175860438331201,0.0,0.0,0.610145516631781,0.6249176456940732,Mtss1
ENSMUSG00000060923,0.6175010952253963,0.0,0.0,0.610059313636391,0.6248339479859228,Acyp2
ENSMUSG00000026031,0.6174872644123567,0.0,0.0,0.6100452786082948,0.6248203208207513,Cflar
ENSMUSG00000039286,0.617335237888992,0.0,0.0,0.6098910076869832,0.624670532474189,Fndc3b
ENSMUSG00000002428,0.6171175347378209,0.0,0.0,0.6096700915231412,0.624456033469463,Hltf
ENSMUSG00000030706,0.6171018079291787,0.0,0.0,0.6096541326522608,0.6244405380845033,Mrpl48
ENSMUSG00000050944,0.6170977747542672,0.0,0.0,0.6096500399654471,0.6244365642577773,Efcab5
ENSMUSG00000008307,0.617087822646279,0.0,0.0,0.6096399410098664,0.6244267585934735,1700109H08Rik
ENSMUSG00000019813,0.6168063756762255,0.0,0.0,0.6093543421709096,0.6241494521130311,Cep57l1
ENSMUSG00000023984,0.6167401134404629,0.0,0.0,0.6092871027245248,0.6240841644209733,Gm20517
ENSMUSG00000004233,0.6165894709529329,0.0,0.0,0.6091342390168556,0.6239357371077717,Wars2
ENSMUSG00000041308,0.6164387272720031,0.0,0.0,0.6089812731782104,0.623787209558646,Sntb2
ENSMUSG00000037174,0.6163661321757953,0.0,0.0,0.6089076081338526,0.6237156815171808,Elf2
ENSMUSG00000027438,0.6163033952701424,0.0,0.0,0.6088439466793415,0.6236538666643708,Napb
ENSMUSG00000055069,0.6162888583414087,0.0,0.0,0.6088291955347397,0.6236395433737393,Rab39
ENSMUSG00000041440,0.6161782324950912,0.0,0.0,0.6087169396773356,0.6235305431490156,Gk5
ENSMUSG00000046605,0.6158848160847739,0.0,0.0,0.6084192013843277,0.623241437041476,B3gntl1
ENSMUSG00000004462,0.6157774372302511,0.0,0.0,0.6083102414161631,0.623135635085477,Tbccd1
ENSMUSG00000097537,0.6157548963989016,0.0,0.0,0.6082873687152095,0.6231134252404419,2610020C07Rik
ENSMUSG00000092341,0.615722389866245,0.0,0.0,0.6082543836093506,0.6230813960081222,Malat1
ENSMUSG00000021712,0.6155030919958975,0.0,0.0,0.6080318578285727,0.6228653174901908,Trim23
ENSMUSG00000047153,0.6152066482016794,0.0,0.0,0.6077310524561735,0.6225732237860376,Khnyn
ENSMUSG00000026779,0.6149789368450428,0.0,0.0,0.6074999922385798,0.6223488525286467,Mastl
ENSMUSG00000045519,0.6149544365591282,0.0,0.0,0.6074751317120562,0.6223247115438877,Zfp560
ENSMUSG00000062931,0.6144941417026096,0.0,0.0,0.607008071621263,0.6218711643891764,Zfp938
ENSMUSG00000079659,0.6143016841091908,0.0,0.0,0.6068127868944234,0.6216815266645773,Tmem243
ENSMUSG00000073856,0.6141551143900583,0.0,0.0,0.6066640647248334,0.6215371038895187,Iqck
ENSMUSG00000048911,0.6140864283831474,0.0,0.0,0.6065943702096133,0.6214694238182634,Rnf24
ENSMUSG00000019774,0.6140445849689324,0.0,0.0,0.6065519124700665,0.621428193164553,Mtrf1l
ENSMUSG00000105471,0.6138401642389791,0.0,0.0,0.6063444911454615,0.6212267654109228,A430073D23Rik
ENSMUSG00000040729,0.6137426617648352,0.0,0.0,0.6062455578381535,0.6211306901516892,Cep126
ENSMUSG00000026723,0.6134712678079606,0.0,0.0,0.6059701824403412,0.6208632676170505,Trdmt1
ENSMUSG00000002320,0.613225306424168,0.0,0.0,0.6057206142730024,0.6206209040037368,Tm9sf1
