,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Aidpocytes,0.5153242636722126,0.013541837045994517,0.04067127260655932,0.00048769259399168507,0.06310452127357216,0.02900465180637998,0.001927427705656111,0.01513635078953694,0.013742577118878493,0.0003141620720674035,0.003203524687919624,0.04357507322605187,0.013948656464380201,0.02129871889398994,0.011705591064162659,0.01191139287552167,0.005059583860138326,6.273924722623208e-05,0.09229636706523367,0.009526972258376384,0.005706054010743214,0.0013779887998772045,0.015544868940393364,0.004190189531686201,0.0028131463735208803,0.00011620993529373281,0.01624631972225376,0.001340830656894398,0.046821015701487466
B_cells,0.03440451724098819,0.27055306096066495,0.07185097964071568,0.0003089194117826201,0.1308399186998645,0.032674861366083024,0.0007707624439577044,0.015288863991931124,0.024392047842269757,0.00027891973867874624,0.0014181993951095707,0.03790311962448793,0.01062586168120836,0.038334590163520296,0.010229162999088567,0.004801727453920011,0.0023173494771218605,0.0002556485505054362,0.11245979229745451,0.017510461175885086,0.007504479369711459,0.0020462778185395118,0.018410576922916023,0.00880061393343616,0.0030030098245841753,5.3086630406895623e-05,0.05718599182867283,0.00031675200864243145,0.08546044750785263
CNS_neurons,0.004874687851321517,0.0029625788636635252,0.8073572688165273,6.209811946203987e-05,0.012798267675340418,0.004770268435404885,0.00020931258396053975,0.0033577900012127333,0.009607829579901911,0.0017934873688861858,0.00030080515590941327,0.007289480034853857,0.003267123657863272,0.05573836421085357,0.0012706998300655585,0.004080108618129782,0.0003887126017957279,1.965374473390425e-05,0.03734451336092443,0.003981816373109521,0.0020544183292089003,0.007988107902193595,0.007456625419858016,0.004647034907485971,0.0038143736633890414,1.335641739221747e-05,0.004347425657011002,0.00014081483083167165,0.008062975988709519
Cardiocytes,0.032318227448797004,0.006848040133420013,0.02243716487634247,0.42235461472972563,0.05127416623413835,0.025507122637884485,0.002069010195626046,0.01658764504934411,0.008779026691727294,0.00017262005956245174,0.002300733267175536,0.02690765858385597,0.04462757397041597,0.012750612751629432,0.010838471505885228,0.008730846580295333,0.005713507613638487,7.124611247909318e-05,0.07446175173613938,0.11154795595342831,0.0045036711433794315,0.0010536293414911318,0.011062577522820177,0.0027484768457837934,0.005257964674019135,8.711608220496394e-05,0.0363575448752157,0.0014457612036631706,0.051185262179911935
Definitive_erythroid,0.010885827041427761,0.010891612416659011,0.025015925247023185,0.00011241768800816447,0.7758848455489175,0.010769998464880678,0.00027596839973981056,0.006045813974193273,0.008955981581401236,9.74239490904936e-05,0.0005452949568148499,0.014677950515726283,0.004315733925997024,0.013393036558257368,0.00449449196235987,0.0018016937408703,0.000882663439342962,0.0004327909104747527,0.03529635076845779,0.006680696507216887,0.002630926394762505,0.0006746263123043467,0.007002101947854872,0.001991514142038151,0.001160144917966875,3.580753391494879e-05,0.021427679438955065,0.00011544661063997495,0.03350523510470411
Endothelium,0.037358783367602046,0.01891342000942671,0.051140900950590755,0.0004902560054940952,0.091658100932625,0.2384288173616173,0.003569696348798582,0.03420099260194304,0.02049745815553831,0.00035348331029551495,0.00826109670404501,0.045236278545841245,0.02668940475182827,0.02755764699005248,0.023676166426325154,0.017807925206807775,0.004996235506750802,0.0005605696960671172,0.15037019624104164,0.018300922676728937,0.009118196598932203,0.0016812378389762987,0.019325560053025586,0.005808477783951676,0.003363718295103836,0.000232392064613688,0.03435097279009025,0.0013039384566483115,0.10474715432923835
Ependymal_cells,0.031201540134670556,0.005805328941620136,0.02251528751811966,0.000591890990847476,0.07226095167739748,0.04777714610606603,0.15515646059781996,0.07844486700044849,0.01139444015479048,0.0010557857700742687,0.02651587894464244,0.03455658899348605,0.06724869984933901,0.01103841320184592,0.05774522651091702,0.04368541730792067,0.01741189273050274,0.0006905700386451432,0.11741873048609994,0.005914889272190898,0.0056734801974534345,0.001337809359800538,0.024065876395986705,0.012322935306564751,0.0024161189352698586,7.676611002372466e-05,0.016408280819285293,0.0022437830344863743,0.12702494361368497
Epithelial_cells,0.038855238101010686,0.014975531827368889,0.060723188785734176,0.0005744896787025949,0.10481813365334271,0.05229983385869985,0.004126925707712144,0.09058565385656682,0.024651590190041206,0.002887741351290049,0.008730032947993328,0.05512163337723004,0.061083703773642306,0.029211587903022505,0.029483999770661688,0.03467634878180842,0.011729593084521548,0.001298470492046626,0.17648079444756787,0.019503912999896802,0.009540319021487552,0.002640855406971281,0.024724790285674383,0.011166145690722905,0.00373325796268167,0.00037525575868042736,0.03061302356177837,0.0046954599856853015,0.09069248773745785
Eye_and_other,0.02171138974530749,0.013916350439506339,0.09104846860944259,0.00028066161554644127,0.06481401407300225,0.025130861536515312,0.0009552726088798385,0.013113500115400188,0.4537339656048196,0.0004210166668096282,0.0013804363094575155,0.028172605667795076,0.011261519602403366,0.04836453336979388,0.0062509270174052195,0.0054188815941984565,0.0018547797193172973,9.455428203311041e-05,0.09129924769343582,0.011336302940019194,0.007206661853305039,0.0024946394014618923,0.025238220674065465,0.005946080003136167,0.005007492212250094,6.153097434056899e-05,0.02163368391754946,0.0004926991369123035,0.041359702615890385
Glands,0.017702429007928656,0.006132793280112603,0.23461686583523675,0.0002579588091528147,0.032169912708067745,0.01584950496354904,0.0024508399023378175,0.014859238030388652,0.014529476257340168,0.23588490997684838,0.002077076396313541,0.02673007978351236,0.009284321420068737,0.06576153778589115,0.008262260064844058,0.055781112330846414,0.003218648326533594,6.37465068575436e-05,0.16171035521240057,0.013072089575590239,0.004402990548428448,0.009687785269302869,0.02012035294296738,0.007867912001167945,0.0028645140740095245,4.846220431821421e-05,0.008975045950138334,0.00111904195608298,0.024498738879763487
