,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Aidpocytes,0.42675245653365174,0.08273952450945903,0.010932778056971624,0.0006674972262667567,0.03616503577761789,0.03391228175168589,0.015096562405157957,0.01787633609082303,0.0362983005994106,0.0007041869152132334,0.01216669210330035,0.014518782866590517,0.03741915859430471,0.01707616974001875,0.02131125335694117,0.021916736019296425,0.007110292263669549,0.002849465258662618,0.033320724225714526,0.01377707284506714,0.03861923116920609,0.005767933610047782,0.024204150149272245,0.017685359066553236,0.003500456537044553,0.000638966971543218,0.025342738664931242,0.002774904032316537,0.038854952659261595
B_cells,0.017914728557803336,0.43856660957174226,0.016310771349045697,0.0004877577130074818,0.0544141735219029,0.034790376830651684,0.005485555428272157,0.013528139782217499,0.04780167544311725,0.0008058339886627567,0.007652443096720506,0.015590305818798006,0.026753344556038103,0.022816673975009794,0.018827009278719276,0.014343334784784187,0.006078087974947669,0.002923240315852841,0.0345467018755769,0.01363137781727657,0.03942859405581759,0.008761151383191976,0.023260190258416354,0.02625797223351517,0.00429158037216563,0.0005268924682821663,0.0457404239652726,0.001585814579985973,0.05687923900320564
CNS_neurons,0.002686465134038915,0.01330418779231433,0.4927839888931812,6.702088950415244e-05,0.008306162354478962,0.005198450244977603,0.0022280374334376542,0.00429959451500704,0.0520259993893467,0.006947506620106226,0.0024240684935444173,0.003747236880033865,0.020044266990905005,0.15582884702990904,0.00261462454111665,0.004892385984841864,0.0009366653888796886,0.00044428370479230114,0.013554995753290172,0.002327368340200108,0.02362010978516089,0.0460377629284024,0.04984854115314278,0.044901020406735874,0.02829898494948647,0.00011483020245954206,0.005072472569789062,0.0006172888039863779,0.006826832826930724
Cardiocytes,0.007520990364782966,0.02208981452808334,0.005637591178028847,0.5897808607144258,0.01604556274923527,0.032513294016973074,0.017208009771962546,0.010988016493864645,0.025434432275895705,0.0004421131986756195,0.0073890918065810645,0.005876233737625911,0.08041107567513478,0.010053225684101927,0.009592107393305517,0.015390909110271075,0.007551546592463991,0.002205880102102313,0.021229907640444416,0.01642884482537832,0.021395127988682722,0.00308636223349817,0.01552386285693859,0.012438543006220774,0.002546156729013592,0.0003360314840391595,0.010136665666626079,0.001802624300163698,0.028945117875480098
Definitive_erythroid,0.010515295228848962,0.07190799782593757,0.010326769441359986,0.0005637917258508212,0.49989959299591186,0.025264564038070477,0.006704219910689394,0.014143998474128372,0.03428197667891664,0.0005321080118581996,0.006354777862224595,0.01152797267035551,0.021323171065590046,0.014874499113402287,0.023273777990297645,0.012622803948119777,0.009020808243337834,0.0070792840430679935,0.023785401967260533,0.013384245920794933,0.031182555288614973,0.005840257937387909,0.01742581475471586,0.01042391571012209,0.003433682180588688,0.0005178632568429397,0.05341693246442304,0.001271238228878332,0.05910068302240276
Endothelium,0.014403723302849114,0.06824329249687834,0.011609904386199184,0.000883296662377188,0.03608727719179049,0.26290320293450065,0.02744152597698838,0.031520972472025455,0.04642648589553386,0.0007545820523815718,0.020583999917963978,0.014254558011771844,0.0695638707514029,0.018589026723429946,0.0348879794970964,0.05042197551697162,0.019410788570493533,0.0026060801043549255,0.045576031860492194,0.016544527653399345,0.05045614388208911,0.006739651811759822,0.027381865448493328,0.020042659318634703,0.0039601417361932205,0.0007739418636102301,0.031126220194020938,0.0056778615769622846,0.06112841218933545
Ependymal_cells,0.008101650379308828,0.02859605987615202,0.006830428613659917,0.00029893707919417253,0.019507094894098,0.03882199833959635,0.357287818226787,0.026273101132372755,0.03084851750220245,0.000601420285447688,0.021503936142624483,0.0073506155694529045,0.09394839995218825,0.010204822587060368,0.03517175034946128,0.11576383368853173,0.03316686247402361,0.0012870284049537094,0.027957342101270186,0.0067220077666120944,0.026269718568837863,0.0032959768467493472,0.021633710353308855,0.016814173851625553,0.002280245497248254,0.0007351184491121235,0.017683712472216107,0.004402322621628296,0.03664139597427578
Epithelial_cells,0.013100451472323821,0.0478301033437737,0.010788172988947438,0.0024471074558050313,0.03348834597029016,0.0641020864482375,0.060712802274723414,0.08027033138889916,0.054109903725240875,0.0010160836867258982,0.025001458132533228,0.013394593888815032,0.14255026650806915,0.01797211440673285,0.04112331389357963,0.05725550174775294,0.03533771799684403,0.00475918011688278,0.05016004901721838,0.016797126126573803,0.06294844594513409,0.0062199214593878,0.0347285100699199,0.031116801840778526,0.0035101812580656208,0.0008967150772139219,0.026145556304090007,0.009842523834856209,0.05237463362058509
Eye_and_other,0.009550969848284253,0.0484919063653561,0.020454102831882565,0.0002495720591722997,0.03320339949058109,0.020651841256077694,0.00506875656271691,0.011496993662777366,0.5370912367408521,0.0008408120546332252,0.007194272328125052,0.011285289124183074,0.03607692100895025,0.031212196283208697,0.01121138774090167,0.014624249379431381,0.005837279819230251,0.0016668562424844273,0.024982212163105276,0.007344152409849726,0.03855368045367768,0.007709412494991065,0.03683367653817027,0.01875524366572955,0.00629127027248366,0.00042173784780420113,0.021689729564504753,0.0015535780720695347,0.029657263718765908
Glands,0.0071974736486498485,0.025525150766754132,0.09919822940160894,0.00013341572747820057,0.015706321191429503,0.015210508336814765,0.03975819415405657,0.01926137502897619,0.05323858547898133,0.24345430680403843,0.008401893061552626,0.012745626243877402,0.058796040589725804,0.03077520051065361,0.011241887672366667,0.0789094863657101,0.012353597182791104,0.0009562327739163629,0.05592648300648812,0.005802536836688991,0.028904406292842192,0.01140360438652682,0.09069054554638381,0.028112210274029777,0.0049717277183532055,0.00043808398093792233,0.010387634836570838,0.01084812728261781,0.019651114899178913
