,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Aidpocytes,0.4807953148372418,0.03441348607412408,0.010903427172981695,0.005552931584648091,0.019414173075267827,0.04512666453777428,0.018436224785606355,0.026536309594248207,0.02050522117627079,0.0032369805824530922,0.013795798385850672,0.03382025968224488,0.038990258439743006,0.02093167191254916,0.03750648651754666,0.02612406338961164,0.010054798608317206,0.0013660058355975267,0.024699303789927168,0.008594661789976463,0.031734652222450935,0.0040248682899396175,0.02832724473431166,0.010251272277620757,0.002916420056770599,0.0012717314291805074,0.011447365181168333,0.014152967105779365,0.015069436930797604
B_cells,0.029633889712783502,0.4504220910792237,0.019591487200601863,0.0022112577314407074,0.04357714785657006,0.0478817951388814,0.0063044705829516275,0.023533594832761223,0.0353505523497844,0.0030128787059571526,0.004519928540860221,0.03121941418182931,0.019578266145834376,0.03807533015350839,0.024354201748563235,0.008708147001585932,0.003720792567709184,0.0014735669269712154,0.029533565786208207,0.01573526985830418,0.040161991830355334,0.006568817172498163,0.02992475105502307,0.019022512459040263,0.0030634052820189247,0.0006390374376990128,0.03481999652561279,0.003074254025448252,0.024287586109974297
CNS_neurons,0.007068634732370002,0.01155672015155448,0.38062670049590036,0.0007543540397085918,0.00675469570234628,0.011963125068609363,0.005844551027265928,0.011401542268168665,0.03223982135074114,0.05478669534680461,0.0017701407776820265,0.01021413497375482,0.02047702654212265,0.17863142217050237,0.00553846770238357,0.026066377048347175,0.001063371205034342,0.00021915561975399434,0.021227352088224776,0.007202794995628046,0.021038334602430958,0.07765984513615856,0.042384951847787115,0.03397956155069776,0.017596576488356004,0.00024145581645954723,0.004715782124667517,0.003159486143937771,0.0038169229826016016
Cardiocytes,0.007592503608545446,0.009587031748343184,0.003350882218380178,0.7563441224890143,0.007108410099588195,0.014418665720306123,0.0032242973325351514,0.007266659484098152,0.006820503396371093,0.0007502229822049596,0.0017158616689830653,0.009059727204611711,0.041799324982891316,0.006824037765183382,0.007896849084860231,0.0034641030922958403,0.0013750861168722614,0.0031360305459840914,0.0077180374969715885,0.06623558028470836,0.009385581107945047,0.0012379025483721495,0.007163885720103925,0.0029083822698796917,0.0011522907293814672,0.0002871965698259635,0.005009211557565342,0.0018505370696287383,0.005317075104549013
Definitive_erythroid,0.0191364676787721,0.051655721493745324,0.012099709437612008,0.0016265278871831763,0.5791154985860434,0.031297328693046,0.005036786152201484,0.01911788965450729,0.023962300402699595,0.0020295020019512077,0.003878620077531477,0.022974055310065106,0.01617763139854726,0.023305568921319415,0.023626731812617888,0.006608642722151655,0.0034949025719956655,0.0053553911658358625,0.018053555501193294,0.011240919124947067,0.026862400025899524,0.003962375087791377,0.021181806822422877,0.008630404967202287,0.0022874520667279406,0.0035449886385662105,0.031226728848078186,0.0025595747667942147,0.019950518182551082
Endothelium,0.03310874502082221,0.04844133220015636,0.014146323422844408,0.004461260080568248,0.029557135179780165,0.31272286413318784,0.025757383750079892,0.0478006157915853,0.03070211247490222,0.003226815747300049,0.023575600415050753,0.035901531848777035,0.04600955208188632,0.027856074484373074,0.051251858860646704,0.03185689473416402,0.00835101219625396,0.0036113579099460347,0.03755043102903036,0.016046306239791436,0.047313221156988224,0.005172108339167554,0.03377673800516501,0.013739870965142224,0.003459849886699841,0.0012858508950542085,0.022925984287889323,0.011008077384383072,0.029383091478364185
Ependymal_cells,0.021181612407923395,0.01224934636047247,0.004765778134563924,0.0063443400366736845,0.011521480542961543,0.0539044903748372,0.29080234861234655,0.05151878475536519,0.01326704999681979,0.0017781166154763447,0.029098632579208705,0.018920443238431634,0.08082830601041541,0.008752231156020088,0.15267726203107357,0.04795166296694209,0.02518854940297431,0.005227050546840255,0.01690226543271751,0.0041552496438030054,0.02245379154628277,0.002404739989534049,0.041039904894199085,0.007404490560403217,0.0019898851582870365,0.0007190082416684983,0.0072025290767639616,0.03886161598014138,0.020889033706853292
Epithelial_cells,0.033984636854663276,0.039463921381084434,0.015902691326031768,0.007688481220350093,0.03106022202509359,0.07732219767761016,0.04461133464173342,0.10337820848717875,0.03749680014391283,0.007810821636392918,0.022395061264124935,0.04310421232580139,0.097788334974882,0.029150356646522498,0.06776368235473172,0.05142713433640271,0.01781473786242911,0.00740739870816327,0.041563689051594056,0.017737469741074312,0.051430781396201004,0.006333018291224455,0.04337422141076611,0.01912047840249162,0.003727628993055679,0.0025213392847171466,0.02126089085944588,0.0314918286416828,0.025868420060638078
Eye_and_other,0.019644991909082272,0.03467473712760676,0.02311265188633531,0.0020257250746052082,0.02232483690267047,0.03818049564412728,0.00841664886596576,0.01977019145026754,0.5295292689726683,0.003800760959893025,0.004338550321494507,0.02318851741407388,0.026799832018415303,0.04472961107488252,0.015211931449825099,0.009729212834121898,0.0030817367128856657,0.0006274879382805434,0.024049236320048756,0.010208960317258814,0.03785697657263557,0.006858870487583948,0.04167001562220379,0.01340218098543476,0.00460834885074443,0.0006682959856276898,0.015210201052691066,0.003732758122038233,0.012546967126531609
Glands,0.01680261748787393,0.017698344970752868,0.04921224654319253,0.004170698845108848,0.011665067447315455,0.025096060444346986,0.07661416869693248,0.01859054087820387,0.022993577246465155,0.4103366695992582,0.006255465026863762,0.023898610505102506,0.01927979413313644,0.03730539470158718,0.016096021142851975,0.06582656922093476,0.004461183962573172,0.00039186497037858994,0.036108287489071994,0.013666364303664056,0.025168288239900225,0.013409521353705852,0.041255398487790584,0.015561310634474182,0.002777669290089924,0.0005780247524757923,0.007344710177205578,0.009514714266048673,0.007920815182694479
