,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Aidpocytes,0.6782875030042156,0.030320457975603874,0.0030696180043180347,0.00035206923915321036,0.04560678803943256,0.041320007105612865,0.002079562507380868,0.020086163563143702,0.012097410802400744,0.0002645790797676043,0.001410173012950773,0.016880389225837393,0.010785132597280148,0.003950882219351813,0.015400794264338774,0.008773736615622281,0.0034747528684809744,0.0006649875983012883,0.02802927220471332,0.007438189316081241,0.007876404525112724,0.0010535769349251764,0.008051244505214116,0.0030420322297839723,0.0012459263614259415,0.00017119484176866272,0.022687850416347136,0.001523941166254844,0.024055359775180363
B_cells,0.024214215881442895,0.4582538960441834,0.007701546050693103,0.0006445379776054375,0.10751097039606232,0.06204991865776799,0.0020076604812729977,0.018856635554562524,0.0271069727524814,0.0005360781282609617,0.0016850041204820236,0.015905184871487798,0.014340855361731372,0.00929815985790495,0.01813502818821579,0.011820109709870229,0.010592899418593996,0.0007327985459978044,0.04169245489267594,0.009803101543798152,0.012680195431579618,0.0026756201741869367,0.014076330876211086,0.007180807736751721,0.002121554481493435,0.00023883318072462427,0.0573911115300625,0.0009623674098467427,0.0597851507440523
CNS_neurons,0.0037361837711057245,0.009573909853625513,0.6569234959997593,0.00021353831376440418,0.016188218290533664,0.010620953856595942,0.0006990102313583004,0.0070999642615964895,0.027477614918095253,0.003854357423390048,0.0004745909855206971,0.005499114442664067,0.011928345345549866,0.09117170661950351,0.0029808195049257067,0.00416022516032478,0.0016625438824774122,7.492192109991094e-05,0.01668059546986969,0.0023437255157417623,0.0073877554940232106,0.03286363374453105,0.025086941666805293,0.017757174504008495,0.027976405184323892,3.880508450515763e-05,0.006531491978544043,0.000525167066306583,0.008468789509450255
Cardiocytes,0.011636560157131636,0.016147231536968704,0.0020335449204874115,0.2882883557168889,0.054297981967782225,0.13401786917530312,0.016845611783460394,0.07108452926728186,0.007371303012003314,0.00032316061494476586,0.0016556047498916843,0.022917338289133567,0.059966302332087634,0.0019579741391207947,0.038240056824631975,0.02132036577306676,0.012077572176737373,0.008705873967794604,0.04688407979102635,0.057960844240791155,0.009434197169565745,0.014821703258676896,0.005761806068621712,0.00106607214238694,0.0009223820341576467,0.00013010602488683815,0.029271702599795935,0.025148085197823272,0.039711785067550805
Definitive_erythroid,0.01051501438882051,0.025483082368793552,0.0043632140268080296,0.00036153577681673107,0.7188293761481936,0.029142734827077556,0.0013153929879224213,0.012439030855609995,0.016160921737417826,0.000309776711066486,0.001069322086372372,0.010703491721660912,0.008602234328624295,0.0053803463107497266,0.012922170262089108,0.007676847094969067,0.005884256538451085,0.0016312475390689223,0.021153747528131123,0.006022449904048736,0.007549928785850605,0.001411765197894579,0.008686982818236754,0.0023461989495767066,0.001470854587038508,0.0001793320364153013,0.04153324191506861,0.0004999595574345826,0.03635554300979224
Endothelium,0.01687327162955355,0.03467031464256887,0.00454531736071739,0.0006901239187131357,0.06386224733892662,0.3851222578360161,0.01593760539452571,0.05363741728651287,0.024496686841125947,0.0006801860668559141,0.007732853061386515,0.01979393452616797,0.039204812363600315,0.005759602705419809,0.046058713007761015,0.03740567229207232,0.02452916019568324,0.002727572258674569,0.053953195234477044,0.011771717686885941,0.017574345165655543,0.001991418130545874,0.014504294407265042,0.004995067454003888,0.001810905934921349,0.00037224406307261585,0.04161026203946152,0.006728443115221311,0.06096035804220798
Ependymal_cells,0.007224200957245467,0.009190473957628177,0.001989598673395718,0.0002884312495544568,0.022248117863458206,0.09453526398572973,0.32987827967474814,0.06452766237830865,0.014339019937747109,0.0047442565110821094,0.01232539337409786,0.019870723211443887,0.059660160687918004,0.0024003685179151166,0.06687248681635011,0.07040638669737438,0.04012033080837607,0.0019419079713479228,0.05363490579623318,0.0037013602992674592,0.007877564273792213,0.0007493791259560335,0.04664687940282409,0.007672445593380834,0.0010685834861110179,0.00019887432244836378,0.014160541274652064,0.0054867781341101625,0.03623962501750347
Epithelial_cells,0.01485380888735843,0.0214660961419157,0.0044463740232029625,0.002363950139811987,0.05824013364049385,0.1329874914072031,0.023063722361619025,0.17860461231060987,0.026152237777718645,0.0029944974658704265,0.012123453144145573,0.023581949385238738,0.10950012342238116,0.005766645846180093,0.07089882720995687,0.034728528915701384,0.037978673510574636,0.0061836986365267485,0.059711556331400455,0.011321095420386448,0.02067652082117285,0.002282603066714824,0.021308652327014944,0.007583909605624005,0.0017944248183168862,0.00034842714773771584,0.035041978583371235,0.022705895170909075,0.05129011248084238
Eye_and_other,0.01132100946345447,0.02362347640594586,0.012669300915202849,0.0005840028440683027,0.05396040985892317,0.03830006886621046,0.002540037365951326,0.018938899891425352,0.5941996853112819,0.0011446083051747339,0.0016087732815620555,0.012356977249872485,0.023658114153291113,0.015242490103410984,0.012438666342497084,0.012363928641198172,0.008173174719623767,0.0003717622695786481,0.03468804248688516,0.00643815904000012,0.016641904642517476,0.00253152437958205,0.02894632549966606,0.006657712271643627,0.004790024576077264,0.0001723401272831213,0.02374045982829575,0.0013129660391338204,0.030585155120242864
Glands,0.0038440841106440545,0.006736312338827582,0.0378409240988433,0.0002637903888980628,0.012593643387636487,0.012474360526938073,0.0027549585022739265,0.023297700379446094,0.010522466789966703,0.656050484907391,0.0012087038147317573,0.008844098760220414,0.013518240856084166,0.031097325558056978,0.01679539633512391,0.011007872102281862,0.007980694771149134,0.00015456329424295094,0.02850594664368978,0.002711811492751822,0.004921824068027266,0.002121638214488365,0.079939340799706,0.0071674858078169075,0.0009861314626309012,4.4283495879763964e-05,0.005085156156966713,0.0016259416715961792,0.009904819263689767
