,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Aidpocytes,0.18589649524804527,0.0182979008163183,0.02656447060952232,0.0027984838540781203,0.12646370738610033,0.06442583154885795,0.00237411649141156,0.037089145537033026,0.006006479079229104,0.0002167311401508664,0.003072330634017587,0.023986733714757992,0.01339585199876944,0.013855854556016425,0.024769661188985534,0.0201988120892391,0.004150617274845718,0.0006793191215453252,0.23964171867285827,0.08190912502322147,0.00820209153937169,0.0018081525950697053,0.016685876483964152,0.004190823400482272,0.001197004770497849,0.00018800635886231042,0.015108325986975476,0.0005648435735265875,0.056261489306246276
B_cells,0.08544873205023854,0.0992229725902949,0.03517141707214924,0.0017117742855489039,0.1550069677889403,0.057153020956974686,0.002259318814214176,0.03041567352913298,0.007666458099293306,0.00025676759220330417,0.002991352201863505,0.02270864282160777,0.01224175460747477,0.016875990339066584,0.022362492521771853,0.02247429781319584,0.00635961443005315,0.0008708534987359968,0.23480457519147827,0.059219454688721494,0.008137243126554967,0.002358339605957197,0.017077813558419575,0.006029202087044625,0.0012553042704279665,0.00014217002066951954,0.016483691136268228,0.0005155567949732715,0.07277854850672508
CNS_neurons,0.009631367177448717,0.0018983530112916848,0.7031635563251879,0.0006221341194015691,0.025166748080197598,0.011776735941114023,0.0007834525307458904,0.010781678232908357,0.005752265410813585,0.0006932842007452802,0.0012123032666305226,0.009419016301590125,0.005616310000047772,0.03919449364370907,0.005173009269486092,0.007166499333494781,0.0014354514315521663,0.0001494527496904433,0.0904852590960652,0.018652261675556406,0.00381275341021637,0.009735584975182166,0.013812936927197678,0.005789855920996657,0.002954757524076548,3.234793495385109e-05,0.00248933368978879,0.00023590696499027703,0.012362890854920454
Cardiocytes,0.009526458183622301,0.0014328016789511445,0.007459595761382372,0.4919419868648544,0.02599574029446333,0.01558937687380973,0.0007683496664194591,0.009623390242744603,0.00174177471287939,6.829821023035311e-05,0.0009568401113081607,0.00653075697083067,0.004255695978117269,0.003973578330659391,0.00566979995832736,0.005891163705470248,0.0016384878902202561,0.00022097729190801582,0.06851655637576594,0.3117828249836969,0.0025006035844881277,0.0004902602221583408,0.004280856124574018,0.0008822563610056836,0.0003614681106972868,2.3673215302576926e-05,0.0026800925051388824,0.00031934529045161644,0.014876990500522155
Definitive_erythroid,0.02277938662848064,0.0051149702940576774,0.015500964690704151,0.0010837660003867736,0.6579747835889794,0.023148769652905875,0.0014546769759202379,0.016998266904138713,0.0038648376009626727,0.000132764210214808,0.0016769347813912444,0.012073299920630129,0.006360308305678893,0.007871174301172264,0.014092429626361274,0.011852372509465013,0.00404994657852189,0.0005815019866263148,0.0966243675239928,0.02932209911811505,0.004000643758107148,0.0009469756098979539,0.008759927057604795,0.00176468155018094,0.0006843152264580587,8.633152226559343e-05,0.010066654594087279,0.00028311886297564267,0.04084973061971669
Endothelium,0.030975254901330317,0.004564006168353537,0.015414405010073204,0.004260279536932171,0.05664876626462315,0.4011511943492199,0.003958083534102204,0.03223395221275811,0.004210083580433928,0.00017855090146131147,0.0033959635599555642,0.01366114655990579,0.01201096875090241,0.00805868456224507,0.019792582064089605,0.021747459736566683,0.005081239422961113,0.0005395037958386278,0.24588174154400577,0.04743006639576679,0.006725378536627331,0.001113222053421385,0.01002037299644341,0.002583684065643157,0.0006957450259703713,9.040219820667524e-05,0.006890768846542917,0.0010447607664749268,0.03964173265914453
Ependymal_cells,0.013447995935196496,0.0019178507663499622,0.009288440255594487,0.0035239545790033905,0.033196210136120334,0.04491980275743664,0.5107103474645376,0.05268892530750488,0.002904252085728769,0.00011595121506190083,0.01912027928193072,0.007484850310214674,0.01798859013068615,0.004491496267412209,0.027276194989949456,0.05705414215279936,0.004073053975099843,0.0004106910693161292,0.11199144774437936,0.021822241589613482,0.003653750675086052,0.0006530535031891004,0.010358203907560324,0.0018832735538774634,0.00044627783543746,8.267446356921035e-05,0.004048526198649228,0.001868864247733069,0.03257865760096225
Epithelial_cells,0.038037793165566804,0.005147197927731483,0.024903255445966322,0.005265650056131521,0.08316373368040784,0.07051152235096994,0.011763737013064298,0.16241314079588157,0.00673821591825914,0.0014136923035343015,0.010037637663329626,0.021391105647647513,0.0326322402930925,0.01226342046265113,0.03669677801864355,0.04596577743939343,0.007799957683366655,0.000899992739752382,0.2617503197247535,0.05808548085396534,0.009388406154821956,0.0017312423460004616,0.017758308593544273,0.004380373435928614,0.001083474410969489,0.0001742402151967939,0.009752444329363315,0.0035050149358275746,0.05534584639423868
Eye_and_other,0.031607417309405604,0.006033967123681543,0.06636376308102018,0.002611291276389292,0.09226414336478855,0.04827076468862961,0.004560821946844008,0.043230278992520924,0.1565803526718645,0.0003604036377010066,0.004320277144740596,0.020142902824645693,0.021415216193184646,0.02868226518539854,0.021009213544467675,0.027737857475355815,0.006591623555032729,0.0006710944959266806,0.2512417279294706,0.045119560073919936,0.013216168433611931,0.0027587762261138105,0.036757959263007685,0.006587852164054161,0.003303071437394855,0.00014077461012495935,0.009644782714509827,0.0010057881575984227,0.047769884478596245
Glands,0.012808119522275167,0.0017997128388880569,0.09762017902676988,0.004240513661392312,0.026350147289986397,0.04250356809409912,0.0034650253566147014,0.03646650063990407,0.007380723282498495,0.07614481982602543,0.013312166186812373,0.027284220965532294,0.010249058431209749,0.030970367673756598,0.016594487712614146,0.024043240847668953,0.004034417569292122,0.0003040108046769655,0.37580882458704656,0.10426538892941957,0.004785788578178278,0.006030030381016797,0.03668260472411299,0.009783880513244077,0.0009617328492978577,6.54767700321406e-05,0.002686593606921808,0.0049042821430379,0.018454117187675194
