,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Notochord,Olfactory_sensory_neurons,Olidendrocytes,Primitive_erythroid,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Hepatocytes,6.661450368538764e-07,0.00032305747732385494,7.076593719334713e-05,0.0002810504039177413,0.00013497440279947804,5.087352293139575e-05,0.00044896568736447356,6.199859712826627e-05,0.0001461103872951829,0.0014836224096037237,0.9764728896852607,0.0005256306219573035,0.00017827453033539528,0.0008136582620240148,0.0001290988776401016,0.0014884439831610015,8.988333461229422e-05,0.001780382537897292,0.00021499051262252467,0.00014517899192753928,0.00011041643698295229,0.001582195689917177,0.0013844592528333872,2.7023647878345894e-05,1.1803567273203597e-05,0.0013272045656880357,1.1411525929945011e-06,2.1841954878746187e-06,0.007068598431159802,0.0036444567521537693
Intermediate_mesoderm_and_kidney,1.0738303309737465e-05,0.002823427636446807,0.25893814142847793,0.0021496883768075082,0.007582694052240814,0.0012118120573019074,0.011634235616821113,0.001622013796000169,0.10552734450871065,0.04409522322017822,0.0009123254839100504,0.054172774527586405,0.001474047123583554,0.02500773668263341,0.006974655876907099,0.04898374301050912,0.010992819770741673,0.012146875624028018,0.0011494134429442667,0.0025167023581281625,0.001099742981762332,0.012729768089098207,0.00527832952215869,0.0005409126913154955,0.03957401333892488,0.19553541229388463,3.7409596393475428e-06,0.0002769287467057868,0.03477897226083734,0.11025576621840669
Intermediate_neuronal_progenitors,1.5301353725761914e-06,0.029641949142481146,0.00016079787574627269,0.0004379918740772457,0.0003057505480860717,0.00037929689394403397,0.0013387658304350428,0.0005024450766295329,0.007796452071380724,0.004102891172709228,0.00017013295921383613,0.002366933694811744,0.8096737911529598,0.0013536971443884362,0.0005127834565244725,0.004002787957790635,0.0002790132352622131,0.004591700055944015,0.0004911059905483346,0.0004578762529158951,0.0014769744607799737,0.09950575281286193,0.005361996553200017,0.00047757934398016673,0.003223598027729484,0.0023894707715928303,6.603033197460048e-05,5.338371891653849e-06,0.010752439425388482,0.008173127379379561
Intestine,2.0252654135367013e-05,0.0015256760433427848,0.0007250111317276543,0.0014320885989672321,0.0015425051592218935,0.0001740879580642231,0.011406103515375732,0.001238490261797386,0.03147437524550982,0.11443871627221593,0.0014524086612140805,0.09280535131724042,0.0012403403341512767,0.5767423099732009,0.01682192327463395,0.02299298419887078,0.0019665794147329984,0.01168797295824852,0.0029551108385484203,0.004672963787935893,0.0011070230167126254,0.016032549136199465,0.008205986845286868,0.0004949986045898101,0.00031649034206194024,0.00317021865334642,0.00427527646294817,5.9279415011837687e-05,0.03230651199265371,0.036716413932053917
Lung_and_airways,1.86544153707943e-05,0.0006780721215879427,0.0001885511066221588,0.0008262020664887848,0.0008178662635369602,0.0002042155889948377,0.0042131502502060336,0.0005108540796688139,0.0031037478233138824,0.10898308779827073,0.00042027073298665205,0.006125830295939187,0.00044446771655514306,0.029712487895162898,0.7731069556157698,0.010351174818638346,0.000811000262274542,0.006322574989641417,0.0007118230780720577,0.003447723211736778,0.0004400876190450645,0.006907130331180625,0.004607586327035724,0.00017873921555336218,0.0006443589418768832,0.0036461191404128742,0.0005968676009645112,2.268958154800636e-05,0.015660640317698454,0.016297070793846694
Mast_cells,3.67369997019289e-06,0.0007519018410955783,0.0002274406044417317,0.0021622151121390397,0.0008774707858795772,0.00013402360770789392,0.0023982604534095444,0.00019646501869123448,0.004497141205372475,0.04517820199117975,0.0003024577808275336,0.0016496108490199682,0.0004070922235123609,0.005354115851056356,0.00037045381804038,0.4327146203106135,0.1495649547755128,0.0034780053681086795,0.0003872464957332682,0.0005132335461543228,0.0002603026859698379,0.003274317200553079,0.003269244286383418,9.64772791220616e-05,0.00024992984774822153,0.025737381145340132,0.00012001693789928882,0.00036784564911580933,0.012773046536231347,0.30268285309317067
Megakaryocytes,3.823747349223762e-05,0.000637371073652376,0.01653070697582669,0.011377337974033551,0.03227675607994968,9.808182650934764e-05,0.017070985811382815,0.00025888784816181754,0.006517378415160179,0.013875848191716741,0.000717525930675768,0.0037321295851256903,0.0003939539481759819,0.005938277864923058,0.002145952945509559,0.12713200957406492,0.3389894263178117,0.0053795723471272315,0.015202691316228823,0.0015397375214136774,0.0005189614445480448,0.004566070950503537,0.004549937650034085,8.658898614595333e-05,0.005408148116815173,0.14022665789469235,0.02154027232589165,0.00010083010841175973,0.02154989288779487,0.20159977061422074
Mesoderm,0.008363885154778731,0.004793226879991671,0.004059968187015279,0.0012184117631684345,0.007344013326815894,0.0029125165707440033,0.02505319463467972,0.001668790527824192,0.04220425479391599,0.08150688087684307,0.004134360839791863,0.19327916854495183,0.0069076709908151845,0.05515369958269685,0.040529703220866936,0.022503803309119157,0.003589165517611804,0.2739913853697814,0.008390263004946063,0.008187905229132843,0.005451070327970184,0.037765995937233204,0.02336457450234571,0.0018657888912863483,0.002880462774954922,0.009006197866981005,0.004906356965238686,5.053790834379178e-05,0.09086462415655623,0.02805212234359899
Muscle_cells,0.00016976261832551818,0.0016803189803311538,0.06742890520001857,0.0014657884888828895,0.0052780221777675275,0.00021288969034505018,0.009539851346934773,0.0011378889221300282,0.003220308146176694,0.03201938601117784,0.001099380598623271,0.05341548897493184,0.0017080220999749576,0.057423092707839817,0.007785730994170898,0.02045834128107327,0.006912257573639434,0.022072500157407714,0.5762051594548807,0.005738221696249031,0.0015322573262945799,0.023366235658508844,0.013618780414943963,0.0003052762584762888,0.0001674431304886533,0.003086965346057641,0.014063139534364697,2.7682230370745704e-05,0.037006394581871535,0.031854508397742065
Neural_crest_PNS_glia,1.7506273716366614e-05,0.0036808593658948256,0.0010802646591166149,0.001991743171193799,0.0033791660402593465,0.0005681419134847504,0.011554126333717746,0.002286510949510033,0.008093217181841994,0.03767408707233612,0.00116372687574669,0.02811193394648225,0.0026237619373088283,0.043593245380417096,0.014573287779275605,0.058080153924417836,0.003123509618130084,0.02630916357144961,0.004795803566424562,0.5313554270948545,0.004231517095469964,0.048184948678485974,0.021251664887475652,0.0005700944894204042,0.0010809387038128399,0.006371732173391987,0.013842748125789428,5.014663711053535e-05,0.06542419475720729,0.054936377796257284
Neural_crest_PNS_neurons,0.0007421445737733766,0.01289661942665915,0.000333955095957094,0.0007858857672516186,0.000680348994128946,0.00014821957672800598,0.0027903203646359813,0.000471446418960424,0.01379774384509794,0.008421798965233901,0.0003093046760226534,0.006009280536935271,0.0030232408753106854,0.004608684574126083,0.004529129604733871,0.008368857934754453,0.0006702132361704438,0.00743818591136349,0.0009656439419254086,0.0015289393118359362,0.8609373362215845,0.012002576784907243,0.005088924773454957,0.004245165633279813,0.0021237073886216803,0.002848035121687337,0.001616853366795362,1.264011977164354e-05,0.018171162838362898,0.01443363411992984
Neuroectoderm_and_glia,7.526054770216154e-06,0.018059653574545222,0.0009714281452904556,0.0015368718387392196,0.0011702696412540872,0.004410065101592794,0.008205061511829788,0.017978779387438505,0.009799301305902154,0.016543758495549107,0.0008993711379571015,0.023791705416480294,0.019598868970051996,0.007260971001052723,0.003778127597821723,0.0142736169528462,0.001601719594672038,0.017413891286095107,0.0020119535548683044,0.004411881180554287,0.0021150947326880128,0.7287226082538698,0.021914481404660503,0.0008090823858724724,0.00208456411703896,0.005689482485416409,0.001122232955738789,1.795657168122623e-05,0.03805877889712985,0.025740896446592592
Notochord,2.845162746823004e-06,0.002961785787185082,0.004864006339085304,0.001533183396913428,0.00165501587380851,0.0007531939828378956,0.23740270908734623,0.004775087849957517,0.006990504036935797,0.014570199991817074,0.0009800799961695282,0.21382127859764377,0.0017359129979573609,0.009922002515279317,0.002953253708185528,0.05320685768583424,0.003340987746072082,0.23124760559694674,0.003755863317950614,0.002053869903317897,0.003012691180996668,0.015739333000506225,0.07930252759468505,0.00030154932978136863,0.0030348457153954833,0.02779667844985361,3.196517918370881e-08,7.620027519556405e-05,0.035172220578633236,0.037037678335782885
Olfactory_sensory_neurons,0.00025475004440978394,0.009937385886734696,0.0002673091328761604,0.0007136369138686367,0.0006244613816372263,0.0026765232524001135,0.003712547424383803,0.0009750858741505938,0.04134115890309471,0.013979631276717029,0.00026054447145192316,0.010983167990854744,0.01369840445948432,0.006281515493804612,0.002331611201439658,0.007795885094078522,0.0006104712869515326,0.00783900812263589,0.0007214834228631816,0.0008356469214917388,0.09489420666056417,0.02194936542199689,0.003984262178636346,0.7115392583451843,0.001466672148125915,0.0048633706062288385,0.0048779648964261966,1.3627200847893833e-05,0.01668635731978115,0.013884686666879446
Olidendrocytes,1.6941298871983992e-09,0.1750960138764412,3.4143965117522055e-05,2.9587014835900862e-05,2.083800171504572e-05,5.945914533673298e-05,0.00022921233088584028,9.3429513387711e-05,0.008032790099556921,0.00016525193635902089,6.189619178265391e-06,0.00022385440320076404,0.01820993731240094,7.90459352261568e-05,2.129178862339137e-05,0.0012515116969283454,0.0002977675943460389,0.002123799332336672,1.921912121233746e-05,0.0006556880310790382,0.034173159576268736,0.02831488001992504,0.0002221170646553408,0.0002389196949107812,0.7255040149206248,0.0031688833879416458,6.142803061503693e-12,2.425044185828924e-07,0.0009333507873719441,0.0007953996254425259
Primitive_erythroid,3.2915575872587588e-06,0.000466466511554749,0.00032755262522744067,0.07230332920557572,0.00026560032269542605,9.552506105727981e-05,0.0008670867155452796,0.00010605573594766277,0.004428297086329615,0.0031766906379243633,0.00018095071504085759,0.001249737167664963,0.00023686819307417188,0.0016533339366805958,0.00025122055725721457,0.01148034395404454,0.018864718366720597,0.0023996346970809835,0.00029730094102918623,0.00021095738865319747,0.00016582167152052104,0.0021592242624059385,0.0022650795457301548,5.38304970128139e-05,0.003328436839092618,0.84092941158649,1.2233440800527416e-05,4.8898784037419276e-05,0.008152323416124449,0.024019778580094405
Primordial_germ_cells,4.6226995779658045e-05,0.001264407982449931,0.00027574199728692565,0.009445008705994584,0.0013557841136614959,0.00018461838545722278,0.006368652373707071,0.0006079333177744055,0.0001514205486809589,0.02258876497172983,0.0016260294742842572,0.005944434946170404,0.0006897963964565247,0.007835455142760541,0.0036418996304830595,0.04361956885625909,0.0017173110762556576,0.007904061019378517,0.0017777799876389742,0.0016252522856052686,0.0009805458710459727,0.014692411577884337,0.006066054497053299,0.00024391343750920357,5.363057701023535e-07,0.0014271284278612362,0.7425412444635746,1.275741381326701e-05,0.03036260008841894,0.08500265970925462
Testis_and_adrenal,5.996288374807405e-05,0.0009220400253987244,0.00522315749208789,0.0005763071465010367,0.006808617196176685,9.512219687287351e-05,0.07283377196232743,0.0033334242443414114,0.005524806336062252,0.22301690389080403,0.002962119926681202,0.1911734075141525,0.001008969669128496,0.19515638334641505,0.0488647043238178,0.03312670979337138,0.0049936079120837884,0.030832158354362517,0.008078281267259027,0.012929559815693766,0.005295699599914948,0.03662914183335104,0.0011693818235967897,0.0009180827778166532,1.3529599599235099e-05,0.0003154433020567668,0.018112842734219516,3.525276188062857e-05,0.034596269669857675,0.05539434060042082
White_blood_cells,0.00012494731436738426,0.0015064920982885708,0.005420193415899839,0.013499970937121804,0.0072532874997755245,0.0002640526220727091,0.006930228497706212,0.0005810080276924388,0.00867735686071426,0.03170375924996632,0.003923668563547628,0.011208760260113894,0.000838972594759333,0.020478168130120888,0.007534744326977198,0.21589063731982927,0.045700265694875376,0.012821828478427581,0.00316376437362876,0.0025402244202023844,0.0009512547529533818,0.010489824014458572,0.007942628179884758,0.00019731630920618307,0.002756644437979655,0.06471827664955236,0.07751388746904331,0.0003937770823056327,0.055787352344412025,0.37918670807411675
