,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primitive_erythroid,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Gut,0.010778127510189967,0.0016957752067800745,0.0038724674337148194,0.00011650442335337949,0.004875553473620836,0.01343366887204426,0.0070522576913329945,0.09033425344794473,0.017540338307578174,0.014651364681965621,0.26600451630438354,0.0023432444744710206,0.029756531161815238,0.0021176562746176475,0.1337174989445847,0.020795116791672286,0.023374915555811348,0.0013234961434017746,0.05550741809819837,0.01876353543961128,0.031117426190727552,0.001216587070464102,0.019551946516925715,0.004489562665230527,0.0005027827266393115,0.012207803500998095,0.09165767764668202,0.0522650597311996,0.028033426179339484,0.04090348753470156
Hepatocytes,0.006078590317622303,0.0008103603185207779,0.0036070833869928844,2.5028135992547266e-05,0.0034516733643511033,0.004057066766293501,0.00041919455510325173,0.015252011953228306,0.008076596578201322,0.004785598934050531,0.026219500705449372,0.755758245573207,0.005640906449253196,0.0019101337684178591,0.02012267974939264,0.0023551274708734048,0.00546153792181523,0.0004458935637418709,0.04337771007602668,0.01212627749120725,0.009004211508613686,0.0013567153811415683,0.004498590943096036,0.0014673836219259682,0.0002683029310048675,0.0067198370756551135,0.01479641363042214,0.020699572586582546,0.0050342704302313015,0.016173484811585752
Intermediate_mesoderm_and_kidney,0.004898933937610178,0.0008944024311393662,0.0025985852246006944,9.791084208560694e-05,0.0027667150347195097,0.006971086256738644,0.0011363588839145896,0.05055934814937428,0.013072787503413123,0.00427578504059526,0.022594356171379264,0.0009223013644038557,0.6208184074422659,0.0015604236008574506,0.041468845881815465,0.00547942406763279,0.009061345350264044,0.0007576755392311197,0.04600442429885346,0.01058644295278541,0.026310864282951096,0.0008250195361612615,0.0071260839522404446,0.0034586176600744033,0.00035420088114252016,0.007857525180976734,0.06033777000826874,0.02251358442310761,0.0060834808509177855,0.018607293250479367
Intermediate_neuronal_progenitors,0.0018905423391524416,0.0005866589864842968,0.02808031060250247,0.00010225152725728476,0.0018455121913031614,0.00383273722857438,0.0006786845475637399,0.017214785497653998,0.029291480786948904,0.009458399050257818,0.00783212719193459,0.0007392496808182965,0.013074720181740085,0.6955214586815075,0.00679636184672766,0.001885906564326027,0.004551033314279385,0.00038336234402683625,0.042347482315066805,0.008031225344646164,0.019175040828426488,0.002511416023736559,0.04068712032304606,0.010318003322246376,0.0017990741164618251,0.00840310899168892,0.012420587103248044,0.01742962300288136,0.0027652510344510126,0.010346485031041517
Intestine,0.007064273578595804,0.002067973370918052,0.0041850935654050465,9.343689450030316e-05,0.006091707849743202,0.013730978588734477,0.003179640740977747,0.07711692151882554,0.016965869808602554,0.002830674870875516,0.0699045806894304,0.002442135707606968,0.029872495671266645,0.002329791895282392,0.2525043784745307,0.010592512782920217,0.034696102130973856,0.0017570457415490306,0.05613946912834744,0.018422277638244833,0.027960123485112814,0.001275219488471449,0.009833688844500895,0.003988272974824414,0.0005250538231948491,0.021015886210474746,0.1804844140415531,0.06731402871788937,0.02240091002744127,0.053215041739206374
Lung_and_airways,0.0052274693476687265,0.0012632906374508868,0.0029944034611020473,7.93713184692524e-05,0.003926808926434727,0.009258151939966154,0.007199114152985578,0.06462638793250286,0.011535467522971285,0.002038118186582271,0.05106608916922505,0.0013440314148276424,0.019420683287996187,0.0016918691024418577,0.04310395919843294,0.5528508397446005,0.010630493931107737,0.0008585211429240309,0.03934131543273722,0.01282963709155357,0.01745867534297256,0.0008660330743584457,0.007220528984160489,0.0024889369837911494,0.0004506887612950401,0.013244788096976037,0.041896816136083086,0.034108139406020734,0.016875000587183418,0.024104369685178484
Mast_cells,0.0023973358044455523,0.001793577663703697,0.0024118721198480263,4.0188849629714344e-05,0.004291271739859132,0.005976441245274933,0.000642638587671171,0.017039324885745465,0.00810658363303734,0.0015714962314302167,0.011020638848988067,0.001020540587581832,0.006448134237630967,0.0012649849372511897,0.0509162203876502,0.002161620857579636,0.4695027712810204,0.005767206127197051,0.0205014271087633,0.006404306197790472,0.01049908983149898,0.0006505650740095149,0.00439731724921863,0.0016141491750261581,0.0003423061530399929,0.013452258732473531,0.04205145264356508,0.08816424652456556,0.005214013097305066,0.2143360201871991
Megakaryocytes,0.0018497789131428687,0.0010475840529801288,0.0015279228940561398,0.0005375477780887087,0.024237945145737565,0.004616449375184977,0.0007365325405061585,0.026204378853437713,0.008113787024251176,0.015527940277600405,0.012743377827347743,0.0006703052572616908,0.010790272277745662,0.0008091957869639982,0.02544984920167961,0.002281218194089049,0.05200397881666187,0.5682631447401678,0.025495269806140704,0.005827910587218448,0.010909175168706334,0.0005181967565694845,0.003801403310523917,0.0010565658447988355,0.0002159940022978894,0.010371718194573642,0.016430552089508648,0.05559154905531428,0.019763981147382884,0.09260647508006169
Mesoderm,0.026650659617466002,0.001801067265934963,0.004136343756687339,0.0002328334091685757,0.0031726686027215914,0.013153891006681209,0.0026631517677678782,0.061879877316169,0.0155033609708128,0.011963075807992152,0.03616446865300489,0.002097946495828887,0.055817384192088544,0.002288896507092848,0.028019664775991052,0.009447866736337572,0.010373747653604453,0.0008485258412450705,0.4840278047461872,0.02581205201304223,0.06662050324559383,0.0017350921376107495,0.009515032793481837,0.0043924481682030446,0.0006396722582606806,0.01150791329034847,0.04925633170952148,0.025355063171710476,0.012273865622014784,0.022648790467430412
Muscle_cells,0.04465378877558547,0.0017926773516696215,0.004083436965604153,0.014619197881954323,0.005366832551661035,0.011377143817966416,0.00083103683900356,0.048930835599715485,0.014395333077885595,0.002079648923441038,0.02930994555293397,0.0023112201890818545,0.022733772461998883,0.0026208046224978406,0.03278622072815174,0.00555502816633066,0.009018240610951118,0.0011047882866605562,0.07993615520105708,0.464991784035706,0.03932453369330314,0.0013751113030462446,0.011095001503051627,0.0029016856937999535,0.0005656021020434132,0.005929523688545228,0.060301025231929,0.047400083994330974,0.003492459466294162,0.029117081683799846
Neural_crest_PNS_glia,0.008175840060832482,0.001346114272338824,0.005560227935571293,0.00014974251814279954,0.003955955340575213,0.011905434179197637,0.001952218334380264,0.05665892260912458,0.031018009029418456,0.0059100862623691994,0.025725542866106964,0.001589139300927092,0.03304769629265767,0.0028055122997627463,0.03311643162724035,0.005594935069957307,0.016166007919023628,0.002701124305504976,0.08617325539059156,0.02171743578716671,0.44155105078964263,0.001781442986277983,0.02957093857025805,0.004360844589615219,0.0013167012413812856,0.016000515614893723,0.06778984095857053,0.037644809048844,0.011446095618891181,0.03326812918073562
Neural_crest_PNS_neurons,0.003307441424203927,0.0017010651928425619,0.026623812967616626,8.585509780576059e-05,0.001853397083498174,0.005127295761613501,0.0010995007858197322,0.02294450212931426,0.04275908618537365,0.05843048440067199,0.020929658417698192,0.0013101333522065248,0.02348805177663129,0.004231967888916534,0.008806554445852606,0.0019062037710429133,0.004712414844976725,0.0004654436115812399,0.05330189596334764,0.007204091049804412,0.03143652845814929,0.5303212907112471,0.010359196741647174,0.06818597643964217,0.0014814277850553619,0.008166170535541447,0.03343781397596234,0.011879282794772968,0.003244677967188929,0.011198778439974922
Neuroectoderm_and_glia,0.0048905948474624985,0.0014307363357947927,0.016850701346270272,0.00010916050569149542,0.00485387326238462,0.007530755230394534,0.0033839607243428002,0.04617750848660692,0.06263921686537423,0.013230930666941131,0.016826671360138584,0.0016939134386757249,0.033033476738973964,0.027290421812214125,0.01768178757153606,0.0058445346329402655,0.009461626828426498,0.0007865025310810369,0.06362571103288568,0.019189174203329287,0.11376205589221675,0.0019462391196838705,0.4016411183864928,0.007985358479193466,0.007133717032475368,0.013336089097453784,0.03773225638049574,0.03217534117965622,0.005637933283490514,0.022118632727376967
Olfactory_sensory_neurons,0.004677643827141505,0.002840160986090377,0.024277261495329914,6.396270092341616e-05,0.0031303792504396542,0.007441964191976406,0.007160652165080087,0.037600616470649245,0.021367394509557065,0.09139214119409436,0.013048766631502763,0.001033058701211294,0.018617741077748193,0.004420516383971885,0.012906305947802125,0.002703648659454679,0.007363695845688984,0.0006060958034601714,0.05441461675581228,0.007258013089105077,0.019565650472498322,0.012337516538792653,0.010858537229238035,0.5367548864044511,0.0008664517926310842,0.01251895213948261,0.041304024277471214,0.02054562157702107,0.00478608329844472,0.01813764058292964
Olidendrocytes,0.001949592024550612,0.0006341143733454642,0.012874077984007906,9.222100182370319e-05,0.002657722444482525,0.003315120697061664,0.0008051689351473116,0.015567570898707044,0.045374691410425445,0.005775595074167454,0.006217044767764162,0.0007719973205708128,0.009318958952329117,0.005880576082908865,0.006022687525654196,0.0021068514289467144,0.0059091956255789045,0.0004259517874891105,0.03978581347363989,0.006793190713779522,0.09226353451070744,0.0019776024822578723,0.09897468967563924,0.0035082872432619767,0.5875915875138448,0.006870144035346071,0.008211256922451218,0.013727127551412272,0.0029331233768999055,0.011664504165798745
Primitive_erythroid,0.012332631537301483,0.005564131381188734,0.00688860678658823,4.9302086378096295e-05,0.044106200880768526,0.012293389325499579,0.0011997054095109452,0.04351423729389082,0.01940018685164676,0.03608171618500599,0.02743840855671436,0.005001734960610175,0.023908598799754887,0.0034589950083305458,0.030587126667194136,0.006806865061964458,0.03005315281735975,0.002640219427986294,0.08008471161335759,0.03367971954860542,0.030024298578560465,0.0028194324513801314,0.014757603903841433,0.0052011181046158345,0.001473576787981304,0.010921826711831659,0.04004947111183749,0.13731747704535097,0.2237899221999516,0.10855563290499232
Primordial_germ_cells,0.026055273048841157,0.0026766790518580083,0.0031194375253549176,2.8561606726087987e-05,0.006260784416163664,0.008535117645653205,0.000661439552099119,0.07915976579926201,0.013935416273815717,0.0017515550478321366,0.03757683511191525,0.0015922060908443402,0.04237927488712886,0.00184447927911267,0.14708918109108418,0.006610139376458821,0.012525472936896188,0.0009530444751396803,0.03497004437471765,0.021032890252828108,0.022914521506039485,0.0009700074113509449,0.010151376890287356,0.0041381194093125725,0.0003104726760153588,0.0026022277218504765,0.40113762493899585,0.06898609397594176,0.0037908701695398847,0.036241087456934516
T_cells,0.008142581330627273,0.005159915842763373,0.007148913793436477,9.454387114250871e-05,0.013866996875403497,0.013884741362651963,0.0017975238691510717,0.043806600682007625,0.020419644022629278,0.0042946255217735695,0.03497676203302255,0.0032707496085584596,0.017017344182173846,0.003674977558992446,0.060404737988609146,0.006146156548821913,0.16724857513842642,0.007871666139887339,0.05865351644646223,0.02134733062160308,0.02728325974657593,0.0020577654057560746,0.013038004382486194,0.0048872111158743846,0.0009761487792288921,0.030600662092222376,0.09243501548086881,0.1535016741597145,0.005844402011076149,0.17014795338805264
Testis_and_adrenal,0.0006994640409328224,0.00025734726792252607,0.0007730506880270325,0.0526441509769712,0.0006620198102326034,0.001995652635071135,0.018876209418605187,0.05765572429496466,0.001946845279693121,0.009953494884887138,0.1884735928108488,0.0004108266926370035,0.07917252744947988,0.0004200281012537794,0.09660679623618199,0.01328649434272317,0.011771507289014334,0.0006370373737845164,0.010966967537729777,0.0020966277904293155,0.003864416064744624,0.00022830636061875256,0.0014870281685887639,0.0006187711699279696,8.113264442480036e-05,0.0023423658607932252,0.09076353697712679,0.005563882050904669,0.2856624656427061,0.060081730138774304
White_blood_cells,0.004517602748894811,0.00457097638015755,0.0033169079213695952,6.255783248225806e-05,0.007019487698007084,0.010583275963359904,0.0009273914650307358,0.02240050777595189,0.010955694167025532,0.0021304136676774514,0.0151131656510214,0.0017018609269676972,0.00959034360325097,0.001704929634860991,0.02550082103224024,0.0030630068021349,0.20827095277986207,0.006956473946743287,0.030852278794404005,0.01176241044038232,0.015970259956569977,0.001029818438533906,0.00608251152666866,0.002478052404350698,0.0005114627436531076,0.017809318436230726,0.031371157717950446,0.11615254767594076,0.004778100193116221,0.4228157116751608
