,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Aidpocytes,0.7188689548625332,0.0022146045229239067,2.2297542656161414e-05,0.00011384650391265417,5.6405549436637605e-05,0.004652197449078467,4.897826268974818e-06,0.014582273879163547,0.000303639212583231,0.00043318611087839946,0.06157561116447821,4.670364305521267e-05,0.003557405758860741,6.437368261245817e-06,0.0017472560775142296,0.0015364100239035948,0.00026531994928122765,2.935100438257481e-05,0.13916969325598327,0.02338518142596058,0.0023857024317227287,0.00019171983315348316,0.00016349441747643987,2.515435434442178e-05,1.5696884415455708e-06,0.0009839732794745225,0.0006520036737088327,0.022618893017458085,0.00040581617310381934
B_cells,0.013589660393008195,0.5188575053348838,0.000820713450261747,0.011220996835556715,0.019830175746971775,0.02685727873665394,0.00017705813829265092,0.028767805138709298,0.004461784141397443,0.002499212870103504,0.01807860376470006,0.0005543774157791648,0.009419696881898585,0.0004658734195840458,0.012596185024811595,0.01060869784658829,0.011428745110137192,0.019680117320870744,0.02096515813695683,0.02832442479025423,0.009755305507891542,0.0009875040767921533,0.0039133743499399016,0.0003003276803605516,2.2339850367811815e-05,0.009000380978665984,0.06252338308381712,0.05011733129751891,0.10417598267722618
CNS_neurons,0.003051695731314825,0.0065165377781929695,0.4904961943789924,0.0073753526577067215,0.0015841226953809155,0.009915341141496774,0.0010562220773765979,0.035527410122587824,0.04416840681465485,0.07183784642555502,0.029110305459905072,0.00018180955365998248,0.02111437814194077,0.023056645689021632,0.005263224919782882,0.007439502619191484,0.0014436117370674622,0.0006287594718916936,0.05129909266199143,0.015430784034717987,0.021429090651067895,0.04558114858591763,0.02834351595650287,0.0060635881347078655,0.0010534828249870673,0.003656178535248561,0.00556008630432817,0.05749639961980601,0.004319265275004618
Definitive_erythroid,0.00417933041859358,0.03757747896201692,0.0008470208016189271,0.009347069730989062,0.589030605946852,0.0126613365452231,0.00015546132174204985,0.02437248008603639,0.0038306965752263563,0.002367125055318716,0.015341677247448029,0.000575652445338392,0.006707542376739704,0.0004815686409335377,0.011634192084047904,0.0073860797700709005,0.01758081972553242,0.007044774736656367,0.016747226441357312,0.02396559830378381,0.008027899771988072,0.0008319315719206878,0.004094385886068884,0.00018729555621171064,2.8555286069408003e-05,0.04307199514175558,0.07261414610314985,0.04323241358782491,0.03607763987948544
Endothelium,0.00216382980340756,0.010231903086803594,0.0005647433136058492,0.006517417897030138,0.0070026737581646,0.7642079788893126,0.0015941673602510155,0.02022784441737038,0.0026162530504801923,0.002112535348642225,0.010791365335613852,0.0002583555536402827,0.0071384820134661854,0.0003932136561644367,0.006428536659167561,0.010292366412552547,0.005787808597383813,0.002679623499720802,0.023154635579665486,0.023501176993329303,0.012094811848380453,0.0007210057996877444,0.002770882637008358,0.00012030938834182551,2.0423253389967758e-05,0.003598727378698007,0.015307467825715336,0.039158769962068025,0.018542690680937883
Ependymal_cells,0.0002035340177807725,0.0009386082081140668,0.00019733333019803585,0.0020266708741865412,0.0005013462576945607,0.009344147651804859,0.8501460673701285,0.02266478943430154,0.003669564431817158,0.03109603792161665,0.005416570774382453,5.198204309339586e-05,0.0024115227041782827,8.958346862303685e-05,0.0031127415576587695,0.0045369999200241574,0.001191739941281974,0.008072032708539862,0.015004537282721948,0.0027266848290689013,0.0029810979457024684,0.0001896124331134984,0.01351108421321092,0.00025435348288410924,1.4163484795550788e-05,0.0008188847685835913,0.0034383116781307337,0.012025416069212348,0.0033645811971512556
Epithelial_cells,0.003504195602375696,0.011116499844090091,0.0010188243042396536,0.011609751513871043,0.007588168786750429,0.03385376595305146,0.00907390940568815,0.2565371736399231,0.007535041495737629,0.011239168984869319,0.09156140524278301,0.00040152341927958554,0.044418934063386,0.000629091398484377,0.06162868575486897,0.08528386702784786,0.009495767756607513,0.004194972621617925,0.03954694773900248,0.04222791969227446,0.023592270439287695,0.0012486268462220066,0.006675627353456781,0.0003387454154574459,4.1612052403653195e-05,0.024567266358256134,0.021549885823154383,0.17278893072581933,0.016731420739193755
Eye_and_other,0.0015702179294699956,0.005773814993146988,0.012176006380314153,0.011557407010906514,0.003591160372302238,0.014438803638848979,0.0007296484713140816,0.060850446576664455,0.5299123647148646,0.025071222910079047,0.03287708089649502,0.0003492006297214567,0.030521739974243425,0.0016082801526448678,0.013966646365754927,0.01776057895026566,0.003221399224667769,0.0012747472211631485,0.03618288123142296,0.02639937088832679,0.0501438092764386,0.0019051719428178472,0.02493678276805978,0.0004132785347075983,0.00016063143634754151,0.004236734569379677,0.011395885870441505,0.06828259088234864,0.008692096186841716
Glands,0.0021530075210945843,0.0013567034764094391,0.0014545427640071933,0.0068597143607397205,0.0006096537696056779,0.009761443371028272,0.008271207898739875,0.05350472921178253,0.008054642782981273,0.6075085390944922,0.09047398097993485,0.0001269486069317958,0.019319918005875035,0.00021249738939898031,0.01675584701247276,0.01588796418535702,0.002645897934016234,0.002778406289871719,0.038971006900617694,0.017661005097907127,0.01917580327414554,0.0033963745007712007,0.004379428879514566,0.0009253036424026268,7.289346806264064e-05,0.0019738056736463925,0.0057690745191313324,0.05351181843990369,0.006427840949158077
Gut,0.0027279767496274834,0.009112307896250695,0.0006947827585809663,0.009564279631523082,0.0038524564542636083,0.043745502537062,0.0002086383855665747,0.0979553520119923,0.005112760230706973,0.008344535880801585,0.3116009247217264,0.00042016352160336004,0.026658502752905187,0.0005189958715979818,0.08974254052140103,0.07207923465571237,0.01217175442693365,0.00864536049535392,0.030395367185114302,0.036182277306733256,0.013640363379219292,0.0008856827976707867,0.004011869527735478,0.00021592527099983494,2.6900675296439844e-05,0.010211123147055278,0.02355289987966349,0.15800043979514483,0.019721081531757865
Hepatocytes,0.013757161433181033,0.006316102836475907,0.0003783839794683498,0.003131198826165229,0.006600113392629784,0.007560646939484859,7.57859483591163e-05,0.01772984004260152,0.0015607759768540672,0.004465152228337866,0.1905243326467188,0.571223103759707,0.004174324856317438,0.0002422879579234174,0.010677726449174255,0.009401691534648713,0.0013857484436386276,0.0006297369514944148,0.034553365346914534,0.032347110505267555,0.004710951548999053,0.0005245346909115018,0.001571832289670755,7.143445986475497e-05,8.225422219468515e-06,0.007019765965106624,0.012805708281803637,0.04766434628012902,0.008888611005932679
Intermediate_mesoderm_and_kidney,0.002874253425296747,0.005727150693565596,0.0006022306944450275,0.0037993435489314395,0.002453867006288714,0.01635434779785145,0.00022226111227703366,0.050879908371136325,0.004589924388790262,0.002472922563826918,0.03358123677667735,0.00021595832882031078,0.5803683147254499,0.00040033082479508223,0.03789565174551493,0.03780638261798285,0.005747603467735483,0.007985229255984173,0.024998471914180493,0.026827969350614086,0.012247880387057698,0.0008685599517644329,0.003646225509603067,0.00021320058093363857,2.0143218566680037e-05,0.01445283398382873,0.00988839151089213,0.10427339665698403,0.00858600959020542
Intermediate_neuronal_progenitors,0.002298566230634357,0.0021998450985200187,0.03821209005647307,0.0064691235820076125,0.0011114553504529686,0.009222632079102655,0.0003986188412414279,0.02044423832816444,0.014971918690584686,0.02559493500214606,0.007800194591977455,0.00012441993287491164,0.01060516565034841,0.6936319428198982,0.00423378531167371,0.005333105062349168,0.0010020970002879949,0.00039893389023127755,0.03362150758739462,0.019352413396506632,0.012452420841530448,0.005974209413114107,0.033982391388583076,0.001157052558100948,0.00021587580245265457,0.0018044938610001964,0.004410903321733735,0.039560932099569394,0.0034147322110458576
Intestine,0.0044487185060977565,0.013137315738775215,0.0006973659799549791,0.008003652302220481,0.004463456686221166,0.037265309162439406,0.00016038415610471375,0.07920564170318684,0.005102898591492702,0.004606947421638156,0.11609832496862173,0.00047433083586936284,0.03335806068386581,0.0004277693625505741,0.291671313417478,0.044625804979203695,0.029018415886552462,0.009470880275853435,0.026801976135221083,0.03900831665868995,0.018900039161933193,0.0009295442381335447,0.0035470503831559245,0.0002348516196979492,2.3114679293472434e-05,0.031035193111252742,0.035378665644446486,0.13267769261662943,0.029226965093419745
Lung_and_airways,0.002881873750067302,0.007335573143091149,0.0005900460293546232,0.0058371487546111525,0.0033458618979167578,0.022825903282745367,0.00016307818520446481,0.052815941855864815,0.0035061976874940113,0.0021934534016369704,0.03888702610451958,0.0003095104934488746,0.015716639653640216,0.00034762673094426494,0.024546666957233673,0.6146496289899015,0.0038963051825907013,0.0008262236041181442,0.020694670375690706,0.025267594420346207,0.007932321784333392,0.0006738948600577037,0.0037884696742710713,0.0001320443500171356,2.0154663724203477e-05,0.010062193097838117,0.01326001475914934,0.10971492837632978,0.007779007933858831
Mast_cells,0.0028213777733914875,0.030199032940718667,0.00048533772836036667,0.008122778676195194,0.02148139710262091,0.03467700706655092,0.00011523162791959152,0.029221032457164578,0.00377675503412699,0.0026250230725479995,0.021934124191964458,0.0003469428414842773,0.006870011950057405,0.0002577900652166007,0.03275802803524269,0.01234413617417683,0.39025832080419026,0.03903645735364187,0.013509077316952606,0.015450775962968014,0.008790107637157145,0.0005375966547887502,0.0023492361004000817,0.00011227276510329169,1.9378973291522728e-05,0.022848945613312948,0.09222331100776267,0.05513918893549471,0.15168932413719718
Megakaryocytes,0.0015858780827016194,0.018628735592187588,0.0004396615809671487,0.01379485327199697,0.010850184732942861,0.02384088386155239,0.000151554868155895,0.06522166995874762,0.002986132414020029,0.004700712515009369,0.012002092837551846,0.00030639497645289676,0.0054626297857506305,0.00023260499915538841,0.010878674819734242,0.009544139028244936,0.09001945789324194,0.4584677479322925,0.0143669190528375,0.02247487775125142,0.008012873464484342,0.00048824367026432285,0.0019526483689341332,0.00011675976437639193,3.881782037840197e-05,0.008887295890974976,0.07478808808398917,0.035212555181339075,0.10454691180046442
Mesoderm,0.04107967822587897,0.011672481129248168,0.0010215188521948593,0.007510591870864754,0.0040344540603791754,0.029434070409903687,0.005298190359903756,0.05903509715748902,0.007043990406779072,0.01670742990006241,0.04698197982996689,0.0003433128925924274,0.0629700058717415,0.0005483232749411121,0.013762444453550125,0.03322588699646601,0.0019609232246481797,0.0015180737461821497,0.4436132374938875,0.052842956788186,0.03204301790290717,0.0014193976732759048,0.004716423407247683,0.0002547507501597654,4.266578313714809e-05,0.003742163122790225,0.007372590352439878,0.10395449547855981,0.005849848584616694
Muscle_cells,0.005808418724070992,0.005683108348062607,0.0006480188640628046,0.011482587307291237,0.003981128089457143,0.011862799724927845,8.040534389455571e-05,0.021545021397238014,0.002878514173786643,0.002584705668342185,0.017194417176122256,0.00025339792665915684,0.009912965207842878,0.00036421177292262914,0.006449051734911341,0.00986188868703346,0.0011997942771241933,0.0011973873904938695,0.02166020177822709,0.7860658280021489,0.010631493568358468,0.0011174612920699292,0.002595442885642693,0.00010978834375674819,1.5346112340301932e-05,0.00788434266844996,0.009764032767508871,0.042137739443634324,0.00503050132361894
Neural_crest_PNS_glia,0.002196276929759498,0.006033794689780084,0.0010988163512690155,0.01112130328664195,0.003355904335116856,0.03450888989013337,0.0002455831164816116,0.04043062971529554,0.013119394315554317,0.009783906433022727,0.022697438421745326,0.0003353330683502446,0.02192581721342266,0.0005900119172540738,0.013840074043924932,0.013405582279601003,0.005398131204565762,0.0013133738545219413,0.03966251214234491,0.04122920153510039,0.5912961700499486,0.001376792495289518,0.014960130951806282,0.0002017931604029642,0.00010307265168141789,0.008329800896084346,0.014537550802689248,0.07375444893411028,0.01314826531410113
Neural_crest_PNS_neurons,0.00584998375713655,0.005398731912117351,0.005892302587445118,0.004033360922408878,0.002606884464224947,0.008441719794675815,0.00018008509458127691,0.020266386739712143,0.0075928556260146775,0.03208760406608051,0.031169120743994347,0.00017689140043542393,0.010977289167140327,0.0004887127805722508,0.003840711733863802,0.004025145260670368,0.0009045051021651404,0.0011014351147402644,0.029689539809229254,0.013921938237614662,0.018870887466011062,0.7426116147030372,0.002917272378910045,0.0027120636074946954,7.962734183211817e-05,0.0029006121829201594,0.0050620122497517265,0.03184899178214918,0.004351713973070694
Neuroectoderm_and_glia,0.0026985475181877704,0.006845340797600243,0.01376460905200246,0.010651943583854694,0.003992776968306191,0.01575783313478556,0.007178693753047082,0.05917021804402518,0.07711570189321942,0.017216511571794737,0.03214296047060519,0.00041192113456552424,0.020750962801713114,0.015418056847354655,0.010833040195081854,0.024907891432169458,0.002833545523274967,0.0015355719234669792,0.04800889408241765,0.05066974236017973,0.08574417483015495,0.0027528324499968572,0.3627152548496162,0.0005912116202296346,0.00044224057469518667,0.007540159146888156,0.012897319535763223,0.097104008341674,0.008308035563329338
Olfactory_sensory_neurons,0.01026557635314515,0.025017549483924113,0.003696116045122485,0.007722163347207751,0.0018174445191058138,0.014211357155821886,0.0056302075491363665,0.06645870759555962,0.009038325134992541,0.06957832520495771,0.014579518272032693,0.0001948692895327263,0.036916869544838374,0.0012711751834554108,0.011909372756490845,0.01068941379388434,0.0018950241529651101,0.0011222122374752758,0.05052239672696693,0.0225014400611087,0.012374434258467936,0.02016107679092205,0.005604471381861647,0.5181226578912267,6.757426838560905e-05,0.0066691257904321665,0.009521895741276565,0.05609323292936812,0.00634746654033535
Olidendrocytes,0.0006368502631262919,0.0017819827067631672,0.0026060929969211975,0.016387880528289135,0.0012146226650725524,0.006542048410504356,0.00048484521678136263,0.018715009605127158,0.037489109760703514,0.010895508486403239,0.006288844638145101,0.00010368991185820832,0.008240396493458441,0.0010962534370276692,0.0033167484150752407,0.009489334434807841,0.0013114095417463784,0.0006220792553283812,0.02147101455926557,0.007492198999370055,0.043456651859087383,0.00132624993307109,0.19640183521328286,0.00020132612555495022,0.5697873419537032,0.0011305882710771719,0.004003300042584769,0.023730622754317462,0.0037761635215462436
