,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Aidpocytes,0.6218498900986074,0.01203214647999674,0.0045407232505325565,0.00044022613706662985,0.07616350000543823,0.02920035065793532,0.0013927075679962,0.01344238025815395,0.0028830482419316744,5.6231899689047726e-05,0.001743843766558863,0.01685319270121965,0.005366232207975007,0.0021269169950383017,0.01111469316769093,0.012125273148860163,0.0011839995774938755,0.0003210754343744209,0.09946061600005136,0.03174570552766599,0.00372714500084732,0.0005371211989746042,0.0041637690441554435,0.000998751718894497,0.0003232646535896286,5.542797186201965e-05,0.012033427979850294,0.00020687295034933962,0.0339114663572006
B_cells,0.056737313325712815,0.16711204777523433,0.01048105925863038,0.0004030462474730415,0.18004638944084583,0.061828361960685106,0.0011507114074245353,0.022965020790312086,0.006467495398713947,0.00011524730913367293,0.0016688582952817577,0.028868693052433263,0.009693924066991991,0.004579485266211232,0.02188729247440976,0.015564879899302875,0.0029596257128572043,0.0007749766011432423,0.19118816616836562,0.05497731114921085,0.0074382855342941066,0.0013575942342206758,0.00803491916427458,0.002822317337055344,0.0006743701335831559,0.00011041544040443809,0.04065257569903091,0.00033780797605745315,0.09910180888070579
CNS_neurons,0.014151168263026506,0.006626977187099693,0.5215525450699152,0.00015730764236235157,0.04199214244965781,0.016312658236545527,0.0008877841305851545,0.018087703327217455,0.011817774754854649,0.0014257379790440442,0.0010547438553682163,0.01377347222514923,0.015081594048859014,0.0190377697764062,0.005807226990971048,0.012438172543880448,0.000975976369168047,0.00016881436652813032,0.190127224125403,0.025293013253230995,0.009411671956110241,0.007874157913236568,0.02372488942883476,0.010710230958854509,0.005889777567981331,5.685362796545808e-05,0.006556287469692679,0.0007124449466781516,0.018293879535373512
Cardiocytes,0.010107800510239044,0.003345701350641718,0.0018434363614423903,0.39297437593883633,0.03149484225708852,0.016411835914862397,0.000347108407675658,0.006739575357711444,0.0014364005812729599,2.3580590991463556e-05,0.0006075444508341174,0.006328348509866652,0.003996619178426868,0.0008699250080657551,0.004417997441546001,0.011434755330678325,0.0010785699449405764,0.0001254731226052352,0.05222023245148399,0.42710125107122593,0.0017519891064562425,0.00022631695597766414,0.001914366581704342,0.0004554725247344785,0.00017270936336107666,2.5345998286941778e-05,0.004539728277506637,0.00012519499187109174,0.01788350241966617
Definitive_erythroid,0.013020804929967746,0.008961712195060091,0.003333500308785649,0.0002335312698162599,0.7419074155815463,0.019610272949660397,0.0008040005253555281,0.011227796781634842,0.002165724342971136,3.729937505702222e-05,0.0006064520061579055,0.010081313642070173,0.003274393460849705,0.0014963063794878294,0.011664945591908348,0.006165940732260864,0.001104531484854841,0.0009229683596193952,0.06199167897516788,0.028315197180546404,0.00284024560449229,0.0004345274284826155,0.0027735705971147677,0.0006214812229539018,0.0002495963500595898,4.1928106074971156e-05,0.020437726911251248,0.00010948045926246924,0.04556565724752986
Endothelium,0.03401490759475443,0.014071179909846196,0.00580060822662719,0.000956307829802116,0.09581903610642467,0.34126538901604186,0.0036149614939438553,0.033876114450593374,0.0042396770931471634,7.302696943162863e-05,0.002907650618798661,0.02015066942886826,0.015596664905239623,0.0027768500851751577,0.0280492480489719,0.03942660342062518,0.004927144976184959,0.0004130035335839296,0.19555730122339982,0.05078236514651714,0.006602589673691577,0.0007161635038944987,0.005977596307523362,0.0014650596210704846,0.00044486626245488875,9.546330934918607e-05,0.019209268057534246,0.0005221178421590866,0.07064816534434555
Ependymal_cells,0.029542874178929434,0.00773562995792011,0.004369063058560904,0.0004040960834661457,0.07030726580378172,0.08739088173390126,0.1676699753114811,0.0712982005239564,0.003569921659490243,5.937210090202235e-05,0.005491027886702993,0.016120725196732452,0.02558339330525754,0.001982076659632729,0.04588686907307615,0.14482387143950193,0.013424016284053689,0.00041737240758203605,0.18969678349719254,0.02600816769041464,0.004508732580829419,0.0004889464719201662,0.007710732910271569,0.0015059014148252868,0.0003290856423804022,0.00011579577990258996,0.013869753810104855,0.0009170496369582297,0.058772417900271434
Epithelial_cells,0.040280284084714506,0.01084988048214984,0.005302009847332995,0.001710194463247995,0.09047390877099452,0.10949858709532671,0.012269684597068493,0.11591964671839965,0.005809770660312773,7.982831762892724e-05,0.004911541201006236,0.02294197955237004,0.03758917151996104,0.0025545266532231207,0.045167049310291904,0.062183382577387966,0.01159641937415441,0.000502968226821947,0.25450278331399806,0.05788550381481683,0.009141532133148125,0.0006177808052300013,0.007987376617235946,0.0017296681862199541,0.00039411218410904687,0.00012316220576064738,0.01772627490576637,0.0014236982075872184,0.06882727417373474
Eye_and_other,0.04147486845707777,0.01961980241274757,0.016480511390148837,0.0003074713230374597,0.1573486658204366,0.05992309871205854,0.0019844230668705463,0.03654885739042075,0.14860922400916626,0.00014744534865055884,0.002778497115503647,0.031282526146904806,0.021659685740066343,0.007624874978134539,0.024230013163789678,0.02815794443334922,0.004622494430390248,0.0005844408998122855,0.21190195217296035,0.04611783196109121,0.01255186486483742,0.001456643950067541,0.01688180898250041,0.0030995179599169224,0.00130122134318968,0.0001529222530966385,0.027431583590866896,0.0005794495345796073,0.07514035854832767
Glands,0.024261413334850393,0.007257301883691788,0.058735434432594734,0.00019496688192087338,0.0537525084415228,0.031004879869995994,0.02973948442723134,0.048714239537337195,0.0044696778414137096,0.09138754082811061,0.0019410023387141304,0.031107696020405303,0.020172072734770362,0.005768168763452852,0.017395580325653817,0.05483286498840235,0.007607746929771817,0.0002461124114688919,0.34504276788201754,0.07960005912844838,0.004210550837145431,0.0008007454516658183,0.03356521603311715,0.002518850631535933,0.0004926291333537011,8.766079623983817e-05,0.00892590738474312,0.0016145027603709388,0.03455241797005321
