,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Aidpocytes,0.5577159121154763,0.015229654329762244,0.04659782386040534,5.8136647006224476e-05,0.04052905818162474,0.025432834427490662,0.0006664233033716234,0.01124090713286667,0.011372808476937765,0.00023453678056736425,0.0013485748976627022,0.0223868510349488,0.011188228737883383,0.02739534701730072,0.008727517279958553,0.008974351272016809,0.00181310145127826,0.0002650632622597152,0.10168191801243258,0.02097718079872731,0.00459385862922545,0.001181761881665739,0.016131308627318975,0.003974324736546736,0.0022893569641360815,6.376693903452164e-05,0.01365389390022481,0.0008412550643645344,0.0434342442375053
B_cells,0.07525548366377373,0.14193193666323956,0.09869064426706393,9.133310992801286e-05,0.09263805333833663,0.0468778462930108,0.0010561422716286574,0.015865638910069178,0.0261178203881074,0.0003545449011870481,0.0019122365699145503,0.026463672615389542,0.017885228684305803,0.0464799331336175,0.0135276718559245,0.014395626314410798,0.0035186642909420295,0.0007465147091334103,0.16860383810591248,0.032016467419978774,0.008165301784894701,0.0025530576333522544,0.022243309847298526,0.009971493891539939,0.003956316519078034,7.113266500315947e-05,0.032740797967096155,0.00022439312388193027,0.09564489906198097
CNS_neurons,0.0011680154282126445,0.0005994919983057474,0.9449775592391882,2.8808842449357434e-06,0.0023260526672253014,0.0011314170153379753,3.72329017895098e-05,0.0005992739524268556,0.0020330441751356394,0.0006435046113469534,6.119672086311062e-05,0.0011750350386800334,0.0007676946032677973,0.026258134802265944,0.0003484856268235153,0.000544555030618375,8.94326071658398e-05,1.0409955401344182e-05,0.006782543723542298,0.001056081407481322,0.0003512343087490438,0.0012840748583461503,0.003113391306611671,0.0004587776968942076,0.0009643123813886153,3.47445067658901e-06,0.0007713315340219135,7.974420659959415e-06,0.0024333866533284704
Cardiocytes,0.022363939007263058,0.006324680696308795,0.03776319428995669,0.03797653049535543,0.08503787453776308,0.0676457155503644,0.005702150677013141,0.03195807425795115,0.009558367806224708,0.0003707087700859367,0.002404552950637571,0.03626553814175224,0.05629559761389925,0.01845805770340817,0.01074871264205013,0.02127407177281301,0.00697552152566877,0.0007433287305629534,0.16915485728837876,0.24309145583788816,0.015607345347885054,0.004026641248818951,0.028167328641877293,0.0022839930072019164,0.0020536166250166754,3.678542372122767e-05,0.01477331801966489,0.0024329438544455147,0.06050509753602309
Definitive_erythroid,0.02225178166867696,0.012374621214148111,0.04664490496140956,5.059490784443962e-05,0.5922353425360433,0.021132184755211565,0.0006215014311192825,0.009136958291031616,0.014538238212136513,0.0001795249020285801,0.001076304615262319,0.017506516073372735,0.009986587134669503,0.025245158673967368,0.009672118608396835,0.008248343352059692,0.002085856916042346,0.0005096843951119084,0.07742006537823712,0.01957553304700314,0.004451316434203127,0.0010251836192885781,0.013513547728164325,0.0022610990001302837,0.0025089714412867103,4.680422477598812e-05,0.023623783770390122,0.00011457968808320852,0.061962893019904784
Endothelium,0.03996759552891866,0.0136919024038393,0.06033174352521875,0.00012435342053148486,0.059549529512608196,0.14585904541975003,0.00415727540108005,0.036577410394948794,0.022468318367864535,0.0004340465016440435,0.00449414079007145,0.02078686781233902,0.02949103736750619,0.03134882451845267,0.02487210262682565,0.033753502846979665,0.009963003671447312,0.0020970431935745425,0.23616302200341244,0.04091721289187107,0.01134600076736687,0.0021564655249276,0.024993291893836044,0.005854186840838074,0.003117342576475342,0.0001322161977491741,0.02745577927037704,0.0014961646497129366,0.10640057407983308
Ependymal_cells,0.021524242720102914,0.004835526848945492,0.08686625821617244,8.249432592607499e-05,0.025157909446838198,0.07070951798226607,0.08232999464243107,0.08984040328407422,0.015516949574830052,0.0008114151296879596,0.01274261324292869,0.014377716703831565,0.03952549708650668,0.018791844774403082,0.03651709052426584,0.07033801713835308,0.02749774748289723,0.0014434654505523952,0.17331111160037427,0.013613653156310095,0.008699187872836198,0.002240198862157795,0.037901270541782606,0.041148460757839324,0.002285564981041583,2.727337189840232e-05,0.013570340138009934,0.006391090706607449,0.0819031434361293
Epithelial_cells,0.032210082548946056,0.008785514276207973,0.10023248754683177,0.00010213911952443494,0.05368055277111404,0.06338589794724424,0.0058239069013956805,0.07593257019884823,0.022757585840400874,0.0011818573177968764,0.005197854229765617,0.02274131191124376,0.05877694314109079,0.04008994996672561,0.026194497372306447,0.04043453183674379,0.013131355578312529,0.002016337401127533,0.2218047174408215,0.03304855591027508,0.012324857311967547,0.005212065745272824,0.03563004773685811,0.008493761674327431,0.004595632237961131,0.0006956144870425476,0.019140100191277022,0.00833619029124281,0.07804308106732775
Eye_and_other,0.018541513032377197,0.009235097106087763,0.18657539806560655,6.907223731844732e-05,0.03710231934323252,0.024129785625327357,0.0008534966628658928,0.013220060632073725,0.2987844947467684,0.00040155867510510587,0.0013452038417349104,0.017807887887759413,0.01576749050956943,0.1019143686881241,0.007057383664691971,0.01131073386789694,0.002513976537746052,0.000236174281145721,0.10357495409349361,0.01584502683928645,0.007165174473941772,0.0033701227551321397,0.04835511377105024,0.005471715709956615,0.012004642761274158,4.027843902021713e-05,0.012787262923954174,0.0002587438796855687,0.04426094894777359
Glands,0.00696418502893907,0.002280041880113614,0.39170221728644733,3.034038040938307e-05,0.008915959207051011,0.010040508899595436,0.0017018569005519018,0.016581990347321503,0.00884072417313496,0.2373081967511932,0.0011835825071193089,0.007420696551998585,0.014109211487148122,0.05058033178698489,0.005256319118531065,0.01728828492107076,0.00905204220329707,9.92758027130615e-05,0.05501871356895518,0.004951951715684277,0.0024918642214657697,0.010356226331016738,0.05854715963923857,0.05332437698201496,0.0028040593907988783,9.847433230974015e-06,0.0029701347001830046,0.0012864316054888773,0.018883469178302515
