,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Aidpocytes,0.42360153746659124,0.09883921631992808,0.01132467401291362,0.0024095262075484393,0.017832518211895812,0.03987434593927483,0.005821421791991105,0.02714114069651575,0.020104285755191062,0.0011168067942234489,0.030567556297350727,0.003674769511410445,0.018404432188216437,0.0021779589195192353,0.038732391807519764,0.009348223248984539,0.010346747195243046,0.0013772484560461537,0.040942025238368256,0.025299565920846832,0.03672767168018147,0.0010474783318173495,0.006008673495458727,0.009295235654889293,0.003824513830680925,0.029700252898508302,0.03632257246621192,0.003968796409102972,0.04416841325357024
B_cells,0.09263828155763262,0.4338454193244163,0.012706054043979025,0.0013292866878798727,0.021618049029303487,0.03986267269247824,0.004246116505352892,0.02400842805324545,0.021365940014914656,0.0009393514238827578,0.02991724681499127,0.0031291690306540954,0.015560785834929482,0.0022213053311615086,0.03772995150268029,0.011339875574402723,0.013420491130151813,0.0028648247662596015,0.03672193640291775,0.0210999300801388,0.03209298020545614,0.0012744567025405036,0.004977716469145423,0.011103864470297271,0.0035587278200108945,0.018813278036568355,0.04509329678509945,0.0027272390889076124,0.05379332462060171
CNS_neurons,0.00916113855299796,0.011460868198772864,0.6892158718756785,0.0004766920571842041,0.004353144503519407,0.008965917516420058,0.0019415301917367588,0.009463165520949876,0.022674762698819254,0.011009715071969501,0.00922825244909853,0.0012566864703293064,0.009896928993312126,0.006369084339293651,0.006765534374146092,0.0029694439161271576,0.0028290652042197006,0.00029524976294220874,0.020642398990076447,0.006561540279254391,0.02438221032557848,0.018006786008103175,0.009013923467995764,0.025529441368326716,0.052520824429007046,0.016489082310072223,0.007086369400765439,0.0011451435996932356,0.01028922812360994
Cardiocytes,0.018022803014813918,0.012942241091959404,0.0038593377618283795,0.5920310427648358,0.005115128890431333,0.027159073455074553,0.004325171328953358,0.02148400551096798,0.0087354357361899,0.001970581880312013,0.02053025671917825,0.001033448930461308,0.023830535992797598,0.0029937626304697524,0.016967869753810073,0.004931623424488956,0.0076548813263143545,0.0013314146356648289,0.02709823201586078,0.07068940771640073,0.021368821401258807,0.0003858172444494063,0.004888284329861646,0.0029082278724696445,0.0014463403033677905,0.04127799215375331,0.0137703088376363,0.020743270674294774,0.020504682602095065
Definitive_erythroid,0.0544557927013728,0.05724389300633694,0.011328811405134313,0.002017198533449321,0.31908099851633576,0.041468391768627266,0.0063721554235828225,0.03565940150047417,0.02335037032205741,0.0010317891981117759,0.03683258106067088,0.0035122608605570103,0.01787325125511758,0.0020726948797924524,0.06483259595577802,0.010467080074046927,0.019214297978880635,0.005819815961423928,0.03414477674329474,0.025219942590486644,0.03553560265712371,0.0010319960681322321,0.005593872455232318,0.005565882953106106,0.0042203765913331245,0.03346275434194186,0.06895266258968495,0.004957574265581517,0.06868117834233275
Endothelium,0.03963417675212773,0.03297880760448774,0.008295370507268541,0.003473142263047114,0.011423490342669257,0.40961692929317156,0.011083370397198316,0.04445330928002104,0.018632516807193078,0.0017796763504062648,0.04578904195773188,0.0023210668680568596,0.03365669869982808,0.0015794595697504576,0.04077660038533505,0.011708075521399602,0.015595480322240628,0.0015454401013394847,0.051296038183384754,0.022381058614149765,0.041108065549868206,0.0012997601093887384,0.005022881698762116,0.006776055518306545,0.002809365594566497,0.04885463558762088,0.02625213081052442,0.01987793726956988,0.03997941804058553
Ependymal_cells,0.017701162685567,0.01384031306069546,0.004583008741705492,0.001110845402793692,0.005468668510326176,0.041586649573197354,0.41313493425675735,0.0695022595400726,0.011126738217141044,0.0008544021986257654,0.08860280507945727,0.0010737365080829182,0.04016343231366915,0.0007299996300187446,0.06430987576898042,0.03444550697471093,0.015477577104330268,0.0019467690568487456,0.016803852072329296,0.008459084092653873,0.020337984446993338,0.00039320570306904524,0.0030684729816329217,0.004553899325290665,0.0014159415352388884,0.0441468886845152,0.01396907957376005,0.03665865708720796,0.024534249874328402
Epithelial_cells,0.042752829616079756,0.03364556081432171,0.012355678906801743,0.0030430104159625067,0.013971667832061966,0.0604869426355827,0.017726025414748926,0.15722288740652565,0.028840525212694198,0.003652490689724193,0.073240424780457,0.003248802424654778,0.06139253085062829,0.0022213839527928094,0.05172243404838593,0.019820573485016965,0.02140814869154845,0.002156051445262222,0.05322969013824352,0.023380941243632256,0.05296677034058143,0.0013690417744583133,0.008552123280732035,0.010388590705146125,0.0037833363813540317,0.1210504176304775,0.030318368274760282,0.04053076486652564,0.045521986740839064
Eye_and_other,0.03002648262791207,0.03384369262850628,0.029249686952096086,0.0015959515114963394,0.014726307345970817,0.03410055884696002,0.00658868118134803,0.027705274715823642,0.45409298260295516,0.0030816165014283022,0.03211990766311,0.002784289904760359,0.02733339760918215,0.00406017948915376,0.0265511294818795,0.009896053070407732,0.01222141840649828,0.0012310036776890304,0.04097031085498382,0.016942402466263638,0.055599254013033964,0.0014790170929326006,0.015080647648409808,0.01313806241241793,0.010322145258464003,0.02430795895150834,0.026064377460147097,0.007561469503409249,0.03732574012125195
Glands,0.01419671349880064,0.013665892191100445,0.02145545145714613,0.0009691801471421829,0.006030869618781502,0.01769463653208636,0.007786463083933715,0.023022381307464673,0.018659045338728086,0.5423246398535019,0.041481095421342914,0.0022732488975414134,0.01239991552614958,0.004483088693234875,0.015646510900864545,0.006488135530147697,0.007896755433069275,0.0006309499582578982,0.0725311016190506,0.012967337813546103,0.02853352213683283,0.004639772551304871,0.014477282825577639,0.03129644161845797,0.005096479203426597,0.020168799429618713,0.010273200234070901,0.02543098840446714,0.01748010077435284
