,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Aidpocytes,0.5741221133136769,0.008501613252648673,0.015364212445450649,0.000712448068993259,0.02751287920082809,0.04165709636374394,0.002103221305588965,0.01845306846692804,0.007244417222331063,0.00020888518427131619,0.003212428786341929,0.01665353910360991,0.01471019491271764,0.00760991894651314,0.009858975816770723,0.01170573999698372,0.004274410530594851,0.00039667975457818096,0.14160701199453418,0.01769338121546548,0.006001327003297211,0.000641028959258658,0.011428618454123473,0.0031117719112169484,0.0014647191408132892,3.3785566178261544e-05,0.019823258136478006,0.0006735794971532987,0.033219675448910156
B_cells,0.04330445161742567,0.1633817724535051,0.03362597504560309,0.0004907586194171272,0.08587522958551601,0.0581262694046346,0.0011579372269485972,0.023640005529779008,0.0157134474870229,0.0002898527903731319,0.0021802205546166287,0.025341571167255772,0.015400272543398902,0.016989339058699492,0.012034008607743073,0.006545695230061913,0.002737958503627095,0.0007404569380175491,0.2312080804124667,0.038369693152973235,0.009375592743725262,0.0012840697488909602,0.015278944482291229,0.007246962110037543,0.002412474733907304,0.00010099084067663523,0.08409968898819443,0.0003581764551398118,0.10269010396805123
CNS_neurons,0.008800180104244095,0.00350898087525165,0.7339667240300944,6.916132721599373e-05,0.01176252611635814,0.009976174087616358,0.0003170280353683622,0.006722781406383506,0.008522238074291429,0.0013402611149509027,0.000592928169801749,0.006603381202823365,0.00455261506937998,0.032951885732446444,0.00216017627317186,0.009088983217414408,0.0006817995047707524,3.317653120142968e-05,0.08733731732622937,0.015473356479293224,0.003317804110806376,0.007156183050851764,0.01572123821229717,0.004197763960139468,0.005667800211513193,3.828818761591812e-06,0.008677577082540798,0.00022610450212471169,0.010570025372657499
Cardiocytes,0.006144321515073248,0.0005285079015383404,0.0011989754187655482,0.16335981075583753,0.0028014271891533718,0.008138050011713912,0.00047086262275840437,0.004222212644787911,0.0008601755101439101,4.17035489463966e-05,0.0007367027611486684,0.0020657020255202088,0.005212644249069333,0.0004370171141092912,0.0019083251818741058,0.005492404660126269,0.003115020681525718,7.002771983242195e-05,0.02939961959730224,0.7497413799726437,0.0011068916117778229,0.00015027433139595047,0.0026863762724968245,0.000558482514017322,0.0002558417809007097,1.1378534587766954e-05,0.002073403130711717,0.00025632828045620785,0.006956132461785148
Definitive_erythroid,0.018601670231484083,0.013220468088439971,0.017022737656903347,0.0004440175102644318,0.5727550789522546,0.03021622160597996,0.0009471792407040993,0.014853056948695492,0.007875068777919696,0.00014844370386920815,0.0012319751132426593,0.015595115193252634,0.008551168897330435,0.008640388665635485,0.008178516014197994,0.0037156453960859068,0.0013755022780954306,0.0011150528066475765,0.12647267747905158,0.025606765476198928,0.004786357587211228,0.0007635270918203491,0.008557499096655787,0.0024199731760008204,0.0013495533037387103,8.262163184962662e-05,0.046735549626024206,0.0002055822481883355,0.05853258620225735
Endothelium,0.04073912760406078,0.01138298337366008,0.02256002710612215,0.0025891564554588542,0.03956077354733972,0.2222744733539375,0.004588098389181027,0.03996086973620338,0.013775398395577608,0.00027973956485710373,0.00681387651493368,0.019762617138466138,0.030168219353178562,0.011028117798177127,0.013849177771931842,0.02391732548716412,0.009379402987729725,0.002145133272023521,0.3048441492420267,0.03283207207209113,0.010949445252883671,0.0010480396732700415,0.018486999474714896,0.00467372139503661,0.0022213445645164203,9.57738910482182e-05,0.03573172636004092,0.0017013496713269803,0.07264086055304153
Ependymal_cells,0.038946700327107335,0.0038689654334162406,0.011374408820899622,0.011145596806534914,0.018201757556935327,0.07650935828371809,0.06026723218283962,0.06581212629575807,0.009197935640974547,0.0002609404060722722,0.011654380253108653,0.0220703434763566,0.05592875485225528,0.0044228677388861775,0.03565084992053326,0.085069160001439,0.047747587960885414,0.0019721898768302066,0.28516301974739383,0.01402260159842242,0.0176530203670877,0.0009836640697866005,0.03166877860640577,0.0038238177035167437,0.002301060406722119,2.932913766260796e-05,0.01421665758142959,0.0034770953475290324,0.06655979959949294
Epithelial_cells,0.03562432882906831,0.009977220621568956,0.025392885058946952,0.0015816522477285786,0.03739971668073933,0.08885163210038355,0.007446858843442422,0.09107622667692389,0.011987787004564305,0.0009109119745597358,0.005452933799531619,0.020198596793654447,0.049538103217254645,0.010857197607781413,0.017346421124380385,0.030956222969760833,0.011319469858353345,0.0014570131023039694,0.3610909941384855,0.04034725234058591,0.016287505388767012,0.0013409624981038785,0.02423792760456845,0.005803187025315813,0.0021224815653056593,0.00010913432558468488,0.03133657887246588,0.0038117854001726505,0.056137012329697894
Eye_and_other,0.03652546533888714,0.017283530806874198,0.062398597240770355,0.0004275619551736508,0.061208180732713384,0.05551065845293569,0.0021061033355544837,0.028058467272188765,0.22204872838663614,0.00040643632877716016,0.0027182586335455596,0.025126224239834568,0.02061796176548279,0.02998799627238948,0.011127754982171296,0.009854642617897452,0.0033894220638650938,0.00024827412420278606,0.21058371542509569,0.02906177548814145,0.01238794803976405,0.001656154976056176,0.03620512017737616,0.006945990917545752,0.005813252613188307,5.435081371416097e-05,0.048242762408575404,0.0005173220968053466,0.059487342493837504
Glands,0.01770233999959208,0.0046389505455128825,0.12105589150063681,0.00012469533800015586,0.01618779894741573,0.016603492934325795,0.0008051107062157809,0.02363840595072294,0.009312085287638126,0.1470845406700605,0.0014659504588510782,0.014483662962408482,0.007422944858973188,0.01544397578857686,0.0047003638214429275,0.06194983324074085,0.0018991022046093476,5.4354410751161235e-05,0.3541784145039042,0.11463736504427031,0.004185947308953191,0.006867170171761704,0.019304360185069046,0.0046595169428372465,0.0024010789245047267,3.1781061393004e-06,0.012113300687586898,0.0006820275749750428,0.016394140923523655
