,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Notochord,Olfactory_sensory_neurons,Olidendrocytes,Primitive_erythroid,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Hepatocytes,0.0003570563153605684,0.013884300089341302,0.004720107874791568,0.0064034665228570745,0.03521576689816844,0.00027757127681006294,0.020929637420515432,0.0032941332708722884,0.00108753114943976,0.015213821800611661,0.6827375018630046,0.0011035454746959636,0.0045410997512686764,0.008919774043898621,0.004914114949085814,0.0010883777216999999,0.0015272290467433357,0.08759089227233913,0.044301284703195595,0.010784462602775003,0.00412856480945702,0.021057778099598377,0.00022590504860174197,0.0006957165642833813,0.00018453546505617716,0.0003785390177867727,0.0015997405452531437,0.0030831737966143277,0.0013628509538195371,0.01839152065205456
Intermediate_mesoderm_and_kidney,0.0003997045056028516,0.018021256042603778,0.002749103634566373,0.0033087616891744453,0.07616324109155691,0.0010114767530410816,0.05720568547033971,0.02221453600717999,0.0002794468357958823,0.010500362324141747,0.000299459648597391,0.5027051058744583,0.026498523066798927,0.02859241005950896,0.01030611637140179,0.001924569286093744,0.0017220538872404127,0.08637102842383378,0.0154756766620871,0.03219351600537644,0.0064233607789807995,0.06401227525084044,0.00031650520941730323,0.009600803421731002,0.000596823297496775,0.0013237199974527455,0.0009422399615504633,0.003000319754332002,0.0010895490601572264,0.014752369628641614
Intermediate_neuronal_progenitors,2.5296467718569752e-05,0.030100925023370497,5.643327715610657e-05,0.0002345840631698021,0.0013450861832362924,7.208821210531315e-05,0.0019044596769250469,0.001545458360980389,4.1106564273952565e-05,0.00017383668909375124,2.076466324541027e-05,0.00019431069422011827,0.9173852273008082,0.0001684155771144339,0.00026255116915786857,8.743135046083525e-05,9.167733714547558e-05,0.0025371202203582906,0.001302775735446849,0.0016934316561418269,0.0005258790612982355,0.038196222519595896,6.444695456522717e-06,0.0007653532225393373,9.880759329780922e-05,3.6851664541748144e-05,6.460458453988186e-05,0.00014670010451568432,2.9999402704959557e-05,0.0008861569293808709
Intestine,0.0007682603910606115,0.021008012844434956,0.0035088406922705083,0.006942573944088025,0.10604559644352696,0.0015053834087811304,0.11381373569705266,0.023730859192193587,0.000977703255047508,0.043654639332325704,0.0006208008279953163,0.014866150004202584,0.02304304207966139,0.1397499592983076,0.04565070575626836,0.009776460019921569,0.054229762477758604,0.07457880685777127,0.04890232539763403,0.09030758601596314,0.006785243758702453,0.07276888946500167,0.0004911806324553417,0.004352831287549059,0.0009912308318772301,0.0034182651479856634,0.0035334413452812676,0.02095140333298374,0.0033423726026012195,0.059683937659296825
Lung_and_airways,0.0004525625983536832,0.014363729840950972,0.004133387794751231,0.004170557808770751,0.06476910193459691,0.001113200406182276,0.07994631407731007,0.011191163765239147,0.0004274858657645792,0.011149354833632214,0.0003466614463112218,0.005276321255200048,0.012710529881386169,0.0145147205082586,0.5088730878545421,0.008189527041161174,0.022388919431438684,0.06284077253198085,0.025671250250763215,0.035154307935906355,0.004447907524764869,0.05427868480859461,0.0006255339619748722,0.0018696958964365496,0.0006784638160695179,0.004965928215375092,0.0019316117325040621,0.007336066322250612,0.002337891063819071,0.033845259595710483
Mast_cells,0.0016115271220256697,0.02684379472178737,0.011795049168082666,0.01972935846462191,0.07610977205442701,0.0015951215261357568,0.07525540655324763,0.016974161784855397,0.0003852628459623272,0.009653147011164834,0.0007430986504049742,0.006706178912028618,0.018127452020909488,0.005248930608401135,0.010787048974460825,0.017039071241006253,0.18976476201024298,0.047018828277468026,0.021109896989782197,0.02917429900745161,0.005833190219562498,0.06117977012530958,8.553297547083049e-05,0.0035074936537102222,0.0006384195678658197,0.02417873330064678,0.0016669587414587335,0.02417071088823741,0.0011475915898117657,0.2919194309934597
Megakaryocytes,0.0004896427922097288,0.007440474034692463,0.005490091053070111,0.011082570767923856,0.0469702954462738,0.0003853495759609142,0.029565619926771373,0.0054732355132226405,0.00011226450719166473,0.004645644199495559,0.00028941852960887113,0.003190407660259946,0.004995757655205671,0.004145404354482866,0.005573007624507532,0.012143811798984614,0.4734101692635515,0.018380481683148327,0.020501948603770064,0.01493079617363644,0.0034100458637598666,0.01864857403398252,0.00034924330947845025,0.001070414091796602,0.0002843140384246776,0.09442766509736614,0.002905463727698809,0.012110069985647936,0.0008657775725463052,0.19671204111533075
Mesoderm,0.0012744524449875214,0.03391549780580851,0.005069929706992071,0.002307618765513204,0.051257275714728656,0.003820509466907497,0.06707193045048325,0.017491920148426206,0.00676639573177415,0.008400705752775448,0.0003926105033688397,0.02044385698330856,0.03777397845873249,0.007933583214243957,0.02788911796297802,0.001401192410532833,0.003147096647096518,0.49954587873933193,0.04115460494295745,0.05414369773092098,0.010147709532068156,0.06977488936765949,0.00030187683690871054,0.008332598132003814,0.0018526087757148005,0.0017740853595478788,0.0007022945302110819,0.002164280070334258,0.0026970922833714412,0.01105071153031224
Muscle_cells,0.0004567874055613133,0.021578909478504764,0.04376619610576249,0.0042273648327396,0.043239015383035,0.0005767361632866335,0.05083355970009745,0.00999550225729798,0.00042611965216964525,0.007352529439772837,0.00042234037432711634,0.007364560730257445,0.023747704537146114,0.008548462624477794,0.00951004105994484,0.0013839156374766933,0.008534137952190473,0.0924827292430097,0.522385886761112,0.045439387864377984,0.005078891675320891,0.05982445455703541,0.00019349371408850888,0.0028201669461832136,0.00041514782840793306,0.00046836482181732565,0.0035955951895989737,0.003686145819411833,0.0011208441391938992,0.020525008106394176
Neural_crest_PNS_glia,0.0004866464095537598,0.03254580558078824,0.007457376596004146,0.0038897558836550016,0.05255816974326602,0.0017350372248683915,0.07323541627995903,0.03582748464605852,0.0011508144884448508,0.006509862495201593,0.00042856779394781,0.008056617491298395,0.030920561976276746,0.009092589077539138,0.01369690361679903,0.004425221670502395,0.009040299970617957,0.0786054297953279,0.033123948294086006,0.4054505900209777,0.008555609891479937,0.13850826281791562,0.00027191915937037277,0.004493114621789253,0.0028369050067589994,0.001741997115012845,0.0012603804004280338,0.004952837339222821,0.0020758984995292076,0.027065976093320256
Neural_crest_PNS_neurons,0.00020305230056547768,0.07690261770027854,0.0008732921507001249,0.0014192958756130266,0.00796633913920868,0.0007052773571145239,0.015465241861978887,0.015283292153526834,0.009262358399292472,0.0012992366305279374,0.00018746079556912257,0.0023292965734756296,0.04283064118089239,0.0012945857217240145,0.0018337321181048079,0.0004644719874001449,0.0006662577910508651,0.02183560041678623,0.007977307325834055,0.012522470964264383,0.7161098556204977,0.02984845073951006,7.014202553343738e-05,0.023569531303260297,0.0006670121623819812,0.0006611404060241364,0.00025613028360760813,0.0010432186004011978,0.0003759047767982669,0.0060767856380772
Neuroectoderm_and_glia,0.00017569842217562945,0.04962272419628024,0.0027973376300757385,0.001753542053624503,0.007442571929266279,0.004184100184848765,0.017084648316555397,0.05121238002441677,0.000868161357323654,0.0014732334084920505,0.00019221389958640713,0.0025810512400019454,0.08355444417307406,0.001315785415767888,0.002701315015904693,0.0005520129176732907,0.001694700629476596,0.024959816774694197,0.008590514512122782,0.030004018011265125,0.0038057091893184073,0.6844997795266456,5.778572638572706e-05,0.0029501294757287716,0.00683224599657489,0.0012273399254196893,0.00033307845745772827,0.0011903994822748162,0.00035824721644572534,0.0059850148911225415
Notochord,6.649839948783173e-05,0.02113740432606611,0.0028907658039712147,0.0034514688194239563,0.10561732703347856,0.0024488881459696667,0.11419255082619403,0.034580429792236245,0.0008846655674476024,0.013869832927216278,0.0016059757505814635,0.013043652906827302,0.014039745288427372,0.04484566886185121,0.0634394765165398,0.0021546223290730983,0.009344555880455569,0.24497662155610825,0.067003387408186,0.08828908623483664,0.016748425413237733,0.0535061310259257,0.02031467019936653,0.0041143719194298226,0.0012542731723103166,0.003582716390794773,0.0017927246785097563,0.005631956538757112,0.0070650259587388365,0.03810708032855124
Olfactory_sensory_neurons,0.00012549143420843614,0.042232151746258294,0.0008785078659413881,0.0008548264846475415,0.016309931323530986,0.0022618837611307753,0.012023451773851843,0.014376444035817905,0.00034792971452671185,0.0009988678724220106,7.307660276901038e-05,0.002520528126220149,0.026154548170878335,0.0010855580621926084,0.0014265454357552502,0.0007560208931522427,0.002414952925008435,0.013840786363361208,0.004307823602161006,0.007165387383526523,0.05571688042218821,0.024547714851905676,4.0003960328204134e-05,0.7598069921344454,0.0004235660648739056,0.003232944085467875,0.00020528599466660433,0.0008577756924402659,0.0005296742736794775,0.0044844489426438166
Olidendrocytes,2.3620487675071926e-05,0.04250866359404004,0.0035704302886580453,0.0005849991899411742,0.004030125968902607,0.0007880289574280788,0.009065917292504435,0.007672425020484374,0.016474441828583535,0.0007400521099472448,3.402179786205127e-05,0.001410793101478298,0.028793540442317512,0.00022390949481827273,0.0010461760222598964,0.0007481614844920777,0.0063034027823698465,0.011030001078457646,0.0009877609118239827,0.009536061945913213,0.003714849076938717,0.12308188729047952,2.040951040587549e-06,0.002726091417173293,0.7126181406819722,0.006058618158625215,1.845875986259285e-05,0.0007948620126484558,0.00023162368301870998,0.00518089416828333
Primitive_erythroid,2.6773973484985144e-05,0.012718118367980528,0.0029190207472737637,0.01967766080350936,0.009311284606909562,0.0003487722616851248,0.009796978629078723,0.001382424340651987,9.411776871009222e-05,0.0016402194278828987,6.79232306452615e-05,0.0051903038682302605,0.001429622952493109,0.0006695106087205918,0.0018747291230996892,0.0030977818239946715,0.1520261870597776,0.009413094925245717,0.005019215725154242,0.0019233830428378644,0.0009439030279155737,0.004697685462914415,0.00018752195517328634,0.0006469274921155555,0.00047163329268456116,0.7273796591348376,6.668356029792935e-05,0.003756570290839548,0.0002687996235655727,0.02295349287228994
Primordial_germ_cells,0.0015360060220366608,0.007503356002376524,0.00018361206822383548,0.022555442975189167,0.06218910340875854,0.0005721978491265828,0.0491694147225652,0.0064693308789731865,9.899236116605796e-06,0.004306396555056446,0.0005983583515214635,0.0032150638928691126,0.007908712298388557,0.022061825237026773,0.013563519613286614,0.005397320832286693,0.06747738406051969,0.023812139880027706,0.03623987806338626,0.021043671713255455,0.003225846047360357,0.048356522835673224,5.8682811215729185e-05,0.003415205118131459,0.00023721882206106647,0.00024777945274238736,0.10453324972709746,0.017586633912547348,0.0009393474506629729,0.46558688016151695
T_cells,0.001438566518535853,0.024645934612481494,0.011732861703087922,0.017570806653705567,0.10973319075987727,0.002329994238251214,0.08338371051695131,0.018111007331445654,0.0006650451804977892,0.012912169526401122,0.0007622740451590783,0.006515343893537168,0.014927979267073475,0.010799283366947453,0.018228376339940844,0.04062796066604513,0.06540603133931899,0.051817225157605895,0.03332231171934048,0.034713558780618145,0.00635204018818265,0.0581586124113977,0.0009758870445892551,0.004255119227644496,0.000671598956352735,0.026568983683637488,0.004885836087259909,0.043361530545962,0.0019649497438588375,0.2931618104942931
Testis_and_adrenal,0.0006626002289263673,0.023201113909433264,0.0014332221114838329,0.003954475952151541,0.10086542452196386,0.0007744854740051436,0.14520526471148912,0.02044547587799705,0.0006685555125319382,0.061703778486256335,0.0005057280319046171,0.02123601222986287,0.02514658703570698,0.12019956814563985,0.024458695463355298,0.009903445191080242,0.003814435081256863,0.14981389554359836,0.06536450553873141,0.07999703509054013,0.008570223485248482,0.06901044691498054,0.0002304576768435005,0.006183524210963136,0.0004719290573175441,0.00032854738704743305,0.0033066449848918166,0.0061051455052021615,0.01509035279833525,0.03134842384125507
White_blood_cells,0.0019394747911453192,0.016557734060871736,0.003922691474260436,0.02557268490894358,0.07988379703299602,0.0009735775877012798,0.046942381920385495,0.00984103208921576,0.0001547777318605637,0.006378416749702887,0.0022705324844321693,0.004222002710049645,0.011914346080182546,0.007265749678120254,0.009345112143402211,0.01749374489078549,0.11390433931211473,0.04137018595840116,0.03701227441698845,0.02834821982954885,0.004278757506379863,0.0466081190805353,0.0004092970822619584,0.001990722910055099,0.0004013869814764555,0.008518945220583492,0.005103506490612879,0.02546206241619492,0.0011033672806505222,0.44081075918014095
