,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primitive_erythroid,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Gut,0.03169056961246159,0.005891469191198286,0.005815514708456889,0.00025176657111593634,0.011824675606054765,0.054261497647943725,0.029358520983428005,0.07802855686459886,0.005423894939575164,0.003173251126143704,0.2850600650195694,0.0024294805757733673,0.021924539838921533,0.001704917856152388,0.07828192132341319,0.01022861772380279,0.015279573363806415,0.00047192387755066117,0.05216517981505026,0.03255431174702947,0.027204962199056694,0.0029735089647288195,0.0142731274566295,0.0037479607749873545,0.0005714124174878792,0.012321139485656848,0.06660623498639653,0.046075149379531784,0.08277341469583895,0.01763284124763925
Hepatocytes,0.015103663794577686,0.0026566284615870558,0.0047369246934888315,0.0001660909090460508,0.006901824599045468,0.011948198457185099,0.0011331339258724982,0.012444502135507721,0.002248329879899793,0.0018886019839028842,0.10404710800035066,0.6672729464380975,0.003171624715894781,0.0010158458346758506,0.011825301126359818,0.0020425031606310126,0.003648108219389494,0.00014603890764932134,0.04240466043084901,0.026391410170515425,0.010705440643070335,0.002098777630486419,0.006675578864514399,0.0013209246515920032,0.0003424075365573218,0.0072914359598526,0.017600879628681402,0.016387552540175987,0.009464785755395428,0.00691877094514805
Intermediate_mesoderm_and_kidney,0.01910225478176689,0.005395349491920883,0.004638377100333201,0.0002057122408158385,0.008142396902116171,0.03436717782845696,0.007191584172045128,0.04697982856569391,0.007240137272498548,0.002178920441806039,0.030759385419463225,0.0011865369687364638,0.5108073424805151,0.0016670056535213235,0.02130515654457383,0.004830751537234783,0.007478783069780259,0.0003411341690017342,0.06380754053428742,0.023126575581511086,0.02756505362497448,0.002426922537541339,0.01355437236293027,0.004048912369799392,0.0005829290004152058,0.009136172935122313,0.09248649123427331,0.025986802887276443,0.013335173510330343,0.01012521878125815
Intermediate_neuronal_progenitors,0.00721448977030163,0.0020311705347601586,0.04243833322514279,0.00013306594437045762,0.004565338206297977,0.013747937721141206,0.001972574971147362,0.014888400089022655,0.015392998169493154,0.006972981034676744,0.008237826669206671,0.001011122136250353,0.004969824220573188,0.6506616041415354,0.003488760383548592,0.0016905280874189418,0.003164067069991995,0.0001284592731321458,0.035433456716864854,0.014271307541619165,0.026633926985529743,0.006962711805107768,0.07188162302495668,0.011989195369434874,0.0025514709485041634,0.006870834494079477,0.023120595981285234,0.011088179788757169,0.0016105609965278535,0.004876654699321622
Intestine,0.03807661621639314,0.008711585636077539,0.005579506423744328,0.0002801117326161699,0.01564532865963294,0.06568784907003454,0.030951581401707763,0.081369137956345,0.0055996681601793346,0.0020991824232521475,0.10822672224288563,0.0021801294876870538,0.013078615792122394,0.0017213744302480136,0.161173996738992,0.009404625593634124,0.03242045216709353,0.0007193531959141386,0.04323378136346256,0.032736017777953014,0.02806417785529136,0.00270958263762146,0.014237650443036329,0.003369348302762872,0.0005614178282075745,0.015394357718873418,0.13763162274198462,0.08071301003712202,0.03144315207520129,0.026980043889923717
Lung_and_airways,0.02788351591205786,0.00485087592797735,0.004979385401474417,0.0002153587356126818,0.010815955422108269,0.039460881536167176,0.010799349009704647,0.04294881487413486,0.004287548719309626,0.0012591158416615884,0.047934907194958985,0.0016229381602915322,0.008236289745212346,0.0015620949744619608,0.02361181690557932,0.5632725810121825,0.006812139240179146,0.00030466034462757577,0.03731777423628938,0.020313498976312926,0.01908986966705108,0.002358501949616338,0.012334556934955151,0.002377676251123201,0.0005253489809909252,0.014056965349532676,0.04379816241402917,0.02932686283750851,0.007361059820308277,0.010281493624580576
Mast_cells,0.01559854849793694,0.012957276553693305,0.005269523998182138,0.00021581856433543965,0.013138977597937305,0.042059956555914206,0.0051464133916338545,0.027264322713880754,0.004794442822713116,0.002615771166602907,0.02676866722462948,0.001518216998454001,0.005029758713525854,0.0014504195052821378,0.02486290173597495,0.0033346861096179114,0.3702283108042028,0.0029272396786919376,0.0317542607566067,0.015779052792607114,0.020524318521062217,0.0022645973441883225,0.01036312115239866,0.002720766616761698,0.0006168819137127463,0.011072990158751739,0.04371609405330792,0.13950047659808174,0.02638544100273411,0.13012074645657798
Megakaryocytes,0.007266121331118445,0.0054431195862909365,0.003418215932298706,0.039395183999985345,0.019375847954201292,0.019190078882137394,0.029981530826454845,0.022679469287506162,0.002470648425001088,0.003102381361733996,0.012187180539313672,0.0009757096921318967,0.008067793182684989,0.001042117481109654,0.01318766603404255,0.001993565111517176,0.07258819109391995,0.4778144893309803,0.019713016566196385,0.011426993990806017,0.01278159351366793,0.0016703768170818869,0.006573990256030072,0.0014004367803827733,0.0003294751881774798,0.0099645668595333,0.01692502575921386,0.0822640004256168,0.04543864116985074,0.05133257262101437
Mesoderm,0.04495680395880436,0.005823812081262861,0.005703556904792166,0.000671304361840266,0.00725135556934458,0.05330812330733994,0.013074057513990782,0.04345660705830459,0.005677533421225858,0.0071674918260081245,0.04150237173217196,0.0019417764407664844,0.01953354667420629,0.0018766648792894764,0.011985543415643092,0.005604194089665051,0.006405209346993592,0.0003027493078659228,0.4800970126130688,0.04481207641666589,0.07074779213502592,0.003538342768932774,0.014990130962603045,0.0044927671254521,0.0007006342736979326,0.008612471537023669,0.03622015172027709,0.021096181308811895,0.029450259235081155,0.008999478013844337
Muscle_cells,0.08091341948567801,0.005703400992792164,0.005508375986179287,0.015493412038839938,0.011365191423016039,0.042969701247131155,0.0025474956097401576,0.028207472446355863,0.004638555599807899,0.0012037582127814247,0.02929316177051229,0.0019836859445514277,0.00751024321058161,0.0018091879865951234,0.015757089956775872,0.0037656029426928104,0.005273236121098136,0.0003665216028588307,0.06045284304855307,0.4971194715474852,0.033071511492838296,0.0027542699494786855,0.015025610558123554,0.002606422951953341,0.0005523543971748983,0.012081450216371605,0.06267918835688026,0.033239488562760794,0.004485226371781463,0.011622649968610805
Neural_crest_PNS_glia,0.023095011774303016,0.005004060002695235,0.008312231883795169,0.00038347678596755775,0.0108205927831917,0.04720638332764502,0.007607050726512178,0.05207492425383077,0.012437389266243978,0.004132905054968231,0.03046099663663579,0.0018100828214707954,0.019228480808887317,0.0026732909100621867,0.017688369426838668,0.005297869924048421,0.012634197284572716,0.0004958594231461986,0.0825731980079401,0.03579984242577296,0.41852158422526636,0.004297344957127656,0.05748128534187682,0.004804982816907239,0.0018329942881915912,0.01290566198333202,0.04976832880284122,0.03697231049519606,0.01772196223219695,0.015957331328536068
Neural_crest_PNS_neurons,0.012983749410327974,0.005581684320169521,0.029281474175655155,0.0001757335966163156,0.007114576060579229,0.017958596057900032,0.003589675005127963,0.02483716380602326,0.009017739298917238,0.03739162473914798,0.04026725077976225,0.0016560681128873866,0.005711701140431638,0.0037538152511406753,0.006532253126055035,0.002291355012126178,0.004962262151486389,0.00028292531620687986,0.056407093088184854,0.022099353015123346,0.0348454559166131,0.5467271716260098,0.01921877978907284,0.03929741989503922,0.0012321369522925172,0.008740764901035127,0.027513088212842308,0.018239609601722835,0.004399687446175781,0.007889792195327192
Neuroectoderm_and_glia,0.015851071999649927,0.003698948545011951,0.017804278836830847,0.0006973395513393614,0.008539309204005072,0.020324271794525034,0.006840836770563773,0.029441550439836827,0.01893591578966544,0.003929415477905881,0.019022633091940615,0.0014100909769488273,0.010430977974501415,0.010788533178171083,0.008030062982607573,0.0036614805087992973,0.005556670609735352,0.00039139629164832806,0.04278791062166424,0.023336541346020322,0.09385243975532456,0.0037272877579053623,0.5398931173795174,0.006486372626330604,0.004320789330502296,0.011352043837389329,0.05129250943543179,0.02079099103579332,0.008667258016787235,0.008137954833646908
Olfactory_sensory_neurons,0.029223642098938275,0.011150396923684193,0.008029035909477743,0.00014287398685011577,0.005952731938759074,0.01989770230219122,0.008708368645832232,0.025416300568100052,0.007438978354646086,0.060486195103027406,0.013224057335378335,0.0009415715098472875,0.007544401271996556,0.002500907652866699,0.006837044109146726,0.002216807246944106,0.004375054329673422,0.00017541176243637087,0.034460990271552513,0.011791987814180331,0.018749498959297464,0.009680138521809527,0.014563013229212541,0.5895467169689041,0.0007346065543704574,0.00716457720729701,0.07126047928232657,0.018419337668944533,0.0022359314896036576,0.007131240982705356
Olidendrocytes,0.0071429339855914094,0.0020674214191335805,0.028432061780277764,0.0001514957879509695,0.006002256229159145,0.012199432671688736,0.0033868160070797994,0.013785411575982976,0.020447459511934666,0.005894340630317419,0.01085724419814528,0.0008899507192130202,0.007194296422008029,0.004312037190308186,0.0033225649984497687,0.002003583219206028,0.005638709830838027,0.00019720190986376355,0.03450665382877469,0.009167921091548768,0.06380619409818007,0.004444415837515377,0.18125288417548233,0.004061490480409906,0.5259697071355015,0.008693324728479121,0.011490857360509267,0.013414442537258587,0.002337716590021984,0.006929174049169798
Primitive_erythroid,0.0008773182809032957,0.001422030857354471,0.0016327146683368999,6.804515437245368e-05,0.003673540279138717,0.09420204229202198,0.05971647195956365,0.08837937580093107,0.013614535573457617,0.06709460002118615,0.10864258003526944,0.0005874800769156651,0.01979335009231619,0.0003658602678662085,0.02426205784512632,0.006053771413926451,0.1712407170258853,0.023321055022591707,0.059205071513908164,0.0018134108211554918,0.037591207286132536,0.0009968905637301071,0.026024543128606744,0.005897739944637844,0.0009530337650054269,0.00054731160694256,0.0005025155693204533,0.04957131723512094,0.031068810144765664,0.10088060175351046
Primordial_germ_cells,0.028039553409351402,0.0036634825154564904,0.0016117854558610856,7.773787164387671e-05,0.004095957042963423,0.04922838381855967,0.03586993646305917,0.0886917836394189,0.0023780713640232753,0.0011978776583065232,0.058700444522372136,0.0005163456529112608,0.009248239680529896,0.00052931594924208,0.10811089444898318,0.0031405646939290034,0.012860337871243827,0.00019215212754698327,0.016739764749511638,0.009553417316537974,0.012324693294232488,0.0008610305735901012,0.005378099485074859,0.0022886487995181196,0.0001867231864653822,0.003504564895060215,0.42160104615666993,0.051628256744999323,0.058362445217037706,0.009418445395900067
T_cells,0.06580870134277375,0.0261071298234471,0.0063173112360870665,0.0006376041255055358,0.027314185398939175,0.05243109017796751,0.007581694840766857,0.0406502577125001,0.005651674940173847,0.0013225183920821863,0.037779127928201386,0.002242193420157289,0.007569809767223811,0.001864879937316116,0.051548680627321763,0.004858575968615256,0.11037520045094552,0.0016984706305071579,0.03826331510482181,0.038189967861005945,0.026006105534177936,0.0030535241960450796,0.01487033877637926,0.0031919878872418263,0.0006413845386201788,0.019705695009573504,0.08574733503935839,0.19753164895756045,0.004672878621217098,0.11636671175346708
Testis_and_adrenal,0.021620639051831026,0.006053793295505805,0.006983321613580073,0.000409305213185826,0.015541728453867731,0.037778207309993296,0.04708433946666535,0.09104609611533314,0.00597850890901538,0.001758977301204704,0.02234151061493637,0.0021261305956131247,0.007830548495705603,0.0023624981534017377,0.18038174765890322,0.0036907829147230765,0.027807055001194056,0.0005238512172487619,0.04246965877693822,0.019728098577448408,0.022991514122897943,0.0034202337253090957,0.014756599362800913,0.04391754118114072,0.0008110845255764516,0.01602603757994906,0.0167076427233502,0.036202584710196925,0.2808900879354741,0.020759875397009686
White_blood_cells,0.026335296965232093,0.02179421064333712,0.006777084398045743,0.0004668823391142299,0.019352755809235508,0.05156419754259218,0.00402946190467348,0.027088140929544927,0.004745636902923064,0.001813907640904715,0.025622065877828164,0.0021256549704901924,0.005306941794725565,0.0017434465643942295,0.021198026321912346,0.003521884782788115,0.15137405166471368,0.0017262429398707774,0.03567193302962829,0.024892616738078074,0.021368290725835935,0.002969740613242989,0.011820245354874536,0.0026944870446502663,0.0006520895236598939,0.016469623078667676,0.04485532181726692,0.1517682470080148,0.006000063298157718,0.30425145177559676
