,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primitive_erythroid,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Gut,0.009874953239697223,0.0046894253876516275,0.008307867137748512,7.276009523136498e-05,0.2526242567059541,0.04325815378590332,0.012789691889590624,0.09570745495113876,0.0023377065873878377,5.1484221586728e-05,0.07961670531382249,0.007180752692308777,0.02371882118944255,0.0023103033537523977,0.09676943083734352,0.04208028412612617,0.012819548226726464,0.0021358296269152932,0.12700345277999314,0.050625931871393456,0.004235822894835953,0.0012142082344371596,0.008715710961511369,0.0013957830626086106,0.0001751443809101804,3.101865673644037e-05,0.0009037074621397845,0.009567455691467403,0.014099172321676977,0.08568716231396173
Hepatocytes,0.0017399346350036745,0.0010314091830872115,0.005416859663954544,2.5667886201392878e-05,0.07870010659924107,0.0035911960833985893,7.940545414555153e-05,0.0052677968222028995,0.0006229197319881824,2.254050848544963e-05,0.0034792760174991747,0.8232854995288971,0.0013266675570778774,0.0009873109406718194,0.0028626629112471712,0.00200309287946159,0.000799905779534934,0.0001964479836232597,0.03892270287746861,0.010853604928465653,0.0008795782758895097,0.000484223209475719,0.0027104719896496403,0.00026484754727308695,6.865042412834989e-05,1.36391315313001e-05,9.16120013958549e-05,0.0012036972318911023,6.134415452813523e-05,0.01300692806258155
Intermediate_mesoderm_and_kidney,0.005769185876259887,0.0042277665390356356,0.006970664110187793,0.001096032849981336,0.15674020994405855,0.020038065350728912,0.0011363666822818985,0.047078510068890383,0.00365128627835574,2.7376452977404647e-05,0.0047426970910639625,0.002617077295094083,0.45015651539044016,0.0026404437115691666,0.01802030853556354,0.012677192003992114,0.0037422958139286884,0.0009019661906602394,0.16880632026162298,0.027536845211583744,0.004809817039733765,0.0010249945946208942,0.009039729345865541,0.0014566206751509844,0.0001833749312222295,2.4266104956439076e-05,0.0018355234234235544,0.0040557098249328835,0.0007745955536373853,0.03821824284818009
Intermediate_neuronal_progenitors,0.0012697812131554488,0.0011049805317943054,0.040520256629519386,3.8794123809509664e-05,0.07128545267508517,0.004663510956217805,0.0001644086672964225,0.0071807186127771675,0.0032802726450788648,4.72612907306234e-05,0.0006504344975716241,0.0018361245538243683,0.002242573653540986,0.7658704917506364,0.001543127313401487,0.0022765818304439894,0.0007917305167800961,0.00021183325962822994,0.04223725046794069,0.01044708079032762,0.002257092274742244,0.0015014349099510915,0.023027484571255034,0.0018733560383257203,0.0004982219802371647,1.83884304090528e-05,0.00017433297213480245,0.0009629563347099425,5.874450958666885e-05,0.011965321999088145
Intestine,0.009388261795309523,0.008154566678258823,0.006975177913711269,7.368152979951338e-05,0.3638950710601309,0.03426522878610547,0.005582592640746515,0.07447251186803602,0.0022329896054118087,2.4516809317588217e-05,0.01748899616427187,0.0050926270771363595,0.010488320500241946,0.0020492820303430917,0.1302851184995841,0.02215158083694056,0.021892319249764453,0.004437549656939941,0.07493020104973667,0.031904348330565054,0.0039382708672655534,0.0009237046203333702,0.00804076930030257,0.001214243862338922,0.00015560465348541216,3.5948656068234355e-05,0.002027042744993659,0.0198244328862048,0.003343323126999594,0.1347117171996564
Lung_and_airways,0.01050967995024531,0.002509344584088144,0.006036869207137512,6.136146068303108e-05,0.15717300660452738,0.014358860338036671,0.0016564305287802383,0.02547501568189648,0.0015262388515284557,1.3671817116734234e-05,0.0033813251406687394,0.0028728027622933025,0.004199936490322669,0.0018098645248688294,0.010541408247490785,0.6426710440528335,0.0022508173554625353,0.0006310465351328136,0.05425185298929405,0.016068851460531292,0.002262420237675543,0.0006754196317142085,0.006426773919474567,0.0006551904324230737,0.0001451717970307085,3.2470401261077634e-05,0.0003858503450565648,0.003035744630478261,0.0003279242932201617,0.02805360572872741
Mast_cells,0.0025061934384335446,0.007635943954763878,0.006560618901110853,6.150273756460829e-05,0.250247594335493,0.01383095402332654,0.0005424856135450658,0.015760876026798536,0.0016091830113979786,1.9801394689940042e-05,0.0021001600844154722,0.0027171582550183106,0.0028001111556258907,0.0017196641771271934,0.009233276235804905,0.004154855329654897,0.1307830643981138,0.004387969092242522,0.04232531729154559,0.012043982582558697,0.002211393293113595,0.0006937941559599366,0.005228032753479685,0.0006894494197923499,0.00016759824714116355,2.568331330709558e-05,0.0003279764743271909,0.016549065486987175,0.00012834994241148846,0.4629379448742491
Megakaryocytes,0.001001575404207416,0.0023662204037790562,0.003589186672642498,4.5113113826174946e-05,0.18547645666311277,0.005778269518383381,0.0033364976643606805,0.009793459678083268,0.0008573588776287832,0.00020641950465577374,0.0008580138302454516,0.0013773707079587502,0.0013682027683092877,0.0009942600980349643,0.0035713939872485455,0.002262556049608281,0.00958303106247605,0.6053792386773431,0.029449364893011958,0.006927114150020939,0.0013118110686173522,0.0004351709901493841,0.0031912329924062613,0.0012843958417310486,7.73492884825183e-05,1.862174986161114e-05,0.00011566709428777074,0.006891899445626826,0.00012984087834670138,0.11232290692555341
Mesoderm,0.006664522892579904,0.003254713708321498,0.008614032489291958,9.768958943932098e-05,0.11981966290859491,0.016824377622556064,0.0019561243152675426,0.02225537587797958,0.002110925260441596,0.0001411651167283807,0.0030241177742562782,0.004334445556986176,0.008724599104836849,0.0026881294200160584,0.005082390713186499,0.008057076446548824,0.0018922779621225606,0.0005882380619336404,0.7043534484578879,0.03451946734252815,0.006092207943668824,0.001093802037225984,0.008133642337697549,0.0014536646127249592,0.00020424126610773245,2.2645481189440193e-05,0.0003291986925606684,0.002174150188601551,0.0005008787242718547,0.0249927880944477
Muscle_cells,0.01936244102347124,0.003842319033268211,0.008129370688811994,0.0025341043687082143,0.1979546319527586,0.01847297019098445,0.0006108298766393722,0.02186252441014579,0.0018892036260679966,1.9557430975584392e-05,0.0034886138826827062,0.004569796542670301,0.005563954555536316,0.002444506244390526,0.009370348750529792,0.006477254673928549,0.0017562030742572434,0.001455650134715606,0.12122130826405024,0.5064920963719788,0.004391932085364134,0.0009669998307141826,0.009136081067786446,0.00081375436267724,0.00016216564687098162,3.083931115686888e-05,0.0007316815578615333,0.004665123465179452,0.00020340517947075383,0.04138033239634696
Neural_crest_PNS_glia,0.007740777603607787,0.0036415204793157608,0.013548691208131548,0.00011508617433137392,0.21540319046933318,0.029802589401218445,0.0012717298880962188,0.05769915645018844,0.006730469602369305,5.539862971302085e-05,0.004308604460745776,0.00420775247454901,0.01874812988979402,0.004240988581922834,0.013216239796107233,0.010961368235927523,0.005962946210626364,0.0015129187928401237,0.2666752826418962,0.05097810344998958,0.16332890921755921,0.0020757954658036093,0.04393924967259415,0.001883763976447533,0.0008157776571006253,3.5373914601499883e-05,0.0006778769618946614,0.005648882365109042,0.0030043233365862954,0.06176910299159961
Neural_crest_PNS_neurons,0.0030216371034660606,0.003766497463526985,0.17546645674720995,5.593931002187167e-05,0.12190151527358113,0.009250978611167596,0.0004454048599953,0.022902111641997965,0.0038960628226820684,0.003613293741282587,0.00377135920002471,0.004622550982965087,0.004528969831341245,0.01275694138765297,0.0034372379250046095,0.0036799650265591515,0.001584408515755734,0.0006745678599120311,0.12271217566668097,0.020020284911305725,0.005253124795826951,0.4164717347747993,0.011674434463921399,0.01841377215351731,0.00047522927113264837,2.3213428989822184e-05,0.00031374239530719615,0.001999862653993983,0.00011821483657565031,0.023148312343801995
Neuroectoderm_and_glia,0.004608662385582982,0.0026292978152665162,0.035636350916476184,0.0003161365493181856,0.1706935335673954,0.01368733976651038,0.0018984385748464215,0.03521209622602652,0.010189660940344706,0.00010885788047453809,0.00308450687447957,0.003450713392348636,0.011677783114966487,0.028866591259241608,0.0062950705891687535,0.008350184281950257,0.0025063185305396057,0.0009608054642517158,0.10883580271595697,0.033121921497542305,0.022570906462827934,0.0016399837517753963,0.4539257637459111,0.0029654768631750847,0.003298412347350142,3.495932509006982e-05,0.0008678432885215432,0.002838137824596333,0.0007228789700183948,0.02900556507804628
Olfactory_sensory_neurons,0.01581071346775059,0.014273814192722382,0.02257693787433492,5.824567160572175e-05,0.13675055163635885,0.015598998696870151,0.0007514981111474445,0.03916722981891318,0.005468010073379416,0.0002959314789107434,0.002163852838303185,0.00246789939661966,0.009809822027626104,0.006451209196440116,0.006244572927654067,0.00515732830725596,0.0021969762576116423,0.00047206961035996925,0.09400764283576538,0.01744089121962964,0.0037803583088698092,0.008461540723195769,0.013060837297108649,0.5428663593763858,0.0003487712885309751,2.2896556830330315e-05,0.001688149440019728,0.003057902968886141,0.00014644499152598062,0.029402543409387652
Olidendrocytes,0.0017236044644269295,0.001411084144021957,0.09321926174386107,5.599293448943256e-05,0.137519082150122,0.007343163085977737,0.0005552944723910436,0.013084441964186419,0.010893381650946185,0.00010875108722927226,0.0013754282249485272,0.0020366090725907173,0.01602908290114427,0.009912473559272824,0.0021577443422322344,0.0037838347888691903,0.00229878453725302,0.0005861195046549643,0.07636934834442939,0.01061906430054616,0.009801587494988542,0.0022135217191924803,0.10456774815954087,0.001711655013224142,0.4645184768493424,2.7375811663670568e-05,0.00013937887555007806,0.0016842395530468036,0.00012764263901802843,0.024125826610839625
Primitive_erythroid,0.00027036767554217887,0.0009790145242493335,0.00334140957081077,3.826465912057376e-05,0.6164191624914769,0.02719754500558293,0.002778183015782201,0.03371383857377838,0.004827793888633294,0.00016434728301313508,0.004418354278782117,0.0020079546830347726,0.008432992389729608,0.0009157061937939496,0.007188267849844533,0.005443715598285302,0.020272525686181764,0.01967917643835631,0.07953981597094407,0.0024486683330415446,0.003205703086531396,0.0004579344129869707,0.008000642713669646,0.0018498677057654984,0.0003495181207375658,3.268965844033157e-06,9.479849198528118e-06,0.004062353018856505,0.00042432508182877203,0.14155980293459747
Primordial_germ_cells,0.015242043158991149,0.01281078672638856,0.002677796350616805,2.8957269517398573e-05,0.2505098309317285,0.04070125450835151,0.010278796592407803,0.16093948226145832,0.001214415983686732,2.472242072016158e-05,0.011891602178690617,0.0015664135034952988,0.01626204522708987,0.0008527529082099611,0.1565424033903171,0.012352686896803364,0.02967163598235925,0.001849357769260651,0.046774892645698646,0.016147473936400515,0.0031858991166345656,0.00039620335219338034,0.004014255043121197,0.0012442285473857806,6.96153871914938e-05,9.728263502093293e-06,0.036113213551954994,0.027753329616418344,0.0022587361621368104,0.13661544031726908
T_cells,0.005270374779533925,0.01150463867750019,0.006519613235172984,8.140736208845366e-05,0.476450619973944,0.011954423735022987,0.00030978715567362715,0.015626569255536803,0.0016221870679833934,1.1054116572704192e-05,0.002263030401657066,0.003407123929494171,0.0031832782073674877,0.001838179062797155,0.010600570274157733,0.0051917962953783835,0.025011388176156134,0.0040740508160312505,0.043354390846454836,0.02172372430175978,0.0022535744501767084,0.0007848999686427687,0.006608269561494231,0.0006891791527288013,0.00014779330508246668,3.8734544864895266e-05,0.0004970840234538055,0.020448898222557122,0.00010974158705148017,0.3184236175136646
Testis_and_adrenal,0.06348897762367262,0.0024193097331170984,0.007125894444180985,8.392095400420357e-05,0.22206811350163558,0.04780619587949524,0.03795085548848011,0.13664518711953658,0.0016937708546772763,1.5195343335794637e-05,0.006940098864789296,0.002988769670538487,0.022846140032959147,0.002270381486264073,0.061762752740959985,0.007648360779506471,0.040443238414867945,0.0024662223101553833,0.06750443791819741,0.014020180158144848,0.004239138813642861,0.0009021083114718314,0.006276453817144565,0.0007994280848447169,0.00017975601117805362,3.263947762844653e-05,0.00011381181516882507,0.002875027951939803,0.021422956316317604,0.21497067608214476
White_blood_cells,0.003076380704541422,0.008508365002284989,0.007098052462253387,7.370429663304423e-05,0.2663043245374016,0.012684406276736317,0.0003186646624130086,0.012111112017089438,0.0014225269524900568,1.2797999761082341e-05,0.0016660534961786973,0.0030670439625355983,0.0024817165490934293,0.0017420788743130226,0.0061367179801246315,0.0038174704276876877,0.02365363481636272,0.0047545579256393295,0.04106314640682712,0.014824971204351403,0.0019976071396588333,0.000733344786105613,0.005366605916113401,0.0006061403201142491,0.00014323113114257874,3.2955640031299524e-05,0.0002754968407595341,0.01258315753908258,0.00010757817346505317,0.5633361559588089
