,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Notochord,Olfactory_sensory_neurons,Olidendrocytes,Primitive_erythroid,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Intermediate_mesoderm_and_kidney,9.789287397730635e-06,0.11473547264859994,5.229205063832314e-05,0.0006116095065254857,0.005733653142918298,0.0011862878809129477,0.04731213815245139,0.0029860631057561913,4.383847539384251e-05,0.0003453886414184604,1.0331967441075543e-05,0.24898875503269496,0.014178075319758416,0.00030485026401057833,0.000188026815680261,5.103292066973361e-05,0.0007813704666272932,0.2850209857707253,0.00501969331965405,0.0041652155421353036,0.007815564284679333,0.24579047400666043,6.748698868117227e-08,0.009738859080052864,0.0003159057908971946,0.0018598592697083047,5.69641787210494e-06,1.8148136037708526e-05,2.526487124536889e-13,0.0027305552154410764
Intermediate_neuronal_progenitors,4.584063848776412e-06,0.18077449818814117,1.2708050994886139e-07,0.00010745881792836699,9.289829378558714e-05,1.788344886061647e-05,0.0006035828868221563,0.0004055209688912373,3.586278484773818e-06,8.618974741688062e-06,3.7291191894497703e-06,5.411631350598973e-06,0.7545262137843509,3.432726391249605e-10,1.2819235425901529e-05,8.873336788356695e-06,3.1711509553062434e-06,0.0027460840483758504,0.00026824930455815037,0.00017554086235358184,0.00030157054531581407,0.05954637229065577,1.4815730368750166e-20,0.00015454582262315218,2.151840350669847e-06,2.0364843512572172e-06,2.9881945953720526e-07,2.4530895823893188e-06,0.0,0.0002217192890263643
Intestine,4.9551545076179634e-05,0.2109684490680183,2.6593443040385358e-05,0.0035543378617524826,0.007382637277157643,0.0014457003079541857,0.14578730283836056,0.002764045755673341,3.0966309615205105e-05,0.00269646433802602,5.430677229039798e-05,0.001167616953720613,0.021148307553308942,0.00385651802167547,0.001320274682290318,0.00043693146708529464,0.0014485742527923643,0.09737899927015985,0.015167052671335342,0.029338411687709356,0.011988869916156804,0.41223251762359825,5.5557243077158246e-12,0.0030613765193076275,0.01408707246693671,0.002993521525674171,0.00023560678247308968,0.00018825952497349485,9.826047332251042e-15,0.009189733558272063
Lung_and_airways,4.5982532354161934e-05,0.05505275462459738,3.138961681658489e-05,0.0017312199684726979,0.013330647985024598,0.002969154448184222,0.1040392836603392,0.0022806032079618795,3.914674821283001e-05,0.0027256343120426367,4.6475998723232964e-05,0.00024894130674777104,0.006156638386183939,0.00013479938472813404,0.18213647963513724,0.00015521605689059427,0.0001378639308242288,0.2633397333151371,0.005512734983900625,0.01001609509092802,0.005137962856235724,0.33841363263563756,2.1692463791976155e-12,0.0009890842679548806,7.982593682073583e-05,0.00010656566365729315,2.260496193285634e-05,8.943420283780642e-05,1.90095326602359e-30,0.005030094279546783
Mast_cells,9.202652431877448e-05,0.11791894020739768,0.00013301916100660235,0.0063551469749642065,0.005393928930957182,0.0017634285884428325,0.10172493911877267,0.021242728782747092,0.00023603742373004858,0.0017923937686956356,5.27091150516729e-05,0.0004564837797260845,0.007133274914234861,0.00012273190265681632,0.0011401517724444418,0.12021354770309889,0.08101388936351418,0.042897225084371146,0.003212675967180455,0.0074772505305429685,0.0026012270644764587,0.2167363647094216,3.0098802728713747e-16,0.0021619932126382088,0.00012290750062057094,0.00724646273941592,0.00010165322757046543,0.06683155996808157,8.238731464039637e-32,0.18382530196392066
Megakaryocytes,0.00011718921436400053,0.10143346327116931,0.00021628921941602714,0.03965607653201362,0.028512341866952562,0.0009790825412797734,0.06074149526712335,0.003640309903064712,0.0006690095170639245,0.0006842236026243231,8.302004415680601e-05,0.00020259735149815401,0.005896301932906074,0.0002056635273445299,0.0005219568841324943,0.0025206971882892272,0.27253818478787456,0.08549872775399096,0.012550596132498103,0.01545570043828224,0.007370647034017615,0.1371325550794249,2.1915128105672535e-12,0.0013646018907580615,4.781861201627099e-05,0.04251239443610848,0.0002136380932952895,0.0009214326262433548,2.5899665119349445e-28,0.17831398524989966
Mesoderm,8.333242650797531e-05,0.12704745097238274,4.8135235268279094e-05,0.0005591462977066684,0.0053237110780865295,0.0010453425543174586,0.027344299311298167,0.002186405756810937,3.7474791823835565e-05,0.00028224348385269153,2.486143562702357e-05,0.001011793284018183,0.016897084526350793,2.526714853332374e-05,0.000404836400676224,7.249887345746132e-05,0.0002848252558844509,0.6146080697210562,0.006732010692448071,0.004230183168060248,0.0046644072526736725,0.18193704765917346,1.1124739640588064e-05,0.0028838954425638055,0.00017059291021206903,0.000190787973480979,3.1823567088106375e-06,2.5769055068762108e-05,5.425460745596835e-05,0.001809965588854631
Muscle_cells,4.5585559402347996e-05,0.08657950961205992,0.0031127608923069826,0.0014147252217550635,0.0063641500939504705,0.0006563163501947786,0.046152953588788244,0.0024105966916896375,3.541716031637638e-05,0.0007996290378905461,6.560231727316399e-05,0.00019268638019178123,0.01255664345173284,0.00036436896056371,0.00030352990031357724,0.00011393312484030326,0.0008910574491321189,0.15786728228422436,0.4041420295950295,0.011103270667874119,0.0067928528157363,0.252573811454966,0.00016114833155146712,0.0012189671357021564,2.1378902754291556e-05,3.888543500787197e-05,2.0397828910038415e-05,5.9937361653801055e-05,6.835012611009558e-21,0.003940572394188267
Neural_crest_PNS_glia,3.725826643995411e-05,0.09480735187977075,2.6928127093855727e-05,0.0010447694522835588,0.004874088010695576,0.00047338982313865804,0.03345586083462591,0.004619516565517735,5.1568161902915016e-05,0.00022431013995915494,3.867576854323179e-05,0.0003251644760088029,0.01151064257739268,7.931471601765957e-06,0.00031720323937307356,0.00016329295356465277,0.0008894715249027701,0.07141272184579613,0.005391964844407899,0.337000022117253,0.004961072144689526,0.4221904101543093,1.0695055393066842e-11,0.001225841034168243,0.0007723766252575125,0.00020113388598311311,8.669205521902099e-06,5.9291907637289077e-05,1.5354120627418873e-27,0.003909072951466036
Neural_crest_PNS_neurons,1.2154675084320887e-05,0.26812500939375244,1.8378020411207216e-06,0.0003149012765872556,0.00047576086124394084,9.527067286527271e-05,0.0035074357087097763,0.00098676506573526,2.5941434844687135e-05,4.165827159524576e-05,1.1978194905647212e-05,4.4903221504454366e-05,0.009165884398222772,2.6358326315914515e-06,5.520039364099351e-05,3.266425990443892e-05,1.909491304309239e-05,0.016046988551390442,0.0011280588137045143,0.0014672259047661148,0.6141721279995771,0.07413612631776076,2.1448505373034805e-11,0.009226238760321916,2.209592736762311e-05,1.3538808756403651e-05,2.0152484442706357e-06,1.064678100576324e-05,5.342215203444985e-27,0.0008558404891442788
Neuroectoderm_and_glia,1.6037902091813662e-05,0.11356867200596572,2.429723437687676e-06,0.00040374595255280346,0.00044655398571262695,0.0012931447285532177,0.003743343992659897,0.00405405179185736,1.6391559063179424e-05,4.115066480623745e-05,1.3531031230266879e-05,2.530056061435803e-05,0.01979683096549105,1.0393046923870847e-07,6.274430009425285e-05,3.824399285580089e-05,6.256590091141285e-05,0.01513414830431221,0.0012271591352589336,0.0013065915114806132,0.0010302065538188747,0.8360672758765655,1.793489859568572e-13,0.00041113090310539326,0.0002696558618479717,1.730342743417344e-05,1.7175888325680836e-06,1.2048715119429211e-05,3.697928581193108e-29,0.0009379191336779979
Olfactory_sensory_neurons,9.627394790231986e-07,0.2755881795569876,9.522794397550642e-07,3.242762216974877e-05,0.00010309628615776891,0.0006739391412229126,0.001904317196811232,0.0011072620713384524,0.00015272807705579846,8.502507450579127e-06,1.9983249190979393e-06,1.2480165224867417e-05,0.02985246710605682,2.168694714708119e-09,1.0507729975877389e-05,1.5937235629928983e-05,9.86361415573636e-06,0.005049084525869731,0.0001043217826872274,0.0003092431145385162,0.03372280626238679,0.016223873862861685,8.785061557034164e-21,0.6347170771473581,7.853437613959568e-06,3.471832228204528e-05,3.782253622411388e-08,3.7151328723211653e-06,4.427609131913793e-38,0.0003516447662233813
Olidendrocytes,1.0252613215350661e-13,0.8604179373723712,2.1688174188979242e-08,1.7236139131839415e-08,4.661109053692581e-08,1.5398142762879376e-06,1.45426043135983e-05,0.0033003700880910388,1.1076635468365433e-07,2.459415711533298e-08,5.2775018082366775e-12,7.739735741039797e-08,0.013935091505230552,3.8578954894440266e-11,1.9089575594004245e-08,5.946941657140441e-10,1.6667014312031292e-07,2.7864786825755296e-05,2.4647289723230888e-08,4.2771838388816846e-06,7.809647971480352e-06,0.1047626331174366,1.325530539296187e-21,4.394470908013051e-05,0.017482945193598116,3.2129499559957466e-07,4.877455111179922e-14,1.4238609882038566e-10,0.0,2.1320060126989957e-07
Primitive_erythroid,4.136919008088898e-05,0.11807097145558262,8.183763113084584e-05,0.08990392390430943,0.007820281462405855,0.0019633821870280446,0.03398600707199509,0.0028260779583616593,0.0005779691467199393,0.0001660665785713748,5.890945082907158e-05,0.00028430918835943363,0.00478975071804273,3.0964175622918326e-06,0.0001915511448387616,0.0005914078990917373,0.043597252639101025,0.08135162566767144,0.0019851714107145665,0.005656916837884436,0.003976697235568863,0.09144633570063704,6.3652054851041054e-18,0.00567616494784089,6.489698934571714e-05,0.4751387397865678,4.325592417007281e-06,0.0002184141995300514,0.0,0.029526547587811383
Primordial_germ_cells,0.0001202291989599953,0.06328535570882907,3.9449190230461466e-06,0.01902934497690686,0.014806970239925164,0.00045552442939246696,0.14534338946102585,0.0019340870539636726,4.9223708809620596e-05,0.0033398829663098114,9.544968646986496e-05,0.0002823428586287894,0.012986529694590054,0.004813711532347857,0.00046362807146963755,0.0003929622194090611,0.007149912971578964,0.12690248579737604,0.012552803424720201,0.02814948032114772,0.010173745311248471,0.4806670621378867,4.5894461516008135e-16,0.0017229017275453373,7.896181772129265e-06,3.712298272724233e-05,0.0001393161181865158,0.0001562428927413066,1.4316543434965826e-38,0.06493845340700816
T_cells,0.00012747115717925473,0.12868173765143695,3.480916402013165e-05,0.020812295387388317,0.026574948299788,0.003027149439493712,0.12708354355216916,0.005197416994032384,0.000205514366722782,0.0020127299312827254,9.630943402443178e-05,9.891720248485506e-05,0.010973135895329625,0.00017392203060680788,0.0026329043306058497,0.003024704717952952,0.0037065952976653802,0.13184768278036327,0.011638118780866158,0.02061320285304378,0.009215465857869988,0.37111195598846725,4.321663091474234e-16,0.0037512224088235265,7.874460451914548e-05,0.0008130917416786697,0.0002658332286804884,0.003605654607892387,0.0,0.11259492229561155
Testis_and_adrenal,8.755231970527504e-06,0.1931078356286627,5.917210219417621e-05,0.00062505268704423,0.014362141089002113,0.0011899855892939782,0.09173716943461913,0.006269815609412747,9.892817981070312e-05,0.0021670019122961496,5.778814224527773e-05,0.0007197184870358707,0.01361586762579267,9.061856297121654e-05,0.0012910117406284983,0.0003148130606693712,0.00031209438445452546,0.2544771526845823,0.01008189599936946,0.016227722767200036,0.010843324875395256,0.3688780205564548,1.771482918417548e-16,0.005221769872158872,5.988415289844531e-05,0.00012993193129238198,4.1244000089634606e-05,0.00022994825243234022,0.0,0.007781335440022302
White_blood_cells,0.00025758017244454317,0.10447493589781091,9.023835058915361e-05,0.037769684130681776,0.02959153726605088,0.0016136549556472852,0.0895704362814186,0.0032244595984474,0.0003364172134373526,0.0026146630811905475,0.00015973360007369246,0.0003181616022638277,0.009581420932177115,0.0005613424794235464,0.0013246860389361929,0.005226329166222888,0.029188840820171563,0.11645792119087157,0.012319817672655147,0.015743697656240004,0.008077413148514043,0.239476451373936,6.851872301398663e-13,0.0024703772273815326,4.34513183816756e-05,0.005336046420233486,0.0005427965284264288,0.004704860682259582,1.8015483721070084e-26,0.27892304519342803
