,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primitive_erythroid,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Gut,0.016270928635678243,0.0021530022642216318,0.0019979372831293056,0.006532167771313144,0.007005663825809336,0.06873386585942533,0.0011051098491723249,0.1208532866025414,0.011185191950370424,0.0029858638146295375,0.2312095392536826,0.002974832996851716,0.01451629449396038,0.0007993995366227915,0.09913029112236423,0.07325639078660319,0.021432586739838923,0.0032566474921804692,0.03669154768226193,0.012159226873877412,0.018590158480918793,0.003870808650463441,0.006216778164710293,0.0011784126216873594,9.626713616242903e-05,1.1214586617082146e-07,0.03229387586366374,0.04189217604955411,0.15208614387392952,0.00952549217850985
Hepatocytes,0.01127737040919372,0.0007049932769239161,0.000524853309811817,0.002305054623464955,0.0027627337881382477,0.01580330392596376,3.6475627807238066e-05,0.013018771368321799,0.0026439978406081885,0.0005770237315195887,0.04417980561950454,0.8073499384808149,0.0019575790943619545,0.0001768834666892759,0.017666969846767352,0.007036208799470114,0.0016061156419045117,0.00023029700033538167,0.02596550679651763,0.006876730515180142,0.003693555797862497,0.005062298963393973,0.0014173003466065558,0.00018916320249508207,2.15981113211177e-05,8.372167503789596e-08,0.006833772329134602,0.00885606204574668,0.008072463046276648,0.0031530892721887563
Intermediate_mesoderm_and_kidney,0.00607072288729592,0.001538664818236016,0.0016450402591147268,0.004439625343241111,0.004776803260077824,0.027831996413800263,0.00026277006789982265,0.05855138363226922,0.011883852172634194,0.0007075414210256219,0.029228360136137607,0.0011273870292230473,0.6074787905796123,0.000812761206904209,0.023528678523093125,0.04796538918470184,0.00403579312961274,0.0009450471500041361,0.033556792073572525,0.008677960195661857,0.016850197288233452,0.002927766202921229,0.0056865592768287135,0.0011325352644472304,8.846756140540395e-05,6.212157728069459e-08,0.0520565964779772,0.01857746553800017,0.023361964317180257,0.004253026467311006
Intermediate_neuronal_progenitors,0.002645532520370005,0.0007422463743349626,0.032375051589696204,0.006111836341234115,0.002765729706697472,0.015535949258338325,0.0002618327482844777,0.02884878316969972,0.03103490452248942,0.004658324037069457,0.010185248840986087,0.0007343405518617363,0.008903004890455268,0.7031819011155258,0.00481252171408946,0.0077223873218465015,0.00180686550790129,0.0003267744515200139,0.025425245214504018,0.005630392876174143,0.011836735172801975,0.01946342491205667,0.04066946234180214,0.003510096469639901,0.0006301039056728239,1.6873687712845795e-08,0.014382379624782744,0.0073317925085406195,0.006492649473835387,0.0019744659641015377
Intestine,0.008425234348696646,0.003276315102796385,0.002038308771659951,0.006448983322024473,0.010232176994310565,0.06540271276317755,0.001227719873871524,0.11487791793820451,0.013114183412276994,0.0014676498597611346,0.09919746413833615,0.011567003382092152,0.019760851581308525,0.0009612048209058164,0.19967577241706178,0.05743597873702913,0.04131346711375351,0.00495811198289384,0.028959347188247022,0.011835343477956705,0.021985753148728356,0.003252179646786022,0.0062728003837637806,0.0009991747237472128,9.623171546921344e-05,1.4566329909798056e-07,0.08230330337610574,0.07188202786278756,0.09535464114454062,0.015677995108408033
Lung_and_airways,0.006847686702580708,0.0027281737829636583,0.0023685065453124625,0.009126984651101322,0.00994225140662378,0.0704512979219415,0.0005924285012621376,0.07757532712866552,0.01286149044241593,0.0008518087106844115,0.07483594231721125,0.0022922100377192668,0.013476060905390795,0.0010542125831981576,0.03345831161224485,0.48141375905654943,0.00919769624996148,0.001626301464787108,0.03499359689951101,0.012026518763564397,0.017972747133356486,0.003827682055164434,0.008105957070794598,0.001016981449320659,0.00014536128073419044,1.795554594165855e-07,0.02941155477740053,0.03622800166073137,0.03747250940939258,0.008098459923956568
Mast_cells,0.005577862450249034,0.008377051262555217,0.0014778856917742657,0.008973915431595723,0.013725511259835215,0.04020579294428405,0.0002113720618702266,0.04334732663330249,0.009404068197562485,0.0005996302553877695,0.030779930866420297,0.0017613074170241619,0.0062313128495029855,0.0005620552881520762,0.016621588356803677,0.01660760920448873,0.4145320495254488,0.017606083895592192,0.01864617194337363,0.007724726366670526,0.011829934480638104,0.0027018206636712024,0.004143214458192804,0.0006790831913368474,9.547033144283975e-05,5.935683788639559e-07,0.03197889510019183,0.16653793119987548,0.018625207871514237,0.10043459723286424
Megakaryocytes,0.0021247223011282967,0.003939138171865282,0.0007886970821847254,0.005695235788434015,0.012544074747277815,0.05033651254540321,0.00011898076361983906,0.0347158156041609,0.0044445021949166205,0.0016160233284269773,0.029612177322344627,0.0008061870869151974,0.003521367596139595,0.0002950202549653519,0.00889906733002748,0.009114101325806092,0.11420677347521224,0.3466453474917235,0.01298168086358582,0.005547666332794276,0.040072175711542014,0.016923052812596488,0.0021751108094118805,0.00040518101565054104,4.884022091761276e-05,1.2375644766011138e-07,0.025023063086557985,0.10132493597733337,0.12103768168092698,0.04503674332168361
Mesoderm,0.061441942804651886,0.004962282701183956,0.002811664238546584,0.010557346935234009,0.005300173980488921,0.05696861423208015,0.003715434562514102,0.09097769820208278,0.018478183002170284,0.009674382357500512,0.05918644345069203,0.0044337310651632825,0.0403404234232719,0.0012808010163913798,0.01872381746760138,0.04473007080020267,0.004560951125332786,0.0012940360414465132,0.37946733681183076,0.0223743001970367,0.04734553750368823,0.009432054087196128,0.008623935247873426,0.0015992410417263836,0.00022445521519039836,9.785831128633272e-08,0.022405840367222974,0.017501011421099444,0.047002091816570384,0.004586101025698795
Muscle_cells,0.037697660907906945,0.002539158980383935,0.0021443173322568984,0.21932699834112437,0.007979734639848452,0.07106518602122822,0.00020844085827650968,0.06343685707682517,0.012425497855031366,0.0008377946045813143,0.033582027324381376,0.002591490693288266,0.014061689093283834,0.000915817024811355,0.02158938304759348,0.03363200581801774,0.004396519535043095,0.001120505599062317,0.04405919746128168,0.2943092525263935,0.03202439780032643,0.003926357640874115,0.006823928889121653,0.0008556869406933928,0.0001537565663884779,7.991468303607832e-08,0.04087271086410148,0.028702809827906472,0.012724321078974287,0.005996415736310807
Neural_crest_PNS_glia,0.008592778065848778,0.002010538284956121,0.0032681686092664282,0.01068033579801957,0.0074310835147938315,0.05510408174419445,0.0009695582178891702,0.09138318343037982,0.03032789815541962,0.0025419937980247624,0.042356350416845115,0.002083587271121228,0.022936495502395283,0.0012384751140242151,0.02436041696835309,0.027839890334210693,0.009288456485913933,0.002247596206751733,0.05474718775024012,0.017413700364944436,0.4552316165150652,0.006183505653734269,0.0189691301691336,0.0014421234675687758,0.00048250219982484335,1.2688775807714073e-07,0.02874357313642396,0.03111933609593919,0.032539696184296925,0.008466613656662727
Neural_crest_PNS_neurons,0.004071020226009029,0.0014741036670478287,0.012403079340469044,0.004898378270300827,0.003823872378337794,0.012866692615815778,0.00016467353531898041,0.03051121497926101,0.020205056692252057,0.031028257295516393,0.0247388985694768,0.006110481009088575,0.014757444011916135,0.0032484207740671543,0.005984182035597242,0.007919275558904674,0.0026265955953708726,0.0007122976305316787,0.025804435825696657,0.006859926475083108,0.01510456467410983,0.7094034634188869,0.006203797661652937,0.009638534159873901,0.00025953152663255903,6.838335268424837e-08,0.01426853601727712,0.011024678257833402,0.010758116061179586,0.0031304033531394
Neuroectoderm_and_glia,0.007399333255069507,0.002279625907950179,0.012660270558766208,0.019093162856333196,0.008211024710843626,0.02338998192119969,0.004054750614750377,0.09569450428201152,0.09931251393716832,0.0050333774633787645,0.03396926698161483,0.0018929930169477908,0.026940951247203335,0.01158874753610088,0.011631362997611633,0.03649869830254009,0.00484425191156462,0.0026844094623625888,0.03926310605165298,0.013915757743156676,0.08377048990755984,0.007840240020846434,0.3452307836396445,0.0027012677991897424,0.0022194696829454168,5.445594954500944e-08,0.03613080723199554,0.020749555567649496,0.03601865363400239,0.004980587301990286
Olfactory_sensory_neurons,0.007580296013769831,0.0063461268398199355,0.007959347578418619,0.005963527867323924,0.00474449594552547,0.028789868018349925,0.001054661512598617,0.0629330529436218,0.02424407301273847,0.036596404181811246,0.02677157828648076,0.0011607058638635588,0.021522215610041105,0.0020684374966603437,0.011357947766613771,0.012445469950006673,0.0038032477579815487,0.0008522460506353313,0.037700952805283676,0.005512146528628719,0.015747046810633433,0.08102213957945152,0.00941135776904079,0.48184858952685167,0.00017857639694218616,9.54982554058842e-08,0.051279617931131574,0.01881761934072269,0.027786775818101638,0.0045013792986957485
Olidendrocytes,0.0025529877623662765,0.0011073811856966485,0.010926648921057304,0.030663292705277213,0.005367323730006117,0.012733704348307109,0.0002532396744211035,0.025541543835836716,0.05217803616672096,0.004359262974133009,0.02549868995909764,0.0009364283714346875,0.004871005168611005,0.0030284724050383413,0.004275628344695827,0.010160588609725896,0.0046382788342220335,0.0028275276861835586,0.029174145168642442,0.003936693984416383,0.0702850442672566,0.033340632752674654,0.07467101477873142,0.001726476117919051,0.5170156334423592,2.2607828387759287e-08,0.009825117838084534,0.012272396064965966,0.041748333518471,0.0040844487758188415
Primitive_erythroid,0.0009744341465564693,0.0007133496763251773,0.0015717544749018625,0.006376273993399911,0.17975460171412147,0.10962655504147004,9.67187598290992e-05,0.09739376701285431,0.013934166309046392,0.015894124442242027,0.12361858162868422,0.0034756686417988943,0.012236829968629702,0.0005969108374467999,0.04848887074467572,0.037990387906443206,0.040783659028745714,0.024524465446854413,0.06907535412965705,0.0030397819657031677,0.028494701072451913,0.013437425851167691,0.008599680933828964,0.0017917721011746393,0.00016282189042432496,0.0020773620551015424,0.001151472457944764,0.07603582815346385,0.029934758617753292,0.04814792099730339
Primordial_germ_cells,0.06327661703691022,0.00150011534074231,0.0002456654554581739,4.712483734923035e-05,0.0012721502815245828,0.044933533964089056,2.330368017176509e-05,0.13821804156019313,0.005981331066472637,1.1482690048850286e-07,0.0008826557079371883,6.380486241593735e-06,0.014224340761047324,8.226209397022321e-07,0.09880655741277623,0.023328581204715072,0.01708635828668985,0.003917302832175163,0.0027754762403422043,0.005816168462835979,0.015856153841488255,6.100236188730256e-05,0.00018904280520859237,0.00028292289764986586,4.174516541732409e-05,4.6236288567651987e-10,0.47249631817688836,0.059872838008145544,0.02224032707991751,0.006617007135522314
T_cells,0.011831772725270454,0.018232355647831364,0.002327900471118065,0.013250089375810055,0.022185445344928285,0.0766916973430072,0.0018038477349823971,0.05669426200623332,0.014466877146687835,0.0008271862249549149,0.039041438559009205,0.0026779566659444823,0.012890261745125179,0.0009016987784801386,0.03222847906400993,0.02720822228383591,0.1829463579231054,0.011098210956062494,0.03955310715037759,0.014450448617470983,0.021908691682845628,0.004602895303958256,0.00661971938574732,0.0011276981573014133,0.00014965654371762585,3.3987860412470534e-07,0.05219627971826224,0.24936570200343314,0.012059525784393052,0.07066187577749203
Testis_and_adrenal,0.01281634091082567,0.003974089764753261,0.0026004782477361157,0.008551235166461906,0.010616983332895376,0.051310119285067686,0.0010682116081637825,0.14022940197810455,0.014369433205651727,0.0007973975304552451,0.06108528192793255,0.003201507326582613,0.04053131118935801,0.0010011738389196212,0.10256878485579725,0.060248145790883514,0.011219075982219974,0.0015978741300408867,0.039546068672281394,0.013930796996442335,0.02830329052835592,0.0043147922739539095,0.008230708365713402,0.0014851254148128808,0.0001351034276669998,1.664607662820114e-07,0.05370546999157461,0.058429138524788274,0.25346490093421364,0.010667592337580582
White_blood_cells,0.008921876342280711,0.013618279863163784,0.0021538394002512244,0.014097556144046309,0.01755224686283935,0.06850404878126258,0.0006425157622056267,0.03850202917939649,0.011995785590747337,0.0007649484727558253,0.03761804016386665,0.0024855760279548548,0.008596424744825741,0.0008225047303977856,0.019768608274377264,0.019581371463039662,0.19672405262359485,0.020699474479287872,0.027104963849594103,0.011828712844003903,0.017205560179854303,0.004011099599173117,0.0056632979387549985,0.000928674861151148,0.00014376251449429417,4.824946019337375e-07,0.032353858642538216,0.204716364749894,0.013765776209843966,0.1992282672098021
