,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Aidpocytes,0.4729029276073068,0.03977726431734475,0.0046100640107111426,0.006236357198649733,0.01989907228481737,0.04650139473343395,0.006010612986659357,0.03548613591581488,0.007934799481359946,0.002471702658795933,0.029110640520387858,0.001881840071801155,0.011724616494736096,0.0019784968039046106,0.04535084254083578,0.011163586839974928,0.021491477437962203,0.0009719724844702413,0.04652217440288508,0.034003470365160444,0.02458723095366407,0.0035914483301937665,0.011218489237510499,0.006053559996208904,0.00047877806738437994,0.018583066910224252,0.05651617840461983,0.010741856966459037,0.02219994197672303
B_cells,0.05296363762288337,0.5473355349355212,0.0055290462197012825,0.002102630562722926,0.024443006658967013,0.024478791795602507,0.004393805507644026,0.019959890115305547,0.005786133611308442,0.001746789688865163,0.016052764887342814,0.0018575812132213836,0.007307230557996446,0.0023577330732022905,0.025593672400316517,0.006649013708037587,0.03717441279525044,0.0015227927685876287,0.036026978743056805,0.01576611312789458,0.01998153032545708,0.004472229383364022,0.009831146726781714,0.005715049954055879,0.0004696780847996527,0.011701013248238652,0.06620855264677694,0.006340051186221044,0.03623318845087704
CNS_neurons,0.007557862768865795,0.005583913087330682,0.47818236722622404,0.0008437435519804817,0.0063488431816603194,0.009404792634173976,0.00516631413166167,0.016129529684265564,0.01562966840910305,0.08809091940707582,0.012388934327924518,0.0010040051204286869,0.014725956826686508,0.009518976498036505,0.007021232881379925,0.003678264735343954,0.008414702752472565,0.00027442689317220805,0.03626304576655448,0.007944974416816691,0.029328373723669542,0.10104349942558337,0.03588932094822709,0.050394829082411066,0.010383279168840515,0.013584169410798737,0.012038084652856657,0.006500676688931765,0.00666529259752383
Cardiocytes,0.018622287495352576,0.0042876706053258,0.0018570979773277773,0.6414630669792205,0.007752513102890442,0.027231291358683025,0.00521286875375113,0.02089319826414029,0.002356446456314256,0.0010683015587961394,0.011562216415351479,0.0007558656107347415,0.006760514449350448,0.0008057565002101927,0.017840030590763327,0.004216403477379548,0.01514828776905741,0.0009654671374377642,0.03306475479344395,0.1080574708643121,0.015526412164930541,0.0016530379942735728,0.004118457218710799,0.0017256659008446798,0.00019078035702861093,0.0034572114736225383,0.02641017781569104,0.004444463874742706,0.01255228304031263
Definitive_erythroid,0.036382677117278286,0.015553425237019709,0.004977249762690056,0.002002324112577349,0.5017367952119729,0.022276359452392095,0.00628033389363668,0.031550152547300786,0.006263306989498793,0.0020653101537108577,0.02168519875176909,0.002020466275443808,0.00844177189917022,0.0021615332332621377,0.040043739506698844,0.007620162423645586,0.039154780976822595,0.0038386681568528726,0.03287076789353479,0.01701064883446408,0.022384098567846067,0.003871990644112687,0.009989042277983652,0.003496545894473177,0.0005396071091952052,0.014572055297873074,0.100098776393397,0.008681638673147158,0.03243057271223043
Endothelium,0.035263072554745596,0.010209108808182082,0.0036765492063562904,0.00454327789634398,0.013025217149551686,0.4321027538857454,0.015847459182020542,0.059527950818098044,0.005366724063773298,0.002645169886207375,0.037696078522177934,0.0013205177560240977,0.013647644303757435,0.001731597179359016,0.049551715518055005,0.010561188824008796,0.04171087643857021,0.004404860995959025,0.0439419120466724,0.02159253168316625,0.025764590882831766,0.0031578390340349983,0.009203290570011619,0.004636980132736023,0.00041495299804289275,0.025226936443265912,0.044640430125595904,0.05106717121593422,0.02752160187877217
Ependymal_cells,0.011304669262688395,0.004014420056456392,0.002671272316486475,0.0018054516951075998,0.008837376134269511,0.027215743492522548,0.4478102625026653,0.07404244944439067,0.004019790527726233,0.0073875062849172,0.053758356875141314,0.0008682564954110036,0.023448860578055616,0.0012383542830961386,0.049610417766642836,0.014680864245696802,0.034653072737904966,0.003423139225586675,0.0245852528575474,0.007514994092366643,0.014411984917004897,0.002136886443582629,0.006559718430237918,0.015494420095397315,0.00026818496955098527,0.054174598433705,0.02432252305140726,0.06249025794087302,0.017250914843561255
Epithelial_cells,0.03527335393180145,0.008280652441681554,0.004463376871056657,0.013427261977959916,0.015842595813539865,0.060916951806633986,0.03452794570683962,0.1463548219448255,0.007238159305126748,0.008823718733377168,0.06701680164762924,0.0015468435345406377,0.031678933139479226,0.00204396593814142,0.07880406699674632,0.021805209687442807,0.051495685343147204,0.004879514608088325,0.05840330849298529,0.022444499294673657,0.03632786811429428,0.0036857690999192393,0.014643852362854691,0.007495739376386638,0.00048127065335214306,0.09442812797167621,0.055533166079392716,0.0857056067476251,0.02643093237878241
Eye_and_other,0.02103676006707052,0.008545577951882426,0.012923208709239648,0.0022670932778059414,0.018264633582120667,0.028433527351537452,0.010048450471453462,0.03999914428214935,0.44345449630619543,0.009866343371429826,0.024813956886107748,0.0019036493979815792,0.027792674942787837,0.0053987612843827614,0.026230390559254118,0.009780420477737202,0.03322715850328373,0.0018651771589992363,0.05418289722761605,0.01717653583636942,0.044404821820238576,0.006506559763197738,0.0343290770767309,0.01251630268024485,0.0013040702974123515,0.01881547179690352,0.04012237689136263,0.022942525546462384,0.021847936482042633
Glands,0.009858333788014728,0.0042249971348034794,0.008124512852941426,0.012233956135990239,0.009788426850916935,0.019661475536031994,0.04761257904031017,0.04294935364340676,0.0061159270704395675,0.3140403420261485,0.10583753441879916,0.001811948889603306,0.011559929098438304,0.004593228587174582,0.019149309572615913,0.0061173738801006666,0.024092253987525413,0.0011571211838922245,0.08335671067537632,0.01308679711298925,0.03208667504290608,0.008175021271577015,0.0317818531555049,0.0383150327747569,0.0005176827692601319,0.05325004983454853,0.01991163996260886,0.054436584630911215,0.01615334907240745
