,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Aidpocytes,0.23876749107335649,0.001483927814287348,0.0009146425328830372,2.6737006458065825e-06,0.01687183904265792,0.001478789241633616,6.094457334426941e-07,0.01041089068882477,0.0001974379544790186,4.86175337056952e-05,0.0019677890401442167,0.000303766914510666,0.00043181769449897886,0.00012931119421124847,0.0005458122838503693,0.00023130673911332268,0.0002630177365074798,7.506033361445882e-05,0.6857555377370539,0.03332308905682177,0.0013468956789228245,0.0004396834999781713,0.0012426904546473817,0.00028010605171839277,1.6893128539735763e-05,9.345874329026428e-05,0.00026456012321090746,7.343933018368129e-05,0.0030388452309751315
B_cells,0.0043716153548010684,0.16095393245701434,0.00455587613881797,4.6017807689811887e-05,0.6322712632070928,0.009648656975944957,2.9519664343141928e-06,0.010380804148982382,0.0007193909634827323,5.69813448861229e-05,0.00027556104742592605,0.0008963128670211253,0.0011456242661699056,0.0010236409095513023,0.0016713558869683493,0.0006335572437297613,0.003714233364970496,0.00257417829167202,0.03702341585791596,0.012736110681160729,0.0021364520021532026,0.0004138344299814716,0.0068185677583931445,0.0014358223000842515,4.764158687326238e-05,0.00010701206168824332,0.0061649799769295036,6.810282857856285e-05,0.09810610627358624
CNS_neurons,2.6464630452546545e-05,0.00014893936040161432,0.858438877421296,1.2388679854003623e-05,0.03561616310428762,0.001524166973365365,2.657063750573968e-05,0.004788414066234255,0.0016313446115988881,0.00020555922672297523,0.00018868794172714463,0.00020144962078011191,0.0007885787379995938,0.03668976185187705,0.00039077397590021423,0.00023147950282649324,0.0002021692856712429,0.0002251288876247266,0.01911676099374238,0.004076789631281318,0.001573991328827967,0.002745608041687765,0.022790507785179263,0.002099199695921582,0.0006518546031883697,3.979905463813545e-05,0.0003620000113160501,4.0295926092820424e-05,0.005166274411998837
Definitive_erythroid,2.104220162483768e-06,7.56630109271085e-05,0.00022037722518958275,1.8298722479322956e-06,0.9928618347420703,0.0002335524116036666,8.671540905028111e-08,0.0005037651397099093,3.8520942401510253e-05,2.960540495209444e-06,1.3049394213514124e-05,5.381353414892389e-05,4.894337964618882e-05,7.780423774346424e-05,6.872296308987067e-05,2.6217675744460655e-05,9.443774469942687e-05,0.00015793219785528715,0.0014072126804607627,0.000709148058282846,0.0001174245808767908,1.7904791256582906e-05,0.0005180214169101667,1.5748201257145503e-05,3.9078787291719635e-06,4.796797850105082e-06,0.00017941021156576658,3.865293462688865e-06,0.002540944141990004
Endothelium,0.00015947387127820893,0.0013793186595919807,0.0035572641939946715,4.188535617594956e-05,0.21011990711634781,0.5343171243433217,0.0002584923000587999,0.014810993739154397,0.0006416913234382953,8.057244847912848e-05,0.0004943528774389221,0.000625178914495084,0.002794055985548775,0.0014453515315569724,0.00205123675840451,0.0016166753195115148,0.004743881019667132,0.0053874799247407386,0.05027173167374408,0.018710214467645533,0.005808156506948536,0.00038855718456845393,0.008075018209528028,0.00037453618015211384,6.964416288489901e-05,0.00015479054066684674,0.004546671118419048,9.597945746221843e-05,0.1269797648147756
Ependymal_cells,1.9710584905660035e-05,0.00021634824061374702,0.04312302802201251,1.9912183513292505e-05,0.1293920355809368,0.04013567657510743,0.3239281370938716,0.0866716183319705,0.00544717986996898,0.02369150847097891,0.0004955940826555367,0.0003030673141410946,0.00799473795347743,0.001358655944567072,0.0014432725427047707,0.0012139387687943855,0.0011109639389696936,0.0009553807310318514,0.11904893036244209,0.004378585871984723,0.0029509800385655958,0.00026347294742438493,0.08373626076486561,0.09079181199982854,0.00017759747757702788,4.13462718956593e-05,0.0018967061737590063,6.111619951516398e-05,0.02913242566192094
Epithelial_cells,0.0003069305744092775,0.0018733854355315425,0.008477552050574303,5.446015468600178e-05,0.32286027789753785,0.0170523919220953,0.0001734793952249926,0.260152464913078,0.004565436494254156,0.0007686206542884716,0.005450025787351141,0.001028947787822969,0.019628411594149544,0.003594962261236269,0.019051932220905753,0.010750726103745094,0.009425595611715853,0.007599760015438869,0.11776015423583208,0.038932141779847024,0.013088275968668467,0.0008858086272048371,0.03016523152421391,0.005553467788007351,0.00025271400787566336,0.001714777355852013,0.007376151322960658,0.000806145795335246,0.09064977072015737
Eye_and_other,8.423837926408857e-05,0.0004837704342903862,0.07389472225997912,5.2368827209160156e-05,0.15101413022127746,0.0074147612653757715,0.00015251682951591803,0.042442175348125666,0.4092876502925822,0.0006506640754515848,0.0011878617486488924,0.0008782277345721315,0.0052264885500827645,0.01046495204550747,0.002704923899648396,0.001645246709165381,0.0015616205798901664,0.001283870975373382,0.08708326284035024,0.022567796844498545,0.015368559915230142,0.001501186361158829,0.13012814171376338,0.003204205219963016,0.001109137286367207,9.822393357515991e-05,0.0018536089420361772,0.0001653120808491075,0.026490374686248274
Glands,0.00015780568491783334,0.00015216678861438185,0.28093487266580675,1.8500903184236052e-05,0.06672386137568143,0.004913331517480591,0.00028418432584170273,0.06315968240131052,0.007692682157487081,0.1452938479794068,0.023355525188396394,0.0004624007018578445,0.01205987028001954,0.004430120383409668,0.003694783462409702,0.0017554058146240622,0.00179690659664472,0.009998669002750265,0.16957663145869958,0.021036718222121782,0.009344168087956316,0.026750065616983305,0.0656521922051198,0.052375119631161295,0.0013497194857318756,8.189558937059153e-05,0.0011129680884124932,0.00015047459003362753,0.02568542979456583
Gut,0.00023406445717048775,0.0014796627237476387,0.008466410460770745,4.3354964925179166e-05,0.29723012482932504,0.0247443244157362,5.2683488383383035e-05,0.1173287855002897,0.0018895810958262597,0.0006915648126870103,0.11155045045852639,0.0012545352816696034,0.020130829909696488,0.0019791529071922606,0.05628407008231974,0.013255248793433481,0.019781420031024344,0.01411687305024116,0.10359601688863436,0.03457235549057916,0.007731033498361321,0.00070434028832725,0.027721272814670732,0.0013463100201731722,0.0001174254358871002,0.0003698863442757742,0.007705142730756022,0.0006661657834016971,0.1249569134419683
