,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Aidpocytes,0.5351446474349042,0.041201645211821555,0.003144770980203492,0.002373517581139865,0.01643546733145836,0.023847916138631364,0.0014394757419345936,0.02449671272167199,0.007840697951613447,0.0009833944869551692,0.01192703329657395,0.0025125817419446466,0.01063854287768298,0.0019679494018824163,0.03808639343306509,0.005459272044530642,0.010941347523167493,0.0006107288877716034,0.03302765018114911,0.02426068204468031,0.02710254220862175,0.0009436526228793177,0.012292941568145229,0.012291664724846899,0.0009005580556150764,0.02610597299919466,0.08576262323203222,0.006765472028512347,0.031494145547370254
B_cells,0.07071882322511568,0.4563055826811107,0.004096639713361941,0.00023136997525084006,0.022611777705635903,0.025793628169580828,0.0013477302542656752,0.018302166410473743,0.00977128442091802,0.000997716421430748,0.011158108452746692,0.0024696818446430045,0.010094312717117342,0.002346898141895336,0.03448335746510558,0.005825150157417534,0.0266322785406579,0.0011243013171786487,0.03529293380872185,0.01594904586977091,0.027204233522801373,0.0012618710460243353,0.011342526150731986,0.012740187983110383,0.0010004950222677425,0.014036922390415851,0.1025116121862304,0.004239879450325853,0.07010948495569319
CNS_neurons,0.006371577566129707,0.004623193170559681,0.440887499022852,0.0001864587489167399,0.005785791980458148,0.010064972296254866,0.00211685494464359,0.014584101347746419,0.030777012108832623,0.04778963945062977,0.010880478367718223,0.0016756298272266018,0.019338244056741487,0.013586261878808265,0.00914886662560859,0.0031834330026751668,0.006606167471873067,0.0002871925749621471,0.03464228194985974,0.0070562095362842105,0.037419780091251055,0.029136601058733457,0.0588900840974146,0.09706217536851319,0.02617418137450149,0.04794347903469383,0.017173146371188282,0.005415916298487592,0.011192770376435433
Cardiocytes,0.009331629635994517,0.0043160105237167136,0.0019493475607433729,0.7238637823945534,0.008993138582718748,0.014759397172844786,0.0009901989277311923,0.01328714940452027,0.00477911672875403,0.000524275879351912,0.006114289180558583,0.0012458427841811747,0.0076747983895105966,0.0012065322402802965,0.014266468621906305,0.002802595736349281,0.009245170304553622,0.0023555113064356852,0.016855979382439927,0.046717304858744535,0.016218822491928412,0.0006317854875483519,0.006154278775033457,0.0036683504100118165,0.0006046459327457163,0.007210337575784953,0.028603766188442792,0.026131013476749395,0.019498460045866126
Definitive_erythroid,0.03319577727456543,0.01765571469226389,0.004608597921889226,0.00031136444107190373,0.3928998083603903,0.028870010862076467,0.0020125044024727062,0.027679955618900003,0.012024349424792158,0.0014166799179520216,0.0156378533219753,0.0032003843087966056,0.012224484140518665,0.002673278280055107,0.049095421664895014,0.007139073707835672,0.03007467483215835,0.00397546244058431,0.03216483664150861,0.01893324720821685,0.033216165789764544,0.0013562117001801356,0.01404657776693205,0.00872086886408167,0.001538674219597648,0.021195606848110542,0.1505886717403935,0.008023109836223138,0.06552063377179819
Endothelium,0.019056647691850687,0.008556284701193618,0.0031448884612159046,0.0005228224748952065,0.011824218579579096,0.4993165240478713,0.004938165590238971,0.034398014640321856,0.009412665680014021,0.0017608815363109281,0.0216000116173653,0.001956161968014008,0.01983766976713948,0.0019329884485955687,0.042140807633363885,0.008914393161206001,0.031507472257412975,0.0014273907279008383,0.04795813202613086,0.017118498202375893,0.0346040381116211,0.001170940908143241,0.011444297611785633,0.008748685716094164,0.0008391685064373723,0.029469555760400477,0.05158342464979563,0.03422469176990257,0.040590557752823435
Ependymal_cells,0.013938714223647165,0.006199324683604239,0.00297335474074958,0.00028531161034307985,0.011482693588469648,0.03267563229340248,0.4015666363051715,0.05564957273711548,0.010223204566944569,0.0017291670003239026,0.04365384705500151,0.0018719760080634167,0.015569007476380486,0.0017592513979102047,0.0666055326138251,0.023800397983076902,0.035156936474570036,0.0017994004824373896,0.02836373158227082,0.010477768561593636,0.025560348105769005,0.0009166650973153233,0.011565829031829995,0.009971801481205559,0.0008661932912789315,0.04319739467205363,0.046323744063006496,0.06329649870661977,0.032520064166020136
Epithelial_cells,0.030169055126280736,0.008261414826152062,0.003417583190129259,0.0004738602189403612,0.01413282106435978,0.049318670971917056,0.013679618978562028,0.15449311926391565,0.013118026769935058,0.004145338957414194,0.04866867854960917,0.0026543158577445355,0.039601354852670224,0.0021200274677896642,0.09478378962920989,0.015281106489411191,0.04172806362908036,0.007364376035025962,0.04405370292142772,0.01877666955703133,0.04296727408349016,0.0019722111979734234,0.016592924719492787,0.014284485093663825,0.0009096614143217827,0.10537911948068972,0.06956159067922058,0.09775939526683121,0.0443317437077103
Eye_and_other,0.014401726718496464,0.0078062556022395506,0.009655413721749667,0.00029185660404869426,0.014500295101462722,0.023679298231837672,0.0026891677381289153,0.027682914104495655,0.503706671351746,0.00568775248681569,0.014405885073608043,0.0023251265655121096,0.02558106629559765,0.004892124577864263,0.027124891719520084,0.0072755586860548714,0.02093891706759771,0.0016142325925394027,0.036930522177970146,0.013944064581041393,0.05114338693124325,0.0015644816920517288,0.03896436295283504,0.019585796696192214,0.005239496706947845,0.028181438018103154,0.04868766822462368,0.010669383679396339,0.03083024410028007
Glands,0.0023467896906343012,0.0006535799523498392,0.013878928904331157,0.000262613171654446,0.0006738728911307666,0.0444349987436188,0.004970354507292635,0.037780411458996334,0.007870281874034666,0.3984468665455488,0.1128778715491175,0.0024941510131792836,0.011360184453552679,0.000696166369202523,0.021878658109460793,0.003323884070036814,0.02118958737122311,0.0027249907442570644,0.05325001991637156,0.004714330647215754,0.021219086085295776,0.0015170959821593421,0.013645998586702431,0.01652441333121915,0.0007167947005579726,0.04388370788035461,0.0067012689018535855,0.14050894840347308,0.00945414414517522
Gut,0.02701334691937084,0.009833412631619015,0.0039876422498933035,0.00039524393644680935,0.01619168467549677,0.05044939089551362,0.014550473666471912,0.0746984365934295,0.01358704566210078,0.0039441727711306655,0.10085234232473864,0.0036849405438277795,0.02588781384796283,0.0022572494258770704,0.14606385614142292,0.027708784073771208,0.05094273478770558,0.002952814171463095,0.04286090792260634,0.019296222229001844,0.039637593219803535,0.0013240105903360483,0.015743457771610698,0.01167148007630526,0.001072543031738332,0.06894667064755007,0.08358498944836218,0.08772660306003743,0.053134136684405905
Hepatocytes,0.013080624719703938,0.005325166742641241,0.0027392021254490128,0.0001303976049165121,0.008655810003430296,0.014829088088396608,0.0011446143374759044,0.018225649904017607,0.005545468332647274,0.0035893886875736623,0.027851559156254795,0.6646731177170041,0.006713760967617586,0.0012322544808158703,0.043724162661662395,0.005475208417063288,0.008493925629593264,0.0003065531894124477,0.03800049178454269,0.016921583924004557,0.017839989175192056,0.0009439170902416129,0.006838090685021,0.004182387692955102,0.0005060827326077135,0.013026823138821244,0.030945923520509525,0.02157552078754747,0.01748323670288122
Intermediate_mesoderm_and_kidney,0.016385132769239752,0.005760155542366486,0.0027297648829076038,0.00028777666944315884,0.009690424447760715,0.03367117475840803,0.003310643756605588,0.04693918233930718,0.011803044759323979,0.001308320200016191,0.01881867842794363,0.0016158147127402038,0.5043391111244178,0.001866053265189052,0.04529060370147199,0.007568565417125754,0.020307341544169664,0.002436266750180465,0.04108650596144684,0.01273143078658842,0.03392773920243496,0.0008245198212331445,0.012458289733614195,0.014437824993098192,0.0007083912994682353,0.05047191205014603,0.042476393014694636,0.031717327235762295,0.02503161083289588
Intermediate_neuronal_progenitors,0.007447416061435777,0.0033757535722097345,0.038605366413407075,0.00022980879598073086,0.005839693903022583,0.012320499099029318,0.0009964907208167505,0.01480743587998974,0.04731692436410814,0.009932717439933517,0.006720143924981399,0.0011153888337867661,0.013391430667051491,0.47312957674945816,0.01017419355424523,0.0028486259193195957,0.006435282147956703,0.00028203995689773524,0.029735938108347234,0.010152753576971093,0.034507941911611516,0.004172692130627545,0.0805556561289362,0.04123938510787907,0.0054040938400099605,0.10437395561865269,0.01881846996729739,0.003983509313911687,0.01208681629212519
Intestine,0.03184578806727556,0.011031616375694948,0.0026965036217860934,0.00024058466428971025,0.016196576231242852,0.04193518252955599,0.009059661747897562,0.05839983439608398,0.010025924824057356,0.0013995634976534195,0.04187979490924194,0.004268136195762467,0.019612090271250774,0.0016501246792859888,0.27217378274654325,0.015713450746760144,0.05032946174540898,0.001799261448887283,0.028408017278709233,0.017893658431095485,0.030358568249490583,0.0008787260235344017,0.011174371373290097,0.009095207539270418,0.0007604749396235167,0.09923747926612385,0.10731040001555422,0.04960864037030491,0.05501711781432498
Lung_and_airways,0.015063246988882667,0.006920661010879939,0.003039146408629441,0.0002586233491856645,0.012359545960416956,0.031152345749128955,0.013155787611566749,0.03743929625788967,0.009368641826225729,0.0014100316299248596,0.03661663671173625,0.002269082836930737,0.01807951662361394,0.001797508253841666,0.05322004995956276,0.528741098317246,0.018213882250905554,0.0009200082459262249,0.028011277963499365,0.012562980329486028,0.025572522363515576,0.0008701838873331277,0.0116603714003887,0.007210191957279557,0.0008024128852993471,0.03200431774072214,0.04725115913472893,0.017788564013365944,0.026240908331887445
Mast_cells,0.014582558217328366,0.012439460359474998,0.003136454347096583,0.00028734148230735496,0.017013751375737185,0.0325045706802935,0.0026319504323814146,0.024769529441350455,0.01070286055623674,0.0016898746551799963,0.01777759973426943,0.002134511064450895,0.012211371098584927,0.0018585655643325748,0.04998230133502765,0.005737266477524092,0.3581515839893804,0.014874576248232104,0.026188049084989225,0.01191276023574018,0.02874159566748084,0.0009202714221214761,0.010647228938329652,0.006959045175449284,0.00087530752131628,0.024232597808687268,0.1094186286785691,0.012904548843563323,0.1847138395645647
Megakaryocytes,0.010916257251426325,0.007411022354066349,0.0014258142346598754,0.00019691171652220794,0.010986744406333744,0.03222943364729874,0.0018996844712834162,0.03680299900317764,0.005322986724005711,0.0007635701964771388,0.009170519948837089,0.0010179789650064496,0.006851305356529946,0.0008296774573681059,0.03017279197251027,0.00331586580292425,0.07424397637463567,0.49743254139121446,0.014739410311876828,0.008801264487207064,0.01520695663486345,0.0005224128105077461,0.005253339622130286,0.003439712157848393,0.0004288376722951008,0.014852459843297744,0.08023953358418048,0.024094285579653256,0.10143170602186229
Mesoderm,0.026548132485813454,0.010175185349130901,0.004212028376376455,0.0008323186833806244,0.011523382818722512,0.07500478677687784,0.007350068125059373,0.0500712211947275,0.013909673415424815,0.007814617882119151,0.028769621826496127,0.003613828008159725,0.04292281001985173,0.002423512999132599,0.033002656183689756,0.01014524332814787,0.02115999549506229,0.0018656741725211557,0.3320913039992422,0.03248718031091043,0.07328078946993306,0.0025465414105905783,0.017726605881889856,0.0158566684638383,0.001060842310969082,0.045922339283318764,0.04448855326852216,0.052830800783104266,0.030363617676987437
Muscle_cells,0.046389272284787314,0.009255609073170672,0.0035995939580434296,0.020228081435771383,0.014476906810900402,0.04624336012071309,0.004979217674437888,0.035093991424648696,0.010376414764858467,0.002632792924759937,0.022365800065169642,0.003305484862888016,0.0155938428574587,0.002248294553880828,0.041673271038554366,0.007497990178322613,0.014557908588310249,0.0010997824824626014,0.053425786559491144,0.4151937781289128,0.04254301452676947,0.0012524696687269971,0.015529846098200349,0.009302834576233605,0.0009566342508391738,0.04494957430681781,0.06438597012125341,0.01676379816456503,0.03407867849905194
Neural_crest_PNS_glia,0.02452427512211995,0.010294112338520168,0.006418379465422111,0.0005836319156600836,0.018335036865118753,0.047138742926945004,0.004616792296555667,0.05119777824283474,0.02781900008090213,0.004438758345548964,0.02521328059876978,0.003239639324174675,0.03154632064869135,0.0037949888359941958,0.04679930565208455,0.009500962646674504,0.03245646866985981,0.0015468631114927563,0.07660811365914302,0.02489492474162979,0.24843877461389163,0.0018962355027115512,0.060016739889917,0.01863021210346292,0.0024762269948563464,0.06940158430709845,0.06968299273519593,0.0334670393412298,0.04502281902349435
Neural_crest_PNS_neurons,0.00898903245967167,0.005945628891536349,0.009215273975230701,0.0002900434797708913,0.008555521398970206,0.01577238406711753,0.0025516615688300566,0.020585577897818657,0.014424065659442212,0.00817915628617325,0.018565846756324753,0.0060590164732088675,0.011520090381084981,0.002849474519151155,0.014585410761346064,0.0032635807773094085,0.010565549091454707,0.0011089361646318407,0.03421117422160362,0.00913874627501458,0.030285223386179325,0.4797368798973724,0.0197951700896233,0.155256093121219,0.001634556882107285,0.05207228180017539,0.024958367950079708,0.013039895061243232,0.01684536070630889
Neuroectoderm_and_glia,0.01640460207012098,0.005955319376326087,0.010538538793535425,0.000288936244329416,0.011490481854167818,0.02008302291035749,0.0040283643931216424,0.027607890097318417,0.02728165895032128,0.010361722532592597,0.012647800184680449,0.001951725022372223,0.02067143255805536,0.009977796879002812,0.021774120433480447,0.006394565595084047,0.014090580082042031,0.002205272374036478,0.03233932206304617,0.01414304055536456,0.10010249189129262,0.002039241062164168,0.5000566627029643,0.01726468598421747,0.004367475732311975,0.03704826817481061,0.0362614160230088,0.010774410223456604,0.021849155236417644
Olfactory_sensory_neurons,0.027300524876248282,0.01621302182775653,0.006699999186258373,0.00022556232099964763,0.009166167854101933,0.022647223885177023,0.014349326186284225,0.03125911512078067,0.01632245409059243,0.007123055716412136,0.014181493480003526,0.0016571564713215687,0.021772598384853827,0.003858383662924483,0.022843729218952818,0.005339840779175467,0.015137422508039537,0.0015064399601992223,0.03810168349203654,0.010170567564503302,0.03300310973692768,0.002890335567313301,0.019393747260120803,0.4941426410522778,0.0012556137250146764,0.0818812382694379,0.03483269289586221,0.024667227116314187,0.02205762779010992
Olidendrocytes,0.007443945022348754,0.003358611671492432,0.009434471373176281,0.0002227399999622084,0.007461541430206259,0.010809422869184123,0.003575854525676997,0.011639215409784482,0.03100202824856577,0.0033204693573289884,0.0065968196381665165,0.0011515094098262144,0.010487565253841116,0.004038070595169191,0.009534801817872012,0.002941601997543971,0.009436073247925668,0.00029037149239610527,0.020657311106823725,0.0068189987345838934,0.06610399903883452,0.001648509793689261,0.31233350883305544,0.01075543223954957,0.39407883132305865,0.018041356508822725,0.020048857609719844,0.003318105893581747,0.013449975557813491
Primordial_germ_cells,0.02670771780735242,0.01223176321764362,0.005032386917399161,0.0002661720942967452,0.02091788247158681,0.03416666955641041,0.015666737182176576,0.05333678355615369,0.014359691998162227,0.0014737907006698778,0.022745996146518576,0.0030319468913809415,0.016904466816982065,0.0031911057374962234,0.06619881470545312,0.009113843140535495,0.02963889186513003,0.0008830861691443609,0.03658132090901621,0.01867125289688242,0.04028614839888156,0.001361507301465311,0.016958047670396607,0.013311659744094304,0.0013238675482224438,0.301664995447453,0.08760580919463445,0.09893034962025396,0.047437294294207386
T_cells,0.03805350845111655,0.025674707269026535,0.004870853324848109,0.000349284402908625,0.03281092660844242,0.04130363016936138,0.002938566178277155,0.03553401293880317,0.01495282096862794,0.0017521571565440118,0.022417008311135436,0.0035759046059824487,0.016664680150979563,0.0029723242896437002,0.0892007626824419,0.009599244113534614,0.0988867026737336,0.004686478949062449,0.03900372559519407,0.02376902963534439,0.041862907941286005,0.0014971065808718938,0.016391588462007573,0.01161131137000336,0.0014054168355953453,0.03733554078024804,0.21442594291603426,0.011537959480649873,0.15491589715829557
Testis_and_adrenal,0.010617169191879309,0.003915998364234023,0.0016124485695917933,0.0005062507970888393,0.006455046937970818,0.028929747336079382,0.010215002662087642,0.1728324238135242,0.00673612103744596,0.002222129496249241,0.03631974952270791,0.0015068709264658162,0.04327622661544648,0.0009606399624953026,0.06235350259096536,0.006683762079481962,0.05909137373438109,0.05171177814676163,0.023824173377207502,0.008061329336879405,0.024076032817266554,0.0005797484503283233,0.008495821143653859,0.00573550661242006,0.00040779061249959726,0.056104864220658746,0.032177379224686636,0.3007316453252437,0.033859467094298865
White_blood_cells,0.022400917400602505,0.019513370395383735,0.004083220365840865,0.0003261223306647763,0.022582180712614107,0.03608102337775831,0.0023479813155357966,0.025257218533561145,0.01171930036730165,0.0016317883211847952,0.016457742017824597,0.00280581227373461,0.012301546474941976,0.002424318101397909,0.04799157735429166,0.006323275132395043,0.14725567344741322,0.010638474446517599,0.032162409154083776,0.016816688637884523,0.033411443107077866,0.0012532708886159464,0.012557708610765923,0.008488770542214037,0.001174710802945995,0.018139835378440952,0.1383918816575622,0.012108488893890068,0.33335324995755444
