,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Aidpocytes,0.4477930609497753,0.030512755358404427,0.00799660002211599,0.0008700188956389888,0.07291135846578287,0.04344088157796605,0.006660499061767111,0.02629803088485027,0.03967810372988251,0.0016707766128310807,0.019545864071506713,0.07354534326207603,0.018090929611739238,0.004556969682998341,0.013588623906580213,0.013672621751188508,0.014136098149989913,0.0016712485605399157,0.018221961108427626,0.01607256549041157,0.020396683112223778,0.0032178614820933147,0.01991220352698005,0.0063792219525916575,0.004101552949657735,0.00033121706972892654,0.05296416515010833,0.003811224549322457,0.01795155905282113
B_cells,0.018869453991148612,0.2790826253652189,0.015327141579625607,0.0010648753931482887,0.13226038182516073,0.05334895835098708,0.0036622448727353396,0.026131732320122315,0.07072631250961875,0.002458191470251901,0.013781888373948406,0.04537741082809678,0.015839291694534026,0.008982664881698365,0.013182268443063761,0.010427692877451189,0.012923436205134706,0.002909496651707328,0.024072317342780855,0.021756650822357764,0.027068568321898356,0.005637457579344958,0.025832062518727102,0.0115719977459797,0.006326945481829111,0.0003774970236015439,0.11844333229882342,0.001015346028946908,0.03154175720205822
CNS_neurons,0.004467598644603292,0.009454106946617072,0.5577926060109871,0.0003378820850772513,0.02071635991466122,0.01344623887244567,0.0026006812790593734,0.01234082230226656,0.05253585447226604,0.01389345345515472,0.004671293327917087,0.013813613033185883,0.009120776351393946,0.03051041264077312,0.0030194416287033466,0.009594055859094152,0.003962206203090244,0.0004353230194753813,0.010710828045467108,0.006357826315783216,0.016521373824145494,0.08097726136279788,0.0440489651384751,0.014511507057608746,0.03988057762078774,8.625395307452519e-05,0.018145520306477533,0.0008102245076409812,0.005236935820970239
Cardiocytes,0.003010757536516628,0.005333960120457312,0.000750930930671812,0.3842662023030573,0.03040588683696792,0.04505378062075688,0.022519830885177946,0.020022513585697854,0.006282395758788336,0.00016927959426407446,0.009798109649246,0.18341760557952003,0.031705629461862596,0.0004246267250121162,0.008236438135025908,0.003958359873963992,0.018466232566604467,0.018193714539478316,0.006966535085780797,0.1430178301846061,0.0064992863535249515,0.0012782992716022178,0.004089913845823522,0.0010209531878909593,0.000642494830114039,0.00011933144703838393,0.023969862898391026,0.0010244102573295107,0.019354827934829014
Definitive_erythroid,0.009207723201599549,0.0246390259605109,0.00816713232665496,0.0006199320468101887,0.6620751288106215,0.026421957258736233,0.00211358478894538,0.014539919066181147,0.0380704421130041,0.001366710687598223,0.007904334529665326,0.027040513742172534,0.009080961823633016,0.00484685575555355,0.007750572248966384,0.006364871895021794,0.00766942891106742,0.002102604030678738,0.011450842381338646,0.011898904443537563,0.014462779483830152,0.0027987943958977827,0.014889999479174465,0.003958843450374788,0.0038284738961040675,0.00020036103249234687,0.05953781753937049,0.0005952964122606636,0.016396188288198096
Endothelium,0.013356777612342321,0.028264630105505232,0.007013821389524042,0.000901800273956866,0.07517392805598286,0.37344410380781173,0.012274841569349302,0.036174348871985576,0.04444050713345478,0.00137306211976485,0.02638562723851046,0.07174030569450876,0.026344615518311753,0.004021674326252605,0.02122314424503373,0.016182889886817205,0.02028751711338089,0.002485605380160456,0.022078986835720474,0.021324082846600086,0.026977605659196803,0.004002994789691032,0.019233792693338622,0.006481594295903019,0.003962010077846531,0.00035408912788878515,0.07405667626156068,0.0046183233295712615,0.03582064374002931
Ependymal_cells,0.007770630168042002,0.011617773836259632,0.003962735688562285,0.000724941938644413,0.055481673821200006,0.03774983778376465,0.33078404713908827,0.03852640799128104,0.02654387146302193,0.0008872111429593751,0.05126177345451614,0.11681564396676493,0.04269703767373151,0.0021043585232002186,0.06064218753620007,0.03534193332618907,0.02262562085815371,0.0012473788644886761,0.016785603089303193,0.008335690987821092,0.01329465348065102,0.0022508522889366496,0.02504858480015494,0.005856131044656965,0.002366134411727646,0.0001544974346738716,0.04591596754511978,0.005930496678648638,0.027276323062238293
Epithelial_cells,0.01573400730336816,0.02315372647975862,0.008915903012969895,0.0013099818179391765,0.09234303420568338,0.0726290790836788,0.029289509324368926,0.10907618309413425,0.05735681038341738,0.003460126811655315,0.05148987245348599,0.09777885914713476,0.06820944638272267,0.004811758659892751,0.028868726566926496,0.03573879214296123,0.04078629278460828,0.00551194334012142,0.0255933951274362,0.019669909147726598,0.035294320262126096,0.005213334284284015,0.02958927415163778,0.009043053702914703,0.005451160100508795,0.0004413261347958789,0.06700959731202448,0.028408921389679282,0.027821655392038694
Eye_and_other,0.011438346692988053,0.023762038373063423,0.017027818477813945,0.0009088440586314341,0.06151650466178356,0.03623452186376269,0.006343116126462094,0.021446349637744985,0.5273916991758891,0.002368865621231135,0.01222008856930427,0.0330019908138282,0.01868077997260044,0.009406527854852936,0.00870746320367083,0.011273572456647993,0.012368964198954708,0.0012934971966270152,0.017083418432085537,0.013567830529525165,0.024330288532169446,0.004586057454309168,0.03871318831428568,0.007080298411285823,0.008545746499154449,0.0002265105437096756,0.05256771344218857,0.0018387022457083567,0.01606925663972134
Glands,0.007585930707119298,0.008932119316763517,0.02399816013382003,0.0007818513039010419,0.021457728193964253,0.02518514380449633,0.014042559207746556,0.029673675345485692,0.04293136710293818,0.44133055612143546,0.024941092584240307,0.027990047143565164,0.02040380816867086,0.005572270652748432,0.010117775852758899,0.03875855764290983,0.02290135270357491,0.0007661636406500247,0.03407720879960591,0.00751476648589951,0.013940291606218999,0.04502757679710722,0.08306101785268688,0.012022836243359715,0.004837636879941575,0.00012967162301610275,0.019141458149279828,0.004768778613437541,0.008108597322657908
