,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Aidpocytes,0.3254786127787596,0.014758129157052434,0.008742431293455663,0.0008330665099923878,0.12593312875394205,0.05841452082773901,0.001107560018006567,0.04237038618951448,0.004679622622844795,6.690251860107214e-05,0.006569269896647037,0.004939022944001499,0.005818777639828851,0.0053787030843784195,0.025757491045450207,0.007527008415314725,0.0031793752509573815,0.0004806680505110434,0.18421308465808858,0.10301847538759344,0.0060978698436639734,0.0006036289869459484,0.009609798003213823,0.0010038739063985898,0.0002800114191304122,0.0006460995624803758,0.00540226274934796,0.0005125866840529833,0.04657763180208669
B_cells,0.04708600119080942,0.37124241031480104,0.01142248718493136,0.0012854858420161383,0.16558282520540554,0.029298812161199544,0.0008208040443978335,0.02280643251887162,0.0026965181501044247,4.810386658938261e-05,0.0036241102535007953,0.004945713248338323,0.0038304796814558127,0.004644543104523056,0.015838802722055144,0.006495615056747578,0.006781570184623312,0.000920236168921167,0.13703245548281467,0.040935200844931914,0.005263172222953762,0.0009176605965039071,0.009009448241794595,0.0011522178973813614,0.00030037427051791586,0.00013515390183296526,0.007995793090380583,0.00035148423154734895,0.09753608832004947
CNS_neurons,0.0035037699903083465,0.0020829430131248136,0.7119408742278364,0.00013825501178936652,0.03265868178917433,0.008195030628919785,0.0004105449949185186,0.01332202329692832,0.005104776901496941,0.0017037149008532495,0.0022838225206389994,0.00232910877487104,0.0038272555415843046,0.02306409884821345,0.003160140632215047,0.002652326338102489,0.0010681657700645514,9.575679510171881e-05,0.11069141730615975,0.01735813931404564,0.005492262468149499,0.010030680281601973,0.0195979791990983,0.0037995039942332336,0.0023951486193162243,0.00015386790562265523,0.000802100091576242,0.00025863355045029773,0.011878977293604502
Cardiocytes,0.006886084534625106,0.0014647995232831155,0.0026080443511448813,0.18358448318032403,0.036416036252726526,0.017353920881039143,0.0002910663688378788,0.013979711496114548,0.0007236616282134451,1.6076363616953685e-05,0.0015840244039154994,0.0015146258595194514,0.0020463548992117812,0.0011548482914000052,0.006252356821063311,0.0025428648141238427,0.0013406020789517123,0.0002811375395837238,0.08652652923069665,0.6091178217706824,0.002512176806173964,0.0002252488031395229,0.002559988808241546,0.00018384920391971549,8.629086476401401e-05,2.501156270489991e-05,0.0015802413718893878,0.00013881590441713377,0.01700332638567584
Definitive_erythroid,0.00557233731770486,0.002255913619732566,0.0034395894814390534,0.00014527091445059668,0.8813471993657863,0.006762930810821557,0.0003077285433937313,0.008757068973846763,0.0009423909572960798,1.6676713507983326e-05,0.0012504030302125395,0.0018370006416504293,0.0012731764288145383,0.0015161005192010398,0.0050186949055617824,0.002255022809669779,0.0014624413201118744,0.0002862719767343897,0.03549430599698486,0.012146042934854722,0.0017892767614636589,0.0002615263279130098,0.003102469793908929,0.00019317750848911103,0.00011245247405819735,4.4219375104793185e-05,0.0022131898941467835,0.00012301339580703775,0.020074107207333033
Endothelium,0.019655903289040395,0.004693067044641312,0.006851583075023005,0.0016348282380498514,0.07885369452957869,0.4474605801311278,0.003127033507909553,0.061844634142999136,0.0022964684159818725,6.532056261510112e-05,0.007671206989629257,0.0034364051221258476,0.007563564263599348,0.0032499650577565275,0.025056227388621434,0.008842069425210555,0.005983126193812073,0.0008720124960851626,0.1792695028551435,0.05407522850366172,0.006782268928552459,0.00057136359066772,0.007949978837300847,0.0007523072803832134,0.00024725624181394333,0.00015764223233655155,0.003860129641347271,0.0020833599303834833,0.05509327208460235
Ependymal_cells,0.017381457301569054,0.0023737055757004893,0.006002559685073491,0.0009168091182811653,0.0636176381076971,0.060218694475940165,0.22714870762558037,0.17704894822616102,0.002488436831433326,0.01289066835573103,0.01986942218529612,0.002809074890003323,0.010438962653154053,0.00272864890069392,0.05160087627425273,0.017161186478089428,0.00795655124584026,0.0012736165435820658,0.201394107322113,0.026377444615862267,0.005615497839022779,0.0004895788064355555,0.0254327072877505,0.0015529640672977706,0.00020386300093174357,0.002433908361324494,0.0030142131188995044,0.00407031776566466,0.04548943334061864
Epithelial_cells,0.019545690252832412,0.004012219818776796,0.008864664938708803,0.003364617414719581,0.09662183882166142,0.08182557357410838,0.004803986541181852,0.21118811883239938,0.0032592012397871305,0.0001860873260351001,0.017161550902596842,0.004299270680832924,0.019603931444420658,0.004022757734262613,0.050721133931881296,0.01950069991953247,0.008282344292443448,0.001954781925634992,0.2831709235775131,0.057271654934774985,0.011038048773195919,0.0006874397292808825,0.014402029861732937,0.0012186536973312586,0.0002984520554063387,0.0012316173590055188,0.005139422873162182,0.008375622772453427,0.05794766477432732
Eye_and_other,0.011983575187365491,0.004351391543832497,0.028411063686022038,0.000993912487369694,0.11483306183005029,0.03343234665188749,0.0017580737691815687,0.04947474168137153,0.3179955205622944,0.00016081180420388373,0.005838020662065863,0.005152605025388244,0.013194544954706181,0.011963415780670525,0.015350068514243177,0.009487298422572982,0.005316602068935315,0.0007415983645917293,0.22003855875677694,0.04218529915095649,0.01324204612716622,0.0013278045234000535,0.03647071178123197,0.0023168900827010893,0.0009220791759900791,0.00019911842258697255,0.003427907293237959,0.0012866624209258405,0.04814426926827345
Glands,0.005470597877578443,0.002044477351921836,0.01840408222654989,0.0015875637257905546,0.05749633774029746,0.02361848862005653,0.001724578046001236,0.04679502740723893,0.002741914123310874,0.15450882061910118,0.023614577065081035,0.0058669943931337915,0.005977956825885064,0.0088373137575206,0.009978951368539907,0.004908587521344558,0.0034103904867194374,0.0003368955943657588,0.5036165326935572,0.0385079027280227,0.007477771335058682,0.0013609032012151484,0.028012360675772698,0.005722343227494763,0.00029952545960329745,0.000517909320115079,0.0015741418535349075,0.0021612379664323195,0.03342581678875615
