,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Aidpocytes,0.5079835832120776,0.018310210380767224,0.02009121585580071,0.0027879691732828715,0.0842665985087064,0.021095759046593464,0.0009296380776329099,0.022514442774444428,0.0038696307654119567,0.00012857847193709055,0.0033413612994300343,0.01823320117700661,0.006007841999714871,0.009932601242718555,0.01745905602341309,0.007085991807122106,0.0019103510512088425,0.00037587062847496493,0.1240177943254682,0.05622557003530752,0.005418807458890591,0.0013472617612427886,0.012685817181583724,0.0023645391588771633,0.000495839765054354,0.00045647633821086875,0.0076371592363908445,0.0003953248226941031,0.042631508420536104
B_cells,0.09758407934949079,0.32011981379175164,0.029100278964782046,0.0004043155752595404,0.12862854625664213,0.025775586043335925,0.0009908501085138374,0.01894213920289333,0.0052654787426012085,0.000140018332944079,0.0034856310431391787,0.014198337052041708,0.0061578296188540575,0.012390274005110188,0.017579644138965875,0.008302639801722493,0.005418033564510576,0.0008519494062654871,0.12207044119788575,0.03622978392534203,0.00569064051757768,0.002023751757713448,0.012175789494363844,0.0030695594417491866,0.0005644546222190077,0.00026361931227077666,0.011000717502332027,0.0003250141891429923,0.11125078304057917
CNS_neurons,0.002393495379878581,0.0009076468748947762,0.8755967344402367,9.25084930322145e-05,0.014042237360884741,0.003134384168600818,0.0003032739153391597,0.0036537099116544297,0.003307014127407872,0.0007425778004813489,0.0006375144238434002,0.0033577598008972392,0.0015796422377683762,0.028584209395250502,0.0016018489268883865,0.0014724532918983396,0.00039218082377123905,4.8766594755315005e-05,0.025850501866298673,0.005246290199522571,0.0016288883654419026,0.0055045110344046425,0.009015584697536657,0.0024530804690807637,0.0011446712728569672,8.041050320173905e-05,0.0006302776979253739,6.811310119356609e-05,0.006529712825053773
Cardiocytes,0.00524360775477355,0.0015700464471545472,0.009379056941799328,0.7966228882583974,0.033662045495991645,0.007518781692999765,0.0003387707685548622,0.006262849681612634,0.0016452436564743029,4.4843102262075677e-05,0.0010505179560905094,0.004694553422703283,0.002029439778622114,0.004661871911033058,0.0037014229913174593,0.00236964335809721,0.0007712639779415228,0.00011991656934969904,0.03702595340373227,0.05660757264980294,0.002099930199266767,0.0005605228148222328,0.004184544330534939,0.00042230075519366733,0.00022869258341272372,4.9210307385812304e-05,0.0015529751850510696,0.00014851981149801086,0.015433014194124508
Definitive_erythroid,0.013073371955210064,0.004004939349953226,0.013541857985571415,0.0002519214109688396,0.789030562511869,0.011263141479408347,0.0005286845150497024,0.01080008878543075,0.0026395798215484074,7.214117709528695e-05,0.0018715309480245338,0.008067670064771208,0.0029545210136772766,0.006271789874137309,0.008571636694414665,0.0041087017325139715,0.001907449152540326,0.0009038337961318284,0.04841925262094476,0.017859525705019332,0.0028320409083464494,0.000819528373700541,0.006391597083441162,0.0006427125762255462,0.00037632551249469317,0.00010903876197287914,0.005608961019548473,0.0002157400786984757,0.03686185509129155
Endothelium,0.018144336888499184,0.0044095156255787755,0.019574878120341078,0.0014193659433753545,0.05970286389759853,0.441199378173946,0.0022493474407807436,0.03040371553136432,0.005121366890774797,0.00026791620504363527,0.005934457107592111,0.014160868265426825,0.009946041426983345,0.010102157162600307,0.018954693673646158,0.011998643720448857,0.005167880863975297,0.0005316526345041405,0.21720255226739787,0.04088831936585339,0.007721961232516798,0.0015701892057982357,0.012222199315535781,0.001761653637866522,0.000490337245543626,0.000485294657829971,0.0044421608090965264,0.002430206786610828,0.05149604590347102
Ependymal_cells,0.013674657209089358,0.003328614242310308,0.021378073572896443,0.0012020390328988685,0.05787427914181884,0.04374029449597805,0.3633539668166381,0.07521530711954245,0.006569237579204025,0.000518097334964806,0.01859494971907525,0.014343935521753323,0.012952591524360426,0.00938540755728389,0.04317360696943245,0.045123208160062336,0.0076202431908480115,0.0007876730633524578,0.15007058722526367,0.024887996093536095,0.006364105832733098,0.001666058357124573,0.01604651174142547,0.003094963531347963,0.0005235041290460196,0.0013771697311765463,0.00486987861388612,0.005229877688025603,0.047033164804925434
Epithelial_cells,0.029661745953809993,0.0045254039473306635,0.02746889271460512,0.0020691742873478894,0.07586570102115693,0.061131472328863116,0.01098817231759672,0.19019876843454966,0.008609595643204012,0.0008239057161675928,0.02134722499689115,0.03142187315371102,0.029321971504737553,0.012477461572332168,0.05138713638280586,0.024669442944507895,0.008386873552373,0.002289186462044844,0.22678910986820597,0.05085030709564049,0.01170784539025957,0.002756582384659813,0.02334998596627124,0.004702555023018217,0.0005990184165481376,0.002937700662083618,0.006965396229422458,0.012619948352644614,0.06407754767721068
Eye_and_other,0.012539860366501942,0.0040021892961771815,0.1006244386598035,0.0006184559228120611,0.07136608632833012,0.020401863035672325,0.0018191502090363174,0.026892832363535315,0.38640006174619107,0.0008590325831103204,0.003983717446231598,0.013474907198886507,0.012392469271796488,0.03342340897356457,0.011730678972485618,0.008783795851430135,0.00335441377028285,0.0004937686655808453,0.13673028360062964,0.028197499665358883,0.011906615101013403,0.004117364549529775,0.05491511674396114,0.0038175706810566665,0.003110488074368764,0.00048168618257067537,0.0039216829875734684,0.0008122749562360532,0.03882828679627277
Glands,0.0014648727047744574,0.00024028847029452572,0.2480436109299101,0.0006386121750946892,0.0027668819948135385,0.0448184597791485,0.012247512817451576,0.030276073011700166,0.0036637359065714134,0.1964317374510098,0.022853556464753302,0.09472034668216602,0.006965072758215478,0.00894842999939763,0.005924045447049118,0.003669378324712406,0.0016646178925577015,0.0001938737079315422,0.2474027715549585,0.00880836466410071,0.0037250697880448465,0.020635674956403127,0.016612290423455144,0.005109080871315205,0.0009086077853983238,0.00039023529874429694,0.00041842873389286866,0.004353973332197569,0.006104396073937483
