,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Aidpocytes,0.4012956414206224,0.03937368186136739,0.015423964135042493,0.0021473865987884267,0.013977418046154337,0.040915426814715605,0.03657374988288808,0.022924548546083407,0.041997578968005045,0.003797289537692049,0.04239160293200158,0.005000918753815679,0.024495579869791447,0.041136593579568684,0.03814514442240863,0.02636409798246523,0.011866813800471828,0.0053299433855175425,0.040240773000744384,0.006658491367129584,0.016388036690328654,0.006588513184235679,0.021962680431382428,0.02821505693891043,0.007583553612829089,0.00032060442769437573,0.03156794308242629,0.015208430940573774,0.01210853578634544
B_cells,0.019853120786438534,0.39157834879293885,0.02436195141988324,0.0010926300956841813,0.033775612910472375,0.037656277639516865,0.010606982807588372,0.01599102290435073,0.06322677470661608,0.0034067083816089173,0.015139609664276974,0.006518901364086722,0.012301239257353892,0.06443724819157284,0.028794281353954135,0.007434779821831777,0.003273505969591445,0.0034410415885239606,0.04575897407611229,0.010873830941171439,0.0178174116764892,0.007828056858307317,0.015942826960831036,0.034410897844674805,0.0074955951863117,0.0005305107364885966,0.09250548536324955,0.0022670587192390192,0.021679313980835183
CNS_neurons,0.0032815976751213814,0.009373253672432545,0.46765600955062836,0.00013997797902486948,0.004035176442116106,0.0053778917380009434,0.0023348635279730155,0.0033361473364756024,0.02645560670389257,0.01555130986622452,0.0029078625641577047,0.0013728151773156818,0.0027803330652830054,0.3007198124031034,0.00400531497927609,0.006099541040276998,0.0005737512538236743,0.0001896251435532546,0.012329737330973497,0.002068942514501594,0.004368175501662368,0.06250878730921863,0.011815066099183442,0.01783585077338677,0.02136294276294578,1.3771392100168849e-05,0.00876450209217234,0.0006087696828436408,0.0021325644223320357
Cardiocytes,0.005126147107644867,0.004139507313205046,0.002710611568433223,0.7087799917451564,0.002086411523627097,0.009081597621289744,0.00685061131840893,0.0050439541719324195,0.009289405472847631,0.001115244721164144,0.00910630746979885,0.000818184451153549,0.006942220390234424,0.006557308527222982,0.007543166942087229,0.010254919613410764,0.006401065674056769,0.0009017973626367161,0.009755928195010456,0.1562304218735132,0.003771422119420887,0.002282893096629147,0.006117531524549247,0.0064351702382614735,0.002042622835260633,5.275323493152088e-05,0.0049450081414700075,0.002506605375310966,0.003111190371331681
Definitive_erythroid,0.014438830448857928,0.07260344244256522,0.01825889030499993,0.0015146891958616262,0.4068533815608147,0.03254617408047753,0.013411446597835082,0.016365979017330372,0.049306899762624534,0.002760684375894962,0.01405163215357798,0.005957174169669947,0.0115379058885731,0.047743130914367195,0.03159370302407799,0.0070167305593287705,0.003062227070554618,0.022328959983306453,0.039196610811228424,0.011822739724767911,0.014719984629526593,0.005756969616608764,0.01392709010981956,0.018978448759216983,0.006721374174927892,0.0010228497070266314,0.09179478223107147,0.00222814038582415,0.02247912829926367
Endothelium,0.02177132455008223,0.046307723440910116,0.020424436544813823,0.006292347724473794,0.018909003369849835,0.1681079249276574,0.0605034858536276,0.03555647243227177,0.07329690372768131,0.004201883867873738,0.048633295487837985,0.005671508079882735,0.03160016202637741,0.05394459826795261,0.03685993659167157,0.03549644310508722,0.01716536450174105,0.03603370074051168,0.06951684425437699,0.012073699247182518,0.02614534616444214,0.010219914722075727,0.027239376368296927,0.034902806926929035,0.009171355411085203,0.0010421632204516795,0.053055844595717175,0.012965255269012994,0.022890878580125736
Ependymal_cells,0.014961947753372451,0.014244151320218565,0.010100652205964998,0.009907538731950572,0.00701506436084357,0.03926129155901244,0.3119996100102175,0.03058028611316929,0.04708612651698313,0.0035402453536978913,0.052347562972612026,0.0023334260723338954,0.04064898463946843,0.022135058031328713,0.04100249981120513,0.06854746947819919,0.04807736672685908,0.022341766953193978,0.05104758558337287,0.0030156711264762697,0.018159480113766297,0.008515800917283307,0.0391260709627418,0.0331485293558673,0.00877556077050405,0.00011900873571514286,0.017883521765925083,0.019809251109485823,0.014268470948231233
Epithelial_cells,0.017686538842270935,0.040966146133645125,0.024451881548465882,0.0034695055346832013,0.017730934985841832,0.06146920351867084,0.07893817983702688,0.06464088189676781,0.0779346239640196,0.014527731341122778,0.03814982689390532,0.0054291398566359,0.04452041551999675,0.06634360019691049,0.03757775646039818,0.03952551316084823,0.016520686985138647,0.022412758385484278,0.07679928223198448,0.014215929224764086,0.03362398324919347,0.014928713174783231,0.03580173562893227,0.05499880319761864,0.00899835696911114,0.0010885135561709944,0.045691732377558525,0.0254950819576495,0.016062543370400976
Eye_and_other,0.013460686576541583,0.04434103873674836,0.03572980973039642,0.0008298876428338106,0.019672460566190503,0.027208350914197776,0.011542298823685062,0.01340732272006691,0.4782018448253562,0.003592963385234057,0.013282572051210865,0.005094558874045737,0.011496993702093639,0.09946273318411106,0.020031315946722594,0.008333754461549445,0.0030261695013462805,0.0012738619553785918,0.033506183773243055,0.006545265729153569,0.016683486694468015,0.008120974244571397,0.02711994231775756,0.025408728219531097,0.014011591863203894,0.0002197914903673953,0.045031159995653595,0.002296602770127528,0.011067649304213974
Glands,0.0076610762703391445,0.01498747529457902,0.06249317145963471,0.0003432481776163611,0.0065457184358442425,0.010821273177161328,0.007291874900560915,0.009290400703819701,0.04291123379523292,0.4199642926808456,0.010132900148959336,0.002983759030484868,0.005914197521694591,0.09148563831830611,0.011043286482346351,0.03535018807660637,0.0027374603279412403,0.0004774186242845498,0.039888127554867245,0.005051454385852293,0.007669832098468838,0.0711378071379045,0.021452759600301997,0.04199130326925184,0.009768206379898834,7.627828371299731e-06,0.014575077326352517,0.04196918994870603,0.0040540010437672275
